column,protocol,seed,method,lambda_C,lambda_W,fold_scores,mean_cv_score,rank,selected
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,0.1,"[0.4603933593220575, 0.5661966948733804, 0.540352329774805, 0.337163544423564, 0.4706008205185909]",0.4749413497824796,26,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,0.0,"[0.46050817161716334, 0.5646507381464752, 0.5416690429859458, 0.33822779454879265, 0.4700207405176072]",0.4750152975631968,27,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,1.0,"[0.4613848079871743, 0.5687960727747815, 0.5404731613573219, 0.3372029521686837, 0.4712120268904105]",0.4758138042356744,28,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.01,"[0.4663297062863276, 0.5723655723477359, 0.5486483013102652, 0.33728846058861506, 0.4625858393122259]",0.477443575969034,29,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,10.0,"[0.4634939414004439, 0.5730170116477042, 0.5414838974473879, 0.33792579458664906, 0.4720044317671572]",0.4775850153698685,30,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.1,"[0.4663802267546934, 0.5736400058959947, 0.5479200198147033, 0.33678317476254105, 0.4632525834550113]",0.4775952021365887,31,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.0,"[0.4665662337516731, 0.5720446273703824, 0.5491620185734042, 0.3376820458748792, 0.46255361413979823]",0.47760170794202744,32,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,100.0,"[0.4643967450492428, 0.5746667071007305, 0.5420398217663226, 0.3384013044421034, 0.4724559006768527]",0.4783920958070505,33,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,1.0,"[0.46744038776705615, 0.5763468840640492, 0.548212530332616, 0.33711623195428775, 0.4640902709367593]",0.47864126101095367,34,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,10.0,"[0.46975508493751206, 0.5807628767657375, 0.549544766448686, 0.33836130069958725, 0.46535126489644385]",0.48075505874959334,35,False
pooled_25g_40g,compound,1425370602,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,100.0,"[0.4707303500698471, 0.5824809744376811, 0.5502137869608111, 0.3390222198299767, 0.4659867501638336]",0.48168681629242993,36,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.0,"[0.44675046775592053, 0.5400764682285315, 0.519091859710556, 0.34865078864636895, 0.4955921654405313]",0.4700323499563817,1,True
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.01,"[0.4473661855486676, 0.5403084901350264, 0.5183696869099118, 0.34821586733662335, 0.496730658856873]",0.4701981777574204,2,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.0,"[0.44273852815372133, 0.5377623906514304, 0.5189360214794742, 0.35436578593870127, 0.4988807134222398]",0.4705366879291134,3,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.01,"[0.44377471698292253, 0.538017348348121, 0.5181268995118278, 0.3536013775715465, 0.5002361466140721]",0.47075129780569797,4,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.1,"[0.4487002403438658, 0.5414448101762447, 0.51684203059399, 0.3478229947920271, 0.4993695791991788]",0.47083593102106125,5,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.0,"[0.4505006645533697, 0.5464213578104005, 0.520515892820584, 0.3465263195219526, 0.49067050686171515]",0.4709269483136044,6,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.0,"[0.43870648781395855, 0.537434448474534, 0.5198844380531101, 0.35919255972283065, 0.49953168869641734]",0.4709499245521701,7,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.01,"[0.45107409998070835, 0.5466356818487539, 0.5197718262856633, 0.34610684850892165, 0.4917213876911751]",0.47106196886304447,8,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,1.0,"[0.4485345587930948, 0.5427410777909812, 0.5155927276877409, 0.34770459570811746, 0.5010513399895369]",0.47112485999389425,9,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.01,"[0.4401106532934047, 0.5376391632938543, 0.5189104240206904, 0.3580217200834941, 0.500942576485124]",0.4711249074353135,10,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.1,"[0.4453192831842109, 0.5391948982189531, 0.5165753757686158, 0.35301397489185943, 0.5032103205499451]",0.47146277052271685,11,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.1,"[0.4525159208746432, 0.5478290525165567, 0.5181814938270666, 0.3456331190083315, 0.494169035809415]",0.47166572440720256,12,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,1.0,"[0.44510606968950983, 0.5404278035940432, 0.5153545559267063, 0.3529136421229, 0.5049840769247582]",0.47175722965158345,13,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,10.0,"[0.4488046953949085, 0.5440678622310954, 0.5153592935262093, 0.3484045894344258, 0.5021561824987634]",0.4717585246170805,14,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.1,"[0.4419872237032021, 0.538808961490906, 0.5172503461581054, 0.35714159599119133, 0.5040504219358516]",0.4718477098558512,15,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,1.0,"[0.4526074045115195, 0.5495334356888307, 0.5169039574070412, 0.34529816745802755, 0.4955358492538854]",0.47197576286386084,16,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,100.0,"[0.4489919777759637, 0.5444230733309103, 0.515417189913417, 0.3486707630826472, 0.5024317229274088]",0.4719869454060694,17,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,1.0,"[0.4418081730327193, 0.5400308587645475, 0.5160317824228818, 0.35700151027919835, 0.5058463736856232]",0.472143739636994,18,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,10.0,"[0.44532323349310415, 0.5416790330199471, 0.5151357648212257, 0.3536010955382678, 0.5060593135081098]",0.4723596880761309,19,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,100.0,"[0.4454945850884307, 0.5420145930073698, 0.5151917287247192, 0.3538556897747912, 0.506322325712307]",0.47257578446152354,20,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,10.0,"[0.4531669127388941, 0.5512334105643665, 0.5167197979426358, 0.3459541255954054, 0.49652158139132374]",0.47271916564652516,21,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,10.0,"[0.442012036510187, 0.5412638781286216, 0.5158240138371258, 0.3576721828041837, 0.5069006424034312]",0.4727345507367099,22,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,100.0,"[0.4421789100656825, 0.5415940666430566, 0.515880614609921, 0.35792027844366575, 0.5071575074103336]",0.4729462754345318,23,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,100.0,"[0.4534281597834538, 0.5516742318340303, 0.5168023734324224, 0.3462373151395936, 0.49679360593270283]",0.47298713722444063,24,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.0,"[0.459895037313536, 0.5562011579243514, 0.5257519886344711, 0.34677621350757065, 0.48194093985915654]",0.4741130674478171,25,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.01,"[0.4604548928314153, 0.5563807547338989, 0.5249779856501544, 0.3463699381184279, 0.4830899814247189]",0.4742547105517231,26,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.1,"[0.46192092329569934, 0.5575830841299828, 0.5233297980141979, 0.3459252795387612, 0.48563964436123036]",0.4748797458679744,27,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,1.0,"[0.4628842469599966, 0.5602441261255308, 0.5222413720243967, 0.34533854070120135, 0.48629034748192335]",0.47539972665860974,28,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,10.0,"[0.46479059603012096, 0.5632971093843154, 0.5225840783012686, 0.3461841840120537, 0.48680011417014024]",0.47673121637957977,29,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.0,"[0.4653553974677749, 0.561728782425143, 0.5298799129099032, 0.3486301131829511, 0.47806565019803443]",0.47673197123676136,30,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.01,"[0.4658749264605378, 0.5618653659148293, 0.5290776772693374, 0.3482121353978069, 0.4792509528170844]",0.47685621157191915,31,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,100.0,"[0.4653974742686855, 0.5640861636157344, 0.5228496041182601, 0.346612272565, 0.48705169811963744]",0.47719944253746355,32,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.1,"[0.4672649530341356, 0.5629919127131711, 0.5273700011421919, 0.34773296902985956, 0.4817901561907747]",0.4774299984220266,33,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,1.0,"[0.4689789213166358, 0.5663653826239743, 0.52661774452138, 0.3472429809885478, 0.4819916129875423]",0.47823932848761597,34,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,10.0,"[0.4722232985951454, 0.570743059256959, 0.527826433882809, 0.34880115658798655, 0.482391404616078]",0.4803970705877957,35,False
pooled_25g_40g,compound,1425370602,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,100.0,"[0.4731759197088755, 0.5718934028899451, 0.5283695385525644, 0.3494902191765125, 0.48270107590688166]",0.48112603124695585,36,False
pooled_25g_40g,compound,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,0.01,0.01,"[0.49334724839948896, 0.5233437908515144, 0.42582529272487063, 0.4714820190773467, 0.37566793913940144]",0.45793325803852447,1,True
pooled_25g_40g,compound,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,0.0,0.0,"[0.49300223749068023, 0.5194120319262494, 0.42778470128163143, 0.4726801401824232, 0.3798666364254879]",0.4585491494612944,2,False
pooled_25g_40g,compound,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,0.1,0.1,"[0.49389184920531526, 0.531599192289878, 0.4259495973756329, 0.4724821220244996, 0.37061863891673236]",0.45890827996241157,3,False
pooled_25g_40g,compound,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,1.0,1.0,"[0.49699377509791803, 0.5408358778449456, 0.43047942419242646, 0.48007865529316507, 0.36239642216677764]",0.4621568309190466,4,False
pooled_25g_40g,compound,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,10.0,10.0,"[0.504102310732541, 0.5524572768720978, 0.4385239100612369, 0.4996859596765155, 0.3544835180626776]",0.4698505950810138,5,False
pooled_25g_40g,compound,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,100.0,100.0,"[0.5096337258411429, 0.5592110158551535, 0.44529580000281993, 0.5123652822447825, 0.3546786547282944]",0.4762368957344386,6,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.01,"[0.49334724839948896, 0.5233437908515144, 0.42582529272487063, 0.4714820190773467, 0.37566793913940144]",0.45793325803852447,1,True
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.0,"[0.4937382108392102, 0.5235254886471723, 0.4257855875806203, 0.4714134228087505, 0.375380861299937]",0.457968714235138,2,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.1,"[0.4928126072656428, 0.5233649117484319, 0.4264270693553302, 0.47217799311710174, 0.3762597832992244]",0.4582084729571462,3,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.0,"[0.49300223749068023, 0.5194120319262494, 0.42778470128163143, 0.4726801401824232, 0.3798666364254879]",0.4585491494612944,4,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.01,"[0.49265131948108526, 0.51926444157168, 0.4280019474598438, 0.4728023898910388, 0.3801910871790722]",0.458582237116544,5,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,1.0,"[0.493054666230142, 0.5241796632544146, 0.42626631558187394, 0.4735566221348993, 0.37606774361888856]",0.45862500216404367,6,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.01,"[0.4945269720447423, 0.5316654160550025, 0.42574844363133785, 0.4718792739890147, 0.37011382537600523]",0.4587867862192205,7,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.0,"[0.4949634532665344, 0.5318911176431242, 0.4259361683083169, 0.47185767455371797, 0.36986989124159403]",0.4589036610026575,8,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.1,"[0.49389184920531526, 0.531599192289878, 0.4259495973756329, 0.4724821220244996, 0.37061863891673236]",0.45890827996241157,9,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.1,"[0.49220426473401047, 0.5193568385371561, 0.4289163236005749, 0.4736048023868344, 0.3808541407035055]",0.45898727399241623,10,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,1.0,"[0.49415192525025337, 0.5324345488667506, 0.42574022522164906, 0.47388204560146757, 0.3704255657889956]",0.45932686214582324,11,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,1.0,"[0.49247287276071566, 0.5201877909991556, 0.42882908419421667, 0.475025568223366, 0.3806829452532285]",0.4594396522861365,12,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,10.0,"[0.4939372761193627, 0.5262571672259366, 0.4255973039086074, 0.47656304580041375, 0.37579347575757116]",0.45962965376237835,13,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,100.0,"[0.49442973797973055, 0.5272013796748201, 0.425706003973407, 0.47792293876677494, 0.3758679101049971]",0.4602255940999459,14,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,10.0,"[0.49512675442743137, 0.5345359720271419, 0.42521888185114365, 0.47690369452406955, 0.3701594190889195]",0.46038894438374117,15,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,10.0,"[0.4933366648027207, 0.5222744036026455, 0.428086564066882, 0.47804670486121514, 0.380405296862399]",0.4604299268391725,16,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,100.0,"[0.4956502137684997, 0.5354790240598447, 0.4253885097453797, 0.47825965511260077, 0.37023400392301253]",0.46100228132186755,17,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,100.0,"[0.4938212258708213, 0.5232251262446167, 0.4281586793751989, 0.4794106392763552, 0.3804765311577671]",0.46101844038495177,18,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,0.01,"[0.4970410993075859, 0.5398938743986513, 0.4303217327781438, 0.47751915381421345, 0.3617933688664346]",0.46131384583300583,19,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,0.0,"[0.4974685626340533, 0.540132908741009, 0.43054915083528006, 0.47744555614754747, 0.3615465398191936]",0.4614285436354167,20,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,0.1,"[0.4964664024266923, 0.539833117564726, 0.4304884261680124, 0.47829517763965795, 0.36234370590065745]",0.46148536593994927,21,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,1.0,"[0.49699377509791803, 0.5408358778449456, 0.43047942419242646, 0.48007865529316507, 0.36239642216677764]",0.4621568309190466,22,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,10.0,"[0.49830406573406405, 0.5431152966285566, 0.43028828602090335, 0.48346215666714565, 0.36242761502412446]",0.46351948401495885,23,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,100.0,"[0.49893191954777905, 0.5441044091604954, 0.43057294241402816, 0.4849172762501652, 0.36259421632378874]",0.46422415273925133,24,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,0.01,"[0.5015748273899642, 0.5483661190783555, 0.43724970250892325, 0.492262501848178, 0.3524319268161509]",0.4663770155283144,25,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,0.0,"[0.5019567229683045, 0.5485703783848426, 0.43748722833259573, 0.4921319279502485, 0.35217656062420455]",0.46646456365203914,26,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,0.1,"[0.5011548366966905, 0.5484082531084823, 0.4374621510206836, 0.4932629661065771, 0.35309290835615686]",0.466676223057718,27,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,1.0,"[0.5020974838728436, 0.5496789493690417, 0.43784204415466943, 0.49555977556218855, 0.3536098671041121]",0.46775762401257104,28,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,10.0,"[0.504102310732541, 0.5524572768720978, 0.4385239100612369, 0.4996859596765155, 0.3544835180626776]",0.4698505950810138,29,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,100.0,"[0.5049762010704887, 0.5536211902899857, 0.43915525793971216, 0.5013922274259317, 0.3549518898543463]",0.4708193533160929,30,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.01,"[0.505464755502183, 0.5533696513091015, 0.44245161125837557, 0.5024286295719561, 0.35125459994302477]",0.47099384951692824,31,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.0,"[0.5058202427851852, 0.5535477138401865, 0.4426981854535719, 0.5022785610679169, 0.35099839152178236]",0.47106861893372853,32,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.1,"[0.5051243656290186, 0.5534758066989948, 0.4426781004771118, 0.5035168170846421, 0.35196484563036595]",0.47135198710402665,33,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,1.0,"[0.5062602969728646, 0.5548781333723163, 0.44326113794506705, 0.5060316449723297, 0.3527089599266068]",0.472628034637837,34,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,10.0,"[0.5086275494217282, 0.5579426894274135, 0.444456785665921, 0.5105283544584681, 0.35404264618178893]",0.47511960503106393,35,False
pooled_25g_40g,compound,536279090,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,100.0,"[0.5096337258411429, 0.5592110158551535, 0.44529580000281993, 0.5123652822447825, 0.3546786547282944]",0.4762368957344386,36,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.0,"[0.49260763535571167, 0.5217612996069659, 0.42505976390371375, 0.4725117551055459, 0.37769180901487814]",0.4579264525973631,1,True
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.0,"[0.49144803789922453, 0.5173464348068373, 0.4267468323397616, 0.4736045848626807, 0.3813260076137442]",0.45809437950444964,2,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.01,"[0.49280207824363415, 0.5227558585524077, 0.4262266270248249, 0.4723077873842902, 0.3775583594109768]",0.45833014212322676,3,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.01,"[0.4916999061799126, 0.5186244514261414, 0.42793717537563053, 0.4732437816146357, 0.38096016790879084]",0.45849309650102227,4,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.0,"[0.494776952894331, 0.5302843543825253, 0.42600179511768504, 0.4723888877928884, 0.3727302496778287]",0.45923644797305174,5,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.1,"[0.49326193683527503, 0.5248729142049993, 0.42790472725480655, 0.47276506036968674, 0.37738650256715833]",0.4592382282463852,6,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.01,"[0.494794563082238, 0.5308536412404087, 0.42670550048013, 0.47228181267924024, 0.3727191204497533]",0.459470927586354,7,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,1.0,"[0.4941209505842683, 0.5250297309919869, 0.42699383142778446, 0.4736301694027805, 0.3778708432588275]",0.4595291051331295,8,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.1,"[0.49231440439215673, 0.5211176042810585, 0.43003161672289275, 0.47360035001635004, 0.3806073935676704]",0.4595342737960257,9,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,1.0,"[0.4932161289620671, 0.5213532993088125, 0.4291943224655299, 0.4744460598657121, 0.3810641239900978]",0.45985478691844384,10,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.1,"[0.4949336658663548, 0.5324836631132158, 0.4275613963668675, 0.4727817543230589, 0.37267712054404745]",0.4600875200427089,11,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,10.0,"[0.4954542978060636, 0.5250526987991706, 0.4261401282658849, 0.47479199296375196, 0.37908254550374165]",0.46010433266772255,12,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,100.0,"[0.49581653469216824, 0.5251619181525722, 0.4260996824112752, 0.4751346868637548, 0.3794249726555979]",0.4603275589550737,13,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,1.0,"[0.4957262355526593, 0.5326314327351989, 0.42653269023004053, 0.47367694420492074, 0.373182844909271]",0.46035002952641807,14,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,10.0,"[0.49454164569314735, 0.5213767351721392, 0.4282795721946601, 0.47559599740394165, 0.38227128572731783]",0.46041304723824117,15,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.0,"[0.49683493435695747, 0.539176901091084, 0.4277345263654014, 0.47393527955099796, 0.36481431337070913]",0.46049919094703,16,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,100.0,"[0.4949002678223901, 0.5214840779681135, 0.42822257759412086, 0.4759345900449456, 0.38261067234062934]",0.4606304371540399,17,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.01,"[0.4967956389987369, 0.5396268965269796, 0.42826999457313897, 0.47379418019647646, 0.36481523076712924]",0.4606603882124922,18,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,10.0,"[0.49709946380290565, 0.5327111896019804, 0.42577958569766267, 0.4748775377518871, 0.3744032876212633]",0.46097421289513985,19,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,100.0,"[0.49747588454497405, 0.5328357344687873, 0.4257677823251439, 0.47523357048096915, 0.37475433339573944]",0.4612134610431228,20,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.1,"[0.49687145005927824, 0.5412444695400246, 0.4289318531847944, 0.47423142582359384, 0.3647915655921486]",0.4612141528399679,21,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,1.0,"[0.49782806872559154, 0.5418720658147247, 0.4279315428825597, 0.4751905861374692, 0.36504575333309547]",0.4615736033786881,22,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,10.0,"[0.49943727492664025, 0.5423235933306575, 0.4272442561283077, 0.47655675416362175, 0.36619761328681794]",0.462351898367209,23,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,100.0,"[0.4998783087289078, 0.5425315211004395, 0.4272637237323963, 0.4769659551335715, 0.36656334246861627]",0.46264057023278615,24,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.0,"[0.501961059020697, 0.550157819870795, 0.4328314776230744, 0.4784138420547659, 0.35497027110485163]",0.46366689393483684,25,False
