outer_seed,rounds,mean_gradient_effective_rank,mean_latent_effective_rank,mean_fused_effective_rank,mean_gradient_kernel_abs_corr,mean_latent_kernel_abs_corr,mean_fused_kernel_abs_corr,mean_gradient_maxdet_overlap_fraction
157,21,26.539629114106614,2.9483892654838435,11.774851478026214,0.2066334638806039,0.7432304964458346,0.53221952531317,0.17113095238095238
6101,21,20.553228797113658,2.739835975424738,9.617225125472928,0.2135830948508829,0.7620776553834852,0.5721906594383562,0.13095238095238096
