outer_seed,method,source_round,active_label_count,gradient_block_scale,latent_block_scale,gradient_feature_mean_norm,latent_feature_mean_norm,fused_feature_mean_norm,gradient_effective_rank,latent_effective_rank,fused_effective_rank,gradient_pairwise_kernel_abs_corr,latent_pairwise_kernel_abs_corr,fused_pairwise_kernel_abs_corr,selected_gradient_norm_mean,selected_latent_norm_mean,selected_fused_norm_mean,nearest_L_gradient_distance,nearest_L_latent_distance,nearest_L_fused_distance,gradient_maxdet_overlap_count,gradient_maxdet_overlap_fraction,normalization_scale,selector_seconds,gradient_seconds,latent_seconds,fusion_seconds
157,gradient_latent_fusion_maxdet,10,653,433.31549987141887,99.01788813198738,170.8004913330078,53.74347686767578,0.4860599637031555,19.66618565525446,2.6657405444578406,9.229967105798094,0.2147037024855139,0.7681619369853443,0.5880768744589614,469.433349609375,92.15697479248047,1.0262188911437988,170.71780081495902,13.335755917040993,0.32213401082929904,7,0.21875,0.9999999999161834,0.07867458299733698,39.60266941704322,0.0,0.0
157,gradient_latent_fusion_maxdet,11,685,394.7871429210293,95.26849679634664,163.51707458496094,48.60296630859375,0.47230902314186096,28.199379088518928,2.9450752172554644,12.008854729028569,0.20219919609855977,0.7426405532621891,0.539131154445367,383.57763671875,77.42118835449219,0.9072484970092773,181.79350527781168,13.904185941339286,0.3767558846840535,4,0.125,1.0000000002167826,0.0951319580199197,49.92889041698072,0.0,0.0
157,gradient_latent_fusion_maxdet,12,717,381.04324908024347,94.68211536117433,167.14808654785156,48.492286682128906,0.4837108254432678,31.74045181422208,2.977290261118149,12.897709807691019,0.1964459225609984,0.7348610249980667,0.5128162392496967,359.7479553222656,77.40211486816406,0.8905146718025208,141.9587431339201,12.244804289916104,0.29469822344243257,1,0.03125,1.0000000000992368,0.12181699997745454,64.58473495801445,0.0,0.0
157,gradient_latent_fusion_maxdet,13,749,416.0478461058571,94.16742071509456,169.4735870361328,50.88042449951172,0.4878101944923401,24.116889894329162,2.892058245819359,10.469151108128374,0.2115279802543085,0.7470725756559081,0.564029945341157,361.530029296875,82.78981018066406,0.9058672189712524,56.3894878369217,7.7107933250741665,0.12703539262267638,3,0.09375,0.9999999999342787,0.19319308293052018,80.2448257500073,0.0,0.0
157,gradient_latent_fusion_maxdet,14,781,398.0842810117471,94.99904940332308,176.93505859375,48.94977569580078,0.4880143702030182,31.09577827624688,3.0069616292586545,13.316987269034202,0.17208418031412148,0.7435081196349986,0.510985816887474,362.48858642578125,65.32109832763672,0.8142189979553223,146.8486939649958,11.962956630260098,0.28314254555193397,4,0.125,0.9999999998023877,0.1715122079476714,72.24191604193766,0.0,0.0
157,gradient_latent_fusion_maxdet,15,813,416.33320722882394,92.62308571668757,172.35142517089844,48.70585632324219,0.48096442222595215,25.57793879393629,2.9193515285763536,11.176694145634789,0.19886017211972704,0.749186049573308,0.5507877963445202,319.4005126953125,61.381324768066406,0.7297512292861938,129.2155352360084,10.004149627749634,0.24168717615821456,0,0.0,0.9999999999099738,0.19458366592880338,73.72582387505099,0.0,0.0
157,gradient_latent_fusion_maxdet,16,845,374.66198162346836,92.71513322459336,173.1745147705078,49.18205261230469,0.5053616166114807,32.62318371395211,3.167812403274629,13.725545963145056,0.185787645783725,0.718026350308999,0.4936893234527055,313.6480712890625,55.40862274169922,0.7351855039596558,127.40789545373158,11.355700133501806,0.26514266083288995,1,0.03125,1.0000000001222125,0.10747883305884898,65.26991400006227,0.0,0.0
157,gradient_latent_fusion_maxdet,17,877,386.1537171970965,93.37803508698886,183.9827117919922,49.0119514465332,0.5076993703842163,32.42157877323268,3.136512574468224,13.865411804910572,0.1917500321069896,0.7291981067157107,0.4919263317335037,365.531982421875,62.531700134277344,0.8367839455604553,121.12291309354447,10.431284627909843,0.25340625479352685,2,0.0625,0.9999999999731664,0.1149178750347346,61.30681874998845,0.0,0.0
157,gradient_latent_fusion_maxdet,18,909,374.7470220367414,93.79150937975321,186.9628143310547,49.38809585571289,0.5206055641174316,36.80374549616798,3.1397224352776427,15.114390959450356,0.2006559084884356,0.7199517365951386,0.4733872240984063,332.01788330078125,50.881446838378906,0.7396950721740723,177.1268309543178,13.499472297593865,0.3571232176707305,2,0.0625,0.9999999999462228,0.07476954103913158,44.86756554199383,0.0,0.0
157,gradient_latent_fusion_maxdet,19,941,371.9624253025156,92.22293230881368,180.5023956298828,50.358158111572266,0.5252012014389038,36.14791096242448,3.170472125226445,14.402646159103332,0.18201421523144404,0.7228168203771532,0.48212318749496963,282.4278564453125,61.54324722290039,0.7235670685768127,82.83278205361205,10.133942812755175,0.19128780286231611,0,0.0,1.0000000000134281,0.07767629204317927,46.150064582936466,0.0,0.0
157,gradient_latent_fusion_maxdet,20,973,378.25570738639874,89.65955188744933,167.9248046875,52.24900436401367,0.5289896726608276,26.46239069064063,3.157803209077823,11.740521750263335,0.19253531658576328,0.7167078901305576,0.5342973911819882,253.64674377441406,57.861900329589844,0.6761953830718994,88.83653467968008,10.788119418645055,0.19678669932793313,3,0.09375,0.9999999999146604,0.08271558291744441,46.260066125076264,0.0,0.0
6101,gradient_latent_fusion_maxdet,0,333,167.37476610445023,66.92554382387625,147.64492797851562,57.955081939697266,0.8872939944267273,23.972047050416936,3.46721101588745,13.196018955742389,0.20779601118042376,0.6935430365181943,0.4405129506477042,483.1669921875,150.2747344970703,2.6285324096679688,266.1801981967234,35.431670573726535,1.2536243399125548,22,0.6875,1.0000000001070153,0.22951970796566457,104.41058604198042,0.0,0.0
6101,gradient_latent_fusion_maxdet,1,365,259.9598443118,81.13092806189235,166.49591064453125,53.40119171142578,0.6609298586845398,18.31866974395083,2.824849484728345,10.24339513336581,0.24282492396848251,0.7374994706646805,0.5045496892236375,642.302490234375,154.31759643554688,2.244152307510376,246.57144637468667,23.18065465821722,0.7356506394095903,6,0.1875,0.9999999998499334,0.2924232919467613,127.07609929190949,0.0,0.0
6101,gradient_latent_fusion_maxdet,2,397,303.2266728272969,78.89402365475476,171.27740478515625,49.15443420410156,0.6023704409599304,26.963654767512846,2.9057277051062096,11.812793835869916,0.23018064144023265,0.7603226112720323,0.5223357576310944,610.819580078125,119.48054504394531,1.807518482208252,261.6890152141152,21.87133495700187,0.6998492083377463,4,0.125,0.9999999998315059,0.26467458298429847,98.76412020798307,0.0,0.0
6101,gradient_latent_fusion_maxdet,3,429,353.17371663655115,90.82967093000842,166.12571716308594,50.13160705566406,0.520972728729248,21.927991605144125,2.919885682418557,10.688160682009133,0.22222124158000947,0.7382261963509552,0.5304699120288214,692.5230712890625,139.07684326171875,1.784522294998169,129.99076737830882,12.323872718702363,0.302083825375355,3,0.09375,1.0000000000359557,0.2379441250814125,120.88888883404434,0.0,0.0
6101,gradient_latent_fusion_maxdet,4,461,352.75258497705175,89.26857037217526,146.11691284179688,52.09531784057617,0.5151602029800415,23.980916022929136,2.672941870985482,9.569142167758422,0.2069184225873124,0.7851032668387423,0.6047838536801681,570.7785034179688,126.12422180175781,1.5461827516555786,139.163102033148,12.624413857074089,0.31895832271906177,5,0.15625,0.999999999698252,0.23311937507241964,121.32085654197726,0.0,0.0
6101,gradient_latent_fusion_maxdet,5,493,355.87548497839146,88.52521575007806,137.84400939941406,48.277252197265625,0.48065197467803955,23.245901388940222,2.697667164099112,9.436801550009355,0.2297169916576309,0.7813554821877745,0.6081822549479975,513.760986328125,127.61860656738281,1.4550180435180664,102.48774171897072,9.891950738791024,0.25163702675943356,3,0.09375,1.0000000002533653,0.1958559580380097,95.96708258404396,0.0,0.0
6101,gradient_latent_fusion_maxdet,6,525,409.0605457851201,94.32938021798996,149.49456787109375,49.41485595703125,0.46108153462409973,20.93542158240287,2.6160064529438958,9.100897242572055,0.2195010685646958,0.7919651653781948,0.6163566173748327,526.6854248046875,103.66438293457031,1.2180333137512207,128.1012226121648,10.462697982015682,0.2488961663556834,3,0.09375,0.9999999998754029,0.33414941607043147,112.9178797500208,0.0,0.0
6101,gradient_latent_fusion_maxdet,7,557,411.4642130688506,92.71555415909991,148.8512725830078,49.29168701171875,0.4650569558143616,19.109784732440506,2.6285387843277963,8.625713917075625,0.21667119767873153,0.7904671480284445,0.6193585082679768,497.7738037109375,83.6288070678711,1.0796809196472168,250.47057183193908,15.458555097112097,0.45735850473797807,1,0.03125,0.9999999999858646,0.3006565000396222,121.5449898330262,0.0,0.0
6101,gradient_latent_fusion_maxdet,8,589,527.540396324341,101.78725713050187,170.90440368652344,50.2523193359375,0.4286559522151947,12.54319225604676,2.5275240300321644,7.222255309605587,0.20593619290122767,0.7849487273089129,0.6330126606698936,649.4851684570312,91.88661193847656,1.1133880615234375,182.31769604838092,13.335053688501034,0.2757871707157721,3,0.09375,1.0000000000419988,0.2672970830462873,118.71651895798277,0.0,0.0
6101,gradient_latent_fusion_maxdet,9,621,438.84940649926716,94.50332808440784,156.5245361328125,49.69093322753906,0.458774209022522,19.994723141233113,2.6371616277684318,8.878008973200815,0.21158196957013461,0.7841217294485712,0.618539231200593,413.07330322265625,92.94568634033203,0.9737887382507324,144.42679248545116,13.57512303027826,0.283280034069753,4,0.125,0.9999999999522808,0.23421783302910626,109.39842224994209,0.0,0.0
6101,gradient_latent_fusion_maxdet,10,653,435.969111159359,94.04487746931026,156.73899841308594,49.49188232421875,0.45972105860710144,19.594668594632143,2.581072563759365,8.723037705148347,0.19445401405096063,0.7877100605605205,0.6131979863584742,337.96307373046875,83.96147918701172,0.8478740453720093,139.3402896912521,10.40720644643779,0.2547251043448733,6,0.1875,0.9999999999107055,0.22374849999323487,115.11677404108923,0.0,0.0
6101,gradient_latent_fusion_maxdet,11,685,481.74548231068184,101.42492413764577,177.08554077148438,52.527381896972656,0.4599032402038574,15.765723497798712,2.507966744719209,7.964038537647045,0.22734830974343062,0.7755488204242211,0.6057048677216187,512.896484375,82.739013671875,0.9635204076766968,227.96771819628788,15.617784382959227,0.3799097034276813,3,0.09375,0.9999999999138347,0.16556079091969877,168.09970654197969,0.0,0.0
6101,gradient_latent_fusion_maxdet,12,717,499.0960231018964,94.08811375672926,191.95870971679688,47.71096420288086,0.4585179388523102,18.189612498512894,2.682807460801928,8.948525283854842,0.2367909323249584,0.7620906455142149,0.5807199696108611,468.7350769042969,73.18251037597656,0.8815731406211853,191.09759442165597,12.615436379422736,0.3061477019976465,4,0.125,1.0000000001665816,0.09872974990867078,61.3043440830661,0.0,0.0
6101,gradient_latent_fusion_maxdet,13,749,473.38071921639283,95.12216879129888,186.0489044189453,50.06900405883789,0.47380951046943665,19.48087910615482,2.654809854471687,9.066674939234323,0.22660091068254384,0.7697222510313168,0.587207893154875,363.424072265625,68.44551849365234,0.7667587399482727,159.29406214175145,15.647393375543894,0.2949229123509666,7,0.21875,1.000000000051758,0.12619466695468873,67.7453401669627,0.0,0.0
6101,gradient_latent_fusion_maxdet,14,781,454.14171106531626,89.60616816564188,191.90541076660156,46.0804557800293,0.47892576456069946,24.86001428363051,2.9769974641520944,11.363853689009767,0.192502409737461,0.7228234143385767,0.5139276376690112,395.1627502441406,61.68004608154297,0.7958829998970032,155.61106891954228,13.56077778215467,0.28663239867182017,7,0.21875,1.0000000000725953,0.11788791604340076,48.17641799990088,0.0,0.0
6101,gradient_latent_fusion_maxdet,15,813,470.86918366707056,91.60971666957379,177.372314453125,48.85820007324219,0.47284403443336487,17.038111416789185,2.6095541278585426,8.41318385832136,0.2032029231473637,0.7705644563821299,0.601788483897071,371.79583740234375,73.3803482055664,0.8047952651977539,120.98977495797936,10.691653575109186,0.21148068500626727,0,0.0,0.9999999999469436,0.12904587492812425,70.88927962491289,0.0,0.0
6101,gradient_latent_fusion_maxdet,16,845,523.6490132711008,95.3755480089394,207.96359252929688,50.06211471557617,0.4750574827194214,17.791004699704345,2.615802453451877,8.780369321567829,0.20470436084123814,0.761577997574863,0.575809170629734,429.80023193359375,78.15242767333984,0.8300584554672241,144.38046975393144,9.59017554512389,0.2188164218163923,5,0.15625,0.999999999740445,0.1850055840332061,71.46434533293359,0.0,0.0
6101,gradient_latent_fusion_maxdet,17,877,424.43331096587343,87.3574698903945,166.66278076171875,48.1502571105957,0.4880395233631134,20.363516741124872,2.776114669568597,9.362616631116104,0.2011487528629077,0.7508316017634985,0.5815171479569894,254.74545288085938,58.566932678222656,0.6440010070800781,125.46884455016163,11.566537374486416,0.2420409461426728,0,0.0,1.0000000000250062,0.15030358301009983,67.67646987503394,0.0,0.0
6101,gradient_latent_fusion_maxdet,18,909,452.1165066812829,89.39611415683876,198.86756896972656,47.515506744384766,0.49533796310424805,25.846053721949268,2.8548755383313127,11.272737771903332,0.196862476914318,0.7453001201029757,0.5336404811347332,364.6862487792969,61.32196807861328,0.7610222101211548,200.13000923695205,14.63025989381208,0.3496528719554628,0,0.0,0.9999999998583475,0.1548785410122946,63.048409541952424,0.0,0.0
6101,gradient_latent_fusion_maxdet,19,941,467.50044369302265,94.30349203161379,188.09144592285156,52.155643463134766,0.4954647421836853,17.82960089371256,2.651645105972371,8.729650626574617,0.20809423195686208,0.7507906239285921,0.5784307216997776,328.0071105957031,61.05040740966797,0.6841214895248413,136.36049050184022,8.5627901305803,0.22566540486058487,1,0.03125,0.9999999998266834,0.09749462502077222,63.94167716708034,0.0,0.0
6101,gradient_latent_fusion_maxdet,20,973,452.36671398332084,89.16659032008012,205.41932678222656,49.26826095581055,0.513873815536499,23.86631699436015,2.727395682535074,10.563851503344793,0.20018700847761564,0.7591179374357773,0.5459580526996161,286.06231689453125,59.05554962158203,0.6525663137435913,94.20785425056005,7.549813953997038,0.16482500225731267,1,0.03125,1.0000000000106903,0.10211208299733698,62.14992545801215,0.0,0.0
