dataset,effective_group_id,canonical_smiles,PE/EA,rows,distinct_loading_conditions,ignored_loading_conditions_differ,V1_range,V2_range
4g,2227352079d5e734,CC(=O)c1ccc(F)cc1,50/1,3,3,True,4.133333333333333,0.9083333333333314
4g,27a72bc604647cbd,CC(=O)c1ccc(I)cc1,0/1,3,3,True,1.5916666666666668,2.133333333333331
4g,8a4547694018d552,CC(=O)c1ccc(I)cc1,1/1,3,3,True,1.2416666666666663,0.43333333333333357
4g,d861fd17e8b6c049,CC(=O)c1ccc(I)cc1,10/1,3,3,True,2.174999999999999,0.34999999999999787
4g,4f908b6d244fa637,CC(=O)c1ccc(I)cc1,2/1,3,3,True,1.3416666666666668,0.5749999999999993
4g,5d55b055ff5ef2c8,CC(=O)c1ccc(I)cc1,20/1,3,3,True,4.316666666666668,0.5083333333333329
4g,d4e6c6db280e140a,CC(=O)c1ccc(I)cc1,5/1,3,3,True,0.9249999999999998,0.3999999999999986
4g,17a9ab14c23f3d72,CC(=O)c1ccc(I)cc1,50/1,3,3,True,8.133333333333333,1.1666666666666643
4g,32a8ef1ae2434665,CC(=O)c1ccc(N)cc1,0/1,3,3,True,0.27499999999999947,0.6333333333333346
4g,8715694e4c4d4fc9,CC(=O)c1ccc(N)cc1,1/1,3,3,True,1.0999999999999996,0.6500000000000021
4g,7fc672f67e171cbb,CC(=O)c1ccc(N)cc1,2/1,3,3,True,1.533333333333335,1.50833333333334
4g,0f897c8d45429166,CC(=O)c1ccc([N+](=O)[O-])cc1,0/1,3,3,True,0.3999999999999999,0.7249999999999996
4g,ae657263173cbb3a,CC(=O)c1ccc([N+](=O)[O-])cc1,1/1,3,3,True,0.9833333333333334,1.6166666666666654
4g,f9a133506c985a85,CC(=O)c1ccc([N+](=O)[O-])cc1,10/1,3,3,True,4.541666666666664,0.2750000000000057
4g,8003140c10e9e938,CC(=O)c1ccc([N+](=O)[O-])cc1,2/1,3,3,True,0.7583333333333337,1.2333333333333343
4g,6ae9e8da2e33e9fd,CC(=O)c1ccc([N+](=O)[O-])cc1,20/1,3,3,True,9.841666666666669,2.333333333333343
4g,5ad49b704168d7c2,CC(=O)c1ccc([N+](=O)[O-])cc1,5/1,3,3,True,1.5999999999999996,1.0166666666666622
4g,5db3abe3273ca42e,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,0/1,3,3,True,0.8166666666666669,4.191666666666666
4g,2a8c600339b83e10,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,1/1,3,3,True,1.291666666666667,1.8499999999999979
4g,217a47aaca278267,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,10/1,3,3,True,2.1166666666666636,7.649999999999999
4g,8548da25c177dc54,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,2/1,3,3,True,1.2000000000000002,0.6500000000000004
4g,1513c118eb470b41,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,20/1,2,2,True,0.625,0.4583333333333357
4g,af051f957bcbe368,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,5/1,3,3,True,2.033333333333333,2.6833333333333336
4g,739a35c1b587ac87,CC(=O)c1ccc2c(c1)OCO2,0/1,3,3,True,0.40000000000000036,0.6749999999999989
4g,b5819d2ac1133564,CC(=O)c1ccc2c(c1)OCO2,1/1,3,3,True,0.7666666666666666,1.4749999999999996
4g,14584b6b723dc865,CC(=O)c1ccc2c(c1)OCO2,10/1,3,3,True,2.0583333333333336,1.6000000000000014
4g,b3e0dd5441a36a49,CC(=O)c1ccc2c(c1)OCO2,2/1,2,2,True,0.016666666666666607,0.8083333333333336
4g,81448f6685a12ac5,CC(=O)c1ccc2c(c1)OCO2,20/1,3,3,True,1.5999999999999979,4.541666666666664
4g,614a05e37cc23a03,CC(=O)c1ccc2c(c1)OCO2,5/1,3,3,True,0.5333333333333332,3.849999999999998
4g,e4afb4a7a2a7ecf9,CC(=O)c1ccc2ccccc2c1,0/1,3,3,True,1.25,1.75
4g,c13c759aaebdd608,CC(=O)c1ccc2ccccc2c1,1/1,3,3,True,1.2416666666666663,0.6583333333333314
4g,b4c0fca8955b70bf,CC(=O)c1ccc2ccccc2c1,10/1,3,3,True,4.783333333333335,2.4750000000000014
4g,fb24095475422b0a,CC(=O)c1ccc2ccccc2c1,2/1,3,3,True,1.8833333333333337,4.141666666666666
4g,5eaab09f5fc59059,CC(=O)c1ccc2ccccc2c1,20/1,3,3,True,1.6999999999999993,2.1666666666666643
4g,d88961fc90a801ae,CC(=O)c1ccc2ccccc2c1,5/1,3,3,True,2.1916666666666664,4.3916666666666675
4g,a9585c017570754c,CC(=O)c1ccc2ccccc2c1,50/1,3,3,True,3.4750000000000014,2.4583333333333286
4g,49c095c094250bdc,CC(=O)c1cccc(C)c1,0/1,3,3,True,0.375,4.0
4g,029bd012219b88a0,CC(=O)c1cccc(C)c1,1/1,3,3,True,0.9750000000000005,1.875
4g,2ab2c9153abc5664,CC(=O)c1cccc(C)c1,10/1,3,3,True,2.008333333333333,2.283333333333328
4g,1c8488b5d6d60900,CC(=O)c1cccc(C)c1,2/1,3,3,True,1.2416666666666663,0.7333333333333343
4g,540e70aa9d2769cf,CC(=O)c1cccc(C)c1,20/1,3,3,True,4.866666666666666,1.6416666666666657
4g,18060e7abc40144e,CC(=O)c1cccc(C)c1,5/1,3,3,True,1.333333333333334,0.5083333333333329
4g,a76948aa57f4a4e5,CC(=O)c1cccc(C)c1,50/1,3,3,True,4.525,1.0166666666666657
4g,1e67b54d5a4d856b,CC(=O)c1ccccc1,0/1,4,3,True,0.979166666666667,2.875
4g,a20441199de067fa,CC(=O)c1ccccc1,1/1,4,2,True,13.654166666666669,11.287500000000001
4g,ee9a100923aa406a,CC(=O)c1ccccc1,10/1,5,3,True,1.866666666666669,3.466666666666665
4g,3571dbd381e38d99,CC(=O)c1ccccc1,2/1,2,2,True,0.012500000000000178,2.2041666666666675
4g,96554c38e3b9a219,CC(=O)c1ccccc1,20/1,5,3,True,2.091666666666665,4.037499999999998
4g,2a840fe1d41f77df,CC(=O)c1ccccc1,5/1,4,3,True,0.8708333333333336,2.283333333333333
4g,86eaa44eb5ccf75e,CC(=O)c1ccccc1,50/1,2,2,True,1.0999999999999979,1.2166666666666686
4g,14f74733b0a30761,CC(=O)c1ccccc1Br,0/1,3,3,True,0.3583333333333325,0.38333333333333286
4g,657a2110be1fa570,CC(=O)c1ccccc1Br,1/1,3,3,True,1.208333333333334,0.5583333333333318
4g,7fae53f7ba29cde4,CC(=O)c1ccccc1Br,10/1,3,3,True,1.3416666666666668,0.4499999999999993
4g,09cd2e4aedfc7af5,CC(=O)c1ccccc1Br,2/1,3,3,True,1.3166666666666664,0.6500000000000004
4g,c722ef065f1920ea,CC(=O)c1ccccc1Br,20/1,3,3,True,3.0999999999999996,2.6499999999999986
4g,deccb4877cfe1b25,CC(=O)c1ccccc1Br,5/1,3,3,True,1.341666666666666,0.2333333333333325
4g,34a72a50c32b1296,CC(=O)c1ccccc1Br,50/1,3,3,True,5.208333333333332,0.28333333333333144
4g,ed25d75e084c766d,CC(=O)c1ccccc1C,0/1,4,3,True,0.6416666666666666,1.6958333333333329
4g,8d7c10d9a9683dbf,CC(=O)c1ccccc1C,1/1,3,3,True,1.8041666666666663,2.5958333333333314
4g,80c21b833a1e1957,CC(=O)c1ccccc1C,10/1,3,2,True,1.0041666666666664,2.7749999999999986
4g,1a134bb322dac2b9,CC(=O)c1ccccc1C,2/1,3,3,True,2.541666666666667,2.1916666666666664
4g,b68135803e959ad7,CC(=O)c1ccccc1C,20/1,3,2,True,4.124999999999999,3.3958333333333357
4g,f2988042509605ab,CC(=O)c1ccccc1C,5/1,5,3,True,2.425,2.0124999999999993
4g,7a92393b39a7e42c,CC(=O)c1ccccc1C,50/1,2,2,True,0.6666666666666643,5.175000000000004
4g,20a45a03a5347c07,CC(Br)C(=O)O,0/1,3,3,True,0.22499999999999964,1.0250000000000004
4g,38f2df0a23019c23,CC(Br)C(=O)O,1/1,3,3,True,0.6166666666666671,0.6833333333333336
4g,c21e551e48125897,CC(Br)C(=O)O,10/1,3,3,True,6.600000000000001,1.8833333333333329
4g,fdd0a4f879855f9a,CC(Br)C(=O)O,2/1,3,3,True,0.09166666666666679,1.283333333333335
4g,4a620762ff710b0b,CC(Br)C(=O)O,20/1,3,3,True,18.833333333333336,10.933333333333337
4g,2e8d76e0d31e550a,CC(Br)C(=O)O,5/1,3,3,True,3.2250000000000014,0.0416666666666643
4g,98e2a3529fef58de,CC(Br)C(=O)OC(C)(C)C,0/1,3,3,True,1.1833333333333336,1.1333333333333329
4g,da9516afe92b3071,CC(Br)C(=O)OC(C)(C)C,1/1,3,3,True,1.2166666666666668,1.041666666666666
4g,477763de52a67cf5,CC(Br)C(=O)OC(C)(C)C,10/1,3,3,True,1.166666666666667,0.4666666666666668
4g,ca4b4c11131f1fb5,CC(Br)C(=O)OC(C)(C)C,2/1,3,3,True,1.3583333333333325,1.091666666666666
4g,bb4683090aeff4bf,CC(Br)C(=O)OC(C)(C)C,20/1,3,3,True,1.2000000000000002,0.4499999999999993
4g,02da9e71ffa7a6b6,CC(Br)C(=O)OC(C)(C)C,5/1,3,3,True,1.2333333333333334,0.31666666666666643
4g,7452db9e2e53c38e,CC(Br)C(=O)OC(C)(C)C,50/1,3,3,True,4.841666666666666,1.3583333333333307
4g,f09a2bf856750964,CC(C)(C)C(=O)CC#N,0/1,2,2,True,0.583333333333333,0.2833333333333332
4g,db36c7d1bd8da722,CC(C)(C)C(=O)CC#N,1/1,2,2,True,0.20833333333333393,0.3333333333333339
4g,e16464ab4fd7ceb1,CC(C)(C)C(=O)CC#N,2/1,2,2,True,0.9249999999999998,0.6416666666666675
4g,e68a60be552e0641,CC(C)(C)OCl,0/1,3,3,True,1.2416666666666663,0.7166666666666668
4g,40ed645089ff8719,CC(C)(C)OCl,1/1,3,3,True,1.4249999999999998,0.5499999999999989
4g,b179daa9bf4a0cb3,CC(C)(C)OCl,10/1,3,3,True,1.291666666666666,0.875
4g,a5a3a343c4cb7403,CC(C)(C)OCl,2/1,3,3,True,1.9083333333333332,1.3916666666666684
4g,86504e5aa520f5de,CC(C)(C)OCl,20/1,3,3,True,1.3083333333333336,0.45000000000000107
4g,4dac33c3cfa59ffd,CC(C)(C)OCl,5/1,3,3,True,1.2333333333333334,1.1083333333333334
4g,47e97e812ddb6d04,CC(C)(C)OCl,50/1,3,3,True,1.2666666666666666,0.30833333333333357
4g,25d59aed8bef1d4f,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,0/1,3,3,True,0.38333333333333375,1.5083333333333346
4g,f3a22edfd2ffd7d2,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,1/1,3,3,True,0.9416666666666669,0.2749999999999986
4g,8fb622656ad1e84d,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,10/1,3,3,True,1.1499999999999995,0.5749999999999975
4g,81b52d34753bcbba,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,2/1,3,3,True,1.0750000000000002,0.5083333333333346
4g,a708165ee81d1678,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,20/1,3,3,True,1.1749999999999998,0.6666666666666679
4g,e7c190a8c2744704,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,5/1,3,3,True,0.9249999999999994,3.1333333333333337
4g,d5cec7fb7a0412f1,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,50/1,3,3,True,1.041666666666667,0.5499999999999972
4g,1d97177be5d5f489,CC(C)(CCl)c1ccccc1,0/1,3,3,True,0.4249999999999994,1.3833333333333329
4g,0a5dc785356840a2,CC(C)(CCl)c1ccccc1,1/1,3,3,True,1.25,1.6333333333333329
4g,5bbd1d467cbe93bc,CC(C)(CCl)c1ccccc1,10/1,3,3,True,1.3250000000000002,0.25
4g,7c7792e2a34a232e,CC(C)(CCl)c1ccccc1,2/1,3,3,True,1.3250000000000002,0.8499999999999996
4g,af2f4c11cde51c99,CC(C)(CCl)c1ccccc1,20/1,3,3,True,1.3916666666666666,0.20833333333333393
4g,fb76a7de8b2fc217,CC(C)(CCl)c1ccccc1,5/1,3,3,True,1.3416666666666668,0.22500000000000053
4g,c5b6ee39eff13c95,CC(C)(CCl)c1ccccc1,50/1,3,3,True,1.4416666666666673,0.3249999999999993
4g,661ff640d96a8fb9,CC(C)(O)CCc1ccccc1,0/1,3,3,True,1.375,0.5250000000000004
4g,0f5fb4e104ed67a3,CC(C)(O)CCc1ccccc1,1/1,3,3,True,0.708333333333333,0.39166666666666927
4g,857e4163d6cee223,CC(C)(O)CCc1ccccc1,10/1,3,3,True,11.43333333333333,2.491666666666667
4g,0db8e54891c8dd2a,CC(C)(O)CCc1ccccc1,2/1,3,3,True,3.0583333333333336,1.700000000000001
4g,11659e200fda5228,CC(C)(O)CCc1ccccc1,5/1,3,3,True,4.908333333333335,1.6999999999999993
4g,0120a49b023ac25a,CC(C)=CCBr,0/1,3,3,True,0.5,3.25
4g,6e59bebb384c1fe8,CC(C)=CCBr,1/1,3,3,True,1.25,0.8249999999999993
4g,bef5c522f7c1af45,CC(C)=CCBr,10/1,3,3,True,1.3416666666666668,0.4916666666666689
4g,84dbc01b8a0fed42,CC(C)=CCBr,2/1,3,3,True,1.2666666666666666,0.3916666666666657
4g,a3a1b72215d02123,CC(C)=CCBr,20/1,3,3,True,1.3166666666666673,0.42499999999999893
4g,66b2f6efd3dfe26e,CC(C)=CCBr,5/1,3,3,True,1.3416666666666668,0.5
4g,05649d3c275303c5,CC(C)=CCBr,50/1,3,3,True,1.291666666666667,0.7833333333333314
4g,c65329f798b62683,CC(C)=CCC/C(C)=C/C=O,0/1,3,3,True,0.2833333333333332,2.291666666666668
4g,4d19f97990c02d6e,CC(C)=CCC/C(C)=C/C=O,1/1,3,3,True,0.6750000000000007,3.758333333333333
4g,5f296a6d502d4309,CC(C)=CCC/C(C)=C/C=O,10/1,3,3,True,0.27500000000000036,2.775000000000002
4g,4fa105424bee7e06,CC(C)=CCC/C(C)=C/C=O,2/1,3,3,True,0.958333333333333,0.6583333333333332
4g,c730488fa27be755,CC(C)=CCC/C(C)=C/C=O,20/1,3,3,True,2.091666666666665,2.424999999999997
4g,1e291e61518f5481,CC(C)=CCC/C(C)=C/C=O,5/1,3,3,True,0.4833333333333334,1.0083333333333346
4g,80751945ee2f5f2a,CC(C)=CCC/C(C)=C/C=O,50/1,3,3,True,6.983333333333334,0.8166666666666629
4g,fae87dc2555c4fc6,CC(C)C(=O)c1ccccc1,0/1,6,3,True,1.4416666666666669,2.500000000000001
4g,b43d6764ef0945a0,CC(C)C(=O)c1ccccc1,1/1,6,3,True,1.4833333333333334,3.75
4g,27d7f80b433b6f63,CC(C)C(=O)c1ccccc1,10/1,6,3,True,2.691666666666667,3.3833333333333346
4g,9a5a8dca1011eb2b,CC(C)C(=O)c1ccccc1,2/1,6,3,True,1.458333333333333,1.6916666666666664
4g,f33efbceef05a808,CC(C)C(=O)c1ccccc1,20/1,6,3,True,1.2750000000000004,1.1166666666666654
4g,289393001c19d262,CC(C)C(=O)c1ccccc1,5/1,6,3,True,1.4416666666666664,2.591666666666665
4g,7565cbe162f07a5d,CC(C)C(=O)c1ccccc1,50/1,6,3,True,4.675,3.2416666666666636
4g,2abd9bb79b91b14c,CC(C)CCOC(=O)c1ccccc1,10/1,3,1,False,0.6766666666666667,0.4033333333333342
4g,e7fa5086d653db60,CC(C)CCOC(=O)c1ccccc1,20/1,4,1,False,1.2249999999999996,2.4616666666666696
4g,a8b107152401127d,CC(C)CCOC(=O)c1ccccc1,30/1,3,1,False,0.2783333333333333,1.4049999999999976
4g,7473800fc433e45a,CC(C)CCOC(=O)c1ccccc1,40/1,3,1,False,1.2133333333333338,0.8499999999999996
4g,7a164181dd5cc89a,CC(C)COC(=O)c1ccccc1,1/1,5,3,True,0.8041666666666671,1.9291666666666671
4g,7c05ebbac1564dc2,CC(C)COC(=O)c1ccccc1,10/1,7,3,True,1.4000000000000004,2.955
4g,fe2ad6c1816c592f,CC(C)COC(=O)c1ccccc1,100/1,5,3,True,2.658333333333333,19.53333333333333
4g,f391191d200af331,CC(C)COC(=O)c1ccccc1,20/1,7,3,True,2.0250000000000004,1.4266666666666694
4g,f3caaea38102ddb4,CC(C)COC(=O)c1ccccc1,30/1,5,2,True,1.2433333333333332,2.423333333333334
4g,f28023f28e1a2df3,CC(C)COC(=O)c1ccccc1,40/1,2,1,False,1.8566666666666665,0.6850000000000005
4g,01e3d745d34bf921,CC(C)COC(=O)c1ccccc1,50/1,3,2,True,0.7375000000000007,6.170833333333331
4g,82c5127bfee69af7,CC(C)c1ccc(Br)cc1,0/1,3,3,True,1.2166666666666668,0.7666666666666675
4g,c688882ade83d439,CC(C)c1ccc(Br)cc1,1/1,3,3,True,1.3166666666666664,0.07499999999999929
4g,5f015f6e73c715f1,CC(C)c1ccc(Br)cc1,10/1,3,3,True,1.5,1.1083333333333334
4g,cd9a4aaa4bd9c8c4,CC(C)c1ccc(Br)cc1,2/1,3,3,True,1.1833333333333336,0.6416666666666675
4g,75b731d2547f1b01,CC(C)c1ccc(Br)cc1,20/1,3,3,True,0.35000000000000053,2.0666666666666655
4g,e161d9f4f706b84a,CC(C)c1ccc(Br)cc1,5/1,3,3,True,1.5333333333333332,0.8000000000000007
4g,bbf94699e8a7db1e,CC(C)c1ccc(Br)cc1,50/1,3,3,True,11.575000000000001,9.316666666666666
4g,592020853ebecab6,CC(C)c1ccccc1O,0/1,3,3,True,0.25833333333333375,2.091666666666666
4g,c10007553c18f826,CC(C)c1ccccc1O,1/1,3,3,True,1.1500000000000004,0.5250000000000004
4g,bc90f819809a3d00,CC(C)c1ccccc1O,10/1,3,3,True,1.3916666666666675,0.3249999999999993
4g,38c5509d2dc9c2ba,CC(C)c1ccccc1O,2/1,3,3,True,1.208333333333333,0.9083333333333332
4g,5c820fc79ca163c0,CC(C)c1ccccc1O,20/1,3,3,True,1.7666666666666675,0.35833333333333073
4g,4b74a6c1a894a499,CC(C)c1ccccc1O,5/1,3,3,True,1.2333333333333334,0.5
4g,78fc0634635f0e7b,CC(C)c1ccccc1O,50/1,3,3,True,5.708333333333336,0.8250000000000028
4g,9f1a27ea51af15bf,CC(C=O)Cc1ccc2c(c1)OCO2,0/1,3,3,True,0.10000000000000053,0.7666666666666675
4g,73509c41d39b5d05,CC(C=O)Cc1ccc2c(c1)OCO2,1/1,3,3,True,1.2833333333333332,0.30833333333333357
4g,a3d1c226f8ea0cf5,CC(C=O)Cc1ccc2c(c1)OCO2,10/1,3,3,True,1.200000000000001,0.350000000000005
4g,250ce30a30056a4c,CC(C=O)Cc1ccc2c(c1)OCO2,2/1,3,3,True,0.9916666666666671,0.4666666666666668
4g,a2b1726dc3c86998,CC(C=O)Cc1ccc2c(c1)OCO2,20/1,3,3,True,3.099999999999998,0.31666666666667
4g,bb0041fc48bab00a,CC(C=O)Cc1ccc2c(c1)OCO2,5/1,3,3,True,0.4666666666666668,0.15000000000000213
4g,7ffea92133433670,CC(C=O)Cc1ccc2c(c1)OCO2,50/1,3,3,True,7.433333333333337,0.8416666666666686
4g,a0e5cd7ae2190bc4,CC(O)CCc1ccccc1,0/1,3,3,True,0.033333333333333215,0.3500000000000014
4g,4687a52ab90d08c2,CC(O)CCc1ccccc1,1/1,3,3,True,3.7,1.7416666666666654
4g,176802fabb59fbf0,CC(O)CCc1ccccc1,10/1,3,3,True,9.083333333333336,4.0249999999999915
4g,3366ee33f819c738,CC(O)CCc1ccccc1,2/1,3,3,True,2.0999999999999996,0.8416666666666686
4g,ab5372b74f863611,CC(O)CCc1ccccc1,5/1,2,2,True,7.983333333333334,2.2166666666666615
4g,30bec787af1fc088,CC(O)c1ccccc1,0/1,3,3,True,1.9833333333333334,1.9416666666666664
4g,6d98852500e7ee1c,CC(O)c1ccccc1,1/1,3,3,True,0.6916666666666664,0.22499999999999964
4g,508895b2e8a80abb,CC(O)c1ccccc1,10/1,2,2,True,8.066666666666666,1.3833333333333346
4g,35102372a3a203aa,CC(O)c1ccccc1,2/1,3,3,True,1.6083333333333343,1.5
4g,1bef66292095f7a1,CC(O)c1ccccc1,5/1,3,3,True,26.858333333333334,31.8
4g,a610d4f044a3842f,CC1(C)OB(c2ccc(F)cc2)OC1(C)C,0/1,5,3,True,0.33749999999999947,3.8416666666666677
4g,2081d1a312c3a429,CC1(C)OB(c2ccc(F)cc2)OC1(C)C,1/1,2,2,True,6.4625,4.479166666666666
4g,077a646e317a9194,CC1(C)OB(c2ccc(F)cc2)OC1(C)C,10/1,3,2,True,2.0,0.8791666666666629
4g,e22a5a720c2af42b,CC1(C)OB(c2ccc(F)cc2)OC1(C)C,2/1,3,3,True,2.229166666666666,1.8999999999999995
4g,885b59e1becb57a8,CC1(C)OB(c2ccc(F)cc2)OC1(C)C,20/1,4,2,True,1.529166666666666,1.6499999999999986
4g,8ad255a91c5d253a,CC1(C)OB(c2ccc(F)cc2)OC1(C)C,5/1,3,3,True,8.154166666666667,5.6333333333333355
4g,7f028f4e0dbd4b52,CC1(C)OB(c2ccc(F)cc2)OC1(C)C,50/1,2,2,True,1.375,1.2666666666666675
4g,ab989b8bcf07bc53,CCC(O)c1ccccc1,0/1,3,3,True,0.125,0.6166666666666671
4g,9db455b119ccf1f6,CCC(O)c1ccccc1,1/1,3,3,True,1.208333333333333,0.8499999999999996
4g,6e1c7678d0cf7ea9,CCC(O)c1ccccc1,10/1,3,3,True,5.883333333333333,0.75
4g,f5d017385692c80c,CCC(O)c1ccccc1,2/1,3,3,True,3.6333333333333337,1.083333333333334
4g,a63a27963bf72de8,CCC(O)c1ccccc1,20/1,3,3,True,11.64166666666667,3.56666666666667
4g,31c02c7eebf938ed,CCC(O)c1ccccc1,5/1,3,3,True,0.9749999999999996,1.9083333333333314
4g,35d117c931b7bd0f,CCCCC(=O)c1ccccc1,0/1,5,3,True,2.9875,5.358333333333334
4g,e2184142fd6d56f5,CCCCC(=O)c1ccccc1,1/1,6,3,True,0.6375000000000002,1.9041666666666668
4g,c98e7199f50ea621,CCCCC(=O)c1ccccc1,10/1,4,3,True,1.75,2.2125000000000004
4g,d33a6255c2c5dd5a,CCCCC(=O)c1ccccc1,2/1,4,3,True,1.958333333333333,2.029166666666667
4g,0fed339aacaa248b,CCCCC(=O)c1ccccc1,20/1,3,3,True,0.6124999999999998,1.1833333333333318
4g,e3afa9365ebda2b3,CCCCC(=O)c1ccccc1,5/1,3,3,True,0.7583333333333337,0.9500000000000011
4g,01e62725c3e51954,CCCCC(=O)c1ccccc1,50/1,2,2,True,4.475,1.5666666666666664
4g,d33940d981e815bb,CCCCCCC(=O)c1ccccc1,0/1,3,3,True,0.10833333333333384,3.366666666666667
4g,5fa33ded88085d6b,CCCCCCC(=O)c1ccccc1,1/1,3,3,True,1.125,1.1583333333333323
4g,c8eed3e5adb3e8b1,CCCCCCC(=O)c1ccccc1,10/1,3,3,True,1.083333333333334,0.49166666666666714
4g,f4de52299ae7c22e,CCCCCCC(=O)c1ccccc1,2/1,3,3,True,1.1916666666666673,0.5333333333333332
4g,386111aee89c3579,CCCCCCC(=O)c1ccccc1,20/1,3,3,True,1.083333333333333,0.39166666666666394
4g,7e7505faab2078a4,CCCCCCC(=O)c1ccccc1,5/1,3,3,True,1.125,0.8916666666666639
4g,d0f4fab1e5a537b5,CCCCCCC(=O)c1ccccc1,50/1,3,3,True,1.1000000000000005,1.174999999999999
4g,ffce4782529158c2,CCCCCCCCCCCCc1cc(Br)sc1Br,0/1,3,3,True,0.3999999999999999,0.5833333333333321
4g,cb20b5b51785251a,CCCCCCCCCCCCc1cc(Br)sc1Br,1/1,3,3,True,1.1083333333333334,0.7916666666666679
4g,94e7796049545028,CCCCCCCCCCCCc1cc(Br)sc1Br,10/1,3,3,True,1.6083333333333334,1.424999999999999
4g,bd9416820c06ffe5,CCCCCCCCCCCCc1cc(Br)sc1Br,2/1,3,3,True,1.1750000000000003,0.5749999999999993
4g,8e2fbe8080cdae99,CCCCCCCCCCCCc1cc(Br)sc1Br,20/1,3,3,True,0.5416666666666665,2.825
4g,34c646eb2a7a3230,CCCCCCCCCCCCc1cc(Br)sc1Br,5/1,3,3,True,1.15,1.141666666666664
4g,39f8ff327f406f20,CCCCCCCCCCCCc1cc(Br)sc1Br,50/1,3,3,True,1.1333333333333333,0.7249999999999996
4g,ca4c722c5f8b646c,CCOC(=O)/C=C(/C)N,0/1,6,5,True,1.3166666666666669,9.608333333333333
4g,b84b01a74d55b5b3,CCOC(=O)/C=C(/C)N,1/1,8,6,True,3.4916666666666667,10.558333333333335
4g,e4397c310e6f2c7a,CCOC(=O)/C=C(/C)N,10/1,6,4,True,14.500000000000002,30.829166666666673
4g,0d12ac6320cacff7,CCOC(=O)/C=C(/C)N,2/1,8,6,True,1.2958333333333334,6.516666666666666
4g,3c7f4a4ceb9d91ec,CCOC(=O)/C=C(/C)N,20/1,5,4,True,17.7375,9.75
4g,1d97bc19be47a9c1,CCOC(=O)/C=C(/C)N,5/1,9,6,True,3.2500000000000018,8.487499999999997
4g,e7e2d2fe29a89a2b,CCOC(=O)/C=C/c1ccccc1,0/1,6,4,True,18.425,11.933333333333335
4g,ecde40d36fb337e0,CCOC(=O)/C=C/c1ccccc1,1/1,4,3,True,17.0,11.208333333333332
4g,4f167f2fc38b4681,CCOC(=O)/C=C/c1ccccc1,10/1,4,4,True,1.4916666666666671,4.299999999999999
4g,8fab78a81c3f0818,CCOC(=O)/C=C/c1ccccc1,2/1,3,3,True,0.916666666666667,2.433333333333332
4g,7699ee245f4df103,CCOC(=O)/C=C/c1ccccc1,20/1,3,2,True,1.4375,6.166666666666664
4g,b9717ec4f6f91113,CCOC(=O)/C=C/c1ccccc1,5/1,3,3,True,1.1166666666666663,2.033333333333333
4g,b6d63d029022a456,CCOC(=O)C(Br)C(=O)OCC,0/1,6,3,True,1.3166666666666664,1.2458333333333336
4g,3679464e0c7dd459,CCOC(=O)C(Br)C(=O)OCC,1/1,7,3,True,2.845833333333334,2.9083333333333314
4g,b43be9ebbd726f21,CCOC(=O)C(Br)C(=O)OCC,10/1,5,3,True,5.333333333333336,12.633333333333333
4g,44688a4937c2ea03,CCOC(=O)C(Br)C(=O)OCC,2/1,6,3,True,0.8375000000000004,2.6583333333333314
4g,cba65a9d1517a358,CCOC(=O)C(Br)C(=O)OCC,20/1,3,2,True,0.5041666666666664,2.679166666666667
4g,285a227b1267dd92,CCOC(=O)C(Br)C(=O)OCC,5/1,5,3,True,3.533333333333333,4.416666666666666
4g,c21b70289866c28a,CCOC(=O)C(Br)C(=O)OCC,50/1,3,3,True,7.383333333333336,10.1875
4g,9ebc75fa649708bd,CCOC(=O)C(C(=O)OCC)c1ccccc1,1/1,4,2,True,1.5291666666666668,2.5583333333333336
4g,e9abf3d5449601f5,CCOC(=O)C(C(=O)OCC)c1ccccc1,10/1,6,3,True,4.954166666666667,1.1333333333333329
4g,58306a0077ff69dc,CCOC(=O)C(C(=O)OCC)c1ccccc1,2/1,4,3,True,7.8875,4.324999999999999
4g,4daaa966dc6a0826,CCOC(=O)C(C(=O)OCC)c1ccccc1,20/1,7,3,True,5.699999999999999,4.395833333333332
4g,a4aef38916037e41,CCOC(=O)C(C(=O)OCC)c1ccccc1,5/1,4,3,True,1.9291666666666663,4.0375
4g,eead3da31c996ce4,CCOC(=O)C(C(=O)OCC)c1ccccc1,50/1,2,2,True,32.3875,39.88333333333333
4g,f8c326e422b09a8d,CCOC(=O)C(C)(C)Br,0/1,3,2,True,0.9625000000000004,1.833333333333334
4g,faf2fd4b9ce5d401,CCOC(=O)C(C)(C)Br,1/1,3,3,True,10.691666666666665,8.35
