epoch,train_loss,validation_selection_score,validation_V1_r2,validation_V1_rmse,validation_V1_mae,validation_V2_r2,validation_V2_rmse,validation_V2_mae,validation_combined_normalized_rmse,validation_all_outputs_finite
1,568.4981231689453,1.3831672607204284,-1.018312931060791,11.50446891784668,8.376880645751953,-0.4043837785720825,20.226408004760742,11.355170249938965,1.3831672607204284,True
2,308.8948669433594,1.3311346945414262,-0.9435306787490845,11.289325714111328,8.116595268249512,-0.23183691501617432,18.94316291809082,9.841907501220703,1.3311346945414262,True
3,216.16661071777344,1.2583817712085574,-0.6714634895324707,10.469375610351562,6.755410194396973,-0.1615830659866333,18.395051956176758,9.554401397705078,1.2583817712085574,True
4,197.76082611083984,1.2437724174989155,-0.48015642166137695,9.852038383483887,5.461365699768066,-0.2765016555786133,19.283531188964844,10.307427406311035,1.2437724174989155,True
5,196.96198272705078,1.3206106421645993,-0.616256594657898,10.295025825500488,6.067225456237793,-0.48775315284729004,20.818111419677734,12.099508285522461,1.3206106421645993,True
6,157.25955963134766,1.3914433189680653,-0.8502916097640991,11.0152006149292,7.433285236358643,-0.5996530055999756,21.586824417114258,13.534591674804688,1.3914433189680653,True
7,124.03131484985352,1.465082131019667,-1.042184591293335,11.572303771972656,8.356289863586426,-0.7819254398345947,22.783510208129883,15.57528305053711,1.465082131019667,True
8,105.25618743896484,1.3862372451597949,-0.8518987894058228,11.019983291625977,7.830484867095947,-0.5733883380889893,21.40887451171875,14.075928688049316,1.3862372451597949,True
9,90.83434295654297,1.2502195092095045,-0.5198695659637451,9.983330726623535,6.7453484535217285,-0.26719141006469727,19.21307945251465,11.517600059509277,1.2502195092095045,True
10,79.25906753540039,1.1828937105148158,-0.3382223844528198,9.367774963378906,5.645892143249512,-0.15513885021209717,18.34395408630371,10.052715301513672,1.1828937105148158,True
11,70.67967796325684,1.059184447103856,-0.04943239688873291,8.295633316040039,4.2702836990356445,0.05201369524002075,16.617929458618164,8.658101081848145,1.059184447103856,True
12,69.58233261108398,1.061252347247934,-0.06156456470489502,8.3434476852417,4.279509544372559,0.055761098861694336,16.585050582885742,8.249786376953125,1.061252347247934,True
13,60.75292205810547,1.0471492877881392,-0.0417705774307251,8.265295028686523,4.114543914794922,0.08833104372024536,16.296504974365234,8.267446517944336,1.0471492877881392,True
14,55.47941589355469,1.0354370285891836,-0.037854790687561035,8.249746322631836,4.08168363571167,0.12648308277130127,15.951868057250977,7.892836570739746,1.0354370285891836,True
15,48.951019287109375,0.9299299223155673,0.16604816913604736,7.395078659057617,3.5328798294067383,0.29248595237731934,14.356328964233398,7.096704483032227,0.9299299223155673,True
16,46.43014335632324,0.7291212668205124,0.4978049397468567,5.73863410949707,3.0849854946136475,0.5553316473960876,11.381355285644531,6.627008438110352,0.7291212668205124,True
17,42.089494705200195,0.6637947254833173,0.5703103542327881,5.308230400085449,2.7979540824890137,0.6439281105995178,10.184617042541504,5.671965599060059,0.6637947254833173,True
18,40.311017990112305,0.7009435158626198,0.5148146152496338,5.640611171722412,2.9985883235931396,0.6085779666900635,10.678211212158203,6.1380228996276855,0.7009435158626198,True
19,37.91394805908203,0.6637117339245677,0.5390380620956421,5.498001575469971,2.896608829498291,0.6731389164924622,9.757925033569336,5.599027156829834,0.6637117339245677,True
20,34.167009353637695,0.6096441938173399,0.6144297122955322,5.02833366394043,2.8220508098602295,0.7211159467697144,9.01338005065918,5.827057361602783,0.6096441938173399,True
21,35.15828895568848,0.5300946777508024,0.6943114399909973,4.477255821228027,2.4473485946655273,0.8023038506507874,7.588833332061768,4.574322700500488,0.5300946777508024,True
22,36.88674736022949,0.48268799872797236,0.756726861000061,3.9941043853759766,2.276949882507324,0.8266312479972839,7.106590270996094,4.60612678527832,0.48268799872797236,True
23,34.139902114868164,0.47516149922023665,0.7520825266838074,4.032049655914307,2.1757726669311523,0.8432917594909668,6.756501197814941,4.2866010665893555,0.47516149922023665,True
24,34.14886665344238,0.44395373846942465,0.8059324026107788,3.567375421524048,2.056833505630493,0.8424551486968994,6.774511814117432,4.260325908660889,0.44395373846942465,True
25,32.95193099975586,0.42643973182026806,0.8365565538406372,3.273829698562622,1.8923087120056152,0.8401496410369873,6.823901176452637,4.2691264152526855,0.42643973182026806,True
26,34.086896896362305,0.40382391830658126,0.8237370848655701,3.3997952938079834,1.9208213090896606,0.8842141032218933,5.807694435119629,3.504152774810791,0.40382391830658126,True
27,33.39529991149902,0.5690849556020381,0.6854059100151062,4.5420050621032715,2.3613407611846924,0.737148642539978,8.75046157836914,4.561711311340332,0.5690849556020381,True
28,30.025888442993164,0.4542072524238656,0.7873027324676514,3.7346789836883545,2.0005152225494385,0.843967616558075,6.741914749145508,3.5698599815368652,0.4542072524238656,True
29,30.64694309234619,0.5395451018853785,0.724503755569458,4.250403881072998,2.2121455669403076,0.7569669485092163,8.414117813110352,4.4395060539245605,0.5395451018853785,True
30,29.153271675109863,0.7115150458753976,0.5156669020652771,5.635654926300049,2.856062412261963,0.5822069644927979,11.03205680847168,5.8643999099731445,0.7115150458753976,True
31,30.02499771118164,0.6026707924173897,0.6606698036193848,4.71719217300415,2.421818256378174,0.6926858425140381,9.461655616760254,4.982680320739746,0.6026707924173897,True
32,29.751090049743652,0.5332683250166418,0.7223330736160278,4.267115116119385,2.1841537952423096,0.7705171704292297,8.176190376281738,4.291818141937256,0.5332683250166418,True
33,25.9659423828125,0.7370467711159735,0.47324568033218384,5.877279758453369,2.8856289386749268,0.55821692943573,11.344369888305664,5.622459888458252,0.7370467711159735,True
34,26.435810089111328,0.6964544845032034,0.5387783050537109,5.4995503425598145,2.702857494354248,0.5970849990844727,10.833844184875488,5.5765557289123535,0.6964544845032034,True
35,25.31296730041504,0.5485937171534218,0.7262957096099854,4.236557483673096,2.1738595962524414,0.7384361028671265,8.729004859924316,4.435691833496094,0.5485937171534218,True
36,24.111083984375,0.559750809933472,0.7248820066452026,4.2474846839904785,2.225308418273926,0.7185637950897217,9.05452823638916,4.921669960021973,0.559750809933472,True
37,23.20609474182129,0.4410341844840916,0.8031673431396484,3.5926995277404785,1.9214638471603394,0.8494475483894348,6.622466564178467,3.4920008182525635,0.4410341844840916,True
38,22.278778076171875,0.5022155950863652,0.7433146834373474,4.102729320526123,2.193308115005493,0.8061301708221436,7.515034198760986,4.090613842010498,0.5022155950863652,True
39,24.594006538391113,0.5046162900344315,0.758217453956604,3.981848955154419,2.0502889156341553,0.7881589531898499,7.855628490447998,4.052746295928955,0.5046162900344315,True
40,24.805269241333008,0.33300323516081387,0.876053512096405,2.8509490489959717,1.72181236743927,0.9250574707984924,4.672400951385498,2.8368630409240723,0.33300323516081387,True
41,26.21908187866211,0.36805906991830734,0.8461006879806519,3.1768059730529785,1.6933661699295044,0.9107526540756226,5.0988640785217285,2.823063373565674,0.36805906991830734,True
42,25.023378372192383,0.40774603702935036,0.8124860525131226,3.5066232681274414,1.8509360551834106,0.8892025351524353,5.681209087371826,3.099428653717041,0.40774603702935036,True
43,23.629352569580078,0.4903141462078379,0.7559586763381958,4.000405311584473,2.0940134525299072,0.8146322965621948,7.3484015464782715,3.8841488361358643,0.4903141462078379,True
44,21.23096752166748,0.4573498307791307,0.7926442623138428,3.687485694885254,1.944802165031433,0.834102988243103,6.9517669677734375,3.666792154312134,0.4573498307791307,True
45,21.742473602294922,0.3450969892431803,0.8639194965362549,2.987240791320801,1.7095222473144531,0.922269344329834,4.75852108001709,2.978851318359375,0.3450969892431803,True
46,20.670517921447754,0.6137735388518394,0.6494947671890259,4.7942376136779785,2.3645615577697754,0.6799195408821106,9.656182289123535,4.919865131378174,0.6137735388518394,True
47,21.99677562713623,0.4777326727533949,0.7807407379150391,3.791851282119751,1.9057774543762207,0.8124984502792358,7.3905768394470215,3.6752073764801025,0.4777326727533949,True
48,20.08208465576172,0.40209091230272076,0.8369203209877014,3.2701845169067383,1.7367463111877441,0.874372124671936,6.0494914054870605,3.266977071762085,0.40209091230272076,True
49,19.84041404724121,0.3382855641760552,0.8639756441116333,2.9866247177124023,1.6754250526428223,0.9301915168762207,4.509515762329102,2.8219046592712402,0.3382855641760552,True
50,19.35749912261963,0.3545546283606004,0.8558167219161987,3.0748913288116455,1.9422422647476196,0.9184532761573792,4.873928070068359,3.390087366104126,0.3545546283606004,True
51,19.795154571533203,0.3668218397082481,0.865357518196106,2.9714152812957764,1.6396044492721558,0.8944391012191772,5.54533052444458,3.045154333114624,0.3668218397082481,True
52,18.183720588684082,0.3416812530623316,0.8753626942634583,2.858882427215576,1.5651168823242188,0.9156683087348938,4.956456184387207,2.598543405532837,0.3416812530623316,True
53,18.617713928222656,0.38277631678488544,0.8533307909965515,3.101285934448242,1.5779266357421875,0.8851124048233032,5.785120487213135,2.863658905029297,0.38277631678488544,True
54,19.77112579345703,0.42781095877926806,0.822738528251648,3.409412384033203,1.7905141115188599,0.8509666323661804,6.588971138000488,3.4780197143554688,0.42781095877926806,True
55,23.447394371032715,0.3794826118865754,0.8243141770362854,3.394225597381592,1.9539711475372314,0.9163421392440796,4.936614036560059,2.7647783756256104,0.3794826118865754,True
56,23.509690284729004,0.36610662289844387,0.8530227541923523,3.1045408248901367,1.7136262655258179,0.9067842960357666,5.210991382598877,2.9298694133758545,0.36610662289844387,True
57,24.23996067047119,0.3246349824462656,0.8723543286323547,2.893179416656494,1.6186435222625732,0.9379182457923889,4.2526326179504395,2.638899803161621,0.3246349824462656,True
58,23.610950469970703,0.46538401041407196,0.7864036560058594,3.7425639629364014,1.9746499061584473,0.8271944522857666,7.095038414001465,3.5704028606414795,0.46538401041407196,True
