column,seed,method,endpoint,retention_quintile,n,rmse,mae,mean_signed_error,sse_share,top10_retention_sse_share,top20_retention_sse_share
25g,536279090,CORRECTED_JOINT_FULL128,V1,5,14,7.148824981724236,5.726321580797942,-3.10632646820347,0.09600681308802685,0.7721412195420235,0.7772091174367269
25g,536279090,CORRECTED_JOINT_FULL128,V2,1,15,4.796807415328092,4.042185577031634,1.9167038054221033,0.026222264682094723,0.021499944240494145,0.026222264682094723
25g,536279090,CORRECTED_JOINT_FULL128,V2,2,15,3.8346054671146326,2.7689031369228023,2.0112232557161662,0.016757414257238035,0.021499944240494145,0.026222264682094723
25g,536279090,CORRECTED_JOINT_FULL128,V2,3,15,23.813858356277937,11.976677683456266,8.580801103305204,0.6462866186307423,0.021499944240494145,0.026222264682094723
25g,536279090,CORRECTED_JOINT_FULL128,V2,4,15,9.213437314372296,8.122934475055896,0.6581348921644368,0.0967406502972441,0.021499944240494145,0.026222264682094723
25g,536279090,CORRECTED_JOINT_FULL128,V2,5,14,14.183997053124202,11.657717353019851,-7.389347301739023,0.21399305213268105,0.021499944240494145,0.026222264682094723
25g,536279090,BALANCED_JOINT_FULL128,V1,1,15,18.680403826738253,8.350810661466776,6.984178214540592,0.7529403727275047,0.7476491372845545,0.7529403727275047
25g,536279090,BALANCED_JOINT_FULL128,V1,2,15,4.089938094892826,2.8573062651798358,0.7434387387078037,0.03609287961896106,0.7476491372845545,0.7529403727275047
25g,536279090,BALANCED_JOINT_FULL128,V1,3,15,3.1416662112137534,2.73456007353327,0.09750020523930397,0.021296495664072396,0.7476491372845545,0.7529403727275047
25g,536279090,BALANCED_JOINT_FULL128,V1,4,15,5.872419243173255,5.270425457566877,1.1922692044763274,0.07440843495780537,0.7476491372845545,0.7529403727275047
25g,536279090,BALANCED_JOINT_FULL128,V1,5,14,7.565372398355731,6.03170815863417,-3.305595692048744,0.1152618170316565,0.7476491372845545,0.7529403727275047
25g,536279090,BALANCED_JOINT_FULL128,V2,1,15,4.101271129029179,3.4083472522687197,1.7884703910067323,0.01886731914063539,0.015022202469879578,0.01886731914063539
25g,536279090,BALANCED_JOINT_FULL128,V2,2,15,3.3704640626301514,2.5318177457329836,1.7658854959724515,0.012742441126370132,0.015022202469879578,0.01886731914063539
25g,536279090,BALANCED_JOINT_FULL128,V2,3,15,24.040453111679568,11.70165491000168,8.046332393743654,0.6482738924370344,0.015022202469879578,0.01886731914063539
25g,536279090,BALANCED_JOINT_FULL128,V2,4,15,9.200010409571219,7.988289710536209,0.5540315883555337,0.09494014080018823,0.015022202469879578,0.01886731914063539
25g,536279090,BALANCED_JOINT_FULL128,V2,5,14,14.665816402835489,12.101040268307598,-7.770587025018171,0.22517620649577186,0.015022202469879578,0.01886731914063539
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,1,15,20.39453839788535,8.52051125658573,7.601970097695496,0.8055083020485753,0.80255247461965,0.8055083020485753
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,2,15,4.270578274365099,2.8742661128195817,1.017201109489283,0.0353195883602737,0.80255247461965,0.8055083020485753
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,3,15,3.561435476276764,3.138382170224263,0.6907385440495477,0.024563622908766392,0.80255247461965,0.8055083020485753
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,4,15,5.288567814969215,4.689361788250255,1.069606184049454,0.0541649586534358,0.80255247461965,0.8055083020485753
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,5,14,6.671231876876764,5.313487055950271,-3.2848511077947578,0.08044352802894872,0.80255247461965,0.8055083020485753
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,1,15,3.828288436078093,2.9981667954533124,2.20531302679877,0.01666588703950022,0.010429899250146134,0.01666588703950022
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,2,15,4.491923723547745,3.692488939217453,2.646694263510558,0.022944778881774264,0.010429899250146134,0.01666588703950022
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,3,15,24.119115326909974,12.184016693776302,8.461325271729663,0.6615183246745563,0.010429899250146134,0.01666588703950022
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,4,15,8.877286789215576,7.747304062923435,0.5278157734217165,0.08961477765794162,0.010429899250146134,0.01666588703950022
25g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,5,14,14.041427000433773,11.713336560400155,-6.978436762743131,0.20925623174622757,0.010429899250146134,0.01666588703950022
25g,536279090,A3_HIER_SHRINK_BALANCED,V1,1,15,19.296026212053132,8.363346383708508,7.174205288225872,0.7743994247520559,0.7704765681960724,0.7743994247520559
25g,536279090,A3_HIER_SHRINK_BALANCED,V1,2,15,4.220968638138891,2.8536151275721533,1.0043599978424111,0.03705557114897955,0.7704765681960724,0.7743994247520559
25g,536279090,A3_HIER_SHRINK_BALANCED,V1,3,15,3.33784563062483,2.9848228729781496,0.4046330427327315,0.02317190587960315,0.7704765681960724,0.7743994247520559
25g,536279090,A3_HIER_SHRINK_BALANCED,V1,4,15,5.567995613788767,4.967668873203645,1.0061865993430588,0.06448029709642436,0.7704765681960724,0.7743994247520559
25g,536279090,A3_HIER_SHRINK_BALANCED,V1,5,14,7.209365951103194,5.622340541005678,-3.345040705883069,0.100892801122937,0.7704765681960724,0.7743994247520559
25g,536279090,A3_HIER_SHRINK_BALANCED,V2,1,15,3.845455628640118,3.038448583670602,1.964833355298908,0.01664762282497152,0.011447033245402985,0.01664762282497152
25g,536279090,A3_HIER_SHRINK_BALANCED,V2,2,15,3.799573544452489,3.0070801503414164,2.1449554398055777,0.0162527303089252,0.011447033245402985,0.01664762282497152
25g,536279090,A3_HIER_SHRINK_BALANCED,V2,3,15,24.124456713573924,11.874080108525344,8.12021165534627,0.6551967012117428,0.011447033245402985,0.01664762282497152
25g,536279090,A3_HIER_SHRINK_BALANCED,V2,4,15,9.054739637804735,7.822052529303324,0.5148978549363993,0.0923014561909321,0.011447033245402985,0.01664762282497152
25g,536279090,A3_HIER_SHRINK_BALANCED,V2,5,14,14.456759061466753,12.029371249304628,-7.469821824700438,0.21960148946342825,0.011447033245402985,0.01664762282497152
25g,536279090,paper_style_current_v2,V1,1,15,17.055804346778345,7.498330200000001,7.038802733333332,0.7104659616392419,0.7070109734558508,0.7104659616392419
25g,536279090,paper_style_current_v2,V1,2,15,3.7816334251948707,2.760194966666667,0.8527035666666664,0.03492671342648801,0.7070109734558508,0.7104659616392419
25g,536279090,paper_style_current_v2,V1,3,15,3.7872531475454076,3.047535933333333,0.05183846666666625,0.03503059672264341,0.7070109734558508,0.7104659616392419
25g,536279090,paper_style_current_v2,V1,4,15,5.26970502204661,4.437275933333333,0.546845133333333,0.06782213803026635,0.7070109734558508,0.7104659616392419
25g,536279090,paper_style_current_v2,V1,5,14,8.159303679543966,6.111159857142858,-3.2040227142857143,0.15175459018136028,0.7070109734558508,0.7104659616392419
25g,536279090,paper_style_current_v2,V2,1,15,3.4158862438171735,2.722227133333334,2.016178066666667,0.012397723065698111,0.007910182724010716,0.012397723065698111
25g,536279090,paper_style_current_v2,V2,2,15,4.197589409562946,3.126171933333334,2.150808600000001,0.018721258644618006,0.007910182724010716,0.012397723065698111
25g,536279090,paper_style_current_v2,V2,3,15,24.81435933825172,10.366639066666668,6.183657466666665,0.65424628662874,0.007910182724010716,0.012397723065698111
25g,536279090,paper_style_current_v2,V2,4,15,8.421997875866387,7.486057399999998,-0.7430831333333349,0.0753642510297361,0.007910182724010716,0.012397723065698111
25g,536279090,paper_style_current_v2,V2,5,14,15.533116749308924,11.829310357142857,-8.057612500000001,0.23927048063120787,0.007910182724010716,0.012397723065698111
25g,2767143051,OLD_HIER_REFERENCE,V1,1,17,3.277103106667991,2.4400327643482145,1.4009564229158704,0.05314305785760615,0.03063274428454835,0.05314305785760615
25g,2767143051,OLD_HIER_REFERENCE,V1,2,17,2.848635789552209,2.5156250324859,0.49715809304137154,0.04015505096635457,0.03063274428454835,0.05314305785760615
25g,2767143051,OLD_HIER_REFERENCE,V1,3,17,4.697023224336362,3.52854895960704,2.4640629895211186,0.10917211998890053,0.03063274428454835,0.05314305785760615
25g,2767143051,OLD_HIER_REFERENCE,V1,4,16,4.163089848006168,3.857106688410025,-1.8620220097773335,0.08071773335843749,0.03063274428454835,0.05314305785760615
25g,2767143051,OLD_HIER_REFERENCE,V1,5,16,12.406062079143684,9.641193965397171,-9.573424353594529,0.7168120378287013,0.03063274428454835,0.05314305785760615
25g,2767143051,OLD_HIER_REFERENCE,V2,1,17,6.149332415086848,4.5185432804982835,2.7585982696265168,0.09088886735056641,0.02634763677424797,0.09088886735056641
25g,2767143051,OLD_HIER_REFERENCE,V2,2,17,7.587779718447123,5.798438253317747,4.24695544038139,0.13838345815278894,0.02634763677424797,0.09088886735056641
25g,2767143051,OLD_HIER_REFERENCE,V2,3,17,8.098333432045985,6.849894429511995,1.4307899877630639,0.15763260711832566,0.02634763677424797,0.09088886735056641
25g,2767143051,OLD_HIER_REFERENCE,V2,4,16,10.07896989690938,8.654220905681509,-3.6686654604217095,0.22980427737653225,0.02634763677424797,0.09088886735056641
25g,2767143051,OLD_HIER_REFERENCE,V2,5,16,13.016711699745715,10.292598279441785,-5.751308188563545,0.38329079000178673,0.02634763677424797,0.09088886735056641
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,1,17,2.9898476577900768,2.3275844367957848,1.6826669961421135,0.042890993341220235,0.02126959315820071,0.042890993341220235
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,2,17,2.78826408297192,2.2997976172561145,0.7311905026800565,0.037302315662111875,0.02126959315820071,0.042890993341220235
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,3,17,4.422072398229417,3.399590043837489,2.800535839957316,0.09382523939906397,0.02126959315820071,0.042890993341220235
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,4,16,3.9278239658593983,3.722113567868347,-1.7836885386385304,0.06966956143573608,0.02126959315820071,0.042890993341220235
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,5,16,12.94139048091877,10.469335424022763,-10.469335424022763,0.7563118901618678,0.02126959315820071,0.042890993341220235
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,1,17,5.88081622307683,4.312320961122324,3.4000115253421628,0.08527997927277493,0.03196319938803419,0.08527997927277493
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,2,17,7.0145745095704415,5.284824047402185,4.813905608919087,0.1213317707680946,0.03196319938803419,0.08527997927277493
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,3,17,7.569660418975624,6.445267936267108,0.8799756332118437,0.14129430735498535,0.03196319938803419,0.08527997927277493
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,4,16,9.514886351943305,8.129216224427843,-3.6784039213461246,0.21011165444743926,0.03196319938803419,0.08527997927277493
25g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,5,16,13.800059759672772,10.593581721809105,-7.696755319042542,0.4419822881567058,0.03196319938803419,0.08527997927277493
25g,2767143051,CORRECTED_JOINT_FULL128,V1,1,17,2.3927724132909765,1.9876199567070785,0.9861319742522461,0.027032074856517402,0.015409879138305764,0.027032074856517402
25g,2767143051,CORRECTED_JOINT_FULL128,V1,2,17,2.2413284211384163,1.6646966567636141,0.6646362617752108,0.023718520309461925,0.015409879138305764,0.027032074856517402
25g,2767143051,CORRECTED_JOINT_FULL128,V1,3,17,4.667912049329925,3.809625750865598,1.8939438241175153,0.10287786071292583,0.015409879138305764,0.027032074856517402
25g,2767143051,CORRECTED_JOINT_FULL128,V1,4,16,4.344992853577445,3.703749811672915,-0.14123076411029567,0.08389301249523046,0.015409879138305764,0.027032074856517402
25g,2767143051,CORRECTED_JOINT_FULL128,V1,5,16,13.09905548533246,10.23811733152871,-10.131813796890281,0.7624785316258643,0.015409879138305764,0.027032074856517402
25g,2767143051,CORRECTED_JOINT_FULL128,V2,1,17,5.288981976426516,4.5145243846680865,3.887357649551503,0.0636694657387083,0.0192336571166641,0.0636694657387083
25g,2767143051,CORRECTED_JOINT_FULL128,V2,2,17,5.746994756779216,4.4809446060585385,4.470155415662028,0.07517416854857707,0.0192336571166641,0.0636694657387083
25g,2767143051,CORRECTED_JOINT_FULL128,V2,3,17,7.631973244839857,6.083632534618982,0.218228860852794,0.13257471737405177,0.0192336571166641,0.0636694657387083
25g,2767143051,CORRECTED_JOINT_FULL128,V2,4,16,9.344362841869087,8.436121139174116,-3.5730279848296855,0.18704989999501873,0.0192336571166641,0.0636694657387083
25g,2767143051,CORRECTED_JOINT_FULL128,V2,5,16,15.899479794067338,12.82784108829441,-9.151218336087396,0.5415317483436441,0.0192336571166641,0.0636694657387083
25g,2767143051,BALANCED_JOINT_FULL128,V1,1,17,2.7962624115184638,2.4668389648628524,1.4169335887928278,0.03673147253715115,0.017657494027683674,0.03673147253715115
25g,2767143051,BALANCED_JOINT_FULL128,V1,2,17,2.438691761303394,1.8750052681273626,0.6459109152411124,0.027938064255529273,0.017657494027683674,0.03673147253715115
25g,2767143051,BALANCED_JOINT_FULL128,V1,3,17,4.968513958110843,4.041731371432963,2.365368402836375,0.11596729260106946,0.017657494027683674,0.03673147253715115
25g,2767143051,BALANCED_JOINT_FULL128,V1,4,16,4.731302599282748,4.067018308316112,-0.4142667012105483,0.09897260496368955,0.017657494027683674,0.03673147253715115
25g,2767143051,BALANCED_JOINT_FULL128,V1,5,16,12.764600670115152,10.063110089759565,-9.690658549039794,0.7203905656425607,0.017657494027683674,0.03673147253715115
25g,2767143051,BALANCED_JOINT_FULL128,V2,1,17,4.99302515882549,4.246259171021908,3.0623231505268045,0.05827834757364345,0.016617188916372455,0.05827834757364345
25g,2767143051,BALANCED_JOINT_FULL128,V2,2,17,6.744056603956122,5.109441298605485,4.711196273780187,0.10632175434021282,0.016617188916372455,0.05827834757364345
25g,2767143051,BALANCED_JOINT_FULL128,V2,3,17,7.643630030360392,5.992060252542014,0.9611058027000179,0.13657746153579828,0.016617188916372455,0.05827834757364345
25g,2767143051,BALANCED_JOINT_FULL128,V2,4,16,9.593149873337069,8.51341278110055,-3.16445092360253,0.20247585463145581,0.016617188916372455,0.05827834757364345
25g,2767143051,BALANCED_JOINT_FULL128,V2,5,16,15.019902961204922,11.995532654419065,-7.851294255071675,0.4963465819188897,0.016617188916372455,0.05827834757364345
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,1,17,2.3868689635565508,2.057471435415434,1.3343994851971797,0.028745741988358567,0.01587206278000562,0.028745741988358567
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,2,17,2.29065172446685,1.8780116732454744,0.6979133822276345,0.02647491014144187,0.01587206278000562,0.028745741988358567
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,3,17,4.084667119337265,3.478404950700904,2.3472398320374164,0.08418402904683533,0.01587206278000562,0.028745741988358567
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,4,16,3.870934691002743,3.626385559977271,-0.9624596513744135,0.07115724382415282,0.01587206278000562,0.028745741988358567
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,5,16,12.89333656516595,10.300574610456522,-10.300574610456522,0.7894380749992113,0.01587206278000562,0.028745741988358567
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,1,17,5.200697632467291,3.9605952699828104,3.6436845874468324,0.06722384034628553,0.019807307431933447,0.06722384034628553
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,2,17,6.252880764230966,4.85621877972718,4.642030512290557,0.09717631004861486,0.019807307431933447,0.06722384034628553
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,3,17,7.329170886058315,5.772606882824043,0.5491022470323182,0.13350877319572824,0.019807307431933447,0.06722384034628553
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,4,16,9.12994285466888,7.96529749043268,-3.625715953087906,0.19498773273393002,0.019807307431933447,0.06722384034628553
25g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,5,16,14.723553935574742,11.510030212750102,-8.423986827564967,0.5071033436754412,0.019807307431933447,0.06722384034628553
25g,2767143051,A3_HIER_SHRINK_BALANCED,V1,1,17,2.7525122912293942,2.361228792048284,1.4833669406301484,0.03701245935379711,0.017638935676387506,0.03701245935379711
25g,2767143051,A3_HIER_SHRINK_BALANCED,V1,2,17,2.409652930119662,1.9098687624683681,0.6672308121008481,0.02836601956346817,0.017638935676387506,0.03701245935379711
25g,2767143051,A3_HIER_SHRINK_BALANCED,V1,3,17,4.6458037612888905,3.8192070436383982,2.4741602621166106,0.10544139232639245,0.017638935676387506,0.03701245935379711
25g,2767143051,A3_HIER_SHRINK_BALANCED,V1,4,16,4.383583536869931,3.917414760539481,-0.7566221605675436,0.08835254120044703,0.017638935676387506,0.03701245935379711
25g,2767143051,A3_HIER_SHRINK_BALANCED,V1,5,16,12.693410871306938,10.056240987852934,-9.885327767785537,0.7408275875558954,0.017638935676387506,0.03701245935379711
25g,2767143051,A3_HIER_SHRINK_BALANCED,V2,1,17,4.984931675681186,4.091397802539963,3.1467452442306456,0.06009536110800275,0.016872592110804434,0.06009536110800275
25g,2767143051,A3_HIER_SHRINK_BALANCED,V2,2,17,6.759454628970038,5.13995421230307,4.736873607564913,0.11049581853039608,0.016872592110804434,0.06009536110800275
25g,2767143051,A3_HIER_SHRINK_BALANCED,V2,3,17,7.54191331177987,5.950023058702504,0.9408232603279751,0.13755792031676675,0.016872592110804434,0.06009536110800275
25g,2767143051,A3_HIER_SHRINK_BALANCED,V2,4,16,9.456237811321714,8.287152549810504,-3.292939173038429,0.2035309038542305,0.016872592110804434,0.06009536110800275
25g,2767143051,A3_HIER_SHRINK_BALANCED,V2,5,16,14.64722858532785,11.580159227488764,-7.8126595210643925,0.4883199961906038,0.016872592110804434,0.06009536110800275
25g,2767143051,paper_style_current_v2,V1,1,17,3.085723059927303,2.4581932352941176,0.9182202941176467,0.04463128194669254,0.017044552354091358,0.04463128194669254
25g,2767143051,paper_style_current_v2,V1,2,17,3.125713231277933,2.802960058823529,0.30309405882352913,0.04579559768875249,0.017044552354091358,0.04463128194669254
25g,2767143051,paper_style_current_v2,V1,3,17,4.860077762982907,3.8709123529411764,3.0663675294117647,0.11071638713055183,0.017044552354091358,0.04463128194669254
25g,2767143051,paper_style_current_v2,V1,4,16,4.721611796244981,4.158689625000001,-1.0548125000000004,0.09835061609839381,0.017044552354091358,0.04463128194669254
25g,2767143051,paper_style_current_v2,V1,5,16,12.601078028483249,10.000628312499998,-9.522800437499999,0.7005061171356093,0.017044552354091358,0.04463128194669254
25g,2767143051,paper_style_current_v2,V2,1,17,4.58145111369461,3.4138506470588235,1.814621823529412,0.046119135497503946,0.010486082998013261,0.046119135497503946
25g,2767143051,paper_style_current_v2,V2,2,17,7.116840525426567,5.318044235294117,4.060676117647058,0.1112883011307345,0.010486082998013261,0.046119135497503946
25g,2767143051,paper_style_current_v2,V2,3,17,9.267150147201008,7.980052117647057,1.8541391764705868,0.18869806354765667,0.010486082998013261,0.046119135497503946
25g,2767143051,paper_style_current_v2,V2,4,16,9.67082584936939,8.4298218125,-2.876540687500001,0.19340746420256202,0.010486082998013261,0.046119135497503946
25g,2767143051,paper_style_current_v2,V2,5,16,14.922296022474018,12.1253348125,-6.201214812500001,0.46048703562154275,0.010486082998013261,0.046119135497503946
25g,1362771960,OLD_HIER_REFERENCE,V1,1,18,3.192647731681167,2.109393787319561,1.894034378318649,0.07533782014519139,0.00929865396629203,0.07533782014519139
25g,1362771960,OLD_HIER_REFERENCE,V1,2,17,3.41456206690951,2.8724002810526996,1.9469020126179502,0.08138745803398738,0.00929865396629203,0.07533782014519139
25g,1362771960,OLD_HIER_REFERENCE,V1,3,17,3.2672277341500053,2.5928068642290785,1.5682759658001153,0.07451544093211276,0.00929865396629203,0.07533782014519139
25g,1362771960,OLD_HIER_REFERENCE,V1,4,17,3.689236182005633,3.0680864295615766,-1.0956919710192343,0.09500804471993052,0.00929865396629203,0.07533782014519139
25g,1362771960,OLD_HIER_REFERENCE,V1,5,17,9.824400457249975,8.154258922538288,-8.132548878358875,0.6737512361687781,0.00929865396629203,0.07533782014519139
25g,1362771960,OLD_HIER_REFERENCE,V2,1,18,6.6163554593111105,3.866918985747164,2.935775057171832,0.12319696729682617,0.016793321447855825,0.12319696729682617
25g,1362771960,OLD_HIER_REFERENCE,V2,2,17,4.949377468181792,4.116678396925661,2.851336484192892,0.06510883557946485,0.016793321447855825,0.12319696729682617
25g,1362771960,OLD_HIER_REFERENCE,V2,3,17,6.866318650597283,5.5872497496785725,2.256248009304205,0.12531027498822286,0.016793321447855825,0.12319696729682617
25g,1362771960,OLD_HIER_REFERENCE,V2,4,17,6.736327622569746,5.702851112809952,-0.9691446210943075,0.12061051631865048,0.016793321447855825,0.12319696729682617
25g,1362771960,OLD_HIER_REFERENCE,V2,5,17,14.589885294158437,11.490998295543486,-11.41390001408451,0.5657734058168357,0.016793321447855825,0.12319696729682617
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,1,18,2.9266982091806213,2.262694422978713,2.1364064057539687,0.061741614487309034,0.012119166991638503,0.061741614487309034
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,2,17,3.739883693997072,3.165382811020558,2.7053202349880006,0.09521704669998929,0.012119166991638503,0.061741614487309034
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,3,17,3.459499511221195,2.746120629235424,2.240433565857118,0.08147512988737735,0.012119166991638503,0.061741614487309034
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,4,17,3.448341007234623,2.8068291777026206,-1.0124941347656242,0.08095038672326055,0.012119166991638503,0.061741614487309034
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,5,17,9.99888936998075,8.474373328224377,-8.474373328224377,0.6806158222020637,0.012119166991638503,0.061741614487309034
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,1,18,6.403394517221579,4.249282274129249,3.9529742604271783,0.10894231380061253,0.024289108836841267,0.10894231380061253
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,2,17,5.590857701088195,4.709227626733927,3.758236765624897,0.07843490393675245,0.024289108836841267,0.10894231380061253
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,3,17,6.828862373023407,5.521193863848545,2.996456494505371,0.11701706792856453,0.024289108836841267,0.10894231380061253
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,4,17,6.187226073578813,5.082992093586112,-0.8665429365667867,0.09606041562216329,0.024289108836841267,0.10894231380061253
25g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,5,17,15.45733983460325,12.442399522648206,-12.39928237716775,0.5995452987119072,0.024289108836841267,0.10894231380061253
25g,1362771960,CORRECTED_JOINT_FULL128,V1,1,18,3.5556670168547715,2.787830684142691,1.2528924957888803,0.08752803241738233,0.05306073431879196,0.08752803241738233
25g,1362771960,CORRECTED_JOINT_FULL128,V1,2,17,3.661456247206417,3.1416376263014714,1.4088405505506179,0.08765750670840038,0.05306073431879196,0.08752803241738233
25g,1362771960,CORRECTED_JOINT_FULL128,V1,3,17,3.780094865342749,3.0736799643577295,1.5751127796466144,0.09343010005485224,0.05306073431879196,0.08752803241738233
25g,1362771960,CORRECTED_JOINT_FULL128,V1,4,17,4.323419160639683,3.668648498091408,0.5360981167649443,0.12221826148943983,0.05306073431879196,0.08752803241738233
25g,1362771960,CORRECTED_JOINT_FULL128,V1,5,17,9.652218737656822,7.7336338588247235,-7.454028298120379,0.6091660993299252,0.05306073431879196,0.08752803241738233
25g,1362771960,CORRECTED_JOINT_FULL128,V2,1,18,5.737010041864977,4.618105325463873,2.145837621919546,0.09129185172287306,0.03720461799545131,0.09129185172287306
25g,1362771960,CORRECTED_JOINT_FULL128,V2,2,17,3.9868751676044667,3.310364266751988,1.9083934262779252,0.04163921063296041,0.03720461799545131,0.09129185172287306
25g,1362771960,CORRECTED_JOINT_FULL128,V2,3,17,6.26979992996156,4.794522881706747,2.5581491898050785,0.10297802959734606,0.03720461799545131,0.09129185172287306
25g,1362771960,CORRECTED_JOINT_FULL128,V2,4,17,6.984141868527051,5.53779719813483,0.006778050699215796,0.12778012761818558,0.03720461799545131,0.09129185172287306
25g,1362771960,CORRECTED_JOINT_FULL128,V2,5,17,15.585331149740945,12.32787764846234,-11.420105196276383,0.6363107804286351,0.03720461799545131,0.09129185172287306
25g,1362771960,BALANCED_JOINT_FULL128,V1,1,18,2.9698822617859775,2.3909089920251265,1.1872829143818404,0.05922031128505467,0.02500702166613575,0.05922031128505467
25g,1362771960,BALANCED_JOINT_FULL128,V1,2,17,3.8295037228694366,3.241276300180409,1.5676355586321227,0.09299372178788555,0.02500702166613575,0.05922031128505467
25g,1362771960,BALANCED_JOINT_FULL128,V1,3,17,3.9427184206018064,3.1586313413465694,1.3861413724164926,0.0985734963627036,0.02500702166613575,0.05922031128505467
25g,1362771960,BALANCED_JOINT_FULL128,V1,4,17,4.702675999571755,4.1427492890417,0.6222447818436658,0.1402357539005242,0.02500702166613575,0.05922031128505467
25g,1362771960,BALANCED_JOINT_FULL128,V1,5,17,9.799773217759425,7.834525000643121,-7.489403529926685,0.6089767166638321,0.02500702166613575,0.05922031128505467
25g,1362771960,BALANCED_JOINT_FULL128,V2,1,18,5.116276006873508,3.737937978443073,1.2140608969274589,0.07286874606662862,0.027883815392687715,0.07286874606662862
25g,1362771960,BALANCED_JOINT_FULL128,V2,2,17,4.157427758469752,3.297414825671076,1.6844969705365025,0.04544218494140372,0.027883815392687715,0.07286874606662862
25g,1362771960,BALANCED_JOINT_FULL128,V2,3,17,6.6385853226747615,5.331502835530692,2.4107993721838787,0.1158672940983698,0.027883815392687715,0.07286874606662862
25g,1362771960,BALANCED_JOINT_FULL128,V2,4,17,7.275697203690239,5.750397892295827,0.862061522972,0.13917429018923708,0.027883815392687715,0.07286874606662862
25g,1362771960,BALANCED_JOINT_FULL128,V2,5,17,15.438558913893399,12.54451430134058,-11.228618262196552,0.6266474847043605,0.027883815392687715,0.07286874606662862
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,1,18,3.1385016634894685,2.589804050842527,1.4737709732801523,0.0728161759032128,0.03766897908569555,0.0728161759032128
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,2,17,3.4470292056846845,3.0430836180162575,1.7329604716599631,0.0829563209874555,0.03766897908569555,0.0728161759032128
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,3,17,3.498898994143363,2.8252047448609527,1.7414429761992403,0.08547170515897848,0.03766897908569555,0.0728161759032128
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,4,17,3.9235121540358247,3.3523338887447283,0.14895005388230254,0.10747552166716047,0.03766897908569555,0.0728161759032128
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,5,17,9.658377688446981,7.915105846904062,-7.709114555646378,0.6512802762831928,0.03766897908569555,0.0728161759032128
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,1,18,5.445908071170575,4.138597305626936,2.597621781546455,0.0839958825273017,0.02430861524415372,0.0839958825273017
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,2,17,4.203690536064843,3.4479766153716,2.370854261114669,0.04726669927097766,0.02430861524415372,0.0839958825273017
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,3,17,6.345349448760439,4.879722034818818,2.667726015980152,0.10769731858885996,0.02430861524415372,0.0839958825273017
