strategy,outer_seed,budget,V1_MAE,V1_RMSE,V1_R2,V2_MAE,V2_RMSE,V2_R2,NRMSE,test_rows
pretrained_coverage,42,90,3.6665350015136022,7.284741056599001,0.8342689915251993,4.961607102141984,8.359238742906019,0.8892050452938338,0.7300402148608027,58
pretrained_coverage,42,100,4.386199367457422,8.111419184725285,0.7945201564638693,7.227843066467635,12.290734388382546,0.7604797738986782,0.9062332407761519,58
pretrained_ensemble,42,30,4.801712151779526,7.950694421817634,0.8025824948536975,6.250415952178253,10.91049307847539,0.8112550752567703,0.8527040782059807,58
pretrained_ensemble,42,40,4.385295784610441,6.845868914688438,0.8536365313941904,6.265905424096117,9.165664286229024,0.8667968735045812,0.7270552762066932,58
pretrained_ensemble,42,50,4.2270415211546,7.81964460329379,0.8090368519364441,6.689997297045828,10.586037254807609,0.8223139379999735,0.8341233148026856,58
pretrained_ensemble,42,60,4.5507009799453035,8.971953060128545,0.7486091185900474,6.289415004335601,10.703934109222937,0.8183341144142704,0.9119116523576996,58
pretrained_ensemble,42,70,4.495580891494093,9.020025141994768,0.7459079768001436,6.626193907069063,10.829162472534053,0.81405852769774,0.9189218573121241,58
pretrained_ensemble,42,80,3.78834972710445,7.476603183196208,0.8254241369390707,5.219165330097593,9.087587924656502,0.8690565504125023,0.7651710900487543,58
pretrained_ensemble,42,90,3.2350961679699783,7.024194983931603,0.8459120588522894,5.0834480669306625,8.791227978845804,0.8774578173787211,0.7268047218505154,58
pretrained_ensemble,42,100,3.127347893550478,6.759679664302062,0.8572987536369386,4.463914828464901,7.702440006831118,0.905931726121264,0.67572219468347,58
pretrained_hybrid,42,30,4.801712151779526,7.950694421817634,0.8025824948536975,6.250415952178253,10.91049307847539,0.8112550752567703,0.8527040782059807,58
pretrained_hybrid,42,40,4.05545816750362,8.884335155580764,0.753495187467697,6.212288649328821,10.851293854022618,0.8132977400205351,0.9108889440931938,58
pretrained_hybrid,42,50,5.159554024400382,10.250988610486484,0.671823833864449,7.246215973777331,12.66207784428856,0.7457877441280321,1.0554385363155858,58
pretrained_hybrid,42,60,5.108865425778532,10.086208721723711,0.6822895955948299,7.652794901529948,13.027429919851805,0.7309059981202022,1.0562758880032923,58
pretrained_hybrid,42,70,4.362395172831656,8.658808750956922,0.7658512573944223,6.712938672098621,11.1557493365154,0.8026741324177666,0.9059142888138512,58
pretrained_hybrid,42,80,3.842824984692979,8.076877629352598,0.7962664553754075,5.788095624419466,10.261538026535446,0.8330403813958982,0.8405095974841937,58
pretrained_hybrid,42,90,3.043569964375989,6.506903890341406,0.8677717289682095,4.560530544149464,8.293281506825322,0.8909465672134016,0.6779575527411674,58
pretrained_hybrid,42,100,3.07487025809014,6.57681106056338,0.8649152677533349,3.9860819553506786,7.488602300820393,0.9110823327957964,0.6572709672000626,58
pretrained_quantile_width,42,30,4.801712151779526,7.950694421817634,0.8025824948536975,6.250415952178253,10.91049307847539,0.8112550752567703,0.8527040782059807,58
pretrained_quantile_width,42,40,6.0729900315232666,10.62925271484192,0.6471574106027651,9.29296846663815,13.21855012023125,0.722952541575926,1.0971771485049504,58
pretrained_quantile_width,42,50,6.194771784201435,10.811094262735942,0.6349815276606328,8.781763787105165,13.80327978749069,0.697899733507608,1.1271691686729564,58
pretrained_quantile_width,42,60,5.177898212410937,9.640603491593705,0.7097421477380692,6.759563044295914,11.23908111892146,0.7997151323419123,0.9716561034688214,58
pretrained_quantile_width,42,70,5.075869101491466,9.290545671992922,0.7304384279589219,6.339507047609352,10.332460307566487,0.8307245342308031,0.9207736030660927,58
pretrained_quantile_width,42,80,4.178229315527554,8.60843844448307,0.7685675292565601,5.023530950217412,9.192906500135885,0.8660038833536634,0.8412492757482359,58
pretrained_quantile_width,42,90,4.2542286664590065,8.376632180520486,0.7808636483161815,5.239682370766825,8.968833447280597,0.8724564665122938,0.8193308187198283,58
pretrained_quantile_width,42,100,4.193399153084591,8.221559092113646,0.7889021061208912,5.197544380714152,8.858397921811447,0.8755780807234047,0.8059028810044984,58
pretrained_random,525,30,4.293199032202534,7.176097668036251,0.737122470361523,6.4607506669800845,12.822062686752053,0.7464097038723576,0.8627152834119638,58
pretrained_random,525,40,4.173886347913194,7.007641475435902,0.7493195117967067,6.086231625765221,12.01550064577708,0.777310068615297,0.8266418957258828,58
pretrained_random,525,50,4.124954577835126,7.010690007148643,0.7491013574726963,5.844327108339333,11.906323474491494,0.7813385649240064,0.8234212977547223,58
pretrained_random,525,60,3.984378374856094,6.918747229231016,0.7556391024404272,5.538167573117663,11.813917295762282,0.7847195008746355,0.8146171518921732,58
pretrained_random,525,70,4.21317452726693,7.025112549684479,0.7480679874427785,5.757881397488474,12.06242152525872,0.7755674514428008,0.8292337278181205,58
pretrained_random,525,80,4.2119658471524035,6.9856294475487095,0.7508918866151426,5.922465566657056,11.977109074851372,0.7787308596628408,0.8240249785559766,58
pretrained_random,525,90,3.9231370660080307,6.855100709716903,0.7601142434740032,5.268566544302579,11.977286015099356,0.778724321907275,0.8156369069631753,58
pretrained_random,525,100,3.885025640191703,6.861677742642109,0.7596537124169995,5.2956892145091095,12.002531111179975,0.777790552300649,0.8168498708147378,58
pretrained_coverage,525,30,4.293199032202534,7.176097668036251,0.737122470361523,6.4607506669800845,12.822062686752053,0.7464097038723576,0.8627152834119638,58
pretrained_coverage,525,40,6.511626932316128,10.481875685333794,0.4391395805689866,10.787048018937824,19.8239693952888,0.3938249229460785,1.2944126736536161,58
pretrained_coverage,525,50,7.379270802395439,11.080220332812544,0.373279968372603,9.253586216630609,17.789235890843482,0.5118745773129715,1.2692132941659615,58
pretrained_coverage,525,60,5.71122169338338,8.559774211244918,0.6259743372259758,9.016700712839762,16.961729399549018,0.5562308578044579,1.0812405009368922,58
pretrained_coverage,525,70,6.0847277836531575,8.951133769958055,0.5909909872692346,9.64662647576168,17.600973452363267,0.522151513277613,1.1264115042942489,58
pretrained_coverage,525,80,5.508562342338691,8.4487038985415,0.6356179604249095,8.86928071592046,16.946094445258282,0.5570485942862219,1.0736088735890568,58
pretrained_coverage,525,90,5.6414781365329505,8.423180523552668,0.6378162174813033,8.674639609764363,16.61919835415147,0.5739731394731055,1.0617375877822104,58
pretrained_coverage,525,100,5.391672716336859,8.182934483828847,0.6581819981273238,7.830535971433268,15.958987237979152,0.6071493336844105,1.0256277396079045,58
pretrained_ensemble,525,30,4.293199032202534,7.176097668036251,0.737122470361523,6.4607506669800845,12.822062686752053,0.7464097038723576,0.8627152834119638,58
pretrained_ensemble,525,40,6.767041257695005,10.744768447679034,0.4106532341211965,10.120305888406161,18.8180920008718,0.45377947652340367,1.2798395907210218,58
pretrained_ensemble,525,50,5.543469994862017,8.190773357148018,0.6575267927304103,9.063495519243439,16.679221085574618,0.570890262360663,1.0486710938014085,58
pretrained_ensemble,525,60,5.647054479652266,8.40074230270824,0.6397432651987134,9.158666746643767,17.090325113871064,0.5494764596997381,1.0750383290743204,58
pretrained_ensemble,525,70,5.888387593275857,8.413081901061332,0.638684147295631,9.391281241384046,16.890152285842284,0.5599682944139887,1.0695675367306507,58
pretrained_ensemble,525,80,5.930709888293654,8.192582798225953,0.6573754630548656,9.393712179140113,16.50650516487302,0.5797312449973192,1.0433824101837819,58
pretrained_ensemble,525,90,5.515618788927322,7.746264647416918,0.6936898106298195,8.45372882766285,15.528583649614918,0.6280534532578065,0.9840786079639181,58
pretrained_ensemble,525,100,4.670990751336876,7.313846858199957,0.7269334469492721,7.12975420677799,14.871364355392565,0.65887113633959,0.9357048440065002,58
pretrained_hybrid,525,30,4.293199032202534,7.176097668036251,0.737122470361523,6.4607506669800845,12.822062686752053,0.7464097038723576,0.8627152834119638,58
pretrained_hybrid,525,40,6.063661199088755,8.939455539025431,0.5920575305607491,10.0559100781364,16.978621158800006,0.5553465406578009,1.1061844048283596,58
pretrained_hybrid,525,50,6.247301172525034,9.2393883437761,0.5642240824417166,9.08940148627621,16.727178614883876,0.5684190884335497,1.1176027474253618,58
pretrained_hybrid,525,60,6.098387094510013,9.641907045218748,0.5254273961957014,8.943609928262644,17.250315759465444,0.5410018476562661,1.1598578411833205,58
pretrained_hybrid,525,70,6.047096995409879,9.41636436500071,0.5473700437551288,10.084735092075391,18.415486967405123,0.4769017654138309,1.1818177117374096,58
pretrained_hybrid,525,80,5.818434476745368,8.528324608681121,0.6287177154779707,9.123068145225787,16.719067009689375,0.5688375648795717,1.071624173141474,58
pretrained_hybrid,525,90,5.080419698270873,7.786941891651017,0.6904643672466149,8.164621726945898,15.85133959314549,0.6124312255162203,0.9967947951090932,58
pretrained_hybrid,525,100,4.830489365242679,7.653719120358151,0.700965136979577,7.993314160423717,15.109988075116409,0.6478358992047,0.9650278047851079,58
pretrained_quantile_width,525,30,4.293199032202534,7.176097668036251,0.737122470361523,6.4607506669800845,12.822062686752053,0.7464097038723576,0.8627152834119638,58
pretrained_quantile_width,525,40,6.395476037469403,9.393520106313042,0.5495635555836555,10.520616448336636,17.38972650117051,0.5335529588703264,1.1482481722795863,58
pretrained_quantile_width,525,50,6.168598813811938,9.289192039498591,0.5595134361006209,10.12916719612034,17.09957972044825,0.5489884002877305,1.1324594231162441,58
pretrained_quantile_width,525,60,5.690218041845779,8.286371427834146,0.6494858333437525,9.076157340784183,15.195898736848369,0.643819925131993,1.0083988311519443,58
pretrained_quantile_width,525,70,6.444291726615409,9.309519651016734,0.5575834863677775,10.843819948996623,17.702500758248117,0.5166228880959165,1.1526346289705052,58
pretrained_quantile_width,525,80,5.766371046066627,8.815077206006775,0.6033303035735965,9.507684644063314,16.78556878471074,0.5654007591954229,1.0921448397925726,58
pretrained_quantile_width,525,90,5.3294736967347145,8.412159785135163,0.6387633470103715,8.691441267386251,16.20606719412677,0.5948907965922565,1.0481002156296728,58
pretrained_quantile_width,525,100,5.23509489490126,8.192891939100422,0.657349605214923,8.522672305710016,16.099959584884527,0.6001782544298648,1.0306796940044747,58
pretrained_random,1101,30,3.5930054138446677,7.3463213634956634,0.4885681451219034,5.71422866623977,11.257642591875488,0.6166629448041021,0.8247038933609646,58
pretrained_random,1101,40,3.4372463670270195,6.012409347504617,0.6574334038599445,5.856426983318109,10.480662645414451,0.6677512366033073,0.7146119944549654,58
pretrained_random,1101,50,3.1477688290606967,6.729874974071727,0.5707978172852131,5.419760540710098,11.519888737280507,0.5985952953720072,0.7932703378166538,58
pretrained_random,1101,60,3.7306139019714,7.448972375325148,0.47417569423400474,6.478160271699402,12.456490521799466,0.5306711051159108,0.8688220469696066,58
pretrained_random,1101,70,4.380222218612145,8.164202360129838,0.3683515261273508,6.697757178339465,12.342717503367489,0.5392053083511748,0.9112542258291014,58
pretrained_random,1101,80,4.195804093898028,8.088079592112496,0.3800755542025287,6.454354851821373,12.293796468185285,0.5428508392474174,0.9048282216371482,58
pretrained_random,1101,90,4.155962679303925,8.016981052835256,0.3909265844101625,6.1907333648067775,12.246617309403518,0.5463528539360141,0.898779809827966,58
pretrained_random,1101,100,4.13981371035521,8.109669108479608,0.3767616076465955,5.9211997832375,12.31181326012854,0.5415099358723663,0.9067803530864358,58
pretrained_coverage,1101,30,3.5930054138446677,7.3463213634956634,0.4885681451219034,5.71422866623977,11.257642591875488,0.6166629448041021,0.8247038933609646,58
pretrained_coverage,1101,40,5.113338550479932,9.140450731976802,0.20825896600452165,10.036898875510555,16.920322479909707,0.13402937381750968,1.1172849150509976,58
pretrained_coverage,1101,50,4.8910013703094135,8.06719283334602,0.38327322143418296,8.852766441476756,14.123828714114213,0.3966201909237643,0.9607548456287149,58
pretrained_coverage,1101,60,5.433044649540693,9.395704315430299,0.16342166822185167,9.857212324252075,16.457036552705365,0.18080148439913535,1.1192006654114863,58
pretrained_coverage,1101,70,5.183479705350153,9.347513534370057,0.1719813190301711,10.330028955963837,17.968868088170577,0.02337614049641612,1.1634136162608484,58
pretrained_coverage,1101,80,5.1847158497777475,9.313890024475269,0.1779274610949927,8.831478682879744,15.53221094317544,0.2702863851131456,1.084997771482413,58
pretrained_coverage,1101,90,5.2512359098456365,10.031562298698223,0.0463586389278452,8.77368994745715,16.525965430629512,0.17392482872773019,1.1622463971946,58
pretrained_coverage,1101,100,5.16133505722572,10.595048917622618,-0.06378499981562524,8.769363540342484,17.333554280115145,0.0912150237934688,1.2237542237211216,58
pretrained_ensemble,1101,30,3.5930054138446677,7.3463213634956634,0.4885681451219034,5.71422866623977,11.257642591875488,0.6166629448041021,0.8247038933609646,58
pretrained_ensemble,1101,40,4.518158269202571,9.063994816211686,0.2214487134682932,6.860714238265465,13.70205859814295,0.4321187492904578,1.0116548410895716,58
pretrained_ensemble,1101,50,3.67794283450335,6.893372077628858,0.5496902284639934,7.268068621624474,12.312644130036645,0.5414480508447804,0.8285927622491104,58
pretrained_ensemble,1101,60,4.635570294281533,7.37173322066123,0.4850238102753238,8.816134482416613,12.973529166191781,0.49090110522058517,0.8800356160641313,58
pretrained_ensemble,1101,70,4.835505445798239,7.426420502982699,0.4773547560963378,9.178246268458752,13.152079109211414,0.47679159248420366,0.8891398756115669,58
pretrained_ensemble,1101,80,3.58394091951436,6.4716875769409885,0.6030982475016801,6.837569025741225,11.95634157611944,0.5676031547925986,0.7903262044079206,58
pretrained_ensemble,1101,90,3.5266794744579264,6.585192635792097,0.5890538676295878,7.350879825942817,12.340740659725569,0.5393529008256059,0.8096546453131768,58
pretrained_ensemble,1101,100,3.3322277474677424,7.052929410554408,0.5286027939235631,6.524666669999047,12.611108078499992,0.5189476013516379,0.8481932924237762,58
pretrained_hybrid,1101,30,3.5930054138446677,7.3463213634956634,0.4885681451219034,5.71422866623977,11.257642591875488,0.6166629448041021,0.8247038933609646,58
pretrained_hybrid,1101,40,3.6673054563588106,7.973049468971711,0.39758351584188745,7.845763716204413,13.503344828252027,0.4484706793997999,0.9352833227513118,58
pretrained_hybrid,1101,50,5.281651857529564,7.451654370443172,0.47379698102875445,9.364312548472963,12.85775468616023,0.4999468581212626,0.8815518285210455,58
pretrained_hybrid,1101,60,5.440735977545554,7.942423104649334,0.40220267485259775,9.612115195153773,13.596190478778217,0.4408602476342358,0.9362194520397142,58
pretrained_hybrid,1101,70,5.529212465505491,8.001138617233703,0.39333139798112493,9.910347240820697,13.489762158073853,0.44957965992669535,0.9366645251065286,58
pretrained_hybrid,1101,80,3.992457748555589,7.5574106010172795,0.45875491362710497,7.801701248103175,12.877578934056881,0.49840369295454523,0.8889728368957545,58
pretrained_hybrid,1101,90,3.775576909657182,7.826172308802955,0.41957415701691303,7.637127082101231,12.87271081963064,0.49878285843099224,0.9061031280781825,58
pretrained_hybrid,1101,100,3.73033981816522,8.932752071671601,0.2438316592197356,6.089651539681972,13.183770009205581,0.4742671365889425,0.9869957937506915,58
pretrained_quantile_width,1101,30,3.5930054138446677,7.3463213634956634,0.4885681451219034,5.71422866623977,11.257642591875488,0.6166629448041021,0.8247038933609646,58
pretrained_quantile_width,1101,40,4.691590084700749,6.785388268072949,0.563687819970901,8.773164266279373,12.235177055280325,0.5472000126970129,0.8192246130921806,58
pretrained_quantile_width,1101,50,5.027376642446408,7.714871136921973,0.4359660021123817,9.134117621937019,13.396514802153044,0.4571628699315946,0.9153380671468225,58
pretrained_quantile_width,1101,60,5.045709110128469,7.800560650798783,0.42336690350103157,9.155264685619837,13.522216419821385,0.4469280232325391,0.9247820592673494,58
pretrained_quantile_width,1101,70,5.001271345423556,7.6442249316711255,0.446248589884665,9.451823629730049,13.084052675261063,0.48218997181459666,0.9010168742262699,58
pretrained_quantile_width,1101,80,5.0128374677965,7.670050077210139,0.4425006971813321,9.198015897575466,13.02168657932718,0.48711456594989433,0.9007258431235777,58
pretrained_quantile_width,1101,90,4.5933796756569,9.060666747596755,0.22202033701098634,7.561520932734697,13.379718110643413,0.458523246403969,1.001353382205576,58
pretrained_quantile_width,1101,100,4.305039503930629,9.097113530495548,0.21574885925673515,7.0335131694530615,13.392463030569488,0.45749118210514195,1.004095925425851,58
