outer_seed,strategy,round,budget_after_reveal,query_rank,sample_id,canonical_smiles
42,pretrained_coverage,6,90,2,dd7fdbe3fa3800e6499f,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_coverage,6,90,3,dd29d0f859e11f70f4ec,COc1ccc(C)cc1OC
42,pretrained_coverage,6,90,4,02c141e2551937d10f4e,COC(=O)C#CC(=O)OC
42,pretrained_coverage,6,90,5,88f58ab7b7cf02f8f134,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_coverage,6,90,6,7a0a82051f50d5b0c89c,OCCCc1ccccc1
42,pretrained_coverage,6,90,7,a542d702abb1fa77a6fc,CC(=O)c1ccccc1
42,pretrained_coverage,6,90,8,ef8527c6b63d54b73966,CCOC(=O)CC(C)=O
42,pretrained_coverage,6,90,9,d26cffd9ef4da9800470,c1ccc(COCc2ccccc2)cc1
42,pretrained_coverage,6,90,10,1bbec08f4838f06da0fb,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_coverage,7,100,1,fda6d7aa920e5400a222,C1=Cc2ccccc2C1
42,pretrained_coverage,7,100,2,b07e3b186c5f9a698624,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_coverage,7,100,3,0a1949b42050f41b0db4,CC(=O)c1ccc(C)cc1C
42,pretrained_coverage,7,100,4,283be89c092cfa4a5cbb,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_coverage,7,100,5,bc3f10fed296515e66e5,Cc1ccc(C)cc1
42,pretrained_coverage,7,100,6,86f385aa0925171d22cc,CCOC(=O)CC(C)=O
42,pretrained_coverage,7,100,7,35eae227e68fe7434e68,CC(O)c1ccccc1
42,pretrained_coverage,7,100,8,b8018c4bdaadd42a057a,COc1cc(Br)cc(OC)c1
42,pretrained_coverage,7,100,9,af2973fb82b6d79d8c5e,C/C(=N\O)c1ccccc1
42,pretrained_coverage,7,100,10,6624c43f78e6697c8ac9,O=C(c1ccccc1)c1ccc(Cl)cc1
42,pretrained_ensemble,1,40,1,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_ensemble,1,40,2,f95928e2618ed15e654f,COc1ccc(C=O)cc1
42,pretrained_ensemble,1,40,3,9563dde5c28fb62e4f7e,C=CC(=O)OCCOc1ccccc1
42,pretrained_ensemble,1,40,4,99dd4a9a47de5c84b7c0,O=Cc1ccc(Br)cc1O
42,pretrained_ensemble,1,40,5,27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O
42,pretrained_ensemble,1,40,6,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1
42,pretrained_ensemble,1,40,7,226ebdbf914ce9333de8,O=Cc1ccc(Br)cc1O
42,pretrained_ensemble,1,40,8,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_ensemble,1,40,9,848f6c84b4d5fc44c3c2,N#Cc1ccccc1Br
42,pretrained_ensemble,1,40,10,8837a8a19c37b63d2e48,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_ensemble,2,50,1,e375bb01e53e46f8faee,O=C1CCCc2ccccc21
42,pretrained_ensemble,2,50,2,17bdb259a18419ca296f,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_ensemble,2,50,3,28c4b7ec4bf7f486b68c,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_ensemble,2,50,4,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1
42,pretrained_ensemble,2,50,5,d59d233a1606de5b6deb,CC(C)(O)CCc1ccccc1
42,pretrained_ensemble,2,50,6,78b04c44dfa852f4e621,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_ensemble,2,50,7,be7d68067464e72d0b8d,COC(=O)CS
42,pretrained_ensemble,2,50,8,a074620f6970d8f89567,COc1ccc(C=O)cc1
42,pretrained_ensemble,2,50,9,7a0a82051f50d5b0c89c,OCCCc1ccccc1
42,pretrained_ensemble,2,50,10,4e6d2ab0e823ac1d4b58,CC(=O)CC(=O)OC(C)(C)C
42,pretrained_ensemble,3,60,1,bcf8bb13e4fca185fe68,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_ensemble,3,60,2,69f6dbdc304c0475f868,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_ensemble,3,60,3,82fa7e7b3bd183853280,CCOC(=O)c1cccnc1
42,pretrained_ensemble,3,60,4,74097878150c8a5a8d79,COCCOC(=O)CC(C)=O
42,pretrained_ensemble,3,60,5,ab84efb31c801e49c87c,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_ensemble,3,60,6,7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1
42,pretrained_ensemble,3,60,7,dd7fdbe3fa3800e6499f,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_ensemble,3,60,8,9c357cc9e9b8199eb1e0,O=C(Cc1ccccc1F)C1CC1
42,pretrained_ensemble,3,60,9,53d7fb31d852cbb33059,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_ensemble,3,60,10,80e66bd0e8e9450537bb,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_ensemble,4,70,1,38f57a9d08efd5f070d0,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_ensemble,4,70,2,7ca22b2f4d23a7afb10e,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_ensemble,4,70,3,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_ensemble,4,70,4,47404d0982a587f0393e,COCCOC(=O)CC(C)=O
42,pretrained_ensemble,4,70,5,c2bd8e8f13a96726e7fc,COc1ccc(CO)cc1
42,pretrained_ensemble,4,70,6,26aa0143305ac532a560,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_ensemble,4,70,7,b80a4f9e4b61f534ee9e,COC(=O)C#CC(=O)OC
42,pretrained_ensemble,4,70,8,da10d2f67a989e8b16b5,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_ensemble,4,70,9,76e188b0e48b99f36582,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_ensemble,4,70,10,1bbec08f4838f06da0fb,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_ensemble,5,80,1,826e9f40c328ce2478ec,COc1ccc(C)cc1OC
42,pretrained_ensemble,5,80,2,86f385aa0925171d22cc,CCOC(=O)CC(C)=O
42,pretrained_ensemble,5,80,3,ef8527c6b63d54b73966,CCOC(=O)CC(C)=O
42,pretrained_ensemble,5,80,4,9b28c23ad1d4dda9fe1a,CC(O)c1ccccc1
42,pretrained_ensemble,5,80,5,3545611fd9950a160288,C/C(=N\O)c1ccccc1
42,pretrained_ensemble,5,80,6,549eb8499df5181b3558,COC(=O)C#CC(=O)OC
42,pretrained_ensemble,5,80,7,546046afb5114d631360,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_ensemble,5,80,8,35eae227e68fe7434e68,CC(O)c1ccccc1
42,pretrained_ensemble,5,80,9,9c7a6ce4172638d2abc7,CCOC(=O)CC(C)=O
42,pretrained_ensemble,5,80,10,a9a4b1ef530ce6f46a1c,COC(=O)c1ccccc1O
42,pretrained_ensemble,6,90,1,b983d4c3094d909b570e,C=CC(=O)OCCOc1ccccc1
42,pretrained_ensemble,6,90,2,3b03dfa8ff44ff554734,O=Cc1cc(Br)ccc1O
42,pretrained_ensemble,6,90,3,1c04f02c0ea8c00b358d,OCc1cccc(Br)c1
42,pretrained_ensemble,6,90,4,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N
42,pretrained_ensemble,6,90,5,0dffde5d00d50ee96173,O=Cc1cc(Br)ccc1O
42,pretrained_ensemble,6,90,6,dc9f747c03c55d77bf72,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,6,90,7,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_ensemble,6,90,8,5eb80e21463443b22d14,CCOC(=O)c1ccccc1
42,pretrained_ensemble,6,90,9,98a1ca00445d60f415d4,O=Cc1ccc(Br)cc1O
42,pretrained_ensemble,6,90,10,08820514e662ce6ea8f0,Cc1ccccc1C=O
42,pretrained_ensemble,7,100,1,6f34563b6236c57b9c60,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_ensemble,7,100,2,a7f9a08159d001c30f67,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,7,100,3,1e8c03a5d84f08329475,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,7,100,4,5179c3962ada5450dde7,O=Cc1ccc2c(c1)CCO2
42,pretrained_ensemble,7,100,5,ad45b4b8aaed2c2b0b33,O=Cc1ccc2c(c1)CCO2
42,pretrained_ensemble,7,100,6,97feb43dae8371e80d3b,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,7,100,7,62763fd48ebc7554402f,COc1ccc(C)cc1OC
42,pretrained_ensemble,7,100,8,fda6d7aa920e5400a222,C1=Cc2ccccc2C1
42,pretrained_ensemble,7,100,9,dd29d0f859e11f70f4ec,COc1ccc(C)cc1OC
42,pretrained_ensemble,7,100,10,244e5c6375ff0c923725,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,pretrained_hybrid,1,40,1,546046afb5114d631360,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_hybrid,1,40,2,2cbca950d64fdcd81660,O=Cc1ccc2ccccc2c1Br
42,pretrained_hybrid,1,40,3,dc9f747c03c55d77bf72,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_hybrid,1,40,4,27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O
42,pretrained_hybrid,1,40,5,0f3bd8418ab9ba9d1ed2,O=Cc1ccc(Cl)cc1Br
42,pretrained_hybrid,1,40,6,78b04c44dfa852f4e621,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_hybrid,1,40,7,7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1
42,pretrained_hybrid,1,40,8,f95928e2618ed15e654f,COc1ccc(C=O)cc1
42,pretrained_hybrid,1,40,9,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_hybrid,1,40,10,6f34563b6236c57b9c60,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_hybrid,2,50,1,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_hybrid,2,50,2,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N
42,pretrained_hybrid,2,50,3,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1
42,pretrained_hybrid,2,50,4,454c1ea3beebbec4befe,COc1ccc(C=O)cc1
42,pretrained_hybrid,2,50,5,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_hybrid,2,50,6,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1
42,pretrained_hybrid,2,50,7,826e9f40c328ce2478ec,COc1ccc(C)cc1OC
42,pretrained_hybrid,2,50,8,d59d233a1606de5b6deb,CC(C)(O)CCc1ccccc1
42,pretrained_hybrid,2,50,9,80e66bd0e8e9450537bb,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_hybrid,2,50,10,47404d0982a587f0393e,COCCOC(=O)CC(C)=O
42,pretrained_hybrid,3,60,1,9c7a6ce4172638d2abc7,CCOC(=O)CC(C)=O
42,pretrained_hybrid,3,60,2,28c4b7ec4bf7f486b68c,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_hybrid,3,60,3,9e93bad2014e7ab1a680,COc1ccc(CCO)cc1
42,pretrained_hybrid,3,60,4,f248b9b89d62a22b03c3,CCOC(=O)/C=C(/C)N
42,pretrained_hybrid,3,60,5,3b03dfa8ff44ff554734,O=Cc1cc(Br)ccc1O
42,pretrained_hybrid,3,60,6,74097878150c8a5a8d79,COCCOC(=O)CC(C)=O
42,pretrained_hybrid,3,60,7,9563dde5c28fb62e4f7e,C=CC(=O)OCCOc1ccccc1
42,pretrained_hybrid,3,60,8,17bdb259a18419ca296f,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_hybrid,3,60,9,7e19b816ecd8282ce2a1,O=Cc1cc(Br)ccc1O
42,pretrained_hybrid,3,60,10,be7d68067464e72d0b8d,COC(=O)CS
42,pretrained_hybrid,4,70,1,e375bb01e53e46f8faee,O=C1CCCc2ccccc21
42,pretrained_hybrid,4,70,2,8837a8a19c37b63d2e48,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_hybrid,4,70,3,0b9968c1280b5e4f726a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,pretrained_hybrid,4,70,4,f33380e15f0fd8b62027,COC(=O)c1ccccc1O
42,pretrained_hybrid,4,70,5,a542d702abb1fa77a6fc,CC(=O)c1ccccc1
42,pretrained_hybrid,4,70,6,c761659793c5929e2214,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_hybrid,4,70,7,06c29062334b43b0d12f,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_hybrid,4,70,8,3545611fd9950a160288,C/C(=N\O)c1ccccc1
42,pretrained_hybrid,4,70,9,1619a0c8b233772ba0c0,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,pretrained_hybrid,4,70,10,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_hybrid,5,80,1,283be89c092cfa4a5cbb,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_hybrid,5,80,2,dd29d0f859e11f70f4ec,COc1ccc(C)cc1OC
42,pretrained_hybrid,5,80,3,9b28c23ad1d4dda9fe1a,CC(O)c1ccccc1
42,pretrained_hybrid,5,80,4,1c04f02c0ea8c00b358d,OCc1cccc(Br)c1
42,pretrained_hybrid,5,80,5,99dd4a9a47de5c84b7c0,O=Cc1ccc(Br)cc1O
42,pretrained_hybrid,5,80,6,b8018c4bdaadd42a057a,COc1cc(Br)cc(OC)c1
42,pretrained_hybrid,5,80,7,05c14d26f4aa6f7c48b0,CCOC(=O)CC(=O)c1ccccc1
42,pretrained_hybrid,5,80,8,26aa0143305ac532a560,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_hybrid,5,80,9,fda6d7aa920e5400a222,C1=Cc2ccccc2C1
42,pretrained_hybrid,5,80,10,ef8527c6b63d54b73966,CCOC(=O)CC(C)=O
42,pretrained_hybrid,6,90,1,dd7fdbe3fa3800e6499f,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_hybrid,6,90,2,82fa7e7b3bd183853280,CCOC(=O)c1cccnc1
42,pretrained_hybrid,6,90,3,bcf8bb13e4fca185fe68,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_hybrid,6,90,4,b48dea92ecfc07816494,CCOC(=O)c1cccnc1
42,pretrained_hybrid,6,90,5,a7f9a08159d001c30f67,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_hybrid,6,90,6,0a1949b42050f41b0db4,CC(=O)c1ccc(C)cc1C
42,pretrained_hybrid,6,90,7,98a1ca00445d60f415d4,O=Cc1ccc(Br)cc1O
42,pretrained_hybrid,6,90,8,c9bf385316b464cd2e8d,CCOC(=O)/C=C(/C)N
42,pretrained_hybrid,6,90,9,4e6d2ab0e823ac1d4b58,CC(=O)CC(=O)OC(C)(C)C
