outer_seed,strategy,round,selected_mean_ensemble_uncertainty,selected_mean_quantile_width,selected_mean_latent_distance,batch_mean_pairwise_distance,batch_min_pairwise_distance,selected_unique_compounds,compound_hhi,condition_distribution,best_epoch,hit_max_epoch,best_epoch_ge_490,fit_time,unique_compounds,max_samples_per_compound,compound_HHI,unique_condition_vectors
42,pretrained_random,1,0.5014252504020044,1.1731878048712483,59.619429422116184,105.08997663450886,2.968092567694063,10,0.10000000000000003,"{""mean"": [86.51959991455078, 5.5506591796875, 2.5778965950012207, 0.0, 0.4221034049987793, 2.1608664989471436, 1.2000000476837158, 116.23099517822266, 350.0], ""std"": [0.25652873516082764, 3.4725148677825928, 0.2640695869922638, 0.0, 0.2640695869922638, 0.26634055376052856, 0.9797959327697754, 17.698974609375, 102.4695053100586]}",79.66666666666667,False,False,0.0,10,1,0.1,10
42,pretrained_random,2,0.36053045163361486,0.7083459417757478,6.336454833195334,10.371417153788528,3.5976178593103314,10,0.10000000000000003,"{""mean"": [86.48175811767578, 5.038321495056152, 2.6168580055236816, 0.0, 0.3831424117088318, 2.200162410736084, 0.800000011920929, 109.04899597167969, 320.0], ""std"": [0.2800332009792328, 3.7906811237335205, 0.2882647216320038, 0.0, 0.2882647216320038, 0.2907438278198242, 0.9797959923744202, 14.991673469543457, 60.0]}",80.33333333333333,False,False,0.0,10,1,0.1,10
42,pretrained_random,3,0.12189432992729324,0.5983546951229063,5.4051151806830875,9.651998351675516,4.006927819879833,9,0.12000000000000002,"{""mean"": [86.83881378173828, 9.87170696258545, 2.2492995262145996, 0.0, 0.7507002949714661, 1.8294436931610107, 1.600000023841858, 110.0979995727539, 300.0], ""std"": [0.6745100617408752, 9.130571365356445, 0.6943399906158447, 0.0, 0.6943400502204895, 0.7003113627433777, 0.800000011920929, 17.10517120361328, 0.0]}",56.666666666666664,False,False,0.0,9,2,0.12000000000000001,10
42,pretrained_random,4,0.1915244354785356,0.747659066283892,5.747379950319293,11.48065910821673,3.7528986941343523,10,0.10000000000000003,"{""mean"": [86.93214416503906, 11.135139465332031, 2.153221368789673, 0.0, 0.8467787504196167, 1.732539176940918, 1.2000000476837158, 117.22999572753906, 300.0], ""std"": [0.6521638631820679, 8.828080177307129, 0.6713369488716125, 0.0, 0.6713369488716125, 0.6771104335784912, 0.9797958731651306, 22.751529693603516, 0.0]}",66.33333333333333,False,False,0.0,10,1,0.1,10
42,pretrained_random,5,0.3192312619508423,0.8894785870600369,7.173012711057948,18.575282793939046,3.424956509472097,9,0.12000000000000002,"{""mean"": [86.86107635498047, 10.173083305358887, 2.226381540298462, 0.0, 0.7736185789108276, 1.8063284158706665, 0.800000011920929, 100.67000579833984, 300.0], ""std"": [0.6694803833961487, 9.0625, 0.6891635060310364, 0.0, 0.6891635060310364, 0.6950903534889221, 0.9797959327697754, 8.099141120910645, 0.0]}",81.33333333333333,False,False,0.0,9,2,0.12000000000000001,10
42,pretrained_random,6,0.301516341034604,0.9454799365040406,7.115231015950674,17.860987460075556,3.3612044885481547,9,0.12000000000000002,"{""mean"": [86.8262710571289, 9.701932907104492, 2.2622103691101074, 0.0, 0.7377896308898926, 1.8424656391143799, 1.2000000476837158, 120.3110122680664, 300.0], ""std"": [0.8467377424240112, 11.461952209472656, 0.8716313242912292, 0.0, 0.8716313242912292, 0.8791273832321167, 0.9797958731651306, 15.072195053100586, 0.0]}",132.66666666666666,False,False,0.0,9,2,0.12000000000000001,10
42,pretrained_random,7,0.1390628100985254,0.29894524712475556,4.6345270890467685,9.151463415642029,3.5011126064828613,10,0.10000000000000003,"{""mean"": [86.90901184082031, 10.822044372558594, 2.1770310401916504, 0.0, 0.8229691386222839, 1.756553292274475, 1.600000023841858, 111.75999450683594, 300.0], ""std"": [0.7880188226699829, 10.667096138000488, 0.8111861944198608, 0.0, 0.8111860752105713, 0.8181623816490173, 0.800000011920929, 13.013932228088379, 0.0]}",133.33333333333334,False,False,0.0,10,1,0.1,10
42,pretrained_coverage,1,1.0951772316168105,1.3761368162754972,251.27168974535613,280.4464530925762,26.013235769913923,10,0.10000000000000003,"{""mean"": [86.85101318359375, 10.036794662475586, 2.236745595932007, 0.0, 0.7632543444633484, 1.816781759262085, 2.0, 123.0790023803711, 540.0], ""std"": [0.8278220295906067, 11.205897331237793, 0.8521595597267151, 0.0, 0.8521595597267151, 0.8594881892204285, 0.0, 22.9789981842041, 224.49945068359375]}",127.0,False,False,0.0,10,1,0.1,10
42,pretrained_coverage,2,0.8410324349853449,1.9530092506429653,10.982252354583697,13.666493682468056,6.705787733321904,10,0.10000000000000003,"{""mean"": [86.29048156738281, 2.449174642562866, 2.813750743865967, 0.0, 0.1862490475177765, 2.3987491130828857, 1.600000023841858, 109.53700256347656, 300.0], ""std"": [0.1886536329984665, 2.553706645965576, 0.19419822096824646, 0.0, 0.19419823586940765, 0.1958683729171753, 0.800000011920929, 11.992452621459961, 0.0]}",237.66666666666666,False,False,0.0,10,1,0.1,10
42,pretrained_coverage,3,1.8644342309106903,0.3397493507077085,6.069169189582606,9.11741708634865,4.9541329968212775,10,0.10000000000000003,"{""mean"": [86.34302520751953, 3.1604199409484863, 2.7596640586853027, 0.0, 0.24033617973327637, 2.3441967964172363, 1.399999976158142, 121.33900451660156, 420.0], ""std"": [0.23097635805606842, 3.1266069412231445, 0.23776483535766602, 0.0, 0.23776482045650482, 0.23980964720249176, 0.9165151119232178, 26.73259925842285, 244.13111877441406]}",193.0,False,False,0.0,10,1,0.1,10
