split_mode,config,normalized_valid_score_mean,normalized_valid_score_std,normalized_test_score_mean,normalized_test_score_std,valid_V1_r2_mean,valid_V1_r2_std,valid_V2_r2_mean,valid_V2_r2_std,test_V1_r2_mean,test_V1_r2_std,test_V2_r2_mean,test_V2_r2_std,test_V1_mae_mean,test_V1_mae_std,test_V2_mae_mean,test_V2_mae_std,test_V1_rmse_mean,test_V1_rmse_std,test_V2_rmse_mean,test_V2_rmse_std,test_V1_interval_80_coverage_mean,test_V1_interval_80_coverage_std,test_V2_interval_80_coverage_mean,test_V2_interval_80_coverage_std,test_quantile_crossing_rate_mean,test_quantile_crossing_rate_std
compound,full_lr1e-4,0.9655366002759248,0.21797059295844595,0.2411842298942759,0.15415309031896274,0.6300915067647402,0.042762130296095394,0.6630019514308797,0.1382971275195207,0.8902401181836183,0.06303952158111775,0.8224399206866838,0.085514425614625,1.907587965329488,0.5846019200457416,4.355124791463216,1.0212184428761524,2.6469093958536782,0.9322680938740449,6.202594598134358,1.7945862654121318,0.8758486253949048,0.029472709958655873,0.3904909143868611,0.06784383965324105,0.041708677824830266,0.011995562159506697
compound,head_only_lr1e-4,0.8863156881548334,0.22530392306796324,0.2940294861025014,0.07366493395998745,0.645235356743649,0.08956061132579864,0.6855311626194308,0.17609697316054762,0.7869235061967367,0.05918027019549349,0.8452672990204485,0.030112969350436055,2.563943386077881,0.5275168908048014,3.922339995702108,0.44239556407025254,3.8253342310587564,0.6784654362903328,5.845838864644368,0.3932143983679271,0.8866706997378504,0.057372741141510676,0.7801864175124913,0.035719353555714324,0.0,0.0
compound,last2_head_lr1e-4,0.7999742681320043,0.20876348218357169,0.1660038732596155,0.013190909497049527,0.6828718916693818,0.044742758922508674,0.7311003542896217,0.13441596780885523,0.9010736744424662,0.029505284198786615,0.8921487174941299,0.02298777317064026,1.8034574588139851,0.3132568385037654,3.6759069760640464,0.41660858955905533,2.5923277537027993,0.4169074308686601,4.884952386220296,0.4637576091816932,0.7960274248840492,0.11356367751373755,0.5261589478165402,0.11758911052442743,0.22945934440187313,0.24153242838688221
compound,scratch_lr1e-3,1.3213862341031273,0.4720081168266669,0.67878165579324,0.607966741075739,0.518112215974999,0.014844993722140792,0.5627612856424481,0.08002655732442054,0.5935119721164637,0.3350662208960608,0.6572881699327597,0.17576383906902304,3.1980311075846353,1.7012500272300546,5.648919741312663,1.4425615898482986,5.215337832768758,2.8315941264385422,8.64049498240153,2.6185220397673206,0.681163316976989,0.2682010369963831,0.5431090497636172,0.09573778859789797,0.07544083708633013,0.07112501997234623
row,full_lr1e-4,0.39989804452784067,0.20791901421284378,0.8079450888119252,0.414348425229697,0.6852388365694212,0.22215897601056794,0.7506838678853192,0.14442699539192508,0.480143676616541,0.5082554184609438,0.5968318994363886,0.2752262515689979,3.08547314008077,0.5532249364884609,5.700707117716472,0.8743454714712899,5.975811799367269,2.0897754575713647,10.237284024556478,2.3950961437658806,0.8214285714285715,0.04724555912615337,0.4523809523809524,0.02727723627949906,0.1011904761904762,0.06271222471936155
row,head_only_lr1e-4,0.6139939407981275,0.3215279070588621,0.788882301294418,0.3386056984852151,0.5877635684270134,0.14795960184126056,0.60802060276071,0.206322552744875,0.4981835002810122,0.3151342619411204,0.6543340372867702,0.2400705388482203,3.252489964167277,0.2849089549098526,4.787022511164348,0.9276104237405597,6.300769964853923,1.2109416925299548,9.473158518473307,2.583486873243719,0.8452380952380952,0.0206196524710581,0.7678571428571428,0.030929478706587098,0.0,0.0
row,last2_head_lr1e-4,0.4383011975312501,0.29124653635280945,0.837674576754674,0.4686439406755526,0.6918859861955465,0.1768106518722711,0.7342291686073796,0.16133480865315464,0.47239407890437884,0.4114928494891676,0.6370130789060154,0.25548871245249793,2.929494539896647,0.6950841226818563,5.018727540969849,1.2564000742264447,6.305222988128662,1.8507677001401805,9.68402131398519,3.4794889765484722,0.6488095238095238,0.3764145655657709,0.511904761904762,0.1823994457862448,0.13095238095238096,0.22681617718163866
row,scratch_lr1e-3,0.6280154150106196,0.35364216233137,1.2415782148617123,0.6192886390199378,0.643234766826616,0.16421758476439335,0.6041864154941626,0.11148848170121035,0.27685944775774235,0.3166061436427707,0.5045911115485945,0.1801862118338932,3.473391056060791,0.9026384801653824,6.123328526814778,1.6540297531306003,7.7597042719523115,1.2636994003974964,11.958763440450033,3.382589396373483,0.7321428571428571,0.23214285714285712,0.636904761904762,0.11480536620229712,0.08333333333333333,0.07216878364870323
