epoch,train_loss,validation_selection_score,validation_V1_r2,validation_V1_rmse,validation_V1_mae,validation_V2_r2,validation_V2_rmse,validation_V2_mae,validation_combined_normalized_rmse,validation_all_outputs_finite
1,679.4517822265625,1.2426232675159516,-1.2646684646606445,10.74141788482666,8.02622127532959,-1.116004467010498,18.299259185791016,13.440735816955566,1.2426232675159516,True
2,400.00604248046875,1.1064902344736465,-0.9761710166931152,10.033941268920898,7.393162727355957,-0.42873573303222656,15.036652565002441,8.752729415893555,1.1064902344736465,True
3,270.53236389160156,1.047483555349755,-0.8922299146652222,9.818524360656738,7.075488090515137,-0.11320781707763672,13.272823333740234,7.379059314727783,1.047483555349755,True
4,213.65750122070312,1.0640339294970496,-0.8241088390350342,9.640169143676758,6.583041667938232,-0.3257765769958496,14.484728813171387,9.844701766967773,1.0640339294970496,True
5,194.7753143310547,1.0973851316436927,-0.9438055753707886,9.951435089111328,6.881004333496094,-0.40528595447540283,14.91274356842041,9.907630920410156,1.0973851316436927,True
6,168.9875717163086,1.0875220261336707,-0.9336546659469604,9.925416946411133,7.016119956970215,-0.34615659713745117,14.595635414123535,8.494086265563965,1.0875220261336707,True
7,127.35635757446289,1.088544030778816,-0.8223198652267456,9.635440826416016,6.867924690246582,-0.5072920322418213,15.444500923156738,9.295126914978027,1.088544030778816,True
8,104.31330871582031,1.0827368988440154,-0.675003170967102,9.23776912689209,6.200864315032959,-0.6677271127700806,16.24567222595215,10.491830825805664,1.0827368988440154,True
9,93.15579605102539,0.9232292782843372,-0.18515419960021973,7.7704596519470215,4.3243889808654785,-0.2576313018798828,14.107559204101562,8.722999572753906,0.9232292782843372,True
10,80.62504577636719,0.855554812273277,-0.06357765197753906,7.361119747161865,3.8424932956695557,-0.01682877540588379,12.68525218963623,7.030363082885742,0.855554812273277,True
11,74.66728210449219,0.823110811162564,-0.058375000953674316,7.343093395233154,3.7356796264648438,0.16081994771957397,11.523987770080566,6.062021732330322,0.823110811162564,True
12,68.39853477478027,0.7778252510632897,0.01891118288040161,7.0699028968811035,3.688310146331787,0.30023831129074097,10.523259162902832,5.524143695831299,0.7778252510632897,True
13,69.41268157958984,0.6327549928954653,0.33777564764022827,5.808471202850342,3.100574254989624,0.5548098087310791,8.393594741821289,4.994057655334473,0.6327549928954653,True
14,63.14987564086914,0.6680870222977385,0.22286546230316162,6.292270660400391,3.415410280227661,0.5573540329933167,8.369575500488281,4.873517036437988,0.6680870222977385,True
15,55.982526779174805,0.7821205598779778,-0.0175325870513916,7.200015544891357,3.8702144622802734,0.3277739882469177,10.314135551452637,5.968491077423096,0.7821205598779778,True
16,50.87419319152832,0.7289892737809253,0.09297060966491699,6.797824382781982,3.6506080627441406,0.4477984309196472,9.348114967346191,5.582963943481445,0.7289892737809253,True
17,45.497894287109375,0.6660270346868367,0.3577536940574646,5.720184803009033,3.10060977935791,0.3806005120277405,9.900579452514648,7.100288391113281,0.6660270346868367,True
18,44.32263946533203,0.6600347289717368,0.29583555459976196,5.989579200744629,3.266761064529419,0.49298369884490967,8.957486152648926,5.4042463302612305,0.6600347289717368,True
19,38.287132263183594,0.7190796527824864,0.10235637426376343,6.762562274932861,3.9905903339385986,0.48354876041412354,9.040446281433105,4.768494606018066,0.7190796527824864,True
20,37.701393127441406,0.7552542012804624,0.028468430042266846,7.0353827476501465,3.992356061935425,0.4044843912124634,9.7078218460083,5.0157060623168945,0.7552542012804624,True
21,33.943302154541016,0.7616697693652749,0.0114784836769104,7.096632957458496,3.940514326095581,0.39489561319351196,9.785664558410645,5.0887532234191895,0.7616697693652749,True
22,37.51271438598633,0.7024909993494068,0.1620747447013855,6.533740997314453,3.7436726093292236,0.48119473457336426,9.061026573181152,4.9359002113342285,0.7024909993494068,True
23,33.11131477355957,0.7030546278685731,0.15558362007141113,6.558999538421631,3.4813613891601562,0.4874608516693115,9.00614070892334,4.80661678314209,0.7030546278685731,True
24,32.10727596282959,0.7225897964857501,0.15247535705566406,6.5710601806640625,3.3032405376434326,0.3972355127334595,9.76672649383545,5.4178667068481445,0.7225897964857501,True
25,31.21497917175293,0.657076950693381,0.28295642137527466,6.044105529785156,3.044560670852661,0.5239711999893188,8.679441452026367,4.623618125915527,0.657076950693381,True
26,28.107717514038086,0.6932106621551958,0.20228147506713867,6.375057697296143,3.2482120990753174,0.46968525648117065,9.160982131958008,4.958756923675537,0.6932106621551958,True
27,28.05612087249756,0.6466044741609783,0.30692195892333984,5.94224214553833,3.119722604751587,0.5372430682182312,8.557594299316406,4.635885715484619,0.6466044741609783,True
28,30.263307571411133,0.6853153533221958,0.25391876697540283,6.165273666381836,3.0457656383514404,0.4353870153427124,9.45258617401123,5.012669086456299,0.6853153533221958,True
29,26.900651931762695,0.6100378069282717,0.420845627784729,5.431958198547363,2.6508965492248535,0.5360251069068909,8.56884765625,4.608786106109619,0.6100378069282717,True
30,28.36453628540039,0.6365214027136966,0.37110602855682373,5.660411357879639,2.7599236965179443,0.49260663986206055,8.960817337036133,4.9365153312683105,0.6365214027136966,True
31,25.084774017333984,0.6657979928473967,0.29859715700149536,5.977822780609131,2.900148868560791,0.4632430076599121,9.216458320617676,4.955693244934082,0.6657979928473967,True
32,24.29671859741211,0.6099696725305165,0.4107949733734131,5.478888988494873,2.628336191177368,0.5501723289489746,8.437198638916016,4.431413650512695,0.6099696725305165,True
33,24.82538890838623,0.606828265788259,0.42780834436416626,5.399207592010498,2.625814437866211,0.5396741628646851,8.535085678100586,4.584815502166748,0.606828265788259,True
34,22.775382041931152,0.6052798597581673,0.4094086289405823,5.485331058502197,2.571854829788208,0.5714261531829834,8.23546314239502,4.328948974609375,0.6052798597581673,True
35,22.515066146850586,0.6358918422722364,0.3443005681037903,5.77978515625,2.7665302753448486,0.5323035717010498,8.603144645690918,4.526253700256348,0.6358918422722364,True
36,21.78544330596924,0.6031303812029903,0.4113922715187073,5.47611141204834,2.576336145401001,0.5775044560432434,8.176854133605957,4.207064151763916,0.6031303812029903,True
37,21.844630241394043,0.5967476631080052,0.43805456161499023,5.350647926330566,2.51896071434021,0.5667136311531067,8.280617713928223,4.318878173828125,0.5967476631080052,True
38,22.783447265625,0.629769393264672,0.4245379567146301,5.414615631103516,2.798347234725952,0.44791215658187866,9.347151756286621,5.127878189086914,0.629769393264672,True
39,22.878992080688477,0.6212744971014152,0.4381650686264038,5.35012149810791,2.7431437969207764,0.4651790261268616,9.199821472167969,4.636962413787842,0.6212744971014152,True
40,25.278335571289062,0.5794421853786693,0.46748143434524536,5.208667755126953,2.5300991535186768,0.5951945185661316,8.003840446472168,4.441295623779297,0.5794421853786693,True
41,22.431827545166016,0.5800009771013369,0.5109500288963318,4.991555213928223,2.5450003147125244,0.5330302715301514,8.596458435058594,4.586275100708008,0.5800009771013369,True
42,21.82310676574707,0.565782868216264,0.4897992014884949,5.098352432250977,2.4476590156555176,0.6174933314323425,7.780270576477051,4.190530300140381,0.565782868216264,True
43,19.59176254272461,0.5726698912053546,0.4857889413833618,5.118350028991699,2.460463523864746,0.5964176058769226,7.991739273071289,4.309329986572266,0.5726698912053546,True
44,19.806706428527832,0.5925197754594144,0.4703195095062256,5.194769382476807,2.5830724239349365,0.5392670631408691,8.538858413696289,4.604018211364746,0.5925197754594144,True
45,20.920741081237793,0.5870344427381649,0.45469170808792114,5.270845890045166,2.4865665435791016,0.5827833414077759,8.1256103515625,4.337866306304932,0.5870344427381649,True
46,19.743409156799316,0.561359508524498,0.5103670358657837,4.994529724121094,2.353614330291748,0.6060395240783691,7.89589786529541,4.374087810516357,0.561359508524498,True
47,20.97761344909668,0.6321357819624667,0.4171794652938843,5.449124336242676,2.754068613052368,0.447929322719574,9.347005844116211,5.140143394470215,0.6321357819624667,True
48,20.956567764282227,0.6192961590854582,0.3855963349342346,5.594820976257324,2.683378219604492,0.5460271835327148,8.475983619689941,4.426191806793213,0.6192961590854582,True
49,22.122889518737793,0.5642868962986857,0.5309997200965881,4.888164520263672,2.301889419555664,0.5663937926292419,8.283673286437988,4.478562355041504,0.5642868962986857,True
50,21.164121627807617,0.6227981307214073,0.46673595905303955,5.2123122215271,2.7536566257476807,0.41933250427246094,9.586033821105957,5.602415084838867,0.6227981307214073,True
51,20.153329849243164,0.7236109729270609,0.29948943853378296,5.974019527435303,3.056320905685425,0.18941611051559448,11.32593822479248,5.938385486602783,0.7236109729270609,True
52,23.471436500549316,0.7918510943013789,0.07746273279190063,6.855690956115723,3.656909227371216,0.1447514295578003,11.633793830871582,6.414594650268555,0.7918510943013789,True
53,21.664798736572266,0.5622502624310063,0.5308128595352173,4.889138698577881,2.4878554344177246,0.5744378566741943,8.206476211547852,4.380150318145752,0.5622502624310063,True
54,21.998759269714355,0.5772122767585346,0.4561523199081421,5.263782024383545,2.5077903270721436,0.6195759773254395,7.759060859680176,4.016858100891113,0.5772122767585346,True
55,21.087834358215332,0.5802465781585407,0.4809621572494507,5.1423163414001465,2.4652247428894043,0.5734318494796753,8.216169357299805,4.396137237548828,0.5802465781585407,True
