outer_seed,gradient_full_aulc_333_653,a050_full_aulc_333_653,a080_full_aulc_333_653,a080_minus_gradient_full_aulc_333_653,a080_minus_a050_full_aulc_333_653,gradient_early_aulc_333_525,a050_early_aulc_333_525,a080_early_aulc_333_525,a080_minus_gradient_early_aulc_333_525,a080_minus_a050_early_aulc_333_525,gradient_middle_aulc_525_653,a050_middle_aulc_525_653,a080_middle_aulc_525_653,a080_minus_gradient_middle_aulc_525_653,a080_minus_a050_middle_aulc_525_653,gradient_endpoint,a050_endpoint,a080_endpoint,a080_minus_gradient_endpoint,a080_minus_a050_endpoint,gradient_V1_RMSE_at_653,a050_V1_RMSE_at_653,a080_V1_RMSE_at_653,gradient_V1_R2_at_653,a050_V1_R2_at_653,a080_V1_R2_at_653,gradient_V2_RMSE_at_653,a050_V2_RMSE_at_653,a080_V2_RMSE_at_653,gradient_V2_R2_at_653,a050_V2_R2_at_653,a080_V2_R2_at_653
157,0.5934615412027948,0.6056409374363293,0.5935888368914013,0.0001272956886064769,-0.012052100544928002,0.6460024073719759,0.6590383362264903,0.6313175322261375,-0.014684875145838383,-0.027720804000352817,0.5146502419490232,0.5255448392510875,0.5369957938892971,0.022345551940273878,0.011450954638209554,0.4847085633763891,0.4990203433105361,0.5348404412433236,0.050131877866934516,0.035820097932787565,3.6696559672455487,3.732390154036918,3.9526365266613785,0.7567278199156676,0.7483390592289358,0.7177619876671684,5.120743784216364,5.40334726166346,5.92370096885929,0.8851873304321137,0.8721650866821284,0.8463579914297386
6101,0.7762725848315138,0.7965180313510417,0.7854251867340886,0.00915260190257472,-0.011092844616953146,0.8057823140076869,0.8229923155681216,0.8148762513784774,0.009093937370790561,-0.008116064189644168,0.7320079910672544,0.7568066050254216,0.7412485897675053,0.009240598700250846,-0.015558015257916336,0.7186191051352911,0.7334781232458645,0.7248861760797617,0.006267070944470543,-0.008591947166102787,4.359861281405971,4.432496037076763,4.410583477813759,0.6863327516183513,0.6757943768118724,0.6789919497888377,7.7166149937729855,7.925829589360056,7.747584136196113,0.7199579135090528,0.7045669345614692,0.7177056134275597
