epoch,train_loss,validation_selection_score,validation_V1_rmse,validation_V1_mae,validation_V1_r2,validation_V2_rmse,validation_V2_mae,validation_V2_r2,validation_combined_normalized_rmse,validation_all_outputs_finite
25,35.12385940551758,0.6513989094582416,5.158189296722412,2.3737683296203613,0.5162564516067505,10.212396621704102,4.665258407592773,0.5538636445999146,0.6513989094582416,True
26,33.6623477935791,0.6367770821397218,5.1119384765625,2.3636796474456787,0.5248925685882568,9.832712173461914,4.786831855773926,0.5864206552505493,0.6367770821397218,True
27,34.589385986328125,0.5981811238044821,4.802828311920166,2.2850565910339355,0.5806132555007935,9.23513126373291,4.290658473968506,0.635163426399231,0.5981811238044821,True
28,33.3885612487793,0.5011144721142885,4.070683002471924,2.091794967651367,0.6987305283546448,7.631566524505615,3.876563787460327,0.7508622407913208,0.5011144721142885,True
29,33.75695037841797,0.46455230080332643,3.7017829418182373,1.8819104433059692,0.7508605718612671,7.233357906341553,3.518744945526123,0.7761834859848022,0.46455230080332643,True
30,32.71019458770752,0.5846462551039809,4.7209038734436035,2.2509336471557617,0.5947986245155334,8.96707534790039,4.022432804107666,0.656035304069519,0.5846462551039809,True
31,27.486486434936523,0.5150452450971659,4.124581336975098,2.0826127529144287,0.6906996965408325,7.9751505851745605,3.863450288772583,0.7279241681098938,0.5150452450971659,True
32,31.53862476348877,0.5795538643151145,4.6648993492126465,2.4550955295562744,0.6043554544448853,8.921943664550781,4.276577949523926,0.6594889760017395,0.5795538643151145,True
33,28.728832244873047,0.46583049116940595,3.870655059814453,2.1307883262634277,0.7276110053062439,6.894143104553223,3.5089592933654785,0.7966834306716919,0.46583049116940595,True
34,26.12946605682373,0.4839670342839691,4.082074165344238,2.123713254928589,0.6970421075820923,7.016030788421631,3.662266731262207,0.7894306182861328,0.4839670342839691,True
35,27.087233543395996,0.5630470513928091,4.74570369720459,2.234248638153076,0.5905302166938782,8.170742988586426,3.876030921936035,0.7144150733947754,0.5630470513928091,True
36,25.729904174804688,0.6160266256832224,5.179779529571533,2.4005250930786133,0.5121985077857971,8.970052719116211,4.245609760284424,0.6558068990707397,0.6160266256832224,True
37,28.58952236175537,0.5843679460058117,4.800350189208984,2.2622361183166504,0.5810458660125732,8.777724266052246,4.153898239135742,0.6704084873199463,0.5843679460058117,True
38,30.7181978225708,0.45892332230640903,3.7603235244750977,2.2183213233947754,0.7429183721542358,6.915421485900879,3.990504026412964,0.7954264879226685,0.45892332230640903,True
39,30.29119873046875,0.4664378823408582,3.7499990463256836,2.130931854248047,0.7443281412124634,7.190316200256348,4.210271835327148,0.7788391709327698,0.4664378823408582,True
40,30.5418119430542,0.43934239628609184,3.6607441902160645,1.7149831056594849,0.7563539743423462,6.477910041809082,3.1952948570251465,0.8204927444458008,0.43934239628609184,True
41,25.08154582977295,0.4300553617501142,3.3938863277435303,1.697334885597229,0.790581464767456,6.766829013824463,3.414885997772217,0.8041234016418457,0.4300553617501142,True
42,27.266143798828125,0.4395264051838763,3.600250482559204,1.7908507585525513,0.7643399238586426,6.625746726989746,3.444349527359009,0.8122059106826782,0.4395264051838763,True
43,26.380940437316895,0.4939042891402612,4.06809139251709,2.019221305847168,0.6991139650344849,7.393717288970947,3.432417631149292,0.7661497592926025,0.4939042891402612,True
44,23.447049140930176,0.4441311440195135,3.7786357402801514,1.8626471757888794,0.7404084205627441,6.357685089111328,3.1073122024536133,0.8270939588546753,0.4441311440195135,True
45,23.75628662109375,0.5286327594371495,4.363881587982178,2.344043493270874,0.6537685394287109,7.890901565551758,3.9393985271453857,0.7336421608924866,0.5286327594371495,True
46,21.587190628051758,0.48648823307219385,3.950434923171997,2.1570863723754883,0.7162666320800781,7.412052154541016,3.629781484603882,0.7649884819984436,0.48648823307219385,True
47,21.283864974975586,0.4802939478931486,3.9136195182800293,1.8699989318847656,0.7215304374694824,7.287216663360596,3.324890375137329,0.7728380560874939,0.4802939478931486,True
48,20.823899269104004,0.4469664453228446,3.782191276550293,1.7916550636291504,0.7399196624755859,6.449540138244629,2.9510436058044434,0.8220615983009338,0.4469664453228446,True
49,20.437938690185547,0.4243977199964988,3.5268428325653076,1.694977045059204,0.7738519906997681,6.279863357543945,2.849381923675537,0.8313009738922119,0.4243977199964988,True
50,20.27910804748535,0.42482103088862816,3.491345167160034,1.711350917816162,0.7783814072608948,6.377470016479492,2.9296281337738037,0.8260160684585571,0.42482103088862816,True
51,19.675750732421875,0.3980206075925503,3.3207263946533203,1.653213620185852,0.7995127439498901,5.858389377593994,2.694795846939087,0.8531855940818787,0.3980206075925503,True
52,18.619089126586914,0.4917451677950096,4.160216808319092,1.9883735179901123,0.6853320598602295,7.097877025604248,3.347132682800293,0.7844891548156738,0.4917451677950096,True
53,18.352866172790527,0.3778679975954474,3.2056360244750977,1.5718188285827637,0.813169002532959,5.432235240936279,2.703068733215332,0.8737680315971375,0.3778679975954474,True
54,19.571049690246582,0.4404331437785384,3.661168336868286,1.7868379354476929,0.7562974691390991,6.514609336853027,2.968503475189209,0.8184530735015869,0.4404331437785384,True
55,21.025724411010742,0.3750117963647022,3.1795268058776855,1.5021878480911255,0.8161999583244324,5.395852088928223,2.7216203212738037,0.8754532933235168,0.3750117963647022,True
56,18.061201095581055,0.37716848658688434,3.216005325317383,1.5054535865783691,0.8119583129882812,5.381298542022705,2.660834312438965,0.8761242628097534,0.37716848658688434,True
57,18.721704483032227,0.4394332035742449,3.760383129119873,1.7464625835418701,0.7429102659225464,6.235537528991699,2.7322163581848145,0.8336740732192993,0.4394332035742449,True
58,18.868407249450684,0.4403127198678864,3.691232442855835,1.7745667695999146,0.7522786855697632,6.4383745193481445,2.9157633781433105,0.8226771354675293,0.4403127198678864,True
59,18.75625228881836,0.43906418742288034,3.7002577781677246,1.8514723777770996,0.7510657906532288,6.3726325035095215,3.080232858657837,0.8262799382209778,0.43906418742288034,True
60,18.105406761169434,0.4157491973364082,3.479290723800659,1.7440624237060547,0.7799091339111328,6.093744277954102,2.7046830654144287,0.8411524295806885,0.4157491973364082,True
61,19.141959190368652,0.489510576834242,3.972402572631836,1.977716326713562,0.7131023406982422,7.463890075683594,3.4207446575164795,0.7616897821426392,0.489510576834242,True
62,22.47609233856201,0.35970746217274874,3.066314458847046,1.5819634199142456,0.8290559649467468,5.134203910827637,2.4891562461853027,0.8872390985488892,0.35970746217274874,True
63,23.186280250549316,0.42669805682211714,3.5968270301818848,1.827958345413208,0.7647878527641296,6.191221237182617,2.913665771484375,0.8360298275947571,0.42669805682211714,True
64,24.565765380859375,0.41755266239757655,3.5696611404418945,1.7189427614212036,0.7683274745941162,5.933910369873047,2.7840232849121094,0.8493760228157043,0.41755266239757655,True
65,23.24578857421875,0.43225044717998157,3.7019567489624023,1.772127628326416,0.7508371472358704,6.125868320465088,3.103468894958496,0.8394731879234314,0.43225044717998157,True
66,21.933984756469727,0.4417341068544473,3.8339970111846924,1.8973805904388428,0.7327460646629333,6.128340244293213,2.8905839920043945,0.8393436670303345,0.4417341068544473,True
67,21.75636386871338,0.3886620840407263,3.1849265098571777,1.5978375673294067,0.8155751824378967,5.855959415435791,3.2516984939575195,0.8533073663711548,0.3886620840407263,True
68,21.263882637023926,0.4078506032703814,3.4213151931762695,1.670837163925171,0.7871828079223633,5.958327770233154,2.9214842319488525,0.8481338620185852,0.4078506032703814,True
69,19.86089324951172,0.44894186131027375,3.7643613815307617,1.681097149848938,0.7423659563064575,6.562641620635986,2.9005584716796875,0.8157660961151123,0.44894186131027375,True
70,18.297829627990723,0.5385328973611204,4.366340160369873,2.0434160232543945,0.6533783674240112,8.220078468322754,3.568352222442627,0.7109559178352356,0.5385328973611204,True
71,18.66623020172119,0.4182171624225188,3.347020149230957,1.8026982545852661,0.7963252663612366,6.48050594329834,3.3538126945495605,0.820348858833313,0.4182171624225188,True
72,17.317562103271484,0.4482439776438859,3.5293562412261963,1.8441849946975708,0.7735295295715332,7.070072650909424,3.70501446723938,0.7861742973327637,0.4482439776438859,True
73,17.31804656982422,0.4577669774306459,3.7801220417022705,1.7650272846221924,0.7402040958404541,6.830191612243652,3.06915545463562,0.8004379272460938,0.4577669774306459,True
74,18.01620101928711,0.3824885866265551,3.22784161567688,1.5346366167068481,0.8105716109275818,5.540729999542236,2.6225342750549316,0.8686753511428833,0.3824885866265551,True
75,19.023170471191406,0.38737891219947773,3.248941659927368,1.6042207479476929,0.8080869913101196,5.660815238952637,2.627323627471924,0.8629212379455566,0.38737891219947773,True
76,17.930079460144043,0.4241469014915235,3.5257928371429443,1.6720759868621826,0.7739866375923157,6.273698329925537,2.80301833152771,0.8316320180892944,0.4241469014915235,True
77,19.49105167388916,0.40295007422626833,3.392805576324463,1.5888797044754028,0.7907148003578186,5.856051921844482,2.711813449859619,0.8533027172088623,0.40295007422626833,True
78,18.568345069885254,0.405314300897971,3.4314606189727783,1.5952423810958862,0.7859187126159668,5.844240188598633,2.621729612350464,0.8538939356803894,0.405314300897971,True
79,17.417080879211426,0.37532886240383345,3.211308479309082,1.6939784288406372,0.812507152557373,5.327201843261719,2.5353455543518066,0.8786022663116455,0.37532886240383345,True
80,15.699300765991211,0.4207623076159698,3.4771955013275146,1.7561821937561035,0.7801741361618042,6.271862506866455,3.020942449569702,0.8317305445671082,0.4207623076159698,True
81,19.16054344177246,0.39643855476496215,3.256348133087158,1.665025234222412,0.8072109818458557,5.955405235290527,2.8792288303375244,0.8482828140258789,0.39643855476496215,True
82,19.771218299865723,0.36413547230180254,3.07374906539917,1.4718314409255981,0.8282259702682495,5.272922039031982,2.4095218181610107,0.8810635805130005,0.36413547230180254,True
83,18.30507183074951,0.3920182784620448,3.295567512512207,1.6591761112213135,0.8025391697883606,5.709860801696777,2.7155444622039795,0.8605356216430664,0.3920182784620448,True
84,18.654008865356445,0.36191904551941495,3.1587698459625244,1.5812996625900269,0.8185919523239136,4.974406719207764,2.354085683822632,0.8941490650177002,0.36191904551941495,True
85,16.327993392944336,0.40515990162567694,3.488571882247925,1.6955558061599731,0.7787333726882935,5.694079399108887,2.607170581817627,0.8613054752349854,0.40515990162567694,True
86,16.64329242706299,0.3773247055379174,3.152559757232666,1.5401184558868408,0.8193045258522034,5.542978763580322,2.5815353393554688,0.8685687780380249,0.3773247055379174,True
87,19.97809410095215,0.4396124037826137,3.7206239700317383,1.7222963571548462,0.7483179569244385,6.341784954071045,2.8459153175354004,0.8279577493667603,0.4396124037826137,True
88,16.426612854003906,0.4643916735016021,4.0615458488464355,1.8359001874923706,0.700081467628479,6.360227584838867,2.8712146282196045,0.8269556164741516,0.4643916735016021,True
89,18.90541362762451,0.4741942609092071,3.924204111099243,1.910335659980774,0.7200220823287964,7.0555500984191895,3.4307286739349365,0.787051796913147,0.4741942609092071,True
90,18.061019897460938,0.47957825866993953,3.873680830001831,1.8217809200286865,0.7271850109100342,7.352958679199219,3.6034278869628906,0.7687208652496338,0.47957825866993953,True
91,17.909400939941406,0.38317024776755254,3.10992431640625,1.454008936882019,0.8241589665412903,5.841372966766357,2.9156031608581543,0.8540372848510742,0.38317024776755254,True
92,19.726722717285156,0.46673298842304217,3.8494200706481934,1.8559203147888184,0.7305915355682373,6.975033760070801,3.0965521335601807,0.7918843030929565,0.46673298842304217,True
93,20.887537956237793,0.4049699981350243,3.342710494995117,1.5768673419952393,0.7968493700027466,6.045759677886963,2.631528377532959,0.8436442017555237,0.4049699981350243,True
94,16.2168550491333,0.43346394034777197,3.510437250137329,1.7599622011184692,0.7759510278701782,6.625328540802002,3.278780937194824,0.8122296333312988,0.43346394034777197,True
95,21.197373390197754,0.387869128929166,3.2122204303741455,1.6635805368423462,0.8124006986618042,5.7654709815979,2.864532470703125,0.8578058481216431,0.387869128929166,True
96,17.592289924621582,0.40007153222907493,3.3029329776763916,1.6473420858383179,0.8016555309295654,5.971100330352783,2.764477014541626,0.8474820852279663,0.40007153222907493,True
97,16.354332447052002,0.4811573323203974,4.006559371948242,2.022804021835327,0.7081472873687744,7.100653171539307,3.5658323764801025,0.7843205332756042,0.4811573323203974,True
98,21.296200275421143,0.3678148658940723,3.0558602809906006,1.603588342666626,0.8302196264266968,5.444416046142578,2.4567348957061768,0.873201310634613,0.3678148658940723,True
99,18.5316162109375,0.43137227229908565,3.5196874141693115,1.8029656410217285,0.7747686505317688,6.534282207489014,2.880934000015259,0.8173549175262451,0.43137227229908565,True
100,17.074575424194336,0.37779789675653863,3.0841901302337646,1.5549041032791138,0.8270570039749146,5.719043731689453,2.7049381732940674,0.8600866794586182,0.37779789675653863,True
101,17.315604209899902,0.4150845789154849,3.2734010219573975,1.5670005083084106,0.8051865100860596,6.536218166351318,2.9998598098754883,0.817246675491333,0.4150845789154849,True
102,16.795190811157227,0.42866056696570665,3.471851348876953,1.6044692993164062,0.7808493375778198,6.551207065582275,2.896129846572876,0.8164075613021851,0.42866056696570665,True
103,16.03036117553711,0.39176107633715485,3.2854597568511963,1.591815710067749,0.8037485480308533,5.725421905517578,2.68644118309021,0.8597744703292847,0.39176107633715485,True
104,16.247928619384766,0.42655487288912064,3.6696276664733887,2.1131443977355957,0.7551700472831726,6.002934455871582,2.9696974754333496,0.8458514213562012,0.42655487288912064,True
105,15.123908042907715,0.4432996993815854,3.434330701828003,1.8311574459075928,0.7855604887008667,7.1084065437316895,3.1179111003875732,0.7838492393493652,0.4432996993815854,True
106,14.8311185836792,0.41524887145485867,3.3536839485168457,1.7088996171951294,0.795513391494751,6.367522239685059,2.749321460723877,0.8265584707260132,0.41524887145485867,True
107,15.13999891281128,0.40689898210042014,3.4213619232177734,1.8210402727127075,0.7871769666671753,5.92490291595459,2.7715959548950195,0.8498329520225525,0.40689898210042014,True
108,14.579447746276855,0.3915952281375783,3.2484352588653564,1.7896721363067627,0.8081468343734741,5.80823278427124,2.852658987045288,0.855688750743866,0.3915952281375783,True
109,15.16407585144043,0.40864806132273174,3.3784680366516113,1.5905861854553223,0.7924798727035522,6.088044166564941,2.802945613861084,0.8414494395256042,0.40864806132273174,True
110,17.41194438934326,0.38693620597935324,3.1766202449798584,1.4964048862457275,0.8165358304977417,5.816524505615234,2.5816099643707275,0.8552764058113098,0.38693620597935324,True
111,15.993013381958008,0.3874228741856507,3.075340986251831,1.611883282661438,0.8280479907989502,6.057880401611328,2.6872165203094482,0.8430166244506836,0.3874228741856507,True
112,16.200814247131348,0.3850179261351127,3.091099977493286,1.51711106300354,0.8262812495231628,5.944675445556641,2.823155641555786,0.8488289713859558,0.3850179261351127,True
113,16.64001750946045,0.4245038534746406,3.6304454803466797,1.6440482139587402,0.7603704333305359,6.029242515563965,2.7755937576293945,0.8444973826408386,0.4245038534746406,True
114,15.902833938598633,0.43552619017678434,3.610745668411255,1.6623406410217285,0.7629639506340027,6.464816093444824,2.8255534172058105,0.8212176561355591,0.43552619017678434,True
115,17.792783737182617,0.4157614627833767,3.463088274002075,1.5618315935134888,0.7819541692733765,6.133014678955078,2.80928373336792,0.8390984535217285,0.4157614627833767,True
116,15.274641990661621,0.4226261192036927,3.6042842864990234,1.664935827255249,0.7638115882873535,6.028167247772217,2.9737014770507812,0.8445528745651245,0.4226261192036927,True
117,16.033126831054688,0.4216274799801308,3.5239765644073486,1.5879876613616943,0.7742193937301636,6.1907548904418945,2.9109585285186768,0.8360545039176941,0.4216274799801308,True
118,13.819549560546875,0.37716708713645847,3.0743038654327393,1.3792654275894165,0.8281639814376831,5.720261573791504,2.5825066566467285,0.8600270748138428,0.37716708713645847,True
119,15.64983081817627,0.40823716130846455,3.366039991378784,1.687530279159546,0.7940038442611694,6.103018283843994,2.661459445953369,0.8406685590744019,0.40823716130846455,True
120,16.02092170715332,0.4093687475792314,3.3752269744873047,1.6982765197753906,0.7928778529167175,6.120268821716309,2.8004050254821777,0.8397665619850159,0.4093687475792314,True
121,13.663115501403809,0.3841093760804437,3.202786684036255,1.5588628053665161,0.8135009407997131,5.658121585845947,2.664777994155884,0.8630516529083252,0.3841093760804437,True
122,14.55730152130127,0.45849851988904616,3.817988157272339,1.7479666471481323,0.7349731922149658,6.766012191772461,3.069258451461792,0.8041706681251526,0.45849851988904616,True
123,22.561680793762207,0.42114114293010485,3.518798828125,1.6879380941390991,0.7748823761940002,6.186287879943848,2.8412790298461914,0.8362910747528076,0.42114114293010485,True
124,15.918135643005371,0.39079253244915024,3.1929166316986084,1.565128207206726,0.8146486282348633,5.909729480743408,2.738123893737793,0.8506011366844177,0.39079253244915024,True
125,15.088773727416992,0.4148501817518683,3.409511089324951,1.653045654296875,0.788648784160614,6.227531433105469,3.0771243572235107,0.8341008424758911,0.4148501817518683,True
126,14.360940933227539,0.3935042008979869,3.2905642986297607,1.5334657430648804,0.803138256072998,5.773869514465332,2.701406717300415,0.8573912382125854,0.3935042008979869,True
127,14.784156799316406,0.3973257382537972,3.271850109100342,1.5187865495681763,0.8053710460662842,5.949713230133057,2.5752742290496826,0.8485726714134216,0.3973257382537972,True
128,14.556111335754395,0.4077232364434342,3.354120969772339,1.5379204750061035,0.7954601049423218,6.113177299499512,2.7613131999969482,0.8401376605033875,0.4077232364434342,True
129,13.708958148956299,0.4278495020874338,3.6637279987335205,1.6761386394500732,0.7559566497802734,6.064868927001953,2.6038835048675537,0.8426542282104492,0.4278495020874338,True
130,14.0484619140625,0.3715393842509179,3.0564260482788086,1.5077966451644897,0.830156683921814,5.570725440979004,2.4839353561401367,0.8672496676445007,0.3715393842509179,True
131,15.589306831359863,0.41512117746317373,3.544708013534546,1.7659026384353638,0.7715550661087036,5.909923076629639,2.7573201656341553,0.8505913019180298,0.41512117746317373,True
132,14.803457260131836,0.38710440724927936,3.205639362335205,1.5707238912582397,0.8131685853004456,5.7546868324279785,2.437525510787964,0.8583372831344604,0.38710440724927936,True
133,18.11718463897705,0.36049935929901794,2.9558494091033936,1.4895647764205933,0.8411507606506348,5.427714824676514,2.513021945953369,0.8739780187606812,0.36049935929901794,True
134,14.630640029907227,0.3745095787721054,2.982379674911499,1.4960923194885254,0.8382864594459534,5.835437774658203,2.8720483779907227,0.8543336987495422,0.3745095787721054,True
135,14.246420860290527,0.3654943459400158,2.965540885925293,1.4729586839675903,0.8401073813438416,5.573975086212158,2.5308432579040527,0.8670946955680847,0.3654943459400158,True
136,14.658683776855469,0.3911352717782228,3.2127292156219482,1.5632203817367554,0.8123412132263184,5.875871181488037,2.6013922691345215,0.8523080945014954,0.3911352717782228,True
137,15.800885677337646,0.44235455182315636,3.586448907852173,1.6907674074172974,0.766143262386322,6.752234935760498,3.02211594581604,0.8049673438072205,0.44235455182315636,True
138,14.349802494049072,0.39669424664323344,3.2209279537200928,1.476973056793213,0.8113822340965271,6.044758319854736,2.6555581092834473,0.8436959981918335,0.39669424664323344,True
139,13.490096092224121,0.4157560552860177,3.482764720916748,1.5299534797668457,0.77946937084198,6.085598468780518,2.5717103481292725,0.8415768146514893,0.4157560552860177,True
140,14.655904293060303,0.5102845633192187,4.358822822570801,1.9193329811096191,0.6545708179473877,7.260883808135986,3.096360921859741,0.7744768261909485,0.5102845633192187,True
141,13.84808349609375,0.4364113826003826,3.705457925796509,1.612945318222046,0.7503656148910522,6.265948295593262,2.719562530517578,0.8320477604866028,0.4364113826003826,True
142,14.851247787475586,0.4078117298286828,3.4998159408569336,1.5839874744415283,0.7773047685623169,5.761200428009033,2.683237314224243,0.8580163717269897,0.4078117298286828,True
143,14.126697540283203,0.42903790692439947,3.7815089225769043,1.7794911861419678,0.7400134801864624,5.796546459197998,2.6629536151885986,0.8562688827514648,0.42903790692439947,True
144,14.029460906982422,0.3541676736827118,2.932260513305664,1.4481714963912964,0.843675971031189,5.2665252685546875,2.4222826957702637,0.8813519477844238,0.3541676736827118,True
145,12.94899606704712,0.36383253452834186,2.9634621143341064,1.4760254621505737,0.8403314352035522,5.522902488708496,2.43324613571167,0.8695191144943237,0.36383253452834186,True
146,13.639859676361084,0.37129148343172896,3.0773985385894775,1.5098551511764526,0.8278178572654724,5.513238430023193,2.4071929454803467,0.8699753284454346,0.37129148343172896,True
147,14.052695274353027,0.37538065531495474,3.0964887142181396,1.480135202407837,0.8256750106811523,5.608653545379639,2.411865472793579,0.8654358386993408,0.37538065531495474,True
148,13.624776363372803,0.39279494353193806,3.270279884338379,1.5607846975326538,0.8055578470230103,5.797823905944824,2.5207254886627197,0.8562055230140686,0.39279494353193806,True
149,13.835174083709717,0.39183009846835143,3.291839361190796,1.5266921520233154,0.802985668182373,5.712346076965332,2.687720775604248,0.8604142069816589,0.39183009846835143,True
150,13.609169006347656,0.39125485264328114,3.273010015487671,1.493958830833435,0.8052330613136292,5.737843036651611,2.427732229232788,0.8591653108596802,0.39125485264328114,True
151,13.260081768035889,0.38578715831643196,3.199086904525757,1.554079294204712,0.8139315843582153,5.724843502044678,2.543802499771118,0.859802782535553,0.38578715831643196,True
152,12.577261447906494,0.37379730430408115,3.048285961151123,1.5214133262634277,0.8310601711273193,5.665863513946533,2.514435052871704,0.8626766204833984,0.37379730430408115,True
153,13.697865009307861,0.3789292909325077,3.0874788761138916,1.4444401264190674,0.8266880512237549,5.7496843338012695,2.436053514480591,0.8585834503173828,0.3789292909325077,True
154,12.610375881195068,0.43552783891904645,3.592852830886841,1.6691782474517822,0.7653073668479919,6.5068278312683105,2.8223824501037598,0.8188865184783936,0.43552783891904645,True
155,14.107318878173828,0.3825939870288488,3.1959962844848633,1.5379618406295776,0.8142908811569214,5.621798515319824,2.364884853363037,0.8648043274879456,0.3825939870288488,True
156,13.550291061401367,0.3651880359692198,3.005571126937866,1.5754923820495605,0.8357616662979126,5.472265243530273,2.444315195083618,0.8719007968902588,0.3651880359692198,True
157,13.95478105545044,0.38163505585205704,3.090465545654297,1.630304217338562,0.8263525366783142,5.833662986755371,2.664281129837036,0.8544223308563232,0.38163505585205704,True
158,12.972777843475342,0.35913775476762483,3.011061668395996,1.4619510173797607,0.835161030292511,5.250598907470703,2.36911940574646,0.8820684552192688,0.35913775476762483,True
159,14.197198390960693,0.38489294396958024,3.1825900077819824,1.518308162689209,0.8158456683158875,5.732931613922119,2.50626802444458,0.8594063520431519,0.38489294396958024,True
160,15.396502494812012,0.3785938476337824,3.1560404300689697,1.536096453666687,0.8189052939414978,5.578682899475098,2.3681492805480957,0.8668701648712158,0.3785938476337824,True
161,13.073115825653076,0.38272497805027655,3.112823009490967,1.4643471240997314,0.8238310217857361,5.819911003112793,2.8057632446289062,0.855107843875885,0.38272497805027655,True
162,13.988055229187012,0.353989981989353,2.9020168781280518,1.3962035179138184,0.84688401222229,5.330766677856445,2.4652481079101562,0.8784397840499878,0.353989981989353,True
163,12.701247692108154,0.38846218919360603,3.3135693073272705,1.6062802076339722,0.8003760576248169,5.539237022399902,2.4858076572418213,0.8687461614608765,0.38846218919360603,True
164,13.32991647720337,0.3790748157881954,3.207864999771118,1.453283429145813,0.8129090666770935,5.469479084014893,2.4317221641540527,0.8720312118530273,0.3790748157881954,True
165,14.346104621887207,0.3984129885169475,3.3197197914123535,1.6078804731369019,0.7996342182159424,5.874393463134766,2.8513216972351074,0.8523823618888855,0.3984129885169475,True
166,13.465774059295654,0.40698488857232806,3.321831464767456,1.600810170173645,0.799379289150238,6.162304878234863,2.910024881362915,0.8375579118728638,0.40698488857232806,True
167,15.139836311340332,0.3704858344268786,3.0316622257232666,1.4272959232330322,0.8328977823257446,5.591997146606445,2.4106600284576416,0.8662338852882385,0.3704858344268786,True
168,15.036181926727295,0.39929951632938815,3.2443883419036865,1.4843058586120605,0.8086245656013489,6.0792622566223145,2.67325758934021,0.8419065475463867,0.39929951632938815,True
169,13.003856658935547,0.4312345370263199,3.6058928966522217,1.6580580472946167,0.7636007070541382,6.327919006347656,2.880605936050415,0.8287092447280884,0.4312345370263199,True
