column,protocol,seed,budget,actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,normalized_rmse,V1_macro_compound_mae,V1_macro_compound_rmse,V1_median_relative_absolute_error,V1_relative_excluded_rows,V1_median_absolute_error,V2_macro_compound_mae,V2_macro_compound_rmse,V2_median_relative_absolute_error,V2_relative_excluded_rows,V2_median_absolute_error
8g,row,1425370602,100,100,scale_only,0.865952315938523,5.443410038110489,3.2524519865207604,0.8697372501272382,8.459522677710257,5.110935926531118,0.6140521358790282,True,0.608510953985514,3.182376437993472,3.485617482125173,0.17248014989573837,0,2.1318772925915503,5.376240203048699,5.841603361463167,0.1372075723139022,0,3.033406372343915
8g,row,1425370602,100,100,local_identity_shrinkage,0.8786294699769954,5.179621400276753,2.831540014264945,0.8593596679720656,8.79003652137445,5.119347094364607,0.6045851606753976,True,0.6020517750619628,2.749974166847739,3.0344719514822542,0.13475689906609856,0,1.6339029130415277,5.467955378591583,5.97182433337175,0.14127016733651115,0,2.848472022563243
8g,row,1425370602,100,100,conditional_EA,0.8773243246184574,5.207396191343118,2.729206646588991,0.8587137982595732,8.810196866768745,5.1233804421957245,0.6070691160434372,True,0.6044412236769039,2.6932117206714787,2.9863870349454076,0.11576798657313073,0,1.3831564594372665,5.476217093694441,5.983742496899392,0.1421198474328412,0,2.8491121944253557
8g,row,1425370602,100,100,conditional_policy,0.8786294699769954,5.179621400276753,2.831540014264945,0.8593596679720656,8.79003652137445,5.119347094364607,0.6045851606753976,True,0.6020517750619628,2.749974166847739,3.0344719514822542,0.13475689906609856,0,1.6339029130415277,5.467955378591583,5.97182433337175,0.14127016733651115,0,2.848472022563243
8g,row,1425370602,100,100,target_head_only,0.8574836801962615,5.612724065417099,3.0478962243478267,0.8879375628984375,7.846315544505346,4.52071977536232,0.6105663288348169,True,0.6001831689160656,2.988780653022876,3.3064933609934464,0.1194188361581921,0,1.780339999999999,4.822350661846406,5.2635922980996455,0.10908360535931788,0,2.481456333333334
8g,row,1425370602,100,100,standard_shallow_finetune,0.8670468653812238,5.4211407469013535,2.9091931791304346,0.8395250449637257,9.38943304388551,5.673832344927536,0.638139210975553,True,0.6360192679741498,3.077523941160131,3.3941269322001246,0.12649272177419368,0,1.361450333333332,6.016325872957516,6.526282147901892,0.12527474518686288,0,3.114273999999998
8g,row,1425370602,100,100,packing_mass_physical_scale,0.8790666614349381,5.1702841700975775,2.577575165292491,0.8015137873113425,10.44241407847719,6.775558971460317,0.6528587081169075,True,0.6528503400759329,2.529841708934385,2.791451938544573,0.11139214833577463,0,1.3382698059082028,6.925964371020498,7.388745556241396,0.2018210647600287,0,4.49665985107422
8g,row,1425370602,100,100,physics_scale_residual,0.8671454242376946,5.41913101433225,2.9537805765765115,0.8450742777425377,9.225661222471008,5.385551956845695,0.6333627704135922,True,0.6307982283352511,2.9788198459083364,3.288734246317914,0.14028206754416234,0,1.6543374431173063,5.746894010417502,6.3377119102457655,0.13651998282235842,0,2.7835894866605884
8g,row,1425370602,100,100,raw_column_conditioned,0.23191989193862916,13.030007064847315,5.651274321449276,0.21835145694035274,20.722469035298865,9.088542078260872,1.4825610907100726,True,1.4713081534536758,5.585800200571895,6.287349577495065,0.19708007373271894,0,2.408205666666669,9.08880811609477,10.24047930659439,0.19918365976496927,0,4.0773449999999976
8g,row,1425370602,100,100,mass_normalized_column_conditioned,0.892232185662952,4.880742883924703,2.740930996521739,0.8788831883294181,8.157140690475599,5.090952626086956,0.5661797231997031,True,0.563402712116901,2.8715062037990196,3.107688334912569,0.12025396428571439,0,1.316301666666666,5.625221732107843,5.929994183724121,0.12997594048884176,0,2.877759666666668
