,,,,V1_r2,V1_r2,V1_r2,V1_r2,V1_r2,V1_rmse,V1_rmse,V1_rmse,V1_rmse,V1_rmse,V1_mae,V1_mae,V1_mae,V1_mae,V1_mae,V2_r2,V2_r2,V2_r2,V2_r2,V2_r2,V2_rmse,V2_rmse,V2_rmse,V2_rmse,V2_rmse,V2_mae,V2_mae,V2_mae,V2_mae,V2_mae,combined_normalized_rmse,combined_normalized_rmse,combined_normalized_rmse,combined_normalized_rmse,combined_normalized_rmse,normalized_rmse,normalized_rmse,normalized_rmse,normalized_rmse,normalized_rmse,V1_macro_compound_mae,V1_macro_compound_mae,V1_macro_compound_mae,V1_macro_compound_mae,V1_macro_compound_mae,V1_macro_compound_rmse,V1_macro_compound_rmse,V1_macro_compound_rmse,V1_macro_compound_rmse,V1_macro_compound_rmse,V1_median_relative_absolute_error,V1_median_relative_absolute_error,V1_median_relative_absolute_error,V1_median_relative_absolute_error,V1_median_relative_absolute_error,V1_relative_excluded_rows,V1_relative_excluded_rows,V1_relative_excluded_rows,V1_relative_excluded_rows,V1_relative_excluded_rows,V1_median_absolute_error,V1_median_absolute_error,V1_median_absolute_error,V1_median_absolute_error,V1_median_absolute_error,V2_macro_compound_mae,V2_macro_compound_mae,V2_macro_compound_mae,V2_macro_compound_mae,V2_macro_compound_mae,V2_macro_compound_rmse,V2_macro_compound_rmse,V2_macro_compound_rmse,V2_macro_compound_rmse,V2_macro_compound_rmse,V2_median_relative_absolute_error,V2_median_relative_absolute_error,V2_median_relative_absolute_error,V2_median_relative_absolute_error,V2_median_relative_absolute_error,V2_relative_excluded_rows,V2_relative_excluded_rows,V2_relative_excluded_rows,V2_relative_excluded_rows,V2_relative_excluded_rows,V2_median_absolute_error,V2_median_absolute_error,V2_median_absolute_error,V2_median_absolute_error,V2_median_absolute_error
,,,,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
column,protocol,budget,method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25g,compound,30,conditional_EA,0.8592581058130753,0.016441658550205455,0.8675282505139379,0.8353338943651676,0.8756243884926733,13.154753064040303,2.3662432501900175,14.111127692064537,8.936972300337382,14.463268816384367,8.109113522233423,0.9893823547561634,8.578856935463115,6.34565939124708,8.61497759110871,0.8748727197585631,0.025129180037928595,0.8779048575998093,0.8425140909549957,0.9081924257067291,20.05921602994149,4.9899685172322235,22.414712684985922,12.403311338717673,25.003093864141547,13.552716443814186,2.770964325853295,13.719227087362905,9.390582552161064,16.940440482767364,1.4757300029980018,0.2932431126223213,1.609191616165208,0.9699509617833644,1.6915338578170593,1.4585958348453416,0.29653170020378194,1.5975409559231524,0.9528501477539038,1.6864393874776602,8.678362457395213,1.276043861602111,9.07543457343707,6.462643085076124,9.700005251984834,11.881191424518633,2.0892636829577103,12.474819527705058,8.26084898473923,13.668127746377614,0.17080931858221662,0.014648969405353816,0.1648733579358823,0.15831884803917984,0.19422722206780876,0.0,0.0,0.0,0,0,4.625062909990193,0.3030292561666862,4.614213949551804,4.356491414194807,5.125120353019243,14.304194079096977,3.359816237709122,14.869123260268584,9.054296857029772,17.175572179022293,18.122065646759662,4.637021071910328,19.87326394628487,10.722863260420656,21.786514205794422,0.2041444046048054,0.017960285624722676,0.19613430458701156,0.1861765757268507,0.2318593927275426,0.0,0.0,0.0,0,0,9.136016955671577,1.9679363309134985,8.90797419516366,7.113168794070569,12.13707395922691
25g,compound,30,conditional_policy,0.8412818806819212,0.039789654135443574,0.8514809691853025,0.7757826669348646,0.8756243884926733,13.88378074547769,2.7962638553030823,14.322244817696324,9.462803660223784,17.230434739365077,8.613364845071985,1.0577347795192453,8.60006983588413,7.238291652838605,10.207481288064402,0.8656944621437361,0.04694797989628977,0.8779048575998093,0.7990432413227065,0.9228778335588559,20.739214948467442,6.249019336594701,22.414712684985922,11.368102983668825,27.01067650234538,13.674123336057828,2.9995836173954826,14.77051320974107,8.94633089100112,16.940440482767364,1.5469785628005566,0.35714317456764133,1.6298883660892198,0.9854500491377364,1.9499353278236085,1.5260047738262554,0.365366343806972,1.6148860341816917,0.9540202222147584,1.9334155763668668,9.101893409485012,1.2547993322999191,9.282669315264002,7.048792992857196,10.40256491388196,12.35408533531066,2.2962545927797904,12.640993012191487,8.550970622332345,14.549167444072083,0.18017095439317093,0.025801035542736283,0.1648733579358823,0.15831884803917984,0.20839704600686293,0.0,0.0,0.0,0,0,5.000291826486648,0.6979272311782907,4.61638295695883,4.356491414194807,6.0522154747879195,14.491065502784787,3.4219373033025726,15.798368425448636,9.059408810288774,17.175572179022293,18.45562900016344,5.009307646032868,21.64342210475948,10.43921065659996,21.824733317124448,0.19732550902610005,0.02607822794299174,0.1951011086955244,0.16303678114720976,0.2318593927275426,0.0,0.0,0.0,0,0,8.886342686891187,2.2993527027107805,8.90797419516366,6.053983184458032,12.13707395922691
25g,compound,30,local_identity_shrinkage,0.8387287667663065,0.02701298193175641,0.8514809689077488,0.8090238700789666,0.861808456096476,14.053944644216179,2.5998620674457715,14.976048981826485,9.46280366906587,15.901979456063232,8.796115972063017,0.9121020220107438,8.97513689418394,7.238291702772919,9.580745119110976,0.8810849879062415,0.025669484509357125,0.8769492181175437,0.8523809951347237,0.9228778312199015,19.562455330813513,4.933997822650691,22.309775152649436,11.368103156054236,23.15022890625202,12.539427129865684,2.3038162655918497,13.244560117170016,8.946330980532473,14.712376884353267,1.5281225522728508,0.31018785472955085,1.6586620567254182,0.9854500536686439,1.7530484523511518,1.5002037142070406,0.31389672207094876,1.641013883956246,0.9540202281372354,1.729054225359492,9.23919242157569,1.2546949184207563,9.842240529505126,7.048793043686667,10.06897206495017,12.443787060609615,2.205312772659178,13.304130711946867,8.550970645471832,13.762155419086621,0.18216189596004023,0.019505220515696236,0.18035404861947138,0.16263141153185784,0.20839704388647728,0.0,0.0,0.0,0,0,5.098148046676675,0.6435762879785423,4.900917746927851,4.357044113028053,6.05221561411474,13.724324834969991,3.1274352830972147,14.172917142874535,9.059408845750221,17.146015516686,17.626583758188854,4.409408296305238,19.097794277753998,10.43921073977834,21.641939672107668,0.17690505847747262,0.0168852604577976,0.17510776403829229,0.15971721732506902,0.20074100761989155,0.0,0.0,0.0,0,0,7.464568754489446,1.1657729989024224,7.625694607911711,6.053983048727186,9.033819259844371
25g,compound,30,mass_normalized_column_conditioned,0.36861347579801507,0.21247474434266544,0.22539487346031983,0.19503899661401025,0.6409858504240907,27.35065176928573,6.235438488224364,27.05110227828768,20.583592487416833,35.06254217113723,14.172040788225265,2.591858439053274,15.3072328045977,11.233902217821782,16.95319464864865,0.492770559417424,0.15458354810076544,0.43851891945471233,0.3377419720967185,0.6752511002851331,39.57166998347158,9.115836191750791,37.88874999653528,30.22833115687043,52.20325693826497,22.449199123941657,2.8355501162171093,21.623252079207923,18.903326952830188,26.378434558558556,3.0091152894827635,0.6871903472292441,2.944494038852071,2.275881144679567,3.8951547213630393,2.966252069427437,0.6777808447143314,2.8949033364590395,2.246261772836477,3.8484648940206494,15.789001410984492,3.6011586021221786,15.59207819940476,11.501222350477757,20.32794474114975,23.065982290733267,5.626400974329378,22.37285662818271,17.295713264544716,30.169214356569693,0.2704844708945471,0.02497861182749573,0.27607751598173513,0.22908423373759648,0.29046186431971405,0.0,0.0,0.0,0,0,6.700736000000002,0.2566363315208915,6.816517000000001,6.263842,6.882680000000008,24.983601391600097,4.373160731388249,22.423240667261908,21.513349840675907,31.77630302547776,34.258512843413925,7.886423798423464,30.85950880586026,27.67696147689735,45.63986432772782,0.3151708750843486,0.05899386742238277,0.31445742493546486,0.24837178181818176,0.4036939117082533,0.0,0.0,0.0,0,0,13.247382199999999,3.201633115037262,13.000081999999999,9.946069999999999,18.459937
25g,compound,30,packing_mass_physical_scale,0.8148985035013728,0.03172605814362139,0.794431072103858,0.7905871270534011,0.8593315414362501,14.932740360997178,2.1185669201231447,15.658079633658897,11.236484664645559,16.49834493975331,11.562612110851262,1.2078918331015018,12.194426146498675,9.671603187412588,12.55316086506175,0.31700600182677696,0.26805986818815386,0.3856478651462337,-0.13508767563820556,0.5328251997010676,44.725819114309466,1.4652873670339122,44.16541884647977,43.61271193792205,47.22726969440264,38.538444226507444,1.3064541479510199,39.19184622404711,36.5311347374971,39.77910027409544,2.3838461520561927,0.1376013649574584,2.39748738149872,2.1671309555231186,2.5508607787857662,2.338580060189076,0.16348160233708114,2.3671769524790363,2.069416864416773,2.5157230618590094,11.604007569205846,1.3292563864547042,12.254655358337596,9.338804973447626,12.622298587777447,13.953015660269463,2.0429222008574652,14.54793168679084,10.482694910179251,15.729613880973437,0.33216290281495886,0.03140008045809662,0.34698847717099396,0.28023216575187576,0.35426379666470065,0.0,0.0,0.0,0,0,9.580169591903687,0.969029640344738,10.183773612976072,8.188654065132141,10.361157965660095,38.81072676160154,1.7950878348793107,38.64263928928639,36.27962206861448,41.308439535105734,42.14737935081107,1.9934965859416354,41.4016472607791,40.57563196849077,45.52837974575579,0.7936205804938905,0.0861875927158334,0.819754330594641,0.6582078918884183,0.8735001388105372,0.0,0.0,0.0,0,0,34.735839653015134,2.236130667319375,35.87664279937744,31.124107122421265,36.60857992172241
25g,compound,30,physics_scale_residual,0.8275798152827617,0.02736013072256217,0.8304351291459642,0.7937398165964106,0.8672502528678196,14.527391483404596,2.705890021648253,14.984062838227326,10.005713810409874,17.24889339666982,9.109826436814028,1.2679419876226563,8.695485493435545,7.524265329506897,10.814228805707472,0.8484447625302101,0.026997623499765835,0.8423392217877039,0.8206065716356233,0.8819067330332931,22.038510663620833,5.266532171873281,25.09689857359449,14.710532427268594,26.68555043533814,14.390299889980515,2.831583497226129,15.168612169181836,11.123950584971093,17.648944550391747,1.6285627611173528,0.31030891107833314,1.73970375423435,1.1067331442986645,1.9107717560428272,1.6072545435697372,0.31112296962652985,1.7313521802137752,1.092424155249462,1.8867006268637705,9.663626593062029,1.8226235016555286,9.206282680995114,7.3871841703859715,12.171798457534944,12.929573381404003,2.3586889836531886,13.091643858556488,9.393343121662053,15.871951092443787,0.1964150480588718,0.03275739138542125,0.21499059807266702,0.15953577444657494,0.22767683727993882,0.0,0.0,0.0,0,0,5.222347831232421,0.9454412056919143,5.639718593061806,3.6786980711459893,6.0005051361466215,15.516268480111256,3.142862941786041,15.91053739327617,11.899000020148812,19.786835564041557,19.71387063178215,4.4766596288513085,21.677069339628403,13.698520967582276,24.607876205021054,0.20563965796813788,0.026075474776472422,0.20593672326042703,0.1689373842613446,0.23625200310852426,0.0,0.0,0.0,0,0,9.249007253376458,1.0150445020691277,8.925096820428614,8.18598668406991,10.338118655042244
25g,compound,30,raw_column_conditioned,0.2551986369161681,0.1871556133727901,0.16338434557177406,0.06253742967021769,0.5309013554493239,29.78039884304193,4.865523833177399,31.421606515098187,22.459107613850286,35.232106684826036,18.589412139095273,4.220922563295259,20.34539441881188,11.813648976415093,22.709104433644864,0.38709114016111584,0.19534420191703317,0.42024060747016434,0.1034640269211905,0.6159652043778592,42.834340443999515,5.030339750855378,40.38910446687227,38.759864384365464,50.34797496071907,25.285736317372734,4.064881226215388,25.81566243678161,18.87900332075472,30.21472535046729,3.272769564073607,0.46384533720971727,3.332665555229415,2.639767531073009,3.8600701390856273,3.221903731781416,0.4462019939764711,3.249995815640635,2.6306132797125867,3.801522887865339,20.9285617098302,5.052930222834955,23.156483476716005,13.8666305539552,25.483722341192042,27.08399243419017,5.740577870707922,29.03846400101939,18.608245635671306,32.217713536160744,0.4429925922712476,0.150329136989947,0.4888918268690276,0.2375974481266942,0.5992361028345419,0.0,0.0,0.0,0,0,10.22703995,3.2324584625309405,11.780807999999999,5.050276749999998,13.145684,28.424986147244674,4.13589728832383,28.88686934242638,23.161716626754387,34.085893583349,37.841869924937875,5.186525222057036,36.774157515989344,31.924189427391575,43.26531872494404,0.32030630362989887,0.10784702562576863,0.3318076113360325,0.16198215861759824,0.4557261718219283,0.0,0.0,0.0,0,0,12.628381099999999,4.2039829475504,13.258275999999999,6.101157499999999,17.618181
25g,compound,30,scale_only,0.8172414269585022,0.030169543907666227,0.8223608194568516,0.7757826669348646,0.8551960007403161,14.939273825125317,2.6795681686905803,15.453745537719598,10.34899450814926,17.230434739365077,10.657524720568002,1.590596732298071,10.302862924475171,8.530303794876746,12.819369764946567,0.8513086950131765,0.03624102290477535,0.8477636922957007,0.7990432413227065,0.899916105135606,21.81704822179775,5.473537494041547,23.347356360356876,12.950319639526118,27.01067650234538,15.421413110649885,3.3718314700061964,15.308758093314678,10.258237451237202,19.024769592599508,1.6498004059354148,0.33332404238100793,1.7256098344307726,1.0894652774659639,1.9499353278236085,1.626502575743546,0.3386907951187422,1.706742672026993,1.0594619999137431,1.9334155763668668,10.796282209043731,1.719906912727563,10.48832537778204,8.326486126628776,12.858181205350446,13.476122555446793,2.2552525691895475,14.32101186847778,9.654084285755738,15.442721442282991,0.283877008057954,0.062395417951897805,0.28228094630498995,0.2082411807846246,0.37902431697232264,0.0,0.0,0.0,0,0,7.960390913088647,2.1395698187398287,7.8745988354309535,5.362155336939878,11.05635840189015,15.733621937336611,3.6885554788949926,15.798368425448636,10.010484674772066,19.706767247590477,19.412795184397357,4.7105093934317415,21.57920791046303,11.516583897608129,23.35104039760284,0.2584368141338268,0.06055885523028347,0.280008568961447,0.18517962127312573,0.3328810663759224,0.0,0.0,0.0,0,0,11.766166662664926,3.27730252077488,12.795667373889529,7.5569926162150765,15.507137388528491
