epoch,train_loss,normalized_valid_score,legacy_valid_score
1,620.2183227539062,5.321130854970733,402.4038138939504
2,607.7064208984375,5.335676910936637,403.10380032839385
3,596.5225219726562,5.323287517798448,402.29723873795865
4,585.6090698242188,5.2862707116045575,400.16836643968963
5,574.43994140625,5.228329933322537,396.99668439375364
6,562.490234375,5.1527681289260965,393.06759530134696
7,549.8284912109375,5.067347813599735,388.98383380375344
8,536.2052612304688,4.961750918490019,384.2281067399417
9,521.0800170898438,4.834808343070437,378.56201648552906
10,504.307373046875,4.699564180003726,372.39190349590626
11,486.5284729003906,4.576101001362022,366.5660692296915
12,468.3758239746094,4.474700967356125,361.8379048698316
13,450.2279052734375,4.390567541588138,357.8284825829651
14,432.0475158691406,4.312541982349731,353.7300278263938
15,413.8194885253906,4.227027711791535,348.85234522340943
16,396.0323791503906,4.137886550451578,343.43377895749495
17,378.9323425292969,4.0419737687458195,337.2562186959949
18,362.55377197265625,3.941902095533813,330.3989970397763
19,346.8441467285156,3.8407833464701104,322.85836656265406
20,331.5445861816406,3.7383247638898482,314.65309800601085
21,316.5475769042969,3.6296099722385526,305.72927829497735
22,301.86456298828125,3.5138421347347304,296.13574643905326
23,287.427734375,3.4004426380156096,286.545620083436
24,273.0144958496094,3.295817477123574,277.4675862191525
25,258.8282165527344,3.196313558537141,268.71058308772103
26,245.03245544433594,3.104083732300187,260.51755252861244
27,231.88148498535156,3.0205329126787093,252.9689706401423
28,219.40625,2.943850895593008,245.86620716747552
29,207.4723358154297,2.877390831189375,239.51928867069546
30,195.7462158203125,2.8169565694712997,233.53607309271138
31,184.1080780029297,2.757268228380688,227.53846161886236
32,172.7989044189453,2.7013441040087667,221.77272882047237
33,162.03126525878906,2.6464872372465713,216.0821109875708
34,152.00286865234375,2.588789067597186,210.2166659444665
35,142.56378173828125,2.526855540440093,204.1082353882523
36,133.513671875,2.455591150186165,197.41538761070865
37,124.75875854492188,2.3745956337196397,190.16524408583086
38,116.36817169189453,2.2838747331316744,182.28094465981872
39,108.50355529785156,2.1905629323097733,174.19545194773036
40,101.13157653808594,2.102977068025915,166.6786875643529
41,94.1121826171875,2.026171943312282,160.15803705385042
42,87.47663879394531,1.9649340124869017,154.97381460810357
43,81.31273651123047,1.9244556022926442,151.46532532068295
44,75.49842071533203,1.8945865692571835,148.71555179825577
45,70.14997863769531,1.8550600009754932,145.08715356869902
46,65.43917846679688,1.7850606170870584,139.04120890981994
47,61.17607879638672,1.672890088180094,129.77818322437997
48,57.33143997192383,1.5320041596430278,118.44093605897638
49,54.18476867675781,1.3954697493874297,107.35743634332971
50,51.63838195800781,1.2765091959335422,97.52966465065492
51,49.50190734863281,1.1878423356992425,89.8569105390493
52,47.781349182128906,1.1196807090706198,83.78485416257354
53,46.32693862915039,1.0609811905929318,78.54175491614296
54,45.208614349365234,1.012422937747315,74.1435884133407
55,44.25926971435547,0.9729689780402437,70.50730410176175
56,43.350677490234375,0.9374308510702396,67.37533340414802
57,42.609073638916016,0.9046795109812187,64.74899584545778
58,41.98255920410156,0.8806212954515409,62.99335468257436
59,41.42655563354492,0.868899741027513,62.27436735795004
60,40.825904846191406,0.8630307049604572,62.09389489180148
61,40.30192565917969,0.8571031289318067,62.01858019142742
62,39.80976486206055,0.8480918310573524,61.780803895866484
63,39.314552307128906,0.8378865802563422,61.4256544142263
64,38.83698654174805,0.8315690188699331,61.311333776076935
65,38.42873764038086,0.8361250371411172,62.04811777322925
66,38.0310173034668,0.847500840928114,63.25151884454772
67,37.61750793457031,0.8550394451918715,63.95502544729493
68,37.21184539794922,0.852731144994468,63.71372525864922
69,36.82280731201172,0.8493962681170967,63.36976591257621
70,36.415550231933594,0.8569643022419899,63.90804701208344
71,36.034507751464844,0.8623877433200733,64.15560311616764
72,35.66954803466797,0.8577133118374819,63.55454393848868
73,35.310482025146484,0.8485089031420479,62.730827200228305
74,34.93749237060547,0.8298985159107393,61.10560403295085
75,34.64628219604492,0.8044423850979949,58.947444245461384
76,34.42073440551758,0.7856541105621092,57.55275094163062
77,34.17700958251953,0.765146944125397,56.090085823460186
78,33.89979553222656,0.7372151979735747,54.00542971629744
79,33.628143310546875,0.7037577681701452,51.4176222886677
80,33.37214279174805,0.6736973487761441,49.026978351329035
81,33.11589813232422,0.6507442413308608,47.14010566073557
82,32.81793975830078,0.6336779279835942,45.704244621835414
83,32.52714538574219,0.6212011121568577,44.67106953043145
84,32.29427719116211,0.6143975876183065,44.136066468860975
85,32.1364860534668,0.6120099672519419,43.95820249011388
86,31.974393844604492,0.6166164530910068,44.338577245002114
