outer_seed,E_zero,E_full,zero_V1_MAE,zero_V1_RMSE,zero_V1_R2,zero_V2_MAE,zero_V2_RMSE,zero_V2_R2,full_V1_MAE,full_V1_RMSE,full_V1_R2,full_V2_MAE,full_V2_RMSE,full_V2_R2
42,1.5884982793653895,0.6050224195414573,8.68909088058033,15.10257625235987,0.2876759469076262,12.589748619342672,19.726601472654,0.3829916123759268,2.483969757474702,5.400023786780643,0.9089317731097464,3.828153513765883,8.237119317286625,0.8924185879954759
525,1.4953204847566,0.7883519004459585,9.326943718153855,13.145366390297115,0.11789116117954179,14.201902040941961,20.770876895855572,0.33453303253780386,3.8349512319455203,6.903189593367279,0.7567368166573614,4.730887141721002,11.006589729193527,0.8131373962147908
1101,1.1424469585607897,0.8647542856410875,7.639106893813473,10.043717390473144,0.04404621328552294,12.5743273899473,15.868305421333424,0.23836482884048338,3.2530526835342934,7.494095470232609,0.4677859043501218,5.467949855190585,12.233786457381889,0.5473029334680857
