strategy,outer_seed,budget,V1_MAE,V1_RMSE,V1_R2,V2_MAE,V2_RMSE,V2_R2,NRMSE,test_rows
pretrained_coverage,525,80,5.397991248434302,7.741029473771602,0.6941036991879622,7.956640641990749,15.311190432072317,0.6383947265986181,0.9769387739534852,58
pretrained_coverage,525,90,4.876212412735511,7.330795111312913,0.7256664356645832,7.896314599048133,14.87178605442756,0.6588517896611326,0.9368078928276047,58
pretrained_coverage,525,100,4.711353213759676,7.463173069476793,0.7156692641868672,7.311700758440742,14.679622602453616,0.6676110174095891,0.9393067774299673,58
pretrained_coverage,525,110,4.783750472603174,7.472321311676022,0.7149717805235607,7.089529984572838,14.237092406363702,0.6873492700835797,0.9260463402787206,58
pretrained_coverage,525,120,4.805184292467846,7.4471845939887675,0.7168862118463426,6.902411733824632,14.308079293160109,0.6842237116040106,0.9266514228944496,58
pretrained_coverage,525,130,4.781448462751062,7.497628168060983,0.7130378747130697,7.040326135459988,14.235904951500322,0.6874014216236044,0.9276365289281941,58
pretrained_coverage,525,140,4.939381384652579,7.412124670067112,0.7195456284391908,7.406911010851805,14.291516273729567,0.6849543731345848,0.9238785761082993,58
pretrained_coverage,525,150,4.821435543584327,7.285018429877759,0.7290818553910977,7.153342897590551,14.100470330717808,0.6933210007606357,0.9097263839064187,58
pretrained_coverage,525,160,4.781599174636876,7.320606069382896,0.7264284958863123,7.018024730682374,13.99533071661218,0.6978774300700747,0.9087245557609973,58
pretrained_coverage,525,170,4.923475913138225,7.485995519191128,0.7139276334463753,7.7242870265039905,14.420280226813944,0.679251791545829,0.9326584066783637,58
pretrained_coverage,525,180,3.575603042799851,6.723561186635306,0.7692320426131618,5.333464478350234,12.607745892209914,0.7548162216426658,0.8269081563338536,58
pretrained_coverage,525,190,3.6477101150600393,6.723463516826991,0.7692387470657074,4.983322092034352,11.937443560429747,0.7801940209141657,0.8059251740234754,58
pretrained_coverage,525,200,3.859857785838774,6.876883008309205,0.7585873323117795,5.0159324909078675,11.781775960060799,0.7858893059512877,0.8109192430750187,58
pretrained_ensemble,525,50,4.405933954386875,7.094372699821116,0.7430759357278632,6.182891404491732,12.194958628671307,0.7706084046243409,0.837835147294058,58
pretrained_ensemble,525,60,6.351220640985444,9.229747470319014,0.5651330319111633,9.734920358657838,16.735454103310946,0.5679919481008686,1.117241770485581,58
pretrained_ensemble,525,70,5.906208656985184,8.312720136261198,0.6472531844295436,9.849519184814103,16.307259528161932,0.5898159156201206,1.044872532973547,58
pretrained_ensemble,525,80,5.829229974866599,8.579064212110325,0.6242866560178157,9.01544080821947,16.486015124436587,0.5807739828689182,1.0675937508740985,58
pretrained_ensemble,525,90,5.514159144217086,8.15837224111191,0.660230949178819,8.890748738420422,15.919723243761869,0.6090800215268843,1.0228195297336855,58
pretrained_ensemble,525,100,5.6976014308931155,8.228739471767538,0.6543445507187903,8.774671335329955,15.607846232211786,0.6242467074981046,1.0175844716333713,58
pretrained_ensemble,525,110,5.339622752796645,7.823869641615836,0.6875216054438853,8.222947827152822,15.055348613429594,0.6503782263127761,0.9742593712034924,58
pretrained_ensemble,525,120,5.101206052513129,7.762704837277513,0.6923882435569976,7.734217322009734,14.77418610705228,0.6633148434312639,0.9615273792317719,58
pretrained_ensemble,525,130,5.047156749443077,7.7158785913098535,0.6960882061851038,7.618583360211604,14.23856116663594,0.6872847579423258,0.9417541773721645,58
pretrained_ensemble,525,140,5.000898061076113,7.513346034016736,0.711833451152756,7.366726099211595,13.866414381761238,0.7034177277972874,0.9170842797899592,58
pretrained_ensemble,525,150,4.854621765805386,7.433630472503508,0.7179158268829371,7.1246701624201645,13.556926135113942,0.7165089850201536,0.902272950573503,58
pretrained_ensemble,525,160,4.474647982915243,7.249567831634407,0.7317121417054759,6.679051332912225,13.385541724969993,0.7236313713494775,0.8850734908538646,58
pretrained_ensemble,525,170,4.824074048763034,7.593735911912406,0.7056339215649011,7.840601215691401,14.109740011562579,0.6929176452958887,0.9298684520604321,58
pretrained_ensemble,525,180,3.972655652583331,7.4048669803864415,0.7200945815041505,5.244092205749162,12.61544893888097,0.7545165266664717,0.8709603701072741,58
pretrained_ensemble,525,190,3.9972584483267246,7.401633921970417,0.7203389486251084,5.363700232012519,12.616925764868345,0.7544590483167459,0.8707986856840402,58
pretrained_ensemble,525,200,3.709419996985073,7.052168880289219,0.7461236820843582,4.83357893735513,11.946606416591605,0.7798564572599664,0.827349213500667,58
pretrained_hybrid,525,50,4.405933954386875,7.094372699821116,0.7430759357278632,6.182891404491732,12.194958628671307,0.7706084046243409,0.837835147294058,58
pretrained_hybrid,525,60,5.908402319475152,8.679949436709638,0.6153983229472735,9.056649609817855,15.189183662469276,0.644134647844105,1.0334975952598322,58
pretrained_hybrid,525,70,5.59533511228945,8.47319857563161,0.6335020479970528,9.23227816395376,15.876497938436316,0.6111999949586453,1.041711627197735,58
pretrained_hybrid,525,80,5.931191029219792,8.332338668825345,0.6455862111571323,9.446048368530713,16.252178362182438,0.5925822002441808,1.044410365033557,58
pretrained_hybrid,525,90,5.839523509607232,8.237875161184274,0.6535766193088028,9.665873577402927,16.186681869556843,0.5958593815558606,1.0362862466260085,58
pretrained_hybrid,525,100,4.979325124861179,7.698583660733527,0.6974490991990903,7.835519141712408,14.883610754268686,0.6583090735542679,0.9608284648755769,58
pretrained_hybrid,525,110,4.5956831584031566,7.548713836885425,0.7091140753183899,7.649035949268559,14.483655192238585,0.6764263160003254,0.9386747688806972,58
pretrained_hybrid,525,120,4.75902567985414,7.343814657702498,0.7246911334785715,7.568034654924239,14.354063015194766,0.6821907479774216,0.9214432845997405,58
pretrained_hybrid,525,130,5.106433623558146,7.603171838827399,0.7049019122986047,8.55325376521582,15.254797636974468,0.6410534851474528,0.966309104686988,58
pretrained_hybrid,525,140,4.127495082493487,6.664645924142445,0.7732585362970188,6.485432648384708,12.72352764117582,0.7502923115069304,0.826742948232159,58
pretrained_hybrid,525,150,4.0877001099202825,6.579037984720619,0.7790461512971679,6.052140519810821,12.360557873099545,0.76433614157567,0.8098790400175125,58
pretrained_hybrid,525,160,3.884477168116076,6.469963363465219,0.786311856496546,5.787587137331908,11.935503378726612,0.7802654648343552,0.7895632107626207,58
pretrained_hybrid,525,170,3.6795881227515213,6.822181671814219,0.762412633511417,5.3291075421475815,11.68206486218391,0.7894980779231779,0.8042812932391479,58
pretrained_hybrid,525,180,3.8063933857556056,6.625930999375638,0.7758851671188616,5.407269079931852,11.546450157664625,0.7943570574352927,0.7874174771088458,58
pretrained_hybrid,525,190,3.959018203307843,6.708181936084634,0.7702865371470026,5.388537365266647,11.421698611275641,0.7987767165058008,0.7888025739670455,58
pretrained_hybrid,525,200,3.916497935919927,6.658259020742153,0.7736929125353731,5.325586707564608,11.079693581641573,0.8106469352323273,0.7748894585101812,58
pretrained_quantile_width,525,50,4.405933954386875,7.094372699821116,0.7430759357278632,6.182891404491732,12.194958628671307,0.7706084046243409,0.837835147294058,58
pretrained_quantile_width,525,60,6.281420386556921,9.416465751773512,0.5473602966944134,10.21741307549093,17.561416284147363,0.5242969732515084,1.1550966114840264,58
pretrained_quantile_width,525,70,5.902233696052399,8.644539639865712,0.6185298823457399,8.174945885559609,15.351300127000044,0.6364976991035691,1.0362939152221515,58
pretrained_quantile_width,525,80,5.80699119358056,8.343502488700734,0.6446358747803356,9.24354266024184,16.402282331179048,0.5850216826110779,1.0498256628517182,58
pretrained_quantile_width,525,90,5.3694386179762335,7.985830768694993,0.6744505332409534,8.03711708003077,15.006880907511615,0.65262567864673,0.9831574625664576,58
pretrained_quantile_width,525,100,5.923524320219782,8.33344037820501,0.6454924831356189,9.59631812736906,16.291088796334297,0.5906290121548172,1.0456988883525544,58
pretrained_quantile_width,525,110,5.719942481732317,7.921735492474816,0.6796553632205489,8.678207089435096,15.087646086832248,0.6488765657141256,0.981563333195453,58
pretrained_quantile_width,525,120,5.606872157491316,7.800661049002148,0.6893727169053037,8.554213337514591,14.95100721178781,0.6552075549535692,0.9695016496868085,58
pretrained_quantile_width,525,130,5.297939879579962,7.611639752867006,0.7042442244733127,7.836692379260885,14.455924486317178,0.6776641715941492,0.9418533843372118,58
pretrained_quantile_width,525,140,5.250211345556397,7.641915777557363,0.7018867515072318,8.068214563391674,14.578110237202532,0.6721921879170245,0.9476240028185607,58
pretrained_quantile_width,525,150,4.182762039118799,7.349673743041084,0.7242516611638701,6.382907849892804,12.85720674999652,0.7450176646406577,0.8749768494945097,58
pretrained_quantile_width,525,160,4.284385546322527,7.254532815100163,0.7313445333327788,5.845116103928663,12.410050775598352,0.7624451201879083,0.8548653696357684,58
pretrained_quantile_width,525,170,4.314517878937995,7.1490346156072295,0.7391014995656944,5.870157522990786,12.405723386043913,0.7626107622619651,0.8479459185752207,58
pretrained_quantile_width,525,180,4.225534818364286,7.050717974036954,0.7462281358633757,6.01485701374624,12.429363767713708,0.7617051610157204,0.8423635096073853,58
