outer_seed,strategy,budget,NRMSE,E_zero,E_full,recovery,defined
42,pretrained_quantile_width,200,0.7345321474842273,1.5884982793653895,0.6050224195414573,0.8683142787399422,True
42,scratch_random,50,1.770197135919771,1.5884982793653895,0.6050224195414573,-0.18475171987130462,True
42,scratch_random,60,1.6400122205726744,1.5884982793653895,0.6050224195414573,-0.052379466860027715,True
42,scratch_random,70,1.6818657329105018,1.5884982793653895,0.6050224195414573,-0.09493619249772693,True
42,scratch_random,80,1.5349357857777914,1.5884982793653895,0.6050224195414573,0.05446243855663839,True
42,scratch_random,90,1.5583024872374844,1.5884982793653895,0.6050224195414573,0.030703135035069242,True
42,scratch_random,100,1.6010400248918506,1.5884982793653895,0.6050224195414573,-0.01275246911368668,True
42,scratch_random,110,1.70151174225595,1.5884982793653895,0.6050224195414573,-0.11491228967307132,True
42,scratch_random,120,1.5795005284085748,1.5884982793653895,0.6050224195414573,0.0091489291444586,True
42,scratch_random,130,1.543446010283875,1.5884982793653895,0.6050224195414573,0.045809227172673085,True
42,scratch_random,140,1.6990629323888413,1.5884982793653895,0.6050224195414573,-0.11242233545340485,True
42,scratch_random,150,1.5482662060997652,1.5884982793653895,0.6050224195414573,0.04090804351092753,True
42,scratch_random,160,1.515399981770531,1.5884982793653895,0.6050224195414573,0.07432647874849203,True
42,scratch_random,170,1.4648402211599776,1.5884982793653895,0.6050224195414573,0.12573573308403307,True
42,scratch_random,180,1.5364561692179022,1.5884982793653895,0.6050224195414573,0.0529165099759583,True
42,scratch_random,190,1.3488132914417352,1.5884982793653895,0.6050224195414573,0.24371212117658292,True
42,scratch_random,200,1.3582611425327218,1.5884982793653895,0.6050224195414573,0.23410552941674248,True
525,pretrained_random,50,0.837835147294058,1.4953204847566,0.7883519004459585,0.9300064416633872,True
525,pretrained_random,60,0.8372726427717809,1.4953204847566,0.7883519004459585,0.9308020986908144,True
525,pretrained_random,70,0.8264865382121364,1.4953204847566,0.7883519004459585,0.9460589358389063,True
525,pretrained_random,80,0.8174816646507554,1.4953204847566,0.7883519004459585,0.958796239534178,True
525,pretrained_random,90,0.8212965742106192,1.4953204847566,0.7883519004459585,0.9534000880721104,True
525,pretrained_random,100,0.8256936763132315,1.4953204847566,0.7883519004459585,0.9471804310743388,True
525,pretrained_random,110,0.8160790126647743,1.4953204847566,0.7883519004459585,0.9607802767560707,True
525,pretrained_random,120,0.8075009227343519,1.4953204847566,0.7883519004459585,0.9729138992688544,True
525,pretrained_random,130,0.8037096826430787,1.4953204847566,0.7883519004459585,0.978276570504055,True
525,pretrained_random,140,0.8775762344074252,1.4953204847566,0.7883519004459585,0.873793070948876,True
525,pretrained_random,150,0.9548890184578447,1.4953204847566,0.7883519004459585,0.7644349102523771,True
525,pretrained_random,160,0.9454262898443666,1.4953204847566,0.7883519004459585,0.7778198453449386,True
525,pretrained_random,170,0.9377104708815952,1.4953204847566,0.7883519004459585,0.7887337941879343,True
525,pretrained_random,180,0.9317977939487031,1.4953204847566,0.7883519004459585,0.7970972166427771,True
525,pretrained_random,190,0.9247629834355335,1.4953204847566,0.7883519004459585,0.8070478858369806,True
525,pretrained_random,200,0.9038694332602699,1.4953204847566,0.7883519004459585,0.8366016038365389,True
525,pretrained_coverage,50,0.837835147294058,1.4953204847566,0.7883519004459585,0.9300064416633872,True
525,pretrained_coverage,60,1.0582802608090196,1.4953204847566,0.7883519004459585,0.6181890308092463,True
525,pretrained_coverage,70,1.0559866959579,1.4953204847566,0.7883519004459585,0.6214332553787948,True
525,pretrained_coverage,80,0.9769387739534852,1.4953204847566,0.7883519004459585,0.7332457513774591,True
525,pretrained_coverage,90,0.9368078928276047,1.4953204847566,0.7883519004459585,0.7900104818286879,True
525,pretrained_coverage,100,0.9393067774299673,1.4953204847566,0.7883519004459585,0.7864758345221189,True
525,pretrained_coverage,110,0.9260463402787206,1.4953204847566,0.7883519004459585,0.80523259040283,True
525,pretrained_coverage,120,0.9266514228944496,1.4953204847566,0.7883519004459585,0.8043767070875636,True
525,pretrained_coverage,130,0.9276365289281941,1.4953204847566,0.7883519004459585,0.8029832844438897,True
525,pretrained_coverage,140,0.9238785761082993,1.4953204847566,0.7883519004459585,0.8082988711662604,True
525,pretrained_coverage,150,0.9097263839064187,1.4953204847566,0.7883519004459585,0.8283170056575975,True
525,pretrained_coverage,160,0.9087245557609973,1.4953204847566,0.7883519004459585,0.8297340815611869,True
525,pretrained_coverage,170,0.9326584066783637,1.4953204847566,0.7883519004459585,0.795879888534061,True
525,pretrained_coverage,180,0.8269081563338536,1.4953204847566,0.7883519004459585,0.9454625612176375,True
525,pretrained_coverage,190,0.8059251740234754,1.4953204847566,0.7883519004459585,0.975142780078902,True
525,pretrained_coverage,200,0.8109192430750187,1.4953204847566,0.7883519004459585,0.9680787192954755,True
525,pretrained_ensemble,50,0.837835147294058,1.4953204847566,0.7883519004459585,0.9300064416633872,True
525,pretrained_ensemble,60,1.117241770485581,1.4953204847566,0.7883519004459585,0.5347885643881616,True
525,pretrained_ensemble,70,1.044872532973547,1.4953204847566,0.7883519004459585,0.6371541278913836,True
