canonical_smiles,sample_id,source_row_count,same_compound_condition_distance,global_condition_distance
CC(C)COC(=O)c1ccccc1,28f4ab2563d03e831cf0,34,0.687364305820265,0.001867219182397517
CC(C)COC(=O)c1ccccc1,3d7aa38258001eb6ba67,34,3.5086539561081675,0.001867219182397517
CC(C)COC(=O)c1ccccc1,5ce75d3f6df6d318cb8a,34,1.3370965889401984,0.001867219182397517
CC(C)COC(=O)c1ccccc1,b3409bbbf3b06d73afca,34,0.687364305820265,0.001867219182397517
CC(C)COC(=O)c1ccccc1,b95bbdf393e00f41a6df,34,0.687364305820265,0.001867219182397517
CC(O)c1ccccc1,31162ac7e21c9688cbdc,14,0.0,0.0
CC(O)c1ccccc1,35eae227e68fe7434e68,14,0.0,0.0
CC(O)c1ccccc1,82b6a0a8f122317d79d4,14,0.0,0.0
CC(O)c1ccccc1,82ffe9abc3d02f4b970f,14,0.0,0.0
CC(O)c1ccccc1,9b28c23ad1d4dda9fe1a,14,0.29789845576247515,0.01307096165585861
CC1CCC(=O)c2ccccc21,43aa4f12be94a8a96b35,7,0.0,0.0
CC1CCC(=O)c2ccccc21,49668be051b44a819f00,7,0.0,0.0
CC1CCC(=O)c2ccccc21,77c599d272254892b6ec,7,0.0,0.0
CC1CCC(=O)c2ccccc21,b393af61f6769ceccbc0,7,0.0,0.0
CC1CCC(=O)c2ccccc21,c09fbafa246c8d17b677,7,0.0,0.0
CC1CCC(=O)c2ccccc21,f38afd5febe30c01c852,7,0.0,0.0
CC1CCC(=O)c2ccccc21,ffa86b2ffa5ac89b0720,7,0.0,0.0
CCC(=O)c1cccc(Br)c1,1046fdfaf24728b107ba,7,0.0,0.0
CCC(=O)c1cccc(Br)c1,2e10d8b186d86053260f,7,0.0,0.0
CCC(=O)c1cccc(Br)c1,51091e7a7f83732eaf1b,7,0.0,0.0
CCC(=O)c1cccc(Br)c1,5111664a952a4ab7d54e,7,0.0,0.0
CCC(=O)c1cccc(Br)c1,71577790a52cb379d81f,7,0.0,0.0
CCC(=O)c1cccc(Br)c1,e3b2ac778da2b86aa873,7,0.0,0.0
CCC(=O)c1cccc(Br)c1,ffcab07e0d31056e0d4a,7,0.0,0.0
CCC(=O)c1cccnc1,2f828b7aa8c3e93352da,4,0.0,0.0
CCC(=O)c1cccnc1,4365d2fb106c18823aac,4,0.0,0.0
CCC(=O)c1cccnc1,4c6a8ef1c87748df99f2,4,0.0,0.0
CCCC(=O)c1ccc(-c2ccccc2)cc1,2d37adf0d65a19bc2c0c,7,0.0,0.0
CCCC(=O)c1ccc(-c2ccccc2)cc1,3c892a45de6ec4625f37,7,0.0,0.0
CCCC(=O)c1ccc(-c2ccccc2)cc1,57e291b74a249c9dd3ff,7,0.0,0.0
CCCC(=O)c1ccc(-c2ccccc2)cc1,7d6bcd84e5a6861fc8fc,7,0.0,0.0
CCCC(=O)c1ccc(-c2ccccc2)cc1,b82c7c8060589ec1974b,7,0.0,0.0
CCCC(=O)c1ccc(-c2ccccc2)cc1,ce61c0bd799e65402b75,7,0.0,0.0
CCCC(=O)c1ccc(-c2ccccc2)cc1,e2c826d98b2bbeb6f48b,7,0.0,0.0
CCOC(=O)/C=C(/C)N,10d51839b15b94f0ae56,42,0.0,0.0
CCOC(=O)/C=C(/C)N,13b0b7952199157a8399,42,0.0,0.0
CCOC(=O)/C=C(/C)N,506597d02ff322a77a8d,42,0.687364305820265,0.007469161648974043
CCOC(=O)/C=C(/C)N,759d5133ee82740013bf,42,0.0,0.0
CCOC(=O)/C=C(/C)N,7d3c6ef279245ca08a2f,42,0.687364305820265,0.007469161648974043
CCOC(=O)/C=C(/C)N,c9bf385316b464cd2e8d,42,0.0,0.0
CCOC(=O)/C=C(/C)N,d2951bd3bb1608688f0d,42,0.687364305820265,0.007469161648974043
CCOC(=O)/C=C(/C)N,d31d42caff135d7154c4,42,1.069381220931874,0.018672476743359284
CCOC(=O)/C=C(/C)N,e66b24ec1e4dfa9a9a57,42,0.687364305820265,0.007469161648974043
CCOC(=O)/C=C(/C)N,e6886d2fb3090517172b,42,0.8626913461410051,0.007469161648974043
CCOC(=O)/C=C(/C)N,f248b9b89d62a22b03c3,42,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,16eec4a03ec235274042,24,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,2beadb75e05408973f02,24,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,404dc3e2801a9a9d52aa,24,0.00018676465614733684,0.00018676465614733684
CCOC(=O)/C=C/c1ccccc1,48b79e49508df9f5fd6d,24,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,56f1cecfc0c6c3d224be,24,0.00018676465614733684,0.00018676465614733684
CCOC(=O)/C=C/c1ccccc1,6278b7d64a22dbe3844e,24,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,6cec450baf7517436df6,24,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,92e4f80b3943134ebe86,24,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,a75e421e756083edea35,24,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,b36d7c12e6d3072467ee,24,0.00018676465614733684,0.00018676465614733684
CCOC(=O)/C=C/c1ccccc1,c72867f0f2e38c70aa8c,24,0.00018676465614733684,0.00018676465614733684
CCOC(=O)/C=C/c1ccccc1,c9f7ab78e90454873661,24,0.00018676465614733684,0.00018676465614733684
CCOC(=O)/C=C/c1ccccc1,dd7cae2667a1348a2caf,24,0.0,0.0
CCOC(=O)/C=C/c1ccccc1,e15e8a4f329d3a08aff9,24,0.00018676465614733684,0.00018676465614733684
CCOC(=O)C(Br)C(=O)OCC,265addbdd355a85c628d,35,0.687364305820265,0.005601515087500675
CCOC(=O)C(Br)C(=O)OCC,28c4b7ec4bf7f486b68c,35,0.687364305820265,0.005601515087500675
CCOC(=O)C(Br)C(=O)OCC,53d7fb31d852cbb33059,35,0.687364305820265,0.005601515087500675
CCOC(=O)C(Br)C(=O)OCC,b07e3b186c5f9a698624,35,0.687364305820265,0.005601515087500675
CCOC(=O)C(Br)C(=O)OCC,bae9f1ce7c04e7ccf16b,35,0.687364305820265,0.005601515087500675
CCOC(=O)C(Br)C(=O)OCC,c4b569d1149e4ec87b12,35,0.687364305820265,0.005601515087500675
CCOC(=O)C(Br)C(=O)OCC,fc58ac30a03fcb0ec051,35,0.687364305820265,0.005601515087500675
