epoch,train_loss,validation_V1_rmse,validation_V1_mae,validation_V1_r2,validation_V1_q10_q90_coverage,validation_V1_interval_width,validation_V1_mean_pinball_loss,validation_V1_quantile_crossing_rate,validation_V2_rmse,validation_V2_mae,validation_V2_r2,validation_V2_q10_q90_coverage,validation_V2_interval_width,validation_V2_mean_pinball_loss,validation_V2_quantile_crossing_rate,validation_within_target_quantile_crossing_rate,validation_q50_V1_gt_q50_V2_rate,validation_V1_q90_gt_V2_q10_rate,validation_combined_normalized_rmse,validation_all_outputs_finite
13,457.33921813964844,8.058160781860352,4.38270378112793,-0.40772056579589844,0.5600961538461539,2.472931385040283,1.725422582603418,0.0,17.560779571533203,9.513238906860352,-0.37429356575012207,0.2860576923076923,2.598843574523926,4.187923295872334,0.0,0.0,0.0,0.0,1.0580630678205558,True
14,457.109130859375,7.912227630615234,4.12667179107666,-0.35719478130340576,0.6322115384615384,2.679544687271118,1.6255269166941826,0.0,17.379003524780273,9.232881546020508,-0.3459897041320801,0.31490384615384615,2.8365964889526367,4.03732457214441,0.0,0.0,0.0,0.0,1.0432843532154485,True
15,438.6116027832031,7.771969318389893,3.880110740661621,-0.30950379371643066,0.6490384615384616,2.8844363689422607,1.5358777365241296,0.0,17.20536994934082,8.989981651306152,-0.31922829151153564,0.30528846153846156,3.0823745727539062,3.907565261996709,0.0,0.0,0.0,0.0,1.029130642167378,True
16,432.42578125,7.639056205749512,3.666940450668335,-0.2650974988937378,0.6105769230769231,3.085376501083374,1.4644791045632117,0.0,17.039592742919922,8.772087097167969,-0.293928861618042,0.3173076923076923,3.3330559730529785,3.7951682638663513,0.0,0.0,0.0,0.0,1.0156929277715676,True
17,418.1710968017578,7.514462471008301,3.4988949298858643,-0.2241663932800293,0.5480769230769231,3.2822999954223633,1.412359636487105,0.0,16.880844116210938,8.576494216918945,-0.2699315547943115,0.33413461538461536,3.586146354675293,3.699143955684626,0.0,0.0,0.0,0.0,1.0030007545851942,True
18,417.5963134765625,7.399204730987549,3.37723445892334,-0.18690156936645508,0.49038461538461536,3.4745423793792725,1.3806415325556047,0.0,16.729164123535156,8.409409523010254,-0.24721240997314453,0.3173076923076923,3.8398983478546143,3.6196119017325916,0.0,0.0,0.0,0.0,0.9911133890155882,True
19,409.8690185546875,7.294309139251709,3.306867837905884,-0.1534876823425293,0.40625,3.662214517593384,1.3696946103794454,0.0,16.583789825439453,8.267141342163086,-0.22563040256500244,0.31009615384615385,4.093386650085449,3.5543069306474466,0.0,0.0,0.0,0.0,0.9800637657795178,True
20,408.07342529296875,7.199123859405518,3.276054859161377,-0.12357974052429199,0.35096153846153844,3.8449501991271973,1.3745064219221093,0.0,16.44508934020996,8.147269248962402,-0.20521485805511475,0.3004807692307692,4.34523344039917,3.5008037003187034,0.0,0.0,0.0,0.0,0.9698210658519125,True
21,384.8658447265625,7.1140313148498535,3.2782609462738037,-0.09717559814453125,0.2956730769230769,4.022153377532959,1.390967849164437,0.0,16.31246566772461,8.056035995483398,-0.18585383892059326,0.28125,4.595687389373779,3.4611654767623317,0.0,0.0,0.0,0.0,0.9603854570074809,True
22,394.5645446777344,7.038908958435059,3.301621675491333,-0.0741262435913086,0.25961538461538464,4.1938605308532715,1.4154453249313892,0.0,16.186704635620117,7.982190132141113,-0.1676396131515503,0.27884615384615385,4.843536853790283,3.431335511803627,0.0,0.0,0.0,0.0,0.9517727849732096,True
23,382.78057861328125,6.971792697906494,3.3433239459991455,-0.05374014377593994,0.23076923076923078,4.363090515136719,1.4444569573188442,0.0,16.067604064941406,7.928003311157227,-0.1505199670791626,0.2692307692307692,5.0894904136657715,3.4109042627307087,0.0,0.0,0.0,0.002403846153846154,0.9438576031055208,True
24,384.01112365722656,6.913427829742432,3.3942677974700928,-0.0361710786819458,0.21153846153846154,4.530610084533691,1.4762001331417987,0.0,15.954991340637207,7.886263847351074,-0.13444936275482178,0.27403846153846156,5.333619117736816,3.398018934291143,0.0,0.0,0.0,0.004807692307692308,0.9366774276505022,True
25,364.63787841796875,6.861790657043457,3.4467926025390625,-0.02075040340423584,0.20673076923076922,4.701862335205078,1.5060068750037594,0.0,15.848690032958984,7.857306957244873,-0.11938285827636719,0.2620192307692308,5.5766472816467285,3.3916027537141096,0.0,0.0,0.0,0.004807692307692308,0.9301054017230228,True
26,364.5261688232422,6.817164421081543,3.498730182647705,-0.00751650333404541,0.18990384615384615,4.881028175354004,1.530236700998667,0.0,15.748562812805176,7.841326713562012,-0.10528385639190674,0.24519230769230768,5.820091247558594,3.389217336284809,0.0,0.0,0.0,0.014423076923076924,0.924153502740253,True
27,360.1079406738281,6.777168273925781,3.5485100746154785,0.004271090030670166,0.18990384615384615,5.076788902282715,1.5482130153630025,0.0,15.654871940612793,7.837780475616455,-0.09217178821563721,0.24278846153846154,6.067265510559082,3.390291267022108,0.0,0.0,0.0,0.026442307692307692,0.918688842746282,True
28,363.790771484375,6.74122428894043,3.593339204788208,0.014805078506469727,0.19230769230769232,5.296960830688477,1.5557653467815653,0.0,15.56743049621582,7.847310543060303,-0.08000516891479492,0.23317307692307693,6.322257995605469,3.394129583315972,0.0,0.0,0.0,0.04807692307692308,0.9136709371534805,True
29,362.1295471191406,6.708034038543701,3.634402275085449,0.024482309818267822,0.1971153846153846,5.552026748657227,1.5519897396556843,0.0,15.48570728302002,7.861648082733154,-0.06869566440582275,0.23317307692307693,6.593475341796875,3.397652120162279,0.0,0.0,0.0,0.07451923076923077,0.9090051531903937,True
30,353.9527587890625,6.675504207611084,3.666475534439087,0.03392070531845093,0.2091346153846154,5.849647045135498,1.5337685570311852,0.0,15.409709930419922,7.88408899307251,-0.05823206901550293,0.24278846153846154,6.888849258422852,3.3999055190728265,0.0,0.0,0.0,0.15625,0.9045673371782813,True
31,339.9769592285156,6.642898082733154,3.687333345413208,0.043335139751434326,0.23798076923076922,6.1938700675964355,1.5000552416038817,0.0,15.338462829589844,7.909195899963379,-0.04846906661987305,0.25,7.216265678405762,3.396037958944455,0.0,0.0,0.0,0.31490384615384615,0.9002815463915179,True
32,350.58135986328125,6.609723091125488,3.694570779800415,0.05286651849746704,0.2956730769230769,6.582548141479492,1.4530738616409975,0.0,15.271160125732422,7.930318832397461,-0.03928828239440918,0.2644230769230769,7.581292152404785,3.383466427104595,0.0,0.0,0.0,0.5456730769230769,0.8960920101338131,True
33,341.7642822265625,6.574734687805176,3.6850526332855225,0.06286722421646118,0.36538461538461536,7.002806663513184,1.3974982754924359,0.0,15.205414772033691,7.943178176879883,-0.03035879135131836,0.2692307692307692,7.984802722930908,3.3590712788395396,0.0,0.0,0.0,0.6850961538461539,0.891846251020138,True
34,342.7354431152344,6.53729772567749,3.6491453647613525,0.0735090970993042,0.49759615384615385,7.42539644241333,1.3410059611957807,0.0,15.13766098022461,7.939759254455566,-0.021196961402893066,0.27884615384615385,8.415942192077637,3.319161731730669,0.0,0.0,0.0,0.75,0.8873891617195621,True
35,331.7983856201172,6.496432304382324,3.5888874530792236,0.0850561261177063,0.5985576923076923,7.8077392578125,1.2947987645100325,0.0,15.064348220825195,7.90980863571167,-0.0113295316696167,0.30288461538461536,8.855803489685059,3.2614109744246185,0.0,0.0,0.0,0.7740384615384616,0.8825456127207756,True
36,333.7948760986328,6.451534271240234,3.5052988529205322,0.09765911102294922,0.6899038461538461,8.098271369934082,1.252820686231821,0.0,14.982767105102539,7.843628883361816,-0.00040543079376220703,0.3293269230769231,9.27116584777832,3.183786300550669,0.0,0.0,0.0,0.7572115384615384,0.8771904466550587,True
37,328.7315673828125,6.411850929260254,3.430427312850952,0.10872560739517212,0.7836538461538461,8.267205238342285,1.2262927326063315,0.0,14.889801025390625,7.718726634979248,0.011970937252044678,0.375,9.633675575256348,3.08369594311867,0.0,0.0,0.0,0.7235576923076923,0.8717681825814754,True
38,323.2720031738281,6.389636993408203,3.439131021499634,0.11489051580429077,0.8173076923076923,8.3173189163208,1.2208222221487608,0.0,14.783366203308105,7.527200698852539,0.026045560836791992,0.4543269230769231,9.929343223571777,2.964302670229704,0.0,0.0,0.0,0.6971153846153846,0.8669370416467971,True
39,323.0684814453125,6.392582893371582,3.51686692237854,0.11407417058944702,0.8100961538461539,8.268988609313965,1.2339297310759623,0.0,14.693849563598633,7.33427095413208,0.03780490159988403,0.49759615384615385,10.14542293548584,2.85603648091738,0.0,0.0,0.0,0.6754807692307693,0.8641633485719312,True
40,309.30992126464844,6.452024936676025,3.567446231842041,0.09752190113067627,0.8100961538461539,7.99994421005249,1.2572677989609728,0.0,14.656061172485352,7.2064361572265625,0.04274749755859375,0.5841346153846154,10.133251190185547,2.7800977555223003,0.0,0.0,0.0,0.5841346153846154,0.8664763046532119,True
41,312.31605529785156,6.4578633308410645,3.6592440605163574,0.09588783979415894,0.8028846153846154,7.9153594970703125,1.2754281918971968,0.0,14.616071701049805,7.143734455108643,0.04796421527862549,0.6274038461538461,10.30532169342041,2.748257775604725,0.0,0.0,0.0,0.5817307692307693,0.8655192591174147,True
42,307.9481506347656,6.330026149749756,3.702871084213257,0.13132834434509277,0.7908653846153846,8.483301162719727,1.2617548941801755,0.0,14.482108116149902,7.1698737144470215,0.06533592939376831,0.6274038461538461,11.195724487304688,2.724261915225249,0.0,0.0,0.0,0.7115384615384616,0.853473903916369,True
43,309.01194763183594,6.289779186248779,3.701094388961792,0.14233940839767456,0.7836538461538461,8.690978050231934,1.2535296894227845,0.0,14.396624565124512,7.152793884277344,0.07633757591247559,0.6586538461538461,11.69743824005127,2.698794792554317,0.0,0.0,0.0,0.7764423076923077,0.8482639491079594,True
44,299.8580017089844,6.232933044433594,3.6133933067321777,0.15777230262756348,0.7884615384615384,8.804353713989258,1.2317676452298958,0.0,14.35080337524414,7.23350191116333,0.08220779895782471,0.6442307692307693,12.093785285949707,2.711310100096923,0.0,0.0,0.0,0.8798076923076923,0.8433687102551874,True
45,295.5081787109375,6.235408782958984,3.724769353866577,0.1571030616760254,0.7788461538461539,9.152982711791992,1.2498607358107199,0.0,14.322134017944336,7.3993682861328125,0.08587110042572021,0.6394230769230769,12.741230964660645,2.740489318011663,0.0,0.0,0.0,0.9519230769230769,0.8425728880994912,True
46,300.19358825683594,6.1926727294921875,3.632681131362915,0.16861748695373535,0.7740384615384616,8.957820892333984,1.231621657932798,0.0,14.278170585632324,7.363390922546387,0.09147459268569946,0.6466346153846154,12.716120719909668,2.728523643544087,0.0,0.0,0.0,0.9543269230769231,0.8385818105112395,True
47,290.1328887939453,6.153752326965332,3.639536142349243,0.1790350079536438,0.7836538461538461,9.012995719909668,1.2277013240716395,0.0,14.175495147705078,7.266267776489258,0.10449409484863281,0.65625,12.953171730041504,2.6791737067011687,0.0,0.0,0.0,0.96875,0.8328853022037143,True
48,286.06724548339844,6.139708995819092,3.635800838470459,0.1827777624130249,0.7668269230769231,8.94821548461914,1.2254714105946896,0.0,14.171602249145508,7.339839458465576,0.10498589277267456,0.6682692307692307,13.036279678344727,2.701894079416226,0.0,0.0,0.0,0.9735576923076923,0.831921973635049,True
49,294.5277099609375,6.076509475708008,3.5421714782714844,0.19951540231704712,0.7716346153846154,8.804084777832031,1.2031402771002973,0.0,14.05061149597168,7.154510974884033,0.12020307779312134,0.6875,12.96434211730957,2.630934031365009,0.0,0.0,0.0,0.9759615384615384,0.824178954312424,True
50,289.31361389160156,6.066285610198975,3.608896017074585,0.20220685005187988,0.7572115384615384,8.868329048156738,1.2140701243510614,0.0,13.987257957458496,7.146082878112793,0.12811917066574097,0.6995192307692307,13.134659767150879,2.6206985209996883,0.0,0.0,0.0,0.9783653846153846,0.8214833017505929,True
51,286.28460693359375,6.069636821746826,3.6418709754943848,0.20132505893707275,0.7259615384615384,8.845500946044922,1.2229694871566235,0.0,13.982586860656738,7.24134635925293,0.12870144844055176,0.6778846153846154,13.191804885864258,2.648785997583316,0.0,0.0,0.0,0.9807692307692307,0.8215288044422276,True
52,288.4549560546875,6.086209774017334,3.7793352603912354,0.19695764780044556,0.7211538461538461,9.191096305847168,1.2478991576494314,0.0,13.853878021240234,7.1522216796875,0.14466804265975952,0.6995192307692307,13.682788848876953,2.594548273545045,0.0,0.0,0.0,0.9903846153846154,0.8182913310096024,True
53,280.3917236328125,5.944697380065918,3.4134979248046875,0.23386704921722412,0.7307692307692307,8.512916564941406,1.1667683286449084,0.0,13.833526611328125,7.0209832191467285,0.14717918634414673,0.6971153846153846,12.829986572265625,2.5840529097960547,0.0,0.0,0.0,0.9783653846153846,0.8091973041828122,True
54,260.02852630615234,5.977092742919922,3.5809390544891357,0.225494384765625,0.7115384615384616,8.830744743347168,1.2055626526379433,0.0,13.739232063293457,6.9668121337890625,0.158765971660614,0.7043269230769231,13.195327758789062,2.556738453148267,0.0,0.0,0.0,0.9807692307692307,0.8080102623520422,True
55,280.3586196899414,5.901592254638672,3.42718505859375,0.24493741989135742,0.7379807692307693,8.553403854370117,1.1681997017218515,0.0,13.705418586730957,6.940973281860352,0.16290152072906494,0.7235576923076923,12.87384033203125,2.5475989093383156,0.0,0.0,0.0,0.9807692307692307,0.802410763807502,True
56,273.97564697265625,5.864010334014893,3.3473687171936035,0.2545233368873596,0.7475961538461539,8.46788501739502,1.1486989767219011,0.0,13.638602256774902,6.9088969230651855,0.17104363441467285,0.7043269230769231,12.858175277709961,2.533150071421495,0.0,0.0,0.0,0.9807692307692307,0.7979772550714079,True
57,266.98077392578125,5.821477890014648,3.3437082767486572,0.26529818773269653,0.7451923076923077,8.418781280517578,1.1424249993207363,0.0,13.598601341247559,6.91353178024292,0.17589902877807617,0.7091346153846154,12.740342140197754,2.53819858049735,0.0,0.0,0.0,0.9759615384615384,0.7941394923150626,True
58,260.5473403930664,5.984536170959473,3.7925302982330322,0.22356414794921875,0.6850961538461539,9.195245742797852,1.2454624149852838,0.0,13.621182441711426,7.176754474639893,0.17315977811813354,0.6850961538461539,13.712296485900879,2.589770616877537,0.0,0.0,0.0,0.9735576923076923,0.8045800843035634,True
59,270.1547546386719,5.807737827301025,3.4980356693267822,0.26876217126846313,0.7307692307692307,8.751128196716309,1.1655469342302052,0.0,13.38934326171875,6.805489540100098,0.201066792011261,0.7139423076923077,13.242086410522461,2.457826760640511,0.0,0.0,0.0,0.9711538461538461,0.7864129661207021,True
60,260.8963623046875,5.831037521362305,3.5909268856048584,0.26288318634033203,0.7307692307692307,9.007160186767578,1.1872637193554487,0.0,13.410441398620605,7.007293224334717,0.1985468864440918,0.6730769230769231,13.689697265625,2.5164725419802543,0.0,0.0,0.0,0.9639423076923077,0.788494142419155,True
61,261.04335021972656,5.7670392990112305,3.4497087001800537,0.2789747714996338,0.7259615384615384,8.666436195373535,1.1559263345140676,0.0,13.339807510375977,6.886094093322754,0.206967294216156,0.6778846153846154,13.282814979553223,2.485652644473773,0.0,0.0,0.0,0.9519230769230769,0.782362013844347,True
62,252.57100677490234,5.791592597961426,3.4705235958099365,0.27282220125198364,0.7211538461538461,8.594873428344727,1.1555640828150968,0.0,13.281736373901367,6.8620524406433105,0.21385681629180908,0.6754807692307693,13.215259552001953,2.4542634373482985,0.0,0.0,0.0,0.9519230769230769,0.7819111328527697,True
63,245.3605499267578,5.827552795410156,3.714956521987915,0.26376402378082275,0.6730769230769231,9.228389739990234,1.2072496933910328,0.0,13.252579689025879,7.074816703796387,0.21730458736419678,0.6706730769230769,14.078454971313477,2.505623405101972,0.0,0.0,0.0,0.9663461538461539,0.7831047609321373,True
64,246.66950225830078,5.821427822113037,3.7376761436462402,0.2653108239173889,0.6634615384615384,9.121744155883789,1.219079834432938,0.0,13.229236602783203,7.0297932624816895,0.22005945444107056,0.6682692307692307,13.9150390625,2.508103379473472,0.0,0.0,0.0,0.9423076923076923,0.7819735272514414,True
65,247.2446517944336,5.6842570304870605,3.4711673259735107,0.29952603578567505,0.7139423076923077,8.48873233795166,1.1524535111032235,0.0,13.063590049743652,6.706474781036377,0.2394687533378601,0.7043269230769231,13.192103385925293,2.4089800207851786,0.0,0.0,0.0,0.9206730769230769,0.7683406604062503,True
66,246.42029571533203,5.700279712677002,3.2824418544769287,0.295571506023407,0.7019230769230769,7.968193531036377,1.1224514561681411,0.0,13.072091102600098,6.562462329864502,0.23847860097885132,0.6947115384615384,12.638799667358398,2.378524656211719,0.0,0.0,0.0,0.90625,0.7695753000472376,True
67,247.93558502197266,5.694456577301025,3.4842278957366943,0.2970098853111267,0.6899038461538461,8.525253295898438,1.1584545558175214,0.0,13.046026229858398,6.73200798034668,0.2415124773979187,0.6826923076923077,13.24556827545166,2.4377008519493617,0.0,0.0,0.0,0.9302884615384616,0.7683715309932682,True
68,239.56452178955078,5.665399074554443,3.456712007522583,0.3041660189628601,0.6850961538461539,8.164987564086914,1.1585250060527752,0.0,12.975499153137207,6.636960983276367,0.24969106912612915,0.6923076923076923,12.617415428161621,2.420727626769206,0.0,0.0,0.0,0.9278846153846154,0.7643207677164552,True
69,241.06620025634766,5.632230281829834,3.372344493865967,0.31228989362716675,0.6947115384615384,7.684752464294434,1.1397863291108454,0.0,13.035874366760254,6.708859443664551,0.24269241094589233,0.6610576923076923,11.921720504760742,2.4690750032854387,0.0,0.0,0.0,0.9182692307692307,0.7643341598048736,True
70,237.61640167236328,5.566854476928711,3.358306646347046,0.32816237211227417,0.7019230769230769,8.019896507263184,1.1243852785764596,0.0,12.888909339904785,6.58823299407959,0.25967180728912354,0.6778846153846154,12.461014747619629,2.3990219275156655,0.0,0.0,0.0,0.9182692307692307,0.7556056697948388,True
71,243.24234008789062,5.541044235229492,3.4158058166503906,0.3343777060508728,0.7163461538461539,8.429990768432617,1.1237664338487845,0.0,12.729690551757812,6.524676322937012,0.2778496742248535,0.7091346153846154,13.136185646057129,2.342152638389514,0.0,0.0,0.0,0.8918269230769231,0.7488258082874905,True
72,236.48765563964844,5.53535795211792,3.4425082206726074,0.33574312925338745,0.7043269230769231,8.536993980407715,1.130439764767503,0.0,12.683403968811035,6.550948143005371,0.28309178352355957,0.7019230769230769,13.278888702392578,2.347445420576976,0.0,0.0,0.0,0.8990384615384616,0.7469653744513919,True
73,227.87081909179688,5.510323524475098,3.420508861541748,0.34173792600631714,0.6971153846153846,8.366917610168457,1.1230352250429299,0.0,12.649101257324219,6.538938045501709,0.2869642972946167,0.6875,13.096708297729492,2.3374983252241064,0.0,0.0,0.0,0.8822115384615384,0.7443449142294348,True
74,232.02024841308594,5.548138618469238,3.378843069076538,0.3326721787452698,0.6947115384615384,8.126745223999023,1.1206722344439,0.0,12.670750617980957,6.53663969039917,0.2845214605331421,0.6778846153846154,12.832529067993164,2.3492012992310216,0.0,0.0,0.0,0.8605769230769231,0.7473134318368165,True
75,236.52435302734375,5.504305362701416,3.3791003227233887,0.3431750535964966,0.7139423076923077,8.532092094421387,1.1094798889870827,0.0,12.522468566894531,6.529638290405273,0.3011695146560669,0.6923076923076923,13.502243995666504,2.3096503999561837,0.0,0.0,0.0,0.8605769230769231,0.7398303748868768,True
76,233.35986328125,5.462552547454834,3.3847169876098633,0.353101909160614,0.7692307692307693,9.079206466674805,1.1053088279488759,0.0,12.495145797729492,6.742429256439209,0.30421578884124756,0.6778846153846154,14.382767677307129,2.3439494815774453,0.0,0.0,0.0,0.8413461538461539,0.7364368110385384,True
77,224.0755386352539,5.4850945472717285,3.3487558364868164,0.3477519154548645,0.75,8.761310577392578,1.1015983793980035,0.0,12.480138778686523,6.691524982452393,0.30588608980178833,0.6802884615384616,14.025084495544434,2.3360384197189257,0.0,0.0,0.0,0.8125,0.7372933000143289,True
78,226.51539611816406,5.528932571411133,3.3638699054718018,0.3372843861579895,0.7475961538461539,8.39688777923584,1.1114795202246077,0.0,12.459076881408691,6.563651084899902,0.30822688341140747,0.6754807692307693,13.48214054107666,2.3145063277238456,0.0,0.0,0.0,0.7716346153846154,0.7392384406921588,True
79,224.72349548339844,5.498578071594238,3.4342901706695557,0.34454119205474854,0.7259615384615384,8.601679801940918,1.1154215553059028,0.0,12.417303085327148,6.541167736053467,0.3128579258918762,0.6778846153846154,13.593587875366211,2.320016479243835,0.0,0.0,0.0,0.8509615384615384,0.736048567054226,True
80,220.3313446044922,5.476391792297363,3.503638744354248,0.34981995820999146,0.7235576923076923,8.876060485839844,1.1284986670296162,0.0,12.34861946105957,6.557342529296875,0.3204385042190552,0.6923076923076923,13.870573043823242,2.314025047669808,0.0,0.0,0.0,0.875,0.7324724600263113,True
81,217.76165008544922,5.505619525909424,3.482125759124756,0.3428613543510437,0.7235576923076923,8.705965042114258,1.1270176877004978,0.0,12.320615768432617,6.534640789031982,0.32351720333099365,0.6875,13.715153694152832,2.307900225447539,0.0,0.0,0.0,0.8461538461538461,0.7333241242723686,True
82,224.60233306884766,5.505550384521484,3.4471356868743896,0.3428778052330017,0.7427884615384616,8.586058616638184,1.1164874532570441,0.0,12.296282768249512,6.516098976135254,0.3261865973472595,0.6802884615384616,13.68411922454834,2.298021154334912,0.0,0.0,0.0,0.8125,0.7325293998617779,True
83,217.2204360961914,5.4115777015686035,3.473710775375366,0.3651188611984253,0.7403846153846154,8.977116584777832,1.1129718428811965,0.0,12.230785369873047,6.638083457946777,0.33334577083587646,0.6682692307692307,14.202901840209961,2.305853085162548,0.0,0.0,0.0,0.8365384615384616,0.7247274522304714,True
84,213.82659912109375,5.508533477783203,3.6357805728912354,0.34216558933258057,0.7139423076923077,9.109880447387695,1.1514245085704784,0.0,12.189347267150879,6.580923080444336,0.33785539865493774,0.6923076923076923,14.220155715942383,2.292998400139503,0.0,0.0,0.0,0.8605769230769231,0.7292451170178436,True
85,218.40149688720703,5.413341045379639,3.5577714443206787,0.36470502614974976,0.7259615384615384,9.117703437805176,1.1311319192250568,0.0,12.14541244506836,6.56964635848999,0.34261995553970337,0.6947115384615384,14.200105667114258,2.297806423654159,0.0,0.0,0.0,0.8629807692307693,0.7220509719000766,True
86,215.68701934814453,5.441677093505859,3.5322213172912598,0.35803675651550293,0.75,9.083086013793945,1.1274050957977007,0.0,12.09833812713623,6.559648513793945,0.3477059602737427,0.6947115384615384,14.285465240478516,2.2853387978023445,0.0,0.0,0.0,0.8557692307692307,0.7222373199756896,True
87,203.71277618408203,5.502070426940918,3.65720534324646,0.343708336353302,0.7403846153846154,9.4390869140625,1.1578614408866719,0.0,12.115290641784668,6.743376731872559,0.34587669372558594,0.6754807692307693,14.836530685424805,2.3312389605702495,0.0,0.0,0.0,0.8509615384615384,0.7264594202345177,True
88,210.58494567871094,5.3707780838012695,3.55198335647583,0.37465596199035645,0.7451923076923077,9.340311050415039,1.1290272003947162,0.0,12.090668678283691,6.748072624206543,0.3485327959060669,0.6706730769230769,14.682048797607422,2.3416981571377855,0.0,0.0,0.0,0.8629807692307693,0.7177008556434917,True
89,212.86699676513672,5.400814056396484,3.5164198875427246,0.3676418662071228,0.7644230769230769,9.13512134552002,1.11652883119308,0.0,12.008872032165527,6.582883358001709,0.35731762647628784,0.6826923076923077,14.415670394897461,2.2791871019471914,0.0,0.0,0.0,0.8221153846153846,0.7168586826408684,True
90,204.81155395507812,5.462883472442627,3.633542537689209,0.3530235290527344,0.7644230769230769,9.592188835144043,1.1425056612071318,0.0,12.109854698181152,6.8327178955078125,0.3464636206626892,0.6442307692307693,15.000324249267578,2.3448175358848693,0.0,0.0,0.0,0.8725961538461539,0.723897999123495,True
91,207.0404052734375,5.529736518859863,3.7881617546081543,0.3370916247367859,0.7259615384615384,10.123286247253418,1.1891007806246097,0.0,12.11888313293457,7.044869422912598,0.3454887270927429,0.65625,15.685089111328125,2.397534459351729,0.0,0.0,0.0,0.9014423076923077,0.7282647411379438,True
92,206.20394897460938,5.438696384429932,3.522125244140625,0.35873979330062866,0.7524038461538461,9.278443336486816,1.126162553865176,0.0,11.994892120361328,6.596972942352295,0.3588131070137024,0.6947115384615384,14.467350959777832,2.308031755857743,0.0,0.0,0.0,0.8846153846153846,0.718709909576792,True
