split_mode,seed,V1_coverage,V1_interval_width,V1_mean_pinball_loss,V2_coverage,V2_interval_width,V2_mean_pinball_loss,within_target_crossing_rate,q50_V1_gt_q50_V2_rate,V1_q90_gt_V2_q10_rate
row,42,0.8129496402877698,7.617132663726807,1.1725160807252026,0.8009592326139089,15.716705322265625,2.2275230620023634,0.0,0.19184652278177458,0.7314148681055156
row,525,0.7865707434052758,8.236892700195312,1.1522975866552547,0.7673860911270983,16.643146514892578,2.356019900342543,0.0,0.2038369304556355,0.7146282973621103
row,1101,0.7577937649880095,10.539278984069824,1.286505381818965,0.6882494004796164,16.5476016998291,2.5281292612318227,0.0,0.0,0.8776978417266187
compound,42,0.6568364611260054,10.190820693969727,1.6369538228462803,0.6112600536193029,17.610233306884766,3.160848221425183,0.0,0.0,0.9597855227882037
compound,525,0.7898550724637681,9.14055061340332,1.1555502661376376,0.7101449275362319,15.972862243652344,2.0821015442147157,0.0,0.0,0.7922705314009661
compound,1101,0.6528384279475983,9.863652229309082,1.4534865381415756,0.6048034934497817,15.188554763793945,2.590151029521548,0.0,0.0,0.7074235807860262
