phase,column,protocol,outer_seed,inner_fold,arm,loss_recipe,n_inner_train,n_inner_validation,inner_train_group_sha256,inner_validation_group_sha256,inner_train_scales,best_epoch,epochs_run,validation_score,runtime_seconds,trainable_parameter_count,total_parameter_count,all_outputs_finite,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse
loss_screen,25g,row,536279090,3,L1,endpoint_normalized_quantile,261,65,da5b6abbc83fd6b3c83c4a521cb14342440ad47b1c28bc8708cc13aca06bebd6,4b5c2546f561e281c42553f3bacb47aa255704faa42a75033e70608bb14dbba0,"{""V1"": 10.198145715870224, ""V2"": 17.619704758738983}",210,290,0.426838278170972,1034.427474975586,36387,458952,True,0.7848341464996338,4.9575605392456055,3.5476508140563965,0.8900405764579773,6.305431365966797,4.5027923583984375,0.426838278170972
loss_screen,25g,row,536279090,3,L2,q50_weak_quantile,261,65,da5b6abbc83fd6b3c83c4a521cb14342440ad47b1c28bc8708cc13aca06bebd6,4b5c2546f561e281c42553f3bacb47aa255704faa42a75033e70608bb14dbba0,"{""V1"": 10.198145715870224, ""V2"": 17.619704758738983}",194,274,0.4269878405937222,1140.961659908295,36387,458952,True,0.7840777635574341,4.96626615524292,3.545248031616211,0.890534520149231,6.291253089904785,4.4832000732421875,0.4269878405937222
loss_screen,25g,row,536279090,4,L0,raw_quantile,262,64,78af0826cab406a5f1db4c5d564e705b9edd34eeebb0b91816db223fbf73106f,e8741885f601346b03e1fd5918e180a87ec2ab7c2823c0d7aa65f6f0794d3e81,"{""V1"": 10.32897533350513, ""V2"": 18.351617272104885}",185,265,0.4956313948564703,1098.452713251114,36387,458952,True,0.7485170364379883,5.106916427612305,3.378973960876465,0.6589764356613159,9.117700576782228,6.954798698425293,0.4956313948564703
loss_screen,25g,row,536279090,4,L1,endpoint_normalized_quantile,262,64,78af0826cab406a5f1db4c5d564e705b9edd34eeebb0b91816db223fbf73106f,e8741885f601346b03e1fd5918e180a87ec2ab7c2823c0d7aa65f6f0794d3e81,"{""V1"": 10.32897533350513, ""V2"": 18.351617272104885}",167,247,0.4914449088599124,876.2543969154358,36387,458952,True,0.7475104928016663,5.11712646484375,3.432619571685791,0.6717462539672852,8.94536304473877,6.750061988830566,0.4914449088599124
loss_screen,25g,row,536279090,4,L2,q50_weak_quantile,262,64,78af0826cab406a5f1db4c5d564e705b9edd34eeebb0b91816db223fbf73106f,e8741885f601346b03e1fd5918e180a87ec2ab7c2823c0d7aa65f6f0794d3e81,"{""V1"": 10.32897533350513, ""V2"": 18.351617272104885}",145,225,0.4911880202643719,789.8572590351105,36387,458952,True,0.7498661279678345,5.093200206756592,3.4748458862304688,0.6692802906036377,8.978900909423828,6.758388519287109,0.4911880202643719
loss_screen,25g,row,769539383,0,L0,raw_quantile,256,64,11d91469cc8b37144c2194db1dd36c3c3c29b2c31ad39c4a7b02335e69dbf2ac,9e8564835eea2efd85601fee960a0c2087ee4475ea8c02849e10b1ab67bffb74,"{""V1"": 10.105490984229125, ""V2"": 18.587814923567823}",185,265,0.4871352299357793,192.18131279945376,36387,458952,True,0.6277046203613281,5.7148213386535645,3.9907803535461426,0.7839878797531128,7.313132762908936,5.843987464904785,0.4871352299357793
loss_screen,25g,row,769539383,0,L1,endpoint_normalized_quantile,256,64,11d91469cc8b37144c2194db1dd36c3c3c29b2c31ad39c4a7b02335e69dbf2ac,9e8564835eea2efd85601fee960a0c2087ee4475ea8c02849e10b1ab67bffb74,"{""V1"": 10.105490984229125, ""V2"": 18.587814923567823}",137,217,0.4855230361072045,197.00443601608276,36387,458952,True,0.6283513307571411,5.709855079650879,3.982435464859009,0.7875891327857971,7.25191593170166,5.798933506011963,0.4855230361072045
loss_screen,25g,row,769539383,0,L2,q50_weak_quantile,256,64,11d91469cc8b37144c2194db1dd36c3c3c29b2c31ad39c4a7b02335e69dbf2ac,9e8564835eea2efd85601fee960a0c2087ee4475ea8c02849e10b1ab67bffb74,"{""V1"": 10.105490984229125, ""V2"": 18.587814923567823}",161,241,0.4849847787515062,197.32438707351685,36387,458952,True,0.6264991164207458,5.724065780639648,3.9480748176574703,0.7912675142288208,7.1888508796691895,5.717095851898193,0.4849847787515062
loss_screen,25g,row,769539383,1,L0,raw_quantile,256,64,f0c31768bbd49ed3dbdf8f21c4af6ac515501c11a20b92644b54dca8782c6724,d80bf18de8de720fbce18e5e173e6710ba2599e01d0709e3613b17c759ca786f,"{""V1"": 9.814766533842146, ""V2"": 18.297244540947766}",160,240,0.5161480130930232,202.2929129600525,36387,458952,True,0.7376530170440674,5.38726282119751,3.722736120223999,0.7376151084899902,8.804251670837402,6.323328495025635,0.5161480130930232
loss_screen,25g,row,769539383,1,L1,endpoint_normalized_quantile,256,64,f0c31768bbd49ed3dbdf8f21c4af6ac515501c11a20b92644b54dca8782c6724,d80bf18de8de720fbce18e5e173e6710ba2599e01d0709e3613b17c759ca786f,"{""V1"": 9.814766533842146, ""V2"": 18.297244540947766}",135,215,0.51048429562334,205.80703282356265,36387,458952,True,0.7303452491760254,5.46177864074707,3.7601704597473145,0.76030433177948,8.4149808883667,5.970142364501953,0.51048429562334
loss_screen,25g,row,769539383,1,L2,q50_weak_quantile,256,64,f0c31768bbd49ed3dbdf8f21c4af6ac515501c11a20b92644b54dca8782c6724,d80bf18de8de720fbce18e5e173e6710ba2599e01d0709e3613b17c759ca786f,"{""V1"": 9.814766533842146, ""V2"": 18.297244540947766}",142,222,0.5105424966542528,193.81596899032593,36387,458952,True,0.7329723834991455,5.435107707977295,3.7575931549072266,0.7567505836486816,8.477131843566895,5.975317001342773,0.5105424966542528
loss_screen,25g,row,769539383,2,L0,raw_quantile,256,64,e83a95955241a178278d27103fb35450eeb93a55dd1f513572a697306dd660ae,24e239e87fe7b5a60e23f8c4612f519fabc4c94c5028e8408cd5af42fd276bfa,"{""V1"": 9.978168388544526, ""V2"": 17.790759184136412}",157,237,0.906532865047355,237.68220376968384,36387,458952,True,0.0161117315292358,9.832511901855469,4.670525550842285,0.4217098951339721,14.590435981750488,7.957070350646973,0.906532865047355
loss_screen,25g,row,769539383,2,L1,endpoint_normalized_quantile,256,64,e83a95955241a178278d27103fb35450eeb93a55dd1f513572a697306dd660ae,24e239e87fe7b5a60e23f8c4612f519fabc4c94c5028e8408cd5af42fd276bfa,"{""V1"": 9.978168388544526, ""V2"": 17.790759184136412}",150,230,0.8933664512202413,205.2649877071381,36387,458952,True,0.0357642173767089,9.733817100524902,4.666994571685791,0.4457851052284241,14.28349494934082,7.760017395019531,0.8933664512202413
loss_screen,25g,row,769539383,2,L2,q50_weak_quantile,256,64,e83a95955241a178278d27103fb35450eeb93a55dd1f513572a697306dd660ae,24e239e87fe7b5a60e23f8c4612f519fabc4c94c5028e8408cd5af42fd276bfa,"{""V1"": 9.978168388544526, ""V2"": 17.790759184136412}",129,209,0.903468485942903,202.71589994430545,36387,458952,True,0.0129797458648681,9.848149299621582,4.71070671081543,0.4339053630828857,14.435768127441406,7.865350246429443,0.903468485942903
loss_screen,25g,row,769539383,3,L0,raw_quantile,256,64,bed90a12daa24d80d2b270d5e1e29b4b06008629b40261e90ed4543dbd1f6790,81cfc436479d41e395817d34744f8d06a312774f5d66dad58fbece557c89e8f5,"{""V1"": 9.906477344628456, ""V2"": 17.997033998118205}",350,430,0.5050148056561443,418.98503589630127,36387,458952,True,0.7037954330444336,5.53807258605957,3.909426212310791,0.8094506859779358,7.999255657196045,6.106966972351074,0.5050148056561443
loss_screen,25g,row,769539383,3,L1,endpoint_normalized_quantile,256,64,bed90a12daa24d80d2b270d5e1e29b4b06008629b40261e90ed4543dbd1f6790,81cfc436479d41e395817d34744f8d06a312774f5d66dad58fbece557c89e8f5,"{""V1"": 9.906477344628456, ""V2"": 17.997033998118205}",143,223,0.5054299266896004,446.54428911209106,36387,458952,True,0.6980281472206116,5.5917277336120605,4.046736717224121,0.8145106434822083,7.892333030700684,5.628788948059082,0.5054299266896004
loss_screen,25g,row,769539383,3,L2,q50_weak_quantile,256,64,bed90a12daa24d80d2b270d5e1e29b4b06008629b40261e90ed4543dbd1f6790,81cfc436479d41e395817d34744f8d06a312774f5d66dad58fbece557c89e8f5,"{""V1"": 9.906477344628456, ""V2"": 17.997033998118205}",293,373,0.5038657619199713,689.1147079467773,36387,458952,True,0.7034420371055603,5.541375160217285,3.8995251655578618,0.8120465278625488,7.944581985473633,5.9489054679870605,0.5038657619199713
loss_screen,25g,row,769539383,4,L0,raw_quantile,256,64,128a8321caebe79f4756990a795b7beb19fee66e5508de71b2fbab424d6a4161,1cdd8e248d4e7292387a862719b322f0752264376fec54aae06e0d33c6b10a05,"{""V1"": 10.015816714427162, ""V2"": 17.713450570671235}",94,174,0.5939490058587245,361.31809878349304,36387,458952,True,0.6093812584877014,6.087606430053711,4.25555419921875,0.7223750352859497,10.26969051361084,7.395465850830078,0.5939490058587245
loss_screen,25g,row,769539383,4,L1,endpoint_normalized_quantile,256,64,128a8321caebe79f4756990a795b7beb19fee66e5508de71b2fbab424d6a4161,1cdd8e248d4e7292387a862719b322f0752264376fec54aae06e0d33c6b10a05,"{""V1"": 10.015816714427162, ""V2"": 17.713450570671235}",93,173,0.589029695204282,285.89908814430237,36387,458952,True,0.6101289987564087,6.081777095794678,4.187420845031738,0.7314040660858154,10.101313591003418,7.176502227783203,0.589029695204282
loss_screen,25g,row,769539383,4,L2,q50_weak_quantile,256,64,128a8321caebe79f4756990a795b7beb19fee66e5508de71b2fbab424d6a4161,1cdd8e248d4e7292387a862719b322f0752264376fec54aae06e0d33c6b10a05,"{""V1"": 10.015816714427162, ""V2"": 17.713450570671235}",90,170,0.5875923098644477,353.1562569141388,36387,458952,True,0.6078959107398987,6.099169731140137,4.209129333496094,0.7359421253204346,10.015616416931152,7.245615005493164,0.5875923098644477
loss_screen,25g,row,1362771960,0,L0,raw_quantile,252,63,d1eb9fc24dbfaf44b0abad3a2610f47a4b392313afff97f9e023e5cb8b3de764,ffbeb390b7584f9ce56df5c3c50d3ff6849d87c50537993e7a802150ee255587,"{""V1"": 10.002047184233296, ""V2"": 18.36532519082774}",83,163,0.6896271325491167,122.90708208084106,36387,458952,True,0.5477700233459473,7.45493221282959,5.685250282287598,0.5620701909065247,11.551753044128418,9.264580726623535,0.6896271325491167
loss_screen,25g,row,1362771960,0,L1,endpoint_normalized_quantile,252,63,d1eb9fc24dbfaf44b0abad3a2610f47a4b392313afff97f9e023e5cb8b3de764,ffbeb390b7584f9ce56df5c3c50d3ff6849d87c50537993e7a802150ee255587,"{""V1"": 10.002047184233296, ""V2"": 18.36532519082774}",86,166,0.6773900049984415,121.2335319519043,36387,458952,True,0.557755172252655,7.372170925140381,5.665831089019775,0.5855259895324707,11.238136291503906,8.930553436279297,0.6773900049984415
loss_screen,25g,row,1362771960,0,L2,q50_weak_quantile,252,63,d1eb9fc24dbfaf44b0abad3a2610f47a4b392313afff97f9e023e5cb8b3de764,ffbeb390b7584f9ce56df5c3c50d3ff6849d87c50537993e7a802150ee255587,"{""V1"": 10.002047184233296, ""V2"": 18.36532519082774}",88,168,0.6863770175793065,118.85494923591614,36387,458952,True,0.5428298711776733,7.495540142059326,5.769992828369141,0.5786879062652588,11.330461502075195,8.994071006774902,0.6863770175793065
loss_screen,25g,row,1362771960,1,L0,raw_quantile,252,63,f72503040cdfb4c9f4c0578abbcc001f1b7f98358c0aadf7b7ad2c62404f7017,7a156cbdde49387c33342f9dd121d52c03433d2ffff0fa9a57d1d1e11c8b5eb4,"{""V1"": 10.424852995025034, ""V2"": 18.093904412375757}",103,183,0.664362458329931,133.00394701957703,36387,458952,True,0.3565595746040344,7.604484558105469,4.666290283203125,0.6721473932266235,10.714388847351074,7.164496898651123,0.664362458329931
loss_screen,25g,row,1362771960,1,L1,endpoint_normalized_quantile,252,63,f72503040cdfb4c9f4c0578abbcc001f1b7f98358c0aadf7b7ad2c62404f7017,7a156cbdde49387c33342f9dd121d52c03433d2ffff0fa9a57d1d1e11c8b5eb4,"{""V1"": 10.424852995025034, ""V2"": 18.093904412375757}",100,180,0.6618789876731476,133.44458293914795,36387,458952,True,0.3479552865028381,7.655160903930664,4.663908004760742,0.6849594712257385,10.502948760986328,7.072159290313721,0.6618789876731476
loss_screen,25g,row,1362771960,1,L2,q50_weak_quantile,252,63,f72503040cdfb4c9f4c0578abbcc001f1b7f98358c0aadf7b7ad2c62404f7017,7a156cbdde49387c33342f9dd121d52c03433d2ffff0fa9a57d1d1e11c8b5eb4,"{""V1"": 10.424852995025034, ""V2"": 18.093904412375757}",103,183,0.6601265232323337,136.67897009849548,36387,458952,True,0.3621103167533874,7.57161283493042,4.668039321899414,0.6783468723297119,10.612603187561035,7.235202789306641,0.6601265232323337
loss_screen,25g,row,1362771960,2,L0,raw_quantile,252,63,e1c2383d5931c7f6560b209ea58661979fca4e42e43d446a3843fcb5bdaa05c0,cc05549c56af76e233ef27b9ac632d1a81113296b53ad392474f43069ab4e0c8,"{""V1"": 10.462524844599773, ""V2"": 18.17960230507488}",73,153,0.7940209036719802,113.63786792755128,36387,458952,True,0.0131250619888305,9.229836463928224,5.4390363693237305,0.5215902328491211,12.63051700592041,6.831219673156738,0.7940209036719802
loss_screen,25g,row,1362771960,2,L1,endpoint_normalized_quantile,252,63,e1c2383d5931c7f6560b209ea58661979fca4e42e43d446a3843fcb5bdaa05c0,cc05549c56af76e233ef27b9ac632d1a81113296b53ad392474f43069ab4e0c8,"{""V1"": 10.462524844599773, ""V2"": 18.17960230507488}",74,154,0.783015730282848,114.9646008014679,36387,458952,True,0.0311662554740905,9.145081520080566,5.195157527923584,0.541892409324646,12.359613418579102,6.940873622894287,0.783015730282848
loss_screen,25g,row,1362771960,2,L2,q50_weak_quantile,252,63,e1c2383d5931c7f6560b209ea58661979fca4e42e43d446a3843fcb5bdaa05c0,cc05549c56af76e233ef27b9ac632d1a81113296b53ad392474f43069ab4e0c8,"{""V1"": 10.462524844599773, ""V2"": 18.17960230507488}",79,159,0.787089909386103,119.36682295799255,36387,458952,True,0.0228449702262878,9.184270858764648,5.209046363830566,0.5357159972190857,12.442652702331545,6.90372371673584,0.787089909386103
loss_screen,25g,row,1362771960,3,L0,raw_quantile,252,63,b2650b6400d7392710e4b237c34ccca7d7b5d183abab67545a912eeabfba04f2,7fa465c8cabb5f15798a207a892b21e586a7012246ce58274550f63720195dbc,"{""V1"": 10.327673620304035, ""V2"": 17.979143063355274}",263,343,0.4385920290023827,260.8146970272064,36387,458952,True,0.7746226787567139,4.732415676116943,3.423417806625366,0.845994234085083,7.515932083129883,5.795267105102539,0.4385920290023827
loss_screen,25g,row,1362771960,3,L1,endpoint_normalized_quantile,252,63,b2650b6400d7392710e4b237c34ccca7d7b5d183abab67545a912eeabfba04f2,7fa465c8cabb5f15798a207a892b21e586a7012246ce58274550f63720195dbc,"{""V1"": 10.327673620304035, ""V2"": 17.979143063355274}",271,351,0.438187674547164,272.8812851905823,36387,458952,True,0.7722684144973755,4.757068157196045,3.4335122108459473,0.8485519886016846,7.4532575607299805,5.836395740509033,0.438187674547164
loss_screen,25g,row,1362771960,3,L2,q50_weak_quantile,252,63,b2650b6400d7392710e4b237c34ccca7d7b5d183abab67545a912eeabfba04f2,7fa465c8cabb5f15798a207a892b21e586a7012246ce58274550f63720195dbc,"{""V1"": 10.327673620304035, ""V2"": 17.979143063355274}",282,362,0.4382625921977561,279.3864471912384,36387,458952,True,0.7709158658981323,4.77117395401001,3.44651460647583,0.8495467901229858,7.428739547729492,5.800204753875732,0.4382625921977561
loss_screen,25g,row,1362771960,4,L0,raw_quantile,252,63,38901d67475255d044dd46c92d51682997e2fcefad15b7778f4212fefa9f6c67,eebd7cb65d63fca311413cb8ac99b53ec4e734184eb1414eac96910143ecc864,"{""V1"": 10.052834634517646, ""V2"": 18.46423409659873}",153,233,0.5192440384495138,178.4120798110962,36387,458952,True,0.731692910194397,5.717649459838867,3.7239463329315186,0.7514888644218445,8.576251983642578,6.159020900726318,0.5192440384495138
loss_screen,25g,row,1362771960,4,L1,endpoint_normalized_quantile,252,63,38901d67475255d044dd46c92d51682997e2fcefad15b7778f4212fefa9f6c67,eebd7cb65d63fca311413cb8ac99b53ec4e734184eb1414eac96910143ecc864,"{""V1"": 10.052834634517646, ""V2"": 18.46423409659873}",143,223,0.5048651340099093,169.63900780677795,36387,458952,True,0.7370772957801819,5.659987926483154,3.7394089698791504,0.7779356837272644,8.107070922851562,5.821800708770752,0.5048651340099093
loss_screen,25g,row,1362771960,4,L2,q50_weak_quantile,252,63,38901d67475255d044dd46c92d51682997e2fcefad15b7778f4212fefa9f6c67,eebd7cb65d63fca311413cb8ac99b53ec4e734184eb1414eac96910143ecc864,"{""V1"": 10.052834634517646, ""V2"": 18.46423409659873}",156,236,0.5150734855072208,181.56412720680237,36387,458952,True,0.7309879064559937,5.725156307220459,3.7741756439208984,0.7624057531356812,8.385762214660645,6.022006988525391,0.5150734855072208
loss_screen,25g,row,1425370602,0,L0,raw_quantile,261,66,bba39307e4957bf51ab7a1604931f7650bebe8015b48b9922dacac0285590ded,e28eb07cae3ec30e59ac7d343908c6f4dd8b16e99b0227a15c75f35507303e24,"{""V1"": 10.00616684729284, ""V2"": 18.10235081965798}",79,159,0.643774330664247,395.316679239273,36387,458952,True,0.5353536605834961,7.478786945343018,4.566389083862305,0.6440243721008301,9.410740852355955,7.0021491050720215,0.643774330664247
loss_screen,25g,row,1425370602,0,L1,endpoint_normalized_quantile,261,66,bba39307e4957bf51ab7a1604931f7650bebe8015b48b9922dacac0285590ded,e28eb07cae3ec30e59ac7d343908c6f4dd8b16e99b0227a15c75f35507303e24,"{""V1"": 10.00616684729284, ""V2"": 18.10235081965798}",74,154,0.6353281488364481,311.69355821609497,36387,458952,True,0.5372147560119629,7.463793754577637,4.575793743133545,0.6695372462272644,9.067235946655272,6.663022518157959,0.6353281488364481
loss_screen,25g,row,1425370602,0,L2,q50_weak_quantile,261,66,bba39307e4957bf51ab7a1604931f7650bebe8015b48b9922dacac0285590ded,e28eb07cae3ec30e59ac7d343908c6f4dd8b16e99b0227a15c75f35507303e24,"{""V1"": 10.00616684729284, ""V2"": 18.10235081965798}",79,159,0.6332166127615582,289.8362009525299,36387,458952,True,0.5461339950561523,7.391519069671631,4.569281578063965,0.6624690294265747,9.163692474365234,6.829314231872559,0.6332166127615582
loss_screen,25g,row,1425370602,1,L0,raw_quantile,261,66,97456c00e84b49d1a6e5a53180fc8f545ef3a92ac9370a1779fbb6ba087c0cec,98eb4a7b2adf990e548b96f57f4bee8f1c44e9499ab780c3fdc7ec1303930763,"{""V1"": 10.532796858302463, ""V2"": 17.873217638759233}",91,171,0.6256821374634166,376.0711607933045,36387,458952,True,0.4468917846679687,6.55314826965332,5.114230632781982,0.5461351871490479,11.24544620513916,8.723373413085938,0.6256821374634166
loss_screen,25g,row,1425370602,1,L1,endpoint_normalized_quantile,261,66,97456c00e84b49d1a6e5a53180fc8f545ef3a92ac9370a1779fbb6ba087c0cec,98eb4a7b2adf990e548b96f57f4bee8f1c44e9499ab780c3fdc7ec1303930763,"{""V1"": 10.532796858302463, ""V2"": 17.873217638759233}",91,171,0.621350839408657,290.6592810153961,36387,458952,True,0.4406432509422302,6.590059757232666,5.116809368133545,0.5635340213775635,11.027792930603027,8.433271408081055,0.621350839408657
loss_screen,25g,row,1425370602,1,L2,q50_weak_quantile,261,66,97456c00e84b49d1a6e5a53180fc8f545ef3a92ac9370a1779fbb6ba087c0cec,98eb4a7b2adf990e548b96f57f4bee8f1c44e9499ab780c3fdc7ec1303930763,"{""V1"": 10.532796858302463, ""V2"": 17.873217638759233}",95,175,0.6277267975005942,361.8019859790802,36387,458952,True,0.4243672490119934,6.685250282287598,5.221771717071533,0.5583318471908569,11.093317985534668,8.590173721313477,0.6277267975005942
loss_screen,25g,row,1425370602,2,L0,raw_quantile,262,65,c815dea9bb12d008fcd4a6d0fa7d1cadc845581e4dc051c58148d26b1693564a,40059a7a503ddc397dcbc49d81d74da48bc7bd5b442fa69a8241c428c5fd315c,"{""V1"": 10.324409087080562, ""V2"": 17.1048338793191}",180,260,0.5592002165644084,593.5534789562225,36387,458952,True,0.6111131906509399,6.0328779220581055,3.5104031562805176,0.7876724004745483,9.114909172058104,5.6766276359558105,0.5592002165644084
loss_screen,25g,row,1425370602,2,L1,endpoint_normalized_quantile,262,65,c815dea9bb12d008fcd4a6d0fa7d1cadc845581e4dc051c58148d26b1693564a,40059a7a503ddc397dcbc49d81d74da48bc7bd5b442fa69a8241c428c5fd315c,"{""V1"": 10.324409087080562, ""V2"": 17.1048338793191}",151,231,0.5537949883594048,626.3539698123932,36387,458952,True,0.610329270362854,6.0389556884765625,3.4666054248809814,0.797183632850647,8.908418655395508,5.623992919921875,0.5537949883594048
loss_screen,25g,row,1425370602,2,L2,q50_weak_quantile,262,65,c815dea9bb12d008fcd4a6d0fa7d1cadc845581e4dc051c58148d26b1693564a,40059a7a503ddc397dcbc49d81d74da48bc7bd5b442fa69a8241c428c5fd315c,"{""V1"": 10.324409087080562, ""V2"": 17.1048338793191}",166,246,0.5588539109954003,516.9233520030975,36387,458952,True,0.6018482446670532,6.104319095611572,3.4899466037750244,0.794333815574646,8.970787048339844,5.662560939788818,0.5588539109954003
loss_screen,25g,row,1425370602,3,L0,raw_quantile,262,65,8413144dc9b87843f9c408562c93bd3447028b07c95c7042c300a5d6467f7482,c6d1ed40356b62a658091fb0a448cbbe69b82e846fd0c3d765401fc516d3049d,"{""V1"": 10.156419408053575, ""V2"": 17.50695102207395}",466,500,0.4962724770664293,1029.3498349189758,36387,458952,True,0.7537001371383667,5.160595893859863,4.2271728515625,0.785691499710083,8.475881576538086,6.898785591125488,0.4962724770664293
loss_screen,25g,row,1425370602,3,L1,endpoint_normalized_quantile,262,65,8413144dc9b87843f9c408562c93bd3447028b07c95c7042c300a5d6467f7482,c6d1ed40356b62a658091fb0a448cbbe69b82e846fd0c3d765401fc516d3049d,"{""V1"": 10.156419408053575, ""V2"": 17.50695102207395}",443,500,0.4907768097033433,714.309168100357,36387,458952,True,0.7633509039878845,5.058481216430664,4.158750534057617,0.7863615155220032,8.46262264251709,6.965475559234619,0.4907768097033433
loss_screen,25g,row,1425370602,3,L2,q50_weak_quantile,262,65,8413144dc9b87843f9c408562c93bd3447028b07c95c7042c300a5d6467f7482,c6d1ed40356b62a658091fb0a448cbbe69b82e846fd0c3d765401fc516d3049d,"{""V1"": 10.156419408053575, ""V2"": 17.50695102207395}",485,500,0.4954920805086759,1052.4089171886444,36387,458952,True,0.756145715713501,5.13491153717041,4.183927536010742,0.784762978553772,8.494223594665527,6.94879150390625,0.4954920805086759
