phase,column,protocol,outer_seed,inner_fold,arm,loss_recipe,n_inner_train,n_inner_validation,inner_train_group_sha256,inner_validation_group_sha256,inner_train_scales,best_epoch,epochs_run,validation_score,runtime_seconds,trainable_parameter_count,total_parameter_count,all_outputs_finite,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse
inner_screen,25g,row,769539383,2,R0,raw_quantile,256,64,e83a95955241a178278d27103fb35450eeb93a55dd1f513572a697306dd660ae,24e239e87fe7b5a60e23f8c4612f519fabc4c94c5028e8408cd5af42fd276bfa,"{""V1"": 9.978168388544526, ""V2"": 17.790759184136412}",157,237,0.9065358954261938,260.08999609947205,36387,458952,True,0.0161035656929016,9.832551956176758,4.670479774475098,0.4217072129249573,14.590469360351562,7.957136154174805,0.9065358954261938
inner_screen,25g,row,769539383,2,R1,raw_quantile,256,64,e83a95955241a178278d27103fb35450eeb93a55dd1f513572a697306dd660ae,24e239e87fe7b5a60e23f8c4612f519fabc4c94c5028e8408cd5af42fd276bfa,"{""V1"": 9.978168388544526, ""V2"": 17.790759184136412}",157,237,0.9071478570864172,242.27623987197876,85796,508361,True,0.0140222311019897,9.842947006225586,4.668950080871582,0.4215648770332336,14.592265129089355,7.951847553253174,0.9071478570864172
inner_screen,25g,row,769539383,2,R2,raw_quantile,256,64,e83a95955241a178278d27103fb35450eeb93a55dd1f513572a697306dd660ae,24e239e87fe7b5a60e23f8c4612f519fabc4c94c5028e8408cd5af42fd276bfa,"{""V1"": 9.978168388544526, ""V2"": 17.790759184136412}",158,238,0.9073731233451736,261.1348659992218,103844,526409,True,0.0136616826057434,9.844746589660645,4.666383743286133,0.4211679697036743,14.597270965576172,7.953988075256348,0.9073731233451736
inner_screen,25g,row,769539383,3,R0,raw_quantile,256,64,bed90a12daa24d80d2b270d5e1e29b4b06008629b40261e90ed4543dbd1f6790,81cfc436479d41e395817d34744f8d06a312774f5d66dad58fbece557c89e8f5,"{""V1"": 9.906477344628456, ""V2"": 17.997033998118205}",278,358,0.5050323755407502,420.9859671592712,36387,458952,True,0.7014802098274231,5.559674263000488,3.9611504077911377,0.8117725849151611,7.9503703117370605,5.978981018066406,0.5050323755407502
inner_screen,25g,row,769539383,3,R1,raw_quantile,256,64,bed90a12daa24d80d2b270d5e1e29b4b06008629b40261e90ed4543dbd1f6790,81cfc436479d41e395817d34744f8d06a312774f5d66dad58fbece557c89e8f5,"{""V1"": 9.906477344628456, ""V2"": 17.997033998118205}",349,429,0.5047017494598308,548.3158619403839,85796,508361,True,0.7048190236091614,5.5284953117370605,3.9047677516937256,0.8090187907218933,8.008316040039062,6.119533538818359,0.5047017494598308
inner_screen,25g,row,769539383,3,R2,raw_quantile,256,64,bed90a12daa24d80d2b270d5e1e29b4b06008629b40261e90ed4543dbd1f6790,81cfc436479d41e395817d34744f8d06a312774f5d66dad58fbece557c89e8f5,"{""V1"": 9.906477344628456, ""V2"": 17.997033998118205}",278,358,0.505993438465034,475.819100856781,103844,526409,True,0.7013344764709473,5.561030864715576,3.9688267707824703,0.8100464940071106,7.986740589141846,6.039030075073242,0.505993438465034
inner_screen,25g,row,769539383,4,R0,raw_quantile,256,64,128a8321caebe79f4756990a795b7beb19fee66e5508de71b2fbab424d6a4161,1cdd8e248d4e7292387a862719b322f0752264376fec54aae06e0d33c6b10a05,"{""V1"": 10.015816714427162, ""V2"": 17.713450570671235}",94,174,0.593950016095111,228.63733196258545,36387,458952,True,0.6093791127204895,6.087623119354248,4.255643844604492,0.7223747968673706,10.269696235656738,7.395504474639893,0.593950016095111
inner_screen,25g,row,769539383,4,R1,raw_quantile,256,64,128a8321caebe79f4756990a795b7beb19fee66e5508de71b2fbab424d6a4161,1cdd8e248d4e7292387a862719b322f0752264376fec54aae06e0d33c6b10a05,"{""V1"": 10.015816714427162, ""V2"": 17.713450570671235}",94,174,0.5939926850562273,1216.0973980426788,85796,508361,True,0.6093705892562866,6.0876898765563965,4.252997875213623,0.7222977876663208,10.27112102508545,7.397209644317627,0.5939926850562273
inner_screen,25g,row,769539383,4,R2,raw_quantile,256,64,128a8321caebe79f4756990a795b7beb19fee66e5508de71b2fbab424d6a4161,1cdd8e248d4e7292387a862719b322f0752264376fec54aae06e0d33c6b10a05,"{""V1"": 10.015816714427162, ""V2"": 17.713450570671235}",94,174,0.5940037245482052,339.7319049835205,103844,526409,True,0.6093814969062805,6.087604522705078,4.252890110015869,0.7222675085067749,10.271679878234863,7.397326946258545,0.5940037245482052
inner_screen,25g,row,1362771960,0,R0,raw_quantile,252,63,d1eb9fc24dbfaf44b0abad3a2610f47a4b392313afff97f9e023e5cb8b3de764,ffbeb390b7584f9ce56df5c3c50d3ff6849d87c50537993e7a802150ee255587,"{""V1"": 10.002047184233296, ""V2"": 18.36532519082774}",83,163,0.6896281661647687,133.78932404518127,36387,458952,True,0.5477650165557861,7.4549736976623535,5.6852641105651855,0.562073826789856,11.55170440673828,9.26441764831543,0.6896281661647687
inner_screen,25g,row,1362771960,0,R1,raw_quantile,252,63,d1eb9fc24dbfaf44b0abad3a2610f47a4b392313afff97f9e023e5cb8b3de764,ffbeb390b7584f9ce56df5c3c50d3ff6849d87c50537993e7a802150ee255587,"{""V1"": 10.002047184233296, ""V2"": 18.36532519082774}",82,162,0.6898029852033504,192.83806610107425,85796,508361,True,0.5469720363616943,7.461506366729736,5.686984062194824,0.5626182556152344,11.544523239135742,9.257033348083496,0.6898029852033504
