column,method,V1_r2_mean,V1_r2_std,V1_r2_median,V1_r2_min,V1_r2_max,V1_rmse_mean,V1_rmse_std,V1_rmse_median,V1_rmse_min,V1_rmse_max,V1_mae_mean,V1_mae_std,V1_mae_median,V1_mae_min,V1_mae_max,V2_r2_mean,V2_r2_std,V2_r2_median,V2_r2_min,V2_r2_max,V2_rmse_mean,V2_rmse_std,V2_rmse_median,V2_rmse_min,V2_rmse_max,V2_mae_mean,V2_mae_std,V2_mae_median,V2_mae_min,V2_mae_max,combined_normalized_rmse_mean,combined_normalized_rmse_std,combined_normalized_rmse_median,combined_normalized_rmse_min,combined_normalized_rmse_max,quantile_crossing_count_mean,quantile_crossing_count_std,quantile_crossing_count_median,quantile_crossing_count_min,quantile_crossing_count_max,quantile_crossing_rate_mean,quantile_crossing_rate_std,quantile_crossing_rate_median,quantile_crossing_rate_min,quantile_crossing_rate_max
25g,P0,0.37712725231615163,0.33276632385794946,0.521024693018567,-0.1366304690103221,0.6375283310567367,7.278276395948441,1.2897742419108822,7.1801921123654235,5.660883268851748,9.073284608506825,4.397483203828008,0.34476282500013583,4.599079265060241,3.95977084883721,4.69111954054054,0.5460236902592933,0.16815434520034384,0.6511084922937269,0.3150810912375021,0.6812164448257347,10.89464701168197,2.167159763718405,9.679087927354267,9.036038138912584,13.496308049971372,6.891243018403974,0.49309675029421546,7.024569716216215,6.1262656162790705,7.401347072289157,0.6663591876011796,0.11827271573438101,0.6251188872682147,0.5245971372478839,0.8190534154001443,4.2,5.118593556827891,2.0,0,13,0.050681923167213164,0.058716194905024006,0.02702702702702703,0.0,0.1511627906976744
25g,P1,0.3582190283978465,0.3544791046674274,0.529682655825657,-0.1413156499531793,0.6579577466226524,7.359090549835178,1.426310494783406,7.115001557648538,5.499042108424271,9.091965378073208,4.465860504793531,0.36668460740816894,4.619588040540541,3.8184682558139538,4.696949939759036,0.5599358498573642,0.17418661340910457,0.6700266890104974,0.302899998687656,0.6987433969242245,10.707509668572804,2.2234088012035227,9.366704507263783,8.784122584335641,13.615793183736123,6.915764972390631,0.5888947393557342,7.206524878378378,5.983214197674418,7.43741458108108,0.6657139017273678,0.12832113736189446,0.619661438215891,0.509765791869947,0.8230919028035527,3.8,6.3796551630946325,1.0,0,15,0.05009503759853998,0.08657722056795208,0.011627906976744186,0.0,0.20270270270270271
25g,P2,0.4178750981118302,0.2508325299962068,0.469961100564642,0.0263947919805304,0.6495974056007385,7.137096831569534,1.038953562109126,7.286606604429956,5.56584134217413,8.397428819263176,4.45662747899972,0.45881549065810334,4.5116113918918925,3.8639237383720935,4.917118578313254,0.5933716965961099,0.11779721417614576,0.6345840874915072,0.4293604280440497,0.7149400812573381,10.354648206071511,1.6419363345260571,9.669978019231934,8.544726747713755,12.319025294239632,6.917961050164706,0.5343851216934462,7.118416506024096,5.990952348837208,7.355128770270269,0.6455173943278489,0.09208913468928936,0.6559053221744214,0.5070741801321347,0.753658508088344,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
25g,P3,0.37998904428893,0.2925265582504706,0.5034332121934549,-0.0825574559726991,0.6280473104869657,7.330284678168977,1.1196009867715437,7.310857797874259,5.7344400588042825,8.85483279397712,4.607023940503434,0.5671975378064189,4.707350421686747,3.878349918918919,5.189112307228917,0.5160844542936015,0.22953055849788206,0.6551043937417469,0.2087644448472512,0.7134735710084016,11.158181594514199,2.8199857058694695,9.396044582423402,8.566678017069423,14.506020992499568,7.124400042841131,0.6515818959836587,7.219609228915664,6.111623906976744,7.8424888783783775,0.6774077340292808,0.12516749359518092,0.6356444297658848,0.5164691490112229,0.8344615325013374,14.4,22.501111083677625,8.0,0,54,0.17847606642787367,0.26955486678192986,0.10810810810810811,0.0,0.6506024096385542
40g,P0,0.6125585112889925,0.08062798400354862,0.6118212235219707,0.4939189433821201,0.7194216732452339,15.533457967345788,1.8012394883874387,16.59118717043451,12.84954950203557,17.10204254392049,10.831885958437741,0.6047603458931802,10.815297739583334,9.92153803,11.494042091954022,0.7298419129382988,0.03868752847165649,0.721747219116606,0.6881718777065768,0.786239033720572,18.356241113626304,2.3526216959294857,18.17563352518164,15.592831918235882,21.43465233361628,13.254001106563218,1.1126658337373416,13.285397333333334,11.632346039999998,14.569476791666666,0.5374043075996963,0.07036696437527724,0.5433830311804633,0.4479825812216697,0.6076668682175156,90.6,6.066300355241241,90.0,84,99,0.9846379310344828,0.012992694625109552,0.9885057471264368,0.9655172413793104,1.0
40g,P1,0.6857290793858704,0.09010518441568698,0.6929131470197955,0.5643117349362102,0.797899596877599,13.944371812061409,2.212973048121139,15.211172834456011,10.905471101034028,15.921513491112808,8.94838627770594,0.5007518637633975,9.03734758888889,8.0931598,9.342566034482758,0.7788611281547471,0.04244434180410189,0.8009840584821837,0.7305045360001736,0.822845621782848,16.605513433306964,2.558592943724242,16.89692387825023,14.132188848406011,20.248549674091834,11.325968241611111,1.3073604621946302,11.453598298850574,9.760605139999996,13.040492479166666,0.4841440076472038,0.07991007633630733,0.5045541668460934,0.3924150722365752,0.5784967415051445,12.4,6.8044103344816,14.0,5,21,0.13173180076628352,0.06589415902176501,0.15555555555555556,0.05747126436781609,0.21
40g,P2,0.6098625300827849,0.06089954490094034,0.5934186050499382,0.5445612512390534,0.7082140618694608,15.617440901066345,1.5583041252743128,15.739191189570311,13.103672206888648,16.98307483092809,10.159468579560345,0.7503756992008415,10.544991697916666,9.18199397,10.901958666666667,0.7198797126496576,0.029088675679892727,0.7100107595092756,0.6866428588825646,0.7540883287611315,18.712714182059585,2.2474550756645946,17.527616400044412,16.724393070471926,22.067696289257608,13.304714440229887,1.5712079947167565,12.32140994252874,11.9294302,15.299769166666666,0.5436479406437218,0.06462914777706003,0.5187797017688641,0.4672403130321634,0.6205081381716312,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
40g,P3,0.6759627142593553,0.10960154581465781,0.6756674089685599,0.5175849610889983,0.7979593346498443,14.064402348310733,2.1580481914963645,13.653920620308906,10.90385923711161,16.198613422927732,8.878245806400383,1.046912914924576,9.538580310344829,7.652525639999999,9.818533444444446,0.7640187531470917,0.05716974263974999,0.7594351660054327,0.6842178283470466,0.8377086774439125,16.939538353970754,1.088211389753862,16.54157530973801,15.965771126172214,18.29050604082138,11.448437430139846,0.9280179572348077,11.323450729166666,10.43912412,12.96881064367816,0.4902470222187107,0.052553963216176725,0.4805582838706111,0.4239924234996272,0.5494197462630567,29.8,34.73758771129625,14.0,7,90,0.3299252873563218,0.3881683818407335,0.14583333333333334,0.08045977011494253,1.0
