sample_id,canonical_index,source_canonical_index,V1_q50,V2_q50,V1_q10,V1_q90,V2_q10,V2_q90,checkpoint_sha256,ensemble_pred_V1,ensemble_pred_V2,ensemble_variance_V1,ensemble_variance_V2,ensemble_covariance_V1_V2,ensemble_score,V1_quantile_width,V2_quantile_width,quantile_width,member_0_seed,member_0_V1_q50,member_0_V2_q50,member_1_seed,member_1_V1_q50,member_1_V2_q50,member_2_seed,member_2_V1_q50,member_2_V2_q50,latent_distance,random_score,true_V1,true_V2,standardized_abs_error,ensemble_mean_standardized_abs_error,tail_flag,compound_id,round,strategy,seed
a17bcdddcf0799baeee2,2152,2152,19.306805,64.26676,10.62197,31.507961,19.35603,64.26676,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,19.869503657023113,56.38855997721354,0.01706466087187582,0.1548175896912428,-0.012666516282103885,0.17188225056311862,20.88599,44.910732,2.5302534,110100,19.306804656982422,64.26676177978516,110101,19.190359115600586,50.92006301879883,110102,21.111347198486328,53.97885513305664,11.950664179380725,0.5462868983870556,57.875,117.925,4.0362397445709535,4.0362397445709535,False,N#Cc1ccc(C(=O)c2ccccc2)cc1,3,coverage,1101
5e276c1730fc0a9deba7,2067,2067,6.6229033,44.36319,6.3132358,19.41091,9.817238,44.36319,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,8.436980406443277,42.77794392903646,0.042948470668354395,0.07255099024971337,0.006305879889402736,0.11549946091806776,13.097673,34.54595,1.7663078,110100,6.622903347015381,44.363189697265625,110101,10.015877723693848,46.570682525634766,110102,8.672160148620605,37.399959564208984,12.197789603562537,0.893844469781974,4.783333333333333,57.016666666666666,0.622204365003009,0.622204365003009,False,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,3,coverage,1101
18a189c89f59ac1d5a9f,1487,1487,9.00781,12.938035,7.512246,9.937281,0.5272312,12.969682,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,7.295642375946045,8.06909978261118,0.04659330696434347,0.1568454954690035,0.004822939647601422,0.20343880243334697,2.4250345,12.442451,0.4971552,110100,9.00780963897705,12.938035011291504,110101,5.4553422927856445,11.269264221191406,110102,7.4237751960754395,1.1535063038081717e-07,10.745136039298353,0.23897830768751904,5.866666666666666,15.583333333333334,0.2980856923456322,0.2980856923456322,False,c1ccc(CNCc2ccccc2)cc1,3,coverage,1101
8ab3606b0d15babbd1c7,3004,3004,10.544818,21.07208,6.159721,11.753651,9.290074,21.07208,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,7.751525402069092,21.17232831319173,0.09175257172884779,0.006019647277114093,-0.007262965203399669,0.09777221900596189,5.59393,11.782006,0.67074597,110100,10.544817924499512,21.072080612182617,110101,6.97559928894043,19.846458435058594,110102,5.734158992767334,22.598445892333984,11.084079179448006,0.40117978254787867,4.225,10.4,0.5169616166011423,0.5169616166011423,False,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,3,coverage,1101
95d1d257dfea69f178f8,2008,2008,34.577377,71.70331,16.504963,36.915756,24.618225,71.70331,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,30.591787974039715,69.7965939839681,0.25753081772776826,0.16215919927719258,0.1512882895951111,0.41969001700496084,20.410793,47.085083,2.562615,110100,34.57737731933594,71.70330810546875,110101,30.963890075683594,75.80601501464844,110102,26.23409652709961,61.88045883178711,11.275729820330309,0.6215613180917686,52.825,97.925,2.1397510150205834,2.1397510150205834,False,Oc1ccc(I)cc1,3,coverage,1101
6fbc3a0669e9db3520ba,2678,2678,10.983044,14.603332,7.373183,11.883605,4.576146,14.604804,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,7.249252796173096,9.980569310486317,0.16611208066806368,0.23494326179529515,0.040760001972310736,0.40105534246335883,4.510422,10.028658,0.55570424,110100,10.983043670654297,14.603331565856934,110101,4.46798849105835,15.29568099975586,110102,6.296726226806641,0.042695365846157074,10.745431565982548,0.011909902866213407,4.325,10.425,0.18984247101661378,0.18984247101661378,False,C=C(C)C(=O)OCCOC(=O)CC(C)=O,3,coverage,1101
302e458c5ed2285ca328,624,624,25.042995,46.68946,11.907898,26.05653,17.963697,46.68946,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,20.357027371724445,41.87626202901205,0.6669555223930774,0.4377283964751778,0.518607735448272,1.1046839188682553,14.148632,28.725763,1.6662798,110100,25.04299545288086,46.68946075439453,110101,12.64100170135498,28.476411819458008,110102,23.3870849609375,50.462913513183594,10.137451064310458,0.20191093187287668,6.841666666666667,12.425,1.6482891622494114,1.6482891622494114,False,COC(=O)c1ccccc1N,3,coverage,1101
5e5b7c697bc0c268b288,2110,2110,18.546862,38.38586,9.983072,20.226297,13.63825,38.38586,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,14.535726547241211,32.49796485900879,0.4967842638192779,0.29348176921697355,0.3805353291839984,0.7902660330362514,10.243225,24.74761,1.3175085,110100,18.54686164855957,38.385860443115234,110101,17.188859939575195,37.719539642333984,110102,7.871458053588867,21.38849449157715,10.266092270437962,0.9170847827021701,6.291666666666667,26.266666666666666,0.6752799117416637,0.6752799117416637,False,O=C(CC(=O)c1ccccc1)c1ccccc1,3,coverage,1101
7e981ba02c83f74f5e65,3171,3171,7.4587984,11.502081,5.2033167,7.9310155,0.4383545,11.502089,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,6.882455507914226,11.96410878499349,0.017812483629318546,0.003109817225566088,0.004705137963729964,0.020922300854884633,2.7276988,11.063734,0.47671705,110100,7.458798408508301,11.502080917358398,110101,7.5749616622924805,13.10172176361084,110102,5.6136064529418945,11.28852367401123,11.875598794378028,0.20143646801274095,4.816666666666666,9.025,0.20797454931244805,0.20797454931244805,False,CCCCCCCCCCCCc1cc(Br)sc1Br,3,coverage,1101
3b2c663a28a9f32bd1d3,1939,1939,23.229504,74.48397,12.402126,35.30014,22.599201,74.48397,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,23.904401779174805,71.25652567545573,0.012258916170193148,0.024955802591919606,-0.012400875992000583,0.037214718762112756,22.898014,51.88477,2.8484979,110100,23.229503631591797,74.48397064208984,110101,24.943078994750977,69.38147735595703,110102,23.54062271118164,69.90412902832031,11.473889158650184,0.7726561960206269,43.3,94.85833333333332,1.8403030827250726,1.8403030827250726,False,CC(=O)c1ccc([N+](=O)[O-])cc1,3,coverage,1101
a047be17b8ee8bebb29a,464,464,10.359045,24.45278,5.9222293,12.187241,5.5350933,24.45278,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,7.073038339614868,16.95728349685669,0.15577999126151038,0.6069295705850797,0.25781023839696077,0.76270956184659,6.2650113,18.917686,0.9122188,110100,10.359045028686523,24.45277976989746,110101,7.008398532867432,25.437395095825195,110102,3.8516714572906494,0.9816756248474121,10.287967218909916,0.08758096501200419,4.4625,19.5,0.22985693227991244,0.22985693227991244,False,CCOC(=O)/C=C(/C)N,3,coverage,1101
a47a3987d45e7c542d38,1921,1921,32.010845,65.61252,13.855476,34.94516,20.087734,65.61252,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,32.46508598327637,68.50290171305339,0.11483549557856805,0.07489005534169492,0.08543653770680858,0.18972555092026297,21.089684,45.524784,2.5598836,110100,32.01084518432617,65.61251831054688,110101,29.92606544494629,65.77877807617188,110102,35.45834732055664,74.1174087524414,10.270717659156528,0.8165339563279576,14.116666666666667,23.25,2.385993078384372,2.385993078384372,False,COc1ccc(OC)cc1,3,coverage,1101
b7cf293311f83700cd9a,2566,2566,31.222687,60.434334,15.606934,32.59317,19.041008,60.434334,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,31.142642974853516,60.90463892618815,0.008666107437595391,0.004336364040191764,-0.0059161140488103335,0.013002471477787155,16.986237,41.393326,2.194789,110100,31.222686767578125,60.43433380126953,110101,31.867015838623047,60.04277038574219,110102,30.338226318359375,62.236812591552734,10.260137436335791,0.6042557140956007,55.81666666666667,113.20833333333331,2.9679887533219054,2.9679887533219054,False,OCc1ccc2ccccc2c1,3,coverage,1101
51f4126a3aadb3239225,1269,1269,25.197483,54.754208,9.635428,29.787218,19.932354,54.754208,93353c80fa3c512d1b398f6f578ae9483dadcb290f1f543032679d64903c3a1d,26.5023193359375,56.2208366394043,0.19611524668729088,0.14857576305578535,0.16929884857223412,0.3446910097430762,20.15179,34.821854,2.2018588,110100,25.19748306274414,54.754207611083984,110101,23.682767868041992,50.223304748535156,110102,30.626707077026367,63.68499755859375,10.205155736852248,0.4994377225566696,43.475,118.59166666666668,2.784208726109701,2.784208726109701,False,Cc1cccc(C)n1,3,coverage,1101
