epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
1,142.03515625,1.4026491744960095,170.5932869110227,6.0316643714904785,7.869571208953857,0.09115387930144392,2.8798584938049316,0.10909090909090909,7.312473297119141,11.264134407043457,14.741990089416504,0.18182032088235323,5.099353790283203,0.07272727272727272,4.253783226013184,0.10909090909090909
2,131.0908203125,1.2305038425645738,150.83078867056292,5.4732584953308105,7.171474456787109,0.2452465229936367,2.6734046936035156,0.10909090909090909,7.604120254516602,10.705690383911133,14.099698066711426,0.2515615001337249,4.8386454582214355,0.09090909090909091,4.317319393157959,0.16363636363636364
3,121.3995361328125,1.083497472044043,133.79715708974982,5.0041937828063965,6.546089172363281,0.37114281286445294,2.487999439239502,0.12727272727272726,7.87148380279541,10.139740943908691,13.486724853515625,0.31522252316924015,4.584009647369385,0.10909090909090909,4.384327411651611,0.23636363636363636
4,112.8582763671875,0.961369946157475,119.48378008454438,4.599932670593262,6.010451316833496,0.4698456203376983,2.324674129486084,0.14545454545454545,8.106289863586426,9.594660758972168,12.911874771118164,0.37235351805533934,4.338761329650879,0.12727272727272726,4.451136589050293,0.34545454545454546
5,105.3704833984375,0.8621808068444752,107.71234358294942,4.250020980834961,5.569976806640625,0.5447028552879661,2.1819090843200684,0.14545454545454545,8.309242248535156,9.124031066894531,12.384482383728027,0.4225794801044639,4.129981994628906,0.18181818181818182,4.514889717102051,0.43636363636363634
6,98.80851745605469,0.7826870281952897,98.1378095664611,3.979173421859741,5.223360538482666,0.5996053917546706,2.0595450401306152,0.16363636363636364,8.483501434326172,8.674769401550293,11.904143333435059,0.46650205453771376,3.9403202533721924,0.18181818181818182,4.574826240539551,0.5272727272727272
7,93.03794860839844,0.7202772738603751,90.49326291577768,3.736837387084961,4.966048717498779,0.6380820082391148,1.950449824333191,0.2,8.629340171813965,8.301229476928711,11.47446060180664,0.5043204082831785,3.7795557975769043,0.16363636363636364,4.630594253540039,0.6
8,87.9035415649414,0.6706600497988394,84.31116720660202,3.530683755874634,4.778624534606934,0.6648848626085693,1.8551390171051025,0.2,8.748331069946289,7.9670844078063965,11.088364601135254,0.537116707274349,3.6339304447174072,0.2,4.6813249588012695,0.6909090909090909
9,83.27415466308594,0.6298636974097042,79.15046278551404,3.35833740234375,4.639537334442139,0.6841088231774497,1.7723947763442993,0.23636363636363636,8.845170021057129,7.678847312927246,10.735469818115234,0.566111053660898,3.503627300262451,0.2,4.729860782623291,0.7636363636363637
10,79.04889678955078,0.5953197517109357,74.73219759363337,3.255739212036133,4.531649589538574,0.6986294177398216,1.7103596925735474,0.2727272727272727,8.92143440246582,7.417503356933594,10.411181449890137,0.5919282212952796,3.3825490474700928,0.21818181818181817,4.775180339813232,0.8
11,75.14613342285156,0.5650950759597053,70.8408229803913,3.1776697635650635,4.442208290100098,0.7104083526975352,1.6611697673797607,0.2909090909090909,8.981673240661621,7.163225173950195,10.110154151916504,0.6151849625393044,3.2698686122894287,0.2545454545454545,4.8174567222595215,0.8
12,71.51497650146484,0.5374099808994174,67.27541766115155,3.107818603515625,4.358954429626465,0.7211614534398294,1.6183139085769653,0.2727272727272727,9.030517578125,6.907774925231934,9.825979232788086,0.6365135713929044,3.1622655391693115,0.2545454545454545,4.856215476989746,0.8
13,68.12129211425781,0.5116629086087258,63.97029481257823,3.0572621822357178,4.276988983154297,0.7315493643671283,1.5823813676834106,0.2909090909090909,9.072488784790039,6.6536545753479,9.557997703552246,0.6560697984660637,3.0585479736328125,0.2727272727272727,4.8883867263793945,0.8
14,64.9493637084961,0.48756925949206836,60.886514348800574,3.0126118659973145,4.196163177490234,0.7415997711147103,1.5490998029708862,0.3090909090909091,9.114184379577637,6.415655612945557,9.30362606048584,0.674132524250136,2.9609997272491455,0.2909090909090909,4.915214538574219,0.8
15,62.000328063964844,0.4648600946727962,57.98501131826606,2.9831604957580566,4.117008209228516,0.7512565695569666,1.5199469327926636,0.3090909090909091,9.160738945007324,6.204240322113037,9.059277534484863,0.6910248142807667,2.8688721656799316,0.3090909090909091,4.937596321105957,0.8
16,59.276790618896484,0.44384143445093416,55.2952881878648,2.9638302326202393,4.043651103973389,0.7600418567719813,1.4921765327453613,0.3090909090909091,9.215814590454102,6.0399699211120605,8.825437545776367,0.7067696300749213,2.7857167720794678,0.3090909090909091,4.9562087059021,0.8181818181818182
17,56.79085922241211,0.4241729513594463,52.77691461671435,2.9371912479400635,3.974224328994751,0.7682109431740285,1.4627293348312378,0.34545454545454546,9.281331062316895,5.890539169311523,8.600285530090332,0.7215404196563152,2.7066762447357178,0.34545454545454546,4.974018096923828,0.8545454545454545
18,54.53089141845703,0.40593063737895463,50.44126941065821,2.902099609375,3.908691644668579,0.7757920355397568,1.430354118347168,0.34545454545454546,9.35713005065918,5.759861469268799,8.386107444763184,0.7352369478147889,2.6327474117279053,0.32727272727272727,4.989772796630859,0.8545454545454545
19,52.48936462402344,0.3888612702450137,48.256265135600415,2.8577487468719482,3.846212863922119,0.782902504677081,1.3942198753356934,0.36363636363636365,9.44494342803955,5.63674783706665,8.18082046508789,0.7480408010447724,2.5612592697143555,0.34545454545454546,5.002310276031494,0.8727272727272727
20,50.648414611816406,0.37273245123639115,46.19922898768999,2.802675247192383,3.783759832382202,0.7898955052924838,1.3535444736480713,0.38181818181818183,9.544672966003418,5.516664981842041,7.98528528213501,0.759941350871164,2.4900143146514893,0.34545454545454546,5.011853218078613,0.8545454545454545
21,48.98516845703125,0.3574653841337318,44.26314648398335,2.7535078525543213,3.7200138568878174,0.7969152306887646,1.3109149932861328,0.38181818181818183,9.654438018798828,5.395486354827881,7.800595283508301,0.7709174573238315,2.417893648147583,0.32727272727272727,5.020857334136963,0.8909090909090909
22,47.469120025634766,0.3430335410259189,42.4479258136746,2.6951262950897217,3.6536879539489746,0.804092471064114,1.2646055221557617,0.41818181818181815,9.771766662597656,5.277085781097412,7.628694534301758,0.7809027425677045,2.3476219177246094,0.34545454545454546,5.029995441436768,0.8545454545454545
23,46.07560729980469,0.32986879596606317,40.80919942221459,2.626659393310547,3.586228132247925,0.8112599563244447,1.2143588066101074,0.41818181818181815,9.894813537597656,5.181451320648193,7.476385116577148,0.789564114203834,2.2830748558044434,0.36363636363636365,5.041073799133301,0.8909090909090909
24,44.7952880859375,0.3183293286687149,39.38353611785567,2.551945924758911,3.522268772125244,0.8179321944266406,1.1610476970672607,0.45454545454545453,10.020467758178711,5.091786861419678,7.345360279083252,0.7968753185618029,2.219327449798584,0.36363636363636365,5.058750629425049,0.8363636363636363
25,43.61629867553711,0.30837719856651313,38.16576461029814,2.4733848571777344,3.461960554122925,0.8241135173583396,1.1075069904327393,0.4727272727272727,10.146871566772461,5.013335227966309,7.236103057861328,0.8028730706727417,2.161837100982666,0.38181818181818183,5.086582183837891,0.8363636363636363
26,42.53212356567383,0.299635107164017,37.108674335955016,2.3933048248291016,3.4035305976867676,0.8300005419870248,1.0537223815917969,0.4727272727272727,10.268536567687988,4.97266960144043,7.1448798179626465,0.8078119860188092,2.111070394515991,0.38181818181818183,5.125885486602783,0.8181818181818182
27,41.54259490966797,0.29171405257826205,36.16205961774739,2.328582286834717,3.345578908920288,0.8357403930357012,1.0073469877243042,0.4909090909090909,10.380770683288574,4.923640251159668,7.066705226898193,0.8119945416430004,2.0607476234436035,0.41818181818181815,5.176775932312012,0.7454545454545455
28,40.637474060058594,0.28420429909732536,35.274486745257036,2.269890069961548,3.285980224609375,0.8415405824836177,0.9658305048942566,0.5636363636363636,10.479865074157715,4.876150131225586,6.996687889099121,0.8157016401207688,2.014080286026001,0.41818181818181815,5.238376617431641,0.7272727272727273
29,39.80549621582031,0.27704211146675833,34.432042886466775,2.2178561687469482,3.226565361022949,0.8472190854216499,0.9352126717567444,0.6181818181818182,10.565766334533691,4.842129230499268,6.93127965927124,0.8191313454252402,1.9712555408477783,0.43636363636363634,5.310448169708252,0.7272727272727273
30,39.03812026977539,0.27003582949994925,33.60521215358864,2.1661252975463867,3.1684277057647705,0.852675207565722,0.9094608426094055,0.6181818181818182,10.635740280151367,4.806982517242432,6.8653154373168945,0.822557574750433,1.9355347156524658,0.45454545454545453,5.391234397888184,0.6727272727272727
31,38.32337951660156,0.26317242033469734,32.79038040216756,2.118516445159912,3.112351417541504,0.8578439202442641,0.8865613341331482,0.6727272727272727,10.689728736877441,4.76405143737793,6.797595024108887,0.8260409404850181,1.9052636623382568,0.45454545454545453,5.479572296142578,0.6181818181818182
32,37.64576721191406,0.2567243119356187,32.01915938729326,2.076601982116699,3.0610294342041016,0.8624934946899929,0.866897702217102,0.6909090909090909,10.730039596557617,4.721325874328613,6.730417251586914,0.8294622733586309,1.877346396446228,0.4727272727272727,5.575554847717285,0.5636363636363636
33,36.999183654785156,0.2507696178886758,31.303389425419653,2.0394327640533447,3.0143182277679443,0.8666581633766469,0.848749041557312,0.6909090909090909,10.756638526916504,4.675226211547852,6.665924549102783,0.8327149042571589,1.8513659238815308,0.4909090909090909,5.676656723022461,0.4727272727272727
34,36.374176025390625,0.24538427934447382,30.652247612083272,2.0095818042755127,2.9730236530303955,0.8702865775936179,0.8324388861656189,0.6909090909090909,10.770933151245117,4.633110523223877,6.605055332183838,0.8357560518971727,1.8290172815322876,0.4909090909090909,5.782660007476807,0.4
35,35.765846252441406,0.24080981679395216,30.09597779613631,1.985762119293213,2.9388234615325928,0.8732537204119544,0.8175833821296692,0.6909090909090909,10.775904655456543,4.5958428382873535,6.551228046417236,0.8384221112924339,1.8086997270584106,0.509090909090909,5.894175052642822,0.38181818181818183
