epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
1,147.90615844726562,1.2434468472231837,150.51863484828596,5.817520618438721,7.527247905731201,0.1685030494261549,2.8068363666534424,0.10909090909090909,7.477938652038574,10.685221672058105,13.701034545898438,0.29328682116547844,4.764299392700195,0.10909090909090909,4.4639787673950195,0.05454545454545454
2,118.26998901367188,0.8762039519481737,106.8107296005021,4.906662464141846,6.17103910446167,0.4411377011190404,2.388089895248413,0.10909090909090909,8.338109970092773,9.013723373413086,11.724248886108398,0.4825044938730183,3.930551528930664,0.12727272727272726,4.849737167358398,0.12727272727272726
3,102.09396362304688,0.68374497619447,84.38742426946101,4.122977256774902,5.210991859436035,0.6014994149210982,2.0300841331481934,0.16363636363636364,9.377425193786621,8.120199203491211,10.698877334594727,0.5690638646352064,3.4987471103668213,0.23636363636363636,5.26753044128418,0.23636363636363636
4,91.9598617553711,0.6965437203829143,86.35520956636924,3.9627246856689453,5.1676106452941895,0.6081067383513992,1.844649076461792,0.2909090909090909,10.316155433654785,8.342894554138184,10.92254638671875,0.5508574204771143,3.566274642944336,0.23636363636363636,5.645332336425781,0.3090909090909091
5,82.32430267333984,0.8221169229340561,101.4323958288885,4.060150623321533,5.721085071563721,0.5196640970271426,1.763768196105957,0.41818181818181815,11.083453178405762,8.880375862121582,11.721909523010254,0.4827110806799524,3.7507050037384033,0.18181818181818182,5.960402488708496,0.32727272727272727
6,73.76715850830078,0.9415375284096931,115.46592008048196,4.3272881507873535,6.262199878692627,0.42450436687153814,1.7500582933425903,0.4909090909090909,11.609293937683105,9.082019805908203,12.349151611328125,0.42586936080016513,3.838003158569336,0.23636363636363636,6.184767246246338,0.36363636363636365
7,66.98709106445312,0.9597681463079855,117.33776374111312,4.333597660064697,6.3931989669799805,0.40017488201522244,1.7004499435424805,0.4727272727272727,11.864304542541504,8.904489517211914,12.36646842956543,0.4242581107130149,3.7341811656951904,0.2545454545454545,6.296935558319092,0.43636363636363634
8,61.155731201171875,0.8899694641865694,108.70652680814987,4.139891147613525,6.175943851470947,0.44024895965525457,1.6156588792800903,0.5272727272727272,11.961569786071777,8.476768493652344,11.879751205444336,0.468686105902527,3.512974977493286,0.3090909090909091,6.321710586547852,0.43636363636363634
9,55.74650192260742,0.8061859161001712,98.57739735363316,3.9364659786224365,5.85601282119751,0.4967402281596003,1.532375693321228,0.5272727272727272,12.013250350952148,8.046772003173828,11.338828086853027,0.5159694175321576,3.2902824878692627,0.3090909090909091,6.304696559906006,0.4727272727272727
10,50.895408630371094,0.7568350237585124,92.68364850453213,3.7973151206970215,5.643245220184326,0.5326458914093819,1.4570858478546143,0.5636363636363636,12.0939302444458,7.778385639190674,11.030632972717285,0.5419242205768213,3.1497888565063477,0.32727272727272727,6.271842956542969,0.509090909090909
11,46.61266326904297,0.765491541398786,93.91118306668318,3.76798152923584,5.638883113861084,0.5333681282054673,1.4091182947158813,0.6181818181818182,12.231208801269531,7.749755382537842,11.145777702331543,0.5323109319615158,3.1366751194000244,0.2727272727272727,6.245173454284668,0.5454545454545454
12,42.675575256347656,0.8284523950504995,101.7445820753228,3.8700034618377686,5.843146324157715,0.49894924871282964,1.390441656112671,0.6363636363636364,12.416094779968262,7.9576096534729,11.627744674682617,0.4909886908345713,3.22920560836792,0.32727272727272727,6.226935386657715,0.5818181818181818
13,39.11492919921875,0.9243757166044777,113.55982404033125,4.057468414306641,6.1652302742004395,0.4421893644036081,1.3909845352172852,0.6545454545454545,12.616713523864746,8.28670883178711,12.292254447937012,0.43114763533474654,3.367356061935425,0.2909090909090909,6.217804908752441,0.6
14,36.02141571044922,1.0080937422335312,123.74047753833293,4.308244705200195,6.458301544189453,0.3878965959110857,1.4212533235549927,0.6545454545454545,12.767735481262207,8.528396606445312,12.80865478515625,0.3823484959337393,3.4744250774383545,0.3090909090909091,6.194949150085449,0.6181818181818182
15,33.347312927246094,1.0302277318794766,126.21789978421566,4.430936336517334,6.573945045471191,0.3657794213128971,1.436165690422058,0.6545454545454545,12.80093002319336,8.464113235473633,12.884187698364258,0.3750423217188611,3.502187728881836,0.34545454545454546,6.131068229675293,0.6181818181818182
16,30.963289260864258,0.9813026072781461,119.94916760189608,4.384829044342041,6.468594551086426,0.385943879197867,1.4236141443252563,0.6545454545454545,12.698830604553223,8.171341896057129,12.498516082763672,0.41189699363220655,3.4197399616241455,0.32727272727272727,6.015908718109131,0.6181818181818182
17,28.778430938720703,0.8839133247364641,107.84650757305167,4.194015979766846,6.178976535797119,0.4396990903672815,1.385956048965454,0.6545454545454545,12.481287002563477,7.781749725341797,11.803961753845215,0.4754437438489372,3.253373622894287,0.34545454545454546,5.854737758636475,0.6181818181818182
18,26.785186767578125,0.7737847556926192,94.34640570415831,3.9128191471099854,5.794750213623047,0.5072148114109896,1.3319135904312134,0.6727272727272727,12.207295417785645,7.318776607513428,11.024271011352539,0.5424524357356606,3.0525970458984375,0.34545454545454546,5.668450355529785,0.6
19,24.988548278808594,0.6731487257808018,82.16267079382033,3.6271440982818604,5.38497257232666,0.5744454681253326,1.274520993232727,0.6545454545454545,11.925850868225098,6.855649471282959,10.31161880493164,0.5996957314907613,2.852813720703125,0.32727272727272727,5.479587554931641,0.5818181818181818
20,23.406015396118164,0.5906975444578699,72.29535789260262,3.349980115890503,4.996097564697266,0.6336889493470783,1.2181353569030762,0.6545454545454545,11.668635368347168,6.426333904266357,9.729785919189453,0.6435955783671895,2.6772241592407227,0.2909090909090909,5.2948479652404785,0.5454545454545454
21,22.04203987121582,0.5290707187866028,64.99038318841917,3.091482162475586,4.665867328643799,0.6805131757241145,1.1661584377288818,0.6,11.453825950622559,6.083424091339111,9.297318458557129,0.6745742744244196,2.5439341068267822,0.2909090909090909,5.1306867599487305,0.5454545454545454
22,20.877986907958984,0.4888499647260567,60.25276706168415,2.921306848526001,4.42875862121582,0.7121592574152391,1.1296730041503906,0.6,11.297687530517578,5.848898410797119,9.015416145324707,0.6940094438346255,2.4622721672058105,0.21818181818181817,4.994245529174805,0.5636363636363636
23,19.832210540771484,0.469658773181697,57.988779273796126,2.8481056690216064,4.312017917633057,0.7271340755385296,1.1042786836624146,0.6181818181818182,11.212078094482422,5.719071388244629,8.876404762268066,0.7033729967079134,2.413066864013672,0.21818181818181817,4.893075466156006,0.5272727272727272
24,18.820663452148438,0.47363808468393465,58.47429513590282,2.8327887058258057,4.331902980804443,0.7246116047369405,1.082901120185852,0.6181818181818182,11.209277153015137,5.7536234855651855,8.911667823791504,0.7010115032855023,2.4172842502593994,0.2545454545454545,4.832421779632568,0.509090909090909
25,17.878612518310547,0.5048875156686214,62.283104286348134,2.8577816486358643,4.486079216003418,0.7046601633869394,1.0651775598526,0.6363636363636364,11.293781280517578,5.918317794799805,9.182395935058594,0.6825695949541615,2.4694557189941406,0.2545454545454545,4.8140869140625,0.509090909090909
26,17.052486419677734,0.5567301595378147,68.66306406285867,2.9108805656433105,4.714797019958496,0.6737772606607773,1.0523972511291504,0.6545454545454545,11.428153991699219,6.192614555358887,9.636778831481934,0.6503767794423634,2.567035436630249,0.2909090909090909,4.82391357421875,0.5272727272727272
27,16.315702438354492,0.6166366138624839,76.0841461897619,2.986144542694092,4.953851222991943,0.6398576997432271,1.0461795330047607,0.6727272727272727,11.5653715133667,6.472010612487793,10.153177261352539,0.6119028693741024,2.6769042015075684,0.3090909090909091,4.845396995544434,0.4909090909090909
28,15.635770797729492,0.6587224352358926,81.37385716303152,3.015368938446045,5.096687316894531,0.6187901038641265,1.0376415252685547,0.6727272727272727,11.654804229736328,6.669009685516357,10.525933265686035,0.5828831884462726,2.763765573501587,0.32727272727272727,4.862159729003906,0.45454545454545453
29,15.038057327270508,0.663574082526866,82.116449573625,2.9674813747406006,5.080728054046631,0.6211737393476261,1.0170576572418213,0.7090909090909091,11.662216186523438,6.712575435638428,10.611564636230469,0.5760688318764413,2.787243604660034,0.36363636363636365,4.857479572296143,0.45454545454545453
30,14.531371116638184,0.6174641322649589,76.61532169022394,2.831556558609009,4.849128723144531,0.6549233104645643,0.9820764660835266,0.7090909090909091,11.571697235107422,6.5675740242004395,10.305461883544922,0.6001736452186937,2.722663164138794,0.36363636363636365,4.826567649841309,0.41818181818181815
