epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
1,142.03515625,1.52232363921298,183.7769497772406,6.451574325561523,8.402412414550781,-0.036087020446525564,3.0248115062713623,0.07272727272727272,7.151539325714111,11.509613990783691,15.045026779174805,0.14783754315645525,5.203736782073975,0.09090909090909091,4.25318717956543,0.09090909090909091
2,140.88632202148438,1.450701121815369,175.21334978341747,6.288813591003418,8.18990421295166,0.015658409029660203,2.9461140632629395,0.09090909090909091,7.305148601531982,11.233499526977539,14.706380844116211,0.18576816434804366,5.060643196105957,0.09090909090909091,4.313396453857422,0.07272727272727272
3,139.74899291992188,1.3846101451648498,167.316829833597,6.132958889007568,7.987914562225342,0.06361377275018221,2.872514009475708,0.10909090909090909,7.449129581451416,10.97189712524414,14.388193130493164,0.22062047165963905,4.924985885620117,0.09090909090909091,4.370255470275879,0.05454545454545454
4,138.6236572265625,1.3238003253446022,160.05476566521293,5.984107971191406,7.796895980834961,0.10786277904758934,2.8048157691955566,0.12727272727272726,7.583773136138916,10.724154472351074,14.089938163757324,0.25259734195875305,4.796815872192383,0.10909090909090909,4.423240661621094,0.07272727272727272
5,137.51034545898438,1.2681490996022613,153.41154786994002,5.842919826507568,7.617432594299316,0.14845930091100068,2.7409720420837402,0.12727272727272726,7.70970344543457,10.490765571594238,13.812043190002441,0.28178854909483164,4.677839756011963,0.10909090909090909,4.472044467926025,0.09090909090909091
6,136.41012573242188,1.2173538273685307,147.35092252048366,5.712935924530029,7.449370861053467,0.1856194165809335,2.681530475616455,0.12727272727272726,7.827059745788574,10.272032737731934,13.55417251586914,0.3083561940246178,4.566547393798828,0.10909090909090909,4.517151355743408,0.09090909090909091
7,135.32345581054688,1.1710357305900458,141.8276595009329,5.595438003540039,7.292210578918457,0.21961913555544976,2.626631259918213,0.12727272727272726,7.93605899810791,10.067721366882324,13.31550407409668,0.33249934340756804,4.462881565093994,0.12727272727272726,4.558755397796631,0.09090909090909091
8,134.25030517578125,1.1288146506946122,136.79514615721996,5.484697341918945,7.145561695098877,0.25069095202822034,2.576051712036133,0.14545454545454545,8.03715991973877,9.876684188842773,13.094738960266113,0.3544496177859977,4.36865234375,0.12727272727272726,4.597012996673584,0.09090909090909091
9,133.190185546875,1.0903867328140757,132.21784169782313,5.380238056182861,7.008877754211426,0.27908312471935726,2.5289154052734375,0.14545454545454545,8.129761695861816,9.698674201965332,12.891351699829102,0.37434719270889283,4.280990123748779,0.12727272727272726,4.632251739501953,0.10909090909090909
10,132.14297485351562,1.0553984779892494,128.05300813117037,5.281880855560303,6.881572723388672,0.3050339455202721,2.4848902225494385,0.14545454545454545,8.214922904968262,9.532970428466797,12.70409107208252,0.3923917364475077,4.200465679168701,0.14545454545454545,4.664728164672852,0.10909090909090909
11,131.1092529296875,1.0235846919846965,124.26907723584372,5.193580150604248,6.763185501098633,0.3287399498701088,2.4446020126342773,0.14545454545454545,8.293167114257812,9.37902545928955,12.532230377197266,0.4087199485715497,4.125969409942627,0.14545454545454545,4.694472312927246,0.10909090909090909
12,130.08853149414062,0.9946751134176783,120.83352032837706,5.116148948669434,6.653232097625732,0.35038874866205094,2.4080755710601807,0.14545454545454545,8.364224433898926,9.236584663391113,12.374814987182617,0.42348062773244555,4.057201385498047,0.14545454545454545,4.721684455871582,0.12727272727272726
13,129.08074951171875,0.9684151243311749,117.71614753281779,5.043566703796387,6.551132678985596,0.37017342477366666,2.374171018600464,0.14545454545454545,8.429001808166504,9.10524845123291,12.231010437011719,0.4368019840889722,3.9956417083740234,0.16363636363636364,4.746633052825928,0.12727272727272726
14,128.0859832763672,0.9445375839763801,114.88499933069102,4.975484848022461,6.456244945526123,0.388286279370469,2.3427422046661377,0.14545454545454545,8.487979888916016,8.984235763549805,12.099743843078613,0.4488258643339994,3.941688060760498,0.18181818181818182,4.7694573402404785,0.12727272727272726
15,127.10414123535156,0.9227937995672099,112.30978013427762,4.911679267883301,6.368038654327393,0.4048868468543353,2.3136093616485596,0.14545454545454545,8.541592597961426,8.875799179077148,11.979804992675781,0.4596987609403941,3.8928074836730957,0.18181818181818182,4.79035758972168,0.12727272727272726
16,126.13529968261719,0.9029689937206054,109.96449459092423,4.853384494781494,6.28601598739624,0.42011857138734543,2.2868540287017822,0.14545454545454545,8.590363502502441,8.781682014465332,11.870172500610352,0.46954260056592956,3.8488495349884033,0.18181818181818182,4.8095293045043945,0.12727272727272726
17,125.1796875,0.8848771609411288,107.82709858722069,4.798642635345459,6.209645748138428,0.4341232685647982,2.262209892272949,0.16363636363636364,8.634509086608887,8.696646690368652,11.77008056640625,0.4784506664622078,3.809053897857666,0.2,4.82705545425415,0.12727272727272726
18,124.23663330078125,0.8683165452008843,105.87372217410302,4.747054576873779,6.138278961181641,0.44705558708822746,2.2392921447753906,0.16363636363636364,8.674482345581055,8.619125366210938,11.678634643554688,0.48652346122240964,3.7746574878692627,0.21818181818181817,4.843104362487793,0.14545454545454545
19,123.305908203125,0.8531060439251501,104.08206276361557,4.6983819007873535,6.0714898109436035,0.4590230123651864,2.217960834503174,0.16363636363636364,8.710651397705078,8.547590255737305,11.594746589660645,0.49387358652143576,3.7433807849884033,0.21818181818181817,4.8577680587768555,0.14545454545454545
20,122.38761901855469,0.8391063923079554,102.43519226766034,4.652465343475342,6.008917331695557,0.47011615785137584,2.1981616020202637,0.18181818181818182,8.743374824523926,8.481502532958984,11.517647743225098,0.5005820928376579,3.714597702026367,0.21818181818181817,4.8711419105529785,0.14545454545454545
21,121.48130798339844,0.8262057283228355,100.91982665482487,4.6091179847717285,5.9502129554748535,0.4804189924500295,2.1803221702575684,0.18181818181818182,8.772909164428711,8.420458793640137,11.446815490722656,0.5067059661775184,3.688246488571167,0.2,4.883356094360352,0.14545454545454545
22,120.58641052246094,0.8142717102447194,99.52001368870901,4.568352222442627,5.8949666023254395,0.49002261818688275,2.1637332439422607,0.18181818181818182,8.799541473388672,8.36389446258545,11.381509780883789,0.512318569757523,3.6639442443847656,0.2,4.894495010375977,0.14545454545454545
23,119.70333862304688,0.8032335254601617,98.22715593935959,4.529714584350586,5.843005657196045,0.4989734166438613,2.1482598781585693,0.18181818181818182,8.823315620422363,8.311543464660645,11.321346282958984,0.5174607463341955,3.641525983810425,0.2,4.904641628265381,0.14545454545454545
24,118.83207702636719,0.792998439118331,97.03028222539933,4.492986679077148,5.793999671936035,0.5073424910466284,2.133796453475952,0.18181818181818182,8.844559669494629,8.263046264648438,11.265864372253418,0.5221786529016105,3.6208348274230957,0.2,4.913827419281006,0.14545454545454545
25,117.97196960449219,0.7834564607941144,95.91624292708775,4.457900524139404,5.747552871704102,0.5152093805967732,2.120220422744751,0.18181818181818182,8.863668441772461,8.2179536819458,11.214444160461426,0.5265305121126849,3.6016786098480225,0.2,4.922116279602051,0.14545454545454545
26,117.12299346923828,0.7745422861012338,94.87713309119522,4.424382209777832,5.703466892242432,0.5226179263120434,2.107466697692871,0.18181818181818182,8.880860328674316,8.176018714904785,11.16670036315918,0.5305533565158869,3.584573268890381,0.21818181818181817,4.929589748382568,0.16363636363636364
27,116.28450775146484,0.7661935420014234,93.90544901421413,4.3923020362854,5.661535739898682,0.5296115132114874,2.095459222793579,0.18181818181818182,8.896364212036133,8.13902473449707,11.122271537780762,0.5342815448294709,3.569406270980835,0.21818181818181817,4.936314105987549,0.16363636363636364
28,115.45659637451172,0.7583526649387459,92.99440040855325,4.362636089324951,5.621535301208496,0.5362348617389145,2.084325075149536,0.18181818181818182,8.910274505615234,8.107953071594238,11.08086109161377,0.5377429851562985,3.555884599685669,0.21818181818181817,4.942375183105469,0.16363636363636364
29,114.63851928710938,0.7509678519655901,92.13792510634698,4.336463451385498,5.583249568939209,0.5425303797733048,2.0742011070251465,0.18181818181818182,8.922684669494629,8.078907012939453,11.042214393615723,0.5409618422369318,3.543311357498169,0.21818181818181817,4.9477972984313965,0.18181818181818182
30,113.82977294921875,0.7439979204485089,91.33099450061172,4.311283111572266,5.5465545654296875,0.5485238963838066,2.0646350383758545,0.18181818181818182,8.93371868133545,8.051687240600586,11.006064414978027,0.5439624813491987,3.531594753265381,0.21818181818181817,4.952622413635254,0.21818181818181817
31,113.03093719482422,0.7373958157504426,90.56786305991841,4.287024021148682,5.511298656463623,0.5542451166285072,2.0555784702301025,0.18181818181818182,8.943493843078613,8.026062965393066,10.97209644317627,0.5467730779789828,3.5206432342529297,0.21818181818181817,4.956909656524658,0.21818181818181817
32,112.24235534667969,0.7311112111308143,89.84237798552203,4.2635650634765625,5.477313995361328,0.5597255369889533,2.0469627380371094,0.18181818181818182,8.952176094055176,8.001768112182617,10.939964294433594,0.5494237461390727,3.5106046199798584,0.2545454545454545,4.960723400115967,0.21818181818181817
33,111.46354675292969,0.7251139113074678,89.15089033009303,4.240837097167969,5.4444966316223145,0.5649855471212444,2.0387485027313232,0.18181818181818182,8.959857940673828,7.9786763191223145,10.909477233886719,0.5519315649199625,3.50152587890625,0.2545454545454545,4.9641218185424805,0.21818181818181817
34,110.69486999511719,0.7193756518586369,88.49000593784194,4.218787670135498,5.412742614746094,0.57004501554011,2.0308878421783447,0.18181818181818182,8.966680526733398,7.956661701202393,10.880461692810059,0.5543118085767516,3.4929451942443848,0.2545454545454545,4.967142105102539,0.21818181818181817
35,109.93585205078125,0.7138721758142071,87.85688854414207,4.197574615478516,5.3819451332092285,0.5749238433316151,2.023393154144287,0.18181818181818182,8.972702026367188,7.935641288757324,10.852792739868164,0.5565756737734623,3.4848151206970215,0.2545454545454545,4.96981143951416,0.21818181818181817
36,109.1864242553711,0.7085963108697311,87.25063604572847,4.177544116973877,5.352097988128662,0.579625548200007,2.0162956714630127,0.18181818181818182,8.978039741516113,7.9155778884887695,10.826419830322266,0.5587282073646241,3.4771196842193604,0.2545454545454545,4.9721503257751465,0.21818181818181817
37,108.44680786132812,0.7035191887049088,86.66772600025706,4.158024311065674,5.3231000900268555,0.5841684026645697,2.009455680847168,0.18181818181818182,8.982742309570312,7.896289825439453,10.801141738891602,0.5607863547492205,3.469782829284668,0.2545454545454545,4.974198818206787,0.21818181818181817
38,107.716552734375,0.698615501137068,86.10491059072979,4.139004230499268,5.2948994636535645,0.5885626992673599,2.0028481483459473,0.18181818181818182,8.986894607543945,7.877627372741699,10.776729583740234,0.562769501196305,3.462742567062378,0.2545454545454545,4.975962162017822,0.23636363636363636
39,106.99501037597656,0.6938611491216338,85.55933826041337,4.120391845703125,5.267389297485352,0.5928269059556752,1.9964351654052734,0.18181818181818182,8.99058723449707,7.859461784362793,10.75304126739502,0.5646895452503317,3.4559364318847656,0.2545454545454545,4.977462291717529,0.23636363636363636
40,106.28192138671875,0.6892492494886631,85.03042281920966,4.102124214172363,5.240492343902588,0.5969746375478058,1.9901816844940186,0.18181818181818182,8.993942260742188,7.8417744636535645,10.73011302947998,0.566543913349719,3.449350357055664,0.2545454545454545,4.978691101074219,0.23636363636363636
41,105.57762145996094,0.6847701783468033,84.51690810380637,4.084213733673096,5.214197635650635,0.6010089557492999,1.9840890169143677,0.18181818181818182,8.996932983398438,7.824517250061035,10.707852363586426,0.5683405601393547,3.442957639694214,0.2545454545454545,4.9796929359436035,0.23636363636363636
42,104.88218688964844,0.6804138950575442,84.01751405612845,4.066672325134277,5.188485622406006,0.6049342251191313,1.978148341178894,0.18181818181818182,8.99963092803955,7.807648658752441,10.686171531677246,0.5700868386523281,3.4367358684539795,0.2545454545454545,4.980527400970459,0.23636363636363636
43,104.19544982910156,0.67617282392064,83.53143362125229,4.049475193023682,5.163305282592773,0.6087595004886026,1.972332239151001,0.18181818181818182,9.002117156982422,7.791178226470947,10.665056228637695,0.5717840858037464,3.4306833744049072,0.2545454545454545,4.981185436248779,0.2545454545454545
44,103.51653289794922,0.6720259823311056,83.05606393642142,4.032546043395996,5.138586521148682,0.6124965401098735,1.9666023254394531,0.18181818181818182,9.004443168640137,7.77495002746582,10.644340515136719,0.5734459715505802,3.424731492996216,0.2545454545454545,4.981695652008057,0.2545454545454545
