epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
1,147.90615844726562,1.5111356892389352,182.3376867652314,6.440933704376221,8.384542465209961,-0.03168441815315193,3.019775390625,0.09090909090909091,7.16414737701416,11.465893745422363,14.969110488891602,0.15641572525004155,5.176836013793945,0.09090909090909091,4.272771835327148,0.05454545454545454
2,143.99407958984375,1.42600267065291,172.07627270587227,6.257639408111572,8.14327621459961,0.026834871992371,2.935636043548584,0.10909090909090909,7.338383674621582,11.127426147460938,14.54395580291748,0.20365441733797074,4.999416828155518,0.09090909090909091,4.351068019866943,0.05454545454545454
3,140.2965850830078,1.3447997097603461,162.2975810313353,6.074931621551514,7.904881954193115,0.08297964662836843,2.8543272018432617,0.10909090909090909,7.509538650512695,10.788763999938965,14.128724098205566,0.2484768359069729,4.825997352600098,0.10909090909090909,4.426724433898926,0.05454545454545454
4,136.82455444335938,1.267435602110946,152.99407076664124,5.890765190124512,7.668793201446533,0.1369375166480239,2.773538112640381,0.12727272727272726,7.676777362823486,10.450750350952148,13.724699020385742,0.2908434082698761,4.660092353820801,0.10909090909090909,4.500040531158447,0.05454545454545454
5,133.54762268066406,1.1950956266844317,144.30218730977026,5.718796730041504,7.440027713775635,0.1876609227550582,2.695650339126587,0.12727272727272726,7.838704586029053,10.134202003479004,13.33777904510498,0.3302642218856613,4.499585151672363,0.10909090909090909,4.570769309997559,0.05454545454545454
6,130.4439697265625,1.1289481367387626,136.3721110893389,5.573545932769775,7.221471786499023,0.2346859839875406,2.6242291927337646,0.12727272727272726,7.9915971755981445,9.858682632446289,12.978632926940918,0.3658465516915218,4.3514580726623535,0.12727272727272726,4.637209415435791,0.05454545454545454
7,127.51087951660156,1.0672903886787901,128.99832928711135,5.433854103088379,7.0084404945373535,0.2791730867483456,2.5546658039093018,0.12727272727272726,8.139632225036621,9.591869354248047,12.639627456665039,0.3985424149352669,4.216322422027588,0.12727272727272726,4.698969841003418,0.05454545454545454
8,124.72000122070312,1.01069925512387,122.24061692856435,5.29794979095459,6.805209636688232,0.3203720480354241,2.486987829208374,0.12727272727272726,8.281250953674316,9.333146095275879,12.323127746582031,0.4282865701596671,4.0873541831970215,0.14545454545454545,4.7576494216918945,0.07272727272727272
9,122.07151794433594,0.9590307018229738,116.083493176621,5.166121482849121,6.61182165145874,0.35845008908586007,2.421434164047241,0.12727272727272726,8.413886070251465,9.086423873901367,12.030570030212402,0.4551099001036978,3.969848155975342,0.16363636363636364,4.813147068023682,0.07272727272727272
10,119.57626342773438,0.9119531313398856,110.48837055681497,5.037357807159424,6.427691459655762,0.3936850433925104,2.3600571155548096,0.14545454545454545,8.539313316345215,8.852520942687988,11.762070655822754,0.47916030100108875,3.8631858825683594,0.16363636363636364,4.865038871765137,0.10909090909090909
