epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
1,145.13870239257812,1.456665455045989,176.48255512812102,6.18928337097168,8.12373161315918,0.031500650677571684,2.944257974624634,0.09090909090909091,7.235561370849609,11.329957008361816,14.865230560302734,0.16808338446476567,5.118283748626709,0.09090909090909091,4.308096408843994,0.09090909090909091
2,138.344482421875,1.325958110333836,161.31989186424516,5.76613712310791,7.6427001953125,0.14280061763069463,2.787675619125366,0.10909090909090909,7.468555450439453,10.87059211730957,14.346360206604004,0.22514586245162294,4.889625549316406,0.09090909090909091,4.417750835418701,0.12727272727272726
3,131.90597534179688,1.207221449385682,147.50759231852862,5.381626129150391,7.184417724609375,0.24251965077535087,2.6422512531280518,0.12727272727272726,7.688514232635498,10.422761917114258,13.848590850830078,0.27798261916776634,4.669539928436279,0.10909090909090909,4.519625186920166,0.16363636363636364
4,125.83026123046875,1.100135267647106,135.00702606924824,5.009688377380371,6.752412796020508,0.3308766294869213,2.502045154571533,0.12727272727272726,7.896441459655762,9.986437797546387,13.372505187988281,0.3267722664715127,4.4586405754089355,0.10909090909090909,4.613693714141846,0.32727272727272727
5,120.12455749511719,1.0042830866208539,123.76665621889765,4.681842803955078,6.350773334503174,0.4081094548007901,2.371947765350342,0.14545454545454545,8.09116268157959,9.561321258544922,12.917765617370605,0.3717807167776763,4.2569260597229,0.12727272727272726,4.6997904777526855,0.4
6,114.79080963134766,0.9191369357772501,113.7269937161036,4.3850297927856445,5.982692718505859,0.4747311578243416,2.250671863555908,0.16363636363636364,8.273046493530273,9.147281646728516,12.4847412109375,0.41319259806255604,4.06608772277832,0.14545454545454545,4.777525424957275,0.45454545454545453
7,109.8229751586914,0.8440907168177236,104.81925194136625,4.106639385223389,5.651284694671631,0.5313133329264088,2.1368114948272705,0.2,8.441944122314453,8.748056411743164,12.073295593261719,0.4512328128700539,3.8852195739746094,0.16363636363636364,4.846646785736084,0.4727272727272727
8,105.217529296875,0.7784789342115765,96.9704231991791,3.85512113571167,5.3587846755981445,0.5785744711994805,2.0303564071655273,0.18181818181818182,8.600666046142578,8.373071670532227,11.683650970458984,0.4860822792370466,3.723212480545044,0.21818181818181817,4.906921863555908,0.4909090909090909
9,100.95803833007812,0.7215824273081299,90.10195705980504,3.646775960922241,5.106614112854004,0.6173036783916743,1.9341870546340942,0.18181818181818182,8.749378204345703,8.030935287475586,11.315869331359863,0.517927496820983,3.580132246017456,0.2545454545454545,4.958309173583984,0.6
10,97.0338134765625,0.6726126930134695,84.12773067634976,3.4737460613250732,4.894983768463135,0.6483661468911214,1.8487011194229126,0.2,8.889601707458496,7.7083964347839355,10.969673156738281,0.5469732141705248,3.4484076499938965,0.2545454545454545,5.0009355545043945,0.6363636363636364
