epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
1,802.9322509765625,4.280287868282487,541.2301093471051,8.185434341430664,11.746803283691406,-1.0250120497656132,5.593123912811279,0.0,0.8574193120002747,23.165847778320312,28.3986873626709,-2.036218434013848,12.034655570983887,0.0,0.05220955237746239,1.0
2,680.3076782226562,4.250378579152058,536.2828646725793,8.328404426574707,11.827962875366211,-1.0530903650666952,5.090420246124268,0.0,2.6125268936157227,22.939945220947266,28.156070709228516,-1.984561638571284,11.426881790161133,0.0,3.561713218688965,0.8181818181818182
3,522.3012084960938,4.497213387484691,566.3509316123,8.93734073638916,12.275251388549805,-1.2113068004193366,4.83508825302124,0.0,3.801933765411377,23.817766189575195,28.832937240600586,-2.129783239937558,11.113269805908203,0.0,5.177755832672119,0.6181818181818182
4,385.0474853515625,4.674163308679177,588.2662270087176,9.304132461547852,12.550736427307129,-1.3116741985708869,4.816561698913574,0.03636363636363636,4.084280967712402,24.506269454956055,29.351158142089844,-2.2432988300054286,11.000165939331055,0.0,5.937272548675537,0.5454545454545454
5,298.49163818359375,4.477509208598149,564.8569908933432,8.58503246307373,12.148381233215332,-1.165833177045208,4.623229503631592,0.05454545454545454,4.36110782623291,23.923681259155273,28.888538360595703,-2.141865743910034,10.747020721435547,0.0,6.457430839538574,0.6727272727272727
6,220.05917358398438,3.9792690068731433,500.8573492223595,7.659809589385986,11.575268745422363,-0.9663027384480709,4.5008769035339355,0.07272727272727272,4.264074325561523,21.611244201660156,27.08765411376953,-1.7623537807591578,10.244662284851074,0.0,6.8472723960876465,0.9090909090909091
7,164.81692504882812,3.4441679411556247,430.44917659025214,7.059441089630127,11.113846778869629,-0.8126627060356835,4.531330108642578,0.05454545454545454,3.80258846282959,18.364992141723633,24.776262283325195,-1.3110430591612343,9.642476081848145,0.0,7.051084041595459,1.0
8,126.17332458496094,3.039941152961293,376.23737383830576,6.784494400024414,10.86910343170166,-0.733706791924732,4.545600414276123,0.05454545454545454,3.600466251373291,15.615568161010742,22.720033645629883,-0.9433653348474342,9.093725204467773,0.01818181818181818,7.358094692230225,1.0
9,107.8614501953125,2.755850569215096,337.72355902216896,6.733267307281494,10.741412162780762,-0.6932105897750369,4.521864414215088,0.05454545454545454,3.6604931354522705,13.784581184387207,21.087703704833984,-0.674152611399621,8.610742568969727,0.03636363636363636,7.868391036987305,1.0
10,108.18072509765625,2.667259540012387,324.1332305798014,6.940925598144531,10.882065773010254,-0.7378445241168266,4.470103740692139,0.07272727272727272,3.976675510406494,12.985993385314941,20.283681869506836,-0.5489237733118724,8.306488990783691,0.03636363636363636,8.30328369140625,1.0
11,108.21554565429688,2.587361012101696,312.6112452500993,7.0438947677612305,10.924637794494629,-0.751468332095514,4.383955001831055,0.09090909090909091,4.362821578979492,12.397052764892578,19.66029167175293,-0.455179018614738,8.023785591125488,0.07272727272727272,8.494702339172363,1.0
12,108.06240844726562,2.62159338461835,315.0208977730754,7.333901882171631,11.188824653625488,-0.8372029925761457,4.251607418060303,0.09090909090909091,5.051163196563721,12.28271484375,19.484922409057617,-0.42933431052914894,7.856081485748291,0.09090909090909091,8.547223091125488,1.0
13,105.97093200683594,2.691735883586797,321.94543434089246,7.743995189666748,11.500146865844727,-0.9408632224737525,4.122854232788086,0.14545454545454545,5.8481035232543945,12.277514457702637,19.477785110473633,-0.4282873723087315,7.754138469696045,0.12727272727272726,8.658148765563965,1.0
14,101.27925109863281,2.6575286900019446,317.5217642013213,7.814574718475342,11.462690353393555,-0.9282411784934599,3.990453004837036,0.16363636363636364,6.492040634155273,12.113547325134277,19.293962478637695,-0.40145548610801485,7.625736713409424,0.12727272727272726,8.622366905212402,1.0
15,88.89141845703125,2.629140025448536,314.1700809504291,7.835145473480225,11.396947860717773,-0.9061860848609671,3.8424293994903564,0.18181818181818182,7.201788902282715,12.050450325012207,19.197898864746094,-0.38753472386319276,7.5087409019470215,0.12727272727272726,8.65887451171875,1.0
16,79.39525604248047,2.6716101884888865,319.54827619474327,8.073678016662598,11.455998420715332,-0.9259902386312848,3.7222208976745605,0.23636363636363636,7.974643230438232,12.37596321105957,19.4066162109375,-0.41786906026164905,7.471775054931641,0.14545454545454545,8.758160591125488,1.0
17,65.92290496826172,2.6498471542953506,318.4431835821706,7.767995834350586,11.245969772338867,-0.8560172383142353,3.5113916397094727,0.3090909090909091,8.855938911437988,12.647429466247559,19.59445571899414,-0.4454494852308648,7.411806583404541,0.16363636363636364,8.942670822143555,0.9818181818181818
18,52.34785842895508,2.518709479362507,305.341105283057,6.987060070037842,10.66072940826416,-0.6678693089489549,3.2264463901519775,0.32727272727272727,9.864221572875977,12.647599220275879,19.580089569091797,-0.44333074216903645,7.249302864074707,0.16363636363636364,9.1870698928833,0.8545454545454545
19,44.07109069824219,2.4068649189541595,294.39350039616056,6.5046467781066895,10.107245445251465,-0.49918001662571254,2.991039991378784,0.34545454545454546,10.661705017089844,12.670746803283691,19.608013153076172,-0.4474503123802416,7.1108174324035645,0.18181818181818182,9.261625289916992,0.7090909090909091
20,36.74879455566406,2.378745932051107,292.9692193630426,6.231557846069336,9.797297477722168,-0.408642517279582,2.831122398376465,0.38181818181818183,11.229087829589844,13.145803451538086,19.848535537719727,-0.483178432778538,7.106513977050781,0.2,9.292706489562988,0.4909090909090909
21,31.10837745666504,2.3144432465621514,287.09157829614105,5.821326732635498,9.399468421936035,-0.29656637539858366,2.6344780921936035,0.4909090909090909,11.971179008483887,13.49389362335205,19.936979293823242,-0.4964257908838834,7.022363185882568,0.2,9.40760612487793,0.45454545454545453
22,29.486804962158203,2.1886761138760726,273.8824181784403,5.243079662322998,8.81157112121582,-0.13944902719517605,2.360521078109741,0.5272727272727272,12.986987113952637,13.50243854522705,19.811038970947266,-0.4775801007673024,6.771293640136719,0.2,9.657402038574219,0.34545454545454546
23,28.888343811035156,2.113578242094956,265.94168163118593,4.884571075439453,8.44881820678711,-0.04756294426894647,2.181755781173706,0.6545454545454545,13.83204460144043,13.611140251159668,19.72608184814453,-0.4649343544601794,6.585422039031982,0.23636363636363636,9.807689666748047,0.2727272727272727
24,28.05880355834961,1.9784266118656757,250.25806541937004,4.661972522735596,7.972065448760986,0.06732592787103786,2.0343804359436035,0.7090909090909091,14.599187850952148,13.38789176940918,19.323780059814453,-0.40579083441751584,6.289244651794434,0.23636363636363636,9.790942192077637,0.21818181818181817
25,26.469127655029297,1.7621651053134704,224.07288339305342,4.246601104736328,7.32914924621582,0.21169309645981504,1.821458101272583,0.7454545454545455,15.773880004882812,12.709654808044434,18.458410263061523,-0.28269999096913856,5.802229881286621,0.2909090909090909,9.972238540649414,0.16363636363636364
26,25.543222427368164,1.5833120728973356,201.59133775509895,4.005339622497559,6.900719165802002,0.3011613440001417,1.6961263418197632,0.8363636363636363,17.42104721069336,11.857836723327637,17.54829978942871,-0.15932866273127888,5.215050220489502,0.38181818181818183,10.400641441345215,0.05454545454545454
27,22.881385803222656,1.3988929312893539,177.99870499721897,3.8199968338012695,6.507662296295166,0.37850413014307094,1.6198432445526123,0.8545454545454545,19.01810646057129,10.868037223815918,16.471128463745117,-0.02137018691343262,4.6418256759643555,0.4,10.790854454040527,0.01818181818181818
28,22.13681411743164,1.3771332696760699,174.59721603832622,3.9241857528686523,6.576728820800781,0.3652421245604742,1.612911343574524,0.8727272727272727,19.274255752563477,10.614985466003418,16.207643508911133,0.011045659461117574,4.462184429168701,0.4,10.669962882995605,0.01818181818181818
29,18.85955238342285,1.2716571804656331,160.89707275355454,3.913853406906128,6.383525371551514,0.40198877969601954,1.5670572519302368,0.8727272727272727,19.990385055541992,9.979819297790527,15.501462936401367,0.09534731483608783,4.126594543457031,0.43636363636363634,10.729964256286621,0.0
30,18.086441040039062,1.2390567766055356,156.18437351377497,4.020936965942383,6.4153337478637695,0.3960142196028499,1.6068577766418457,0.8909090909090909,21.171432495117188,9.397461891174316,15.167588233947754,0.13389699456804705,3.7984418869018555,0.45454545454545453,11.013893127441406,0.0
31,17.02565574645996,1.198143561286603,150.30876026465967,4.085058212280273,6.447608947753906,0.3899216861320568,1.581815242767334,0.8909090909090909,21.355709075927734,9.056714057922363,14.7470064163208,0.18126336204871007,3.601449966430664,0.5272727272727272,11.059816360473633,0.0
32,16.054792404174805,1.15717443237028,144.68171535773968,4.076004981994629,6.430688381195068,0.3931196050061101,1.5703480243682861,0.8909090909090909,21.42001724243164,8.633318901062012,14.375532150268555,0.22199154494778783,3.38832426071167,0.509090909090909,10.912062644958496,0.0
33,12.73741340637207,1.0374309171857998,129.9130818528472,3.776428699493408,6.047596454620361,0.46327249680980054,1.4962172508239746,0.9090909090909091,22.148073196411133,8.023139953613281,13.663064002990723,0.2971985010775201,3.0819296836853027,0.5454545454545454,11.014215469360352,0.0
34,12.372005462646484,0.9386271460327793,117.67460260292569,3.5260326862335205,5.723511219024658,0.5192565970471739,1.4650379419326782,0.9818181818181818,23.350601196289062,7.5264763832092285,13.031962394714355,0.36062429389993045,2.8554470539093018,0.6,11.308518409729004,0.0
35,12.705512046813965,0.9171856615625718,114.91710833867228,3.4599738121032715,5.672885894775391,0.5277235157421499,1.4679092168807983,0.9818181818181818,23.73849868774414,7.198477268218994,12.863551139831543,0.3770427477937057,2.7490298748016357,0.6181818181818182,11.240195274353027,0.0
36,12.242478370666504,0.8648117488130275,108.61048214346192,3.294034481048584,5.45097541809082,0.5639496483631178,1.4391324520111084,0.9818181818181818,23.922191619873047,6.976606369018555,12.561635971069336,0.40594190582462497,2.619142770767212,0.6363636363636364,11.100131034851074,0.03636363636363636
37,11.6317138671875,0.7953034577314044,100.16662624623518,3.101857900619507,5.159432888031006,0.6093461102431574,1.4239110946655273,0.9818181818181818,24.817041397094727,6.794802188873291,12.12822151184082,0.4462283051265413,2.5866076946258545,0.5636363636363636,11.296602249145508,0.09090909090909091
38,11.533672332763672,0.8184003367204811,103.3208085457702,3.1576662063598633,5.175652980804443,0.6068859972636169,1.4594955444335938,0.9818181818181818,25.824430465698242,7.290685653686523,12.372018814086914,0.4237411256410759,2.905320882797241,0.4727272727272727,11.548555374145508,0.10909090909090909
39,11.062518119812012,0.7612438499351288,96.59462112433675,2.9670493602752686,4.869027137756348,0.6520854677058139,1.423938512802124,0.9818181818181818,25.971345901489258,7.130191326141357,12.07370662689209,0.45119541266993113,2.7965586185455322,0.5454545454545454,11.656460762023926,0.14545454545454545
40,10.60645866394043,0.7485205951368582,95.11858481592208,2.9229989051818848,4.792636871337891,0.6629166745109301,1.402466893196106,0.9818181818181818,25.600055694580078,7.012704849243164,12.012428283691406,0.45675206635270105,2.6723809242248535,0.5636363636363636,11.863195419311523,0.14545454545454545
41,9.695804595947266,0.7531845587192165,96.22365062338031,2.869328498840332,4.674100875854492,0.6793846440874785,1.3883652687072754,0.9818181818181818,25.524744033813477,7.227725028991699,12.196428298950195,0.4399822377458863,2.7516989707946777,0.5454545454545454,12.239717483520508,0.12727272727272726
42,9.362468719482422,0.7096642668681341,91.39146447266353,2.717653751373291,4.334478855133057,0.7242839696719174,1.3629014492034912,0.9818181818181818,25.782712936401367,7.227689266204834,12.05020809173584,0.4533296305241249,2.7073209285736084,0.6,12.759858131408691,0.10909090909090909
43,9.159444808959961,0.7081440110544892,91.11232499460334,2.8030223846435547,4.353538990020752,0.7218538223211493,1.3796013593673706,0.9818181818181818,26.049501419067383,7.1287055015563965,12.01324462890625,0.4566782017930304,2.6808905601501465,0.6,13.301800727844238,0.09090909090909091
44,8.11536693572998,0.7296974832252547,93.4021031460743,2.953361749649048,4.552337646484375,0.6958715050386879,1.4083988666534424,0.9818181818181818,26.237335205078125,7.199148178100586,12.056394577026367,0.45276809275623964,2.709567070007324,0.6181818181818182,13.766908645629883,0.09090909090909091
45,8.66564655303955,0.6806173426645117,87.61616234209964,2.8612570762634277,4.254898548126221,0.7343152733311571,1.393318772315979,0.9818181818181818,26.415435791015625,6.879307746887207,11.790843963623047,0.47660899905633847,2.5502474308013916,0.6,14.203807830810547,0.07272727272727272
46,8.057387351989746,0.7086051768952972,90.87276727253266,2.995295524597168,4.438886642456055,0.7108412583192891,1.426796317100525,0.9818181818181818,26.867982864379883,6.991464614868164,11.930553436279297,0.46413220539588296,2.6384754180908203,0.6363636363636364,14.67518424987793,0.07272727272727272
47,7.75308084487915,0.6859264198874423,87.66569211724027,2.9871881008148193,4.450923919677734,0.7092708639436032,1.426144003868103,0.9818181818181818,26.910823822021484,6.692888259887695,11.649460792541504,0.4890855587566503,2.5280210971832275,0.6181818181818182,14.958005905151367,0.05454545454545454
48,7.731382846832275,0.6341097221393002,81.15395207261281,3.027813673019409,4.247430801391602,0.7352470089579641,1.4346617460250854,0.9818181818181818,26.90336036682129,6.143503665924072,11.23505973815918,0.5247881440764,2.287930727005005,0.6727272727272727,15.112309455871582,0.05454545454545454
49,7.548870086669922,0.652275210892664,83.22516364636317,3.0913283824920654,4.379928112030029,0.718471614830146,1.4487069845199585,0.9818181818181818,27.013751983642578,6.242977619171143,11.317366600036621,0.5177999885426375,2.3502845764160156,0.6545454545454545,15.259486198425293,0.05454545454545454
50,7.128443717956543,0.6425130640612521,81.95224547966927,3.1281063556671143,4.354788780212402,0.7216941250625939,1.4508647918701172,0.9818181818181818,26.9023380279541,6.161108016967773,11.223908424377441,0.525731003455725,2.3191144466400146,0.6909090909090909,15.259552955627441,0.05454545454545454
51,7.023804187774658,0.585929463807239,74.83081636663064,2.9282970428466797,4.130080223083496,0.7496744332147889,1.4135898351669312,0.9818181818181818,26.598413467407227,5.412524223327637,10.749256134033203,0.5649959327700153,2.0375173091888428,0.6909090909090909,15.070906639099121,0.05454545454545454
52,6.699226379394531,0.5984331931896625,76.21537072240085,2.942094564437866,4.236259937286377,0.7366378212746975,1.4214189052581787,0.9818181818181818,26.63324737548828,5.419968605041504,10.795320510864258,0.5612596895429107,2.078676223754883,0.7090909090909091,14.928351402282715,0.05454545454545454
53,6.515018463134766,0.6018259115721922,76.81611483855409,2.9275882244110107,4.198949337005615,0.7412565180942563,1.406364917755127,0.9818181818181818,26.254995346069336,5.522490978240967,10.879792213439941,0.5543666220961452,2.0822091102600098,0.6363636363636364,14.650298118591309,0.07272727272727272
