epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
1,243.9237060546875,1.58900343868287,191.8072291208282,6.5896220207214355,8.587247848510742,-0.08217174721959686,3.0914385318756104,0.07272727272727272,6.997133731842041,11.776223182678223,15.366613388061523,0.11101829949344955,5.339305877685547,0.07272727272727272,4.189385890960693,0.09090909090909091
2,242.45867919921875,1.5784539186234205,190.59354288211853,6.558617115020752,8.55007266998291,-0.07282234075727434,3.074582099914551,0.07272727272727272,7.004008769989014,11.739083290100098,15.329044342041016,0.11535986445819879,5.321624755859375,0.07272727272727272,4.189355850219727,0.09090909090909091
3,241.000244140625,1.567959753436958,189.38595314667418,6.527619361877441,8.512970924377441,-0.06353188841242807,3.0577239990234375,0.07272727272727272,7.010754585266113,11.703733444213867,15.291519165039062,0.11968572067043881,5.304337501525879,0.09090909090909091,4.189324855804443,0.09090909090909091
4,239.54830932617188,1.5575213028734516,188.1844774389483,6.4966325759887695,8.475948333740234,-0.05430149761046921,3.040867805480957,0.07272727272727272,7.017479419708252,11.668387413024902,15.254034042358398,0.12399633605045735,5.287135124206543,0.09090909090909091,4.189292907714844,0.09090909090909091
5,238.10308837890625,1.547139838190231,186.9892741493877,6.4656596183776855,8.439008712768555,-0.04513188492078091,3.0239927768707275,0.07272727272727272,7.023561954498291,11.635263442993164,15.216596603393555,0.12829097529494515,5.270302772521973,0.09090909090909091,4.1892619132995605,0.09090909090909091
6,236.66452026367188,1.5368156199963137,185.80036761082374,6.434701919555664,8.402154922485352,-0.03602344119939116,3.007080078125,0.07272727272727272,7.028432369232178,11.60235595703125,15.179206848144531,0.13256963840390246,5.253505229949951,0.09090909090909091,4.189229488372803,0.09090909090909091
7,235.23292541503906,1.526550061235691,184.6179173875512,6.403763771057129,8.36539363861084,-0.026977534442395923,2.9901716709136963,0.07272727272727272,7.033242702484131,11.56946086883545,15.14186954498291,0.136831723765531,5.236710548400879,0.09090909090909091,4.189197540283203,0.09090909090909091
8,233.80833435058594,1.5163429245025453,183.44188575739372,6.372847557067871,8.328726768493652,-0.01799436007780897,2.973275899887085,0.09090909090909091,7.038003921508789,11.536580085754395,15.104581832885742,0.14107769930011826,5.219919681549072,0.09090909090909091,4.18916130065918,0.09090909090909091
9,232.39077758789062,1.5061957873200065,182.27246917539878,6.341957092285156,8.292159080505371,-0.009075025531041447,2.9566650390625,0.10909090909090909,7.042732238769531,11.503718376159668,15.067353248596191,0.1453064954755785,5.203132629394531,0.09090909090909091,4.189123153686523,0.09090909090909091
10,230.98043823242188,1.496109437460432,181.10974808948004,6.311094760894775,8.255696296691895,-0.00022024737147696705,2.940330982208252,0.10909090909090909,7.047423362731934,11.470879554748535,15.030184745788574,0.14951804544615632,5.186349391937256,0.09090909090909091,4.189082145690918,0.07272727272727272
11,229.5773162841797,1.4860836511507804,179.95369422826525,6.280261039733887,8.219339370727539,0.008570104686226987,2.9239795207977295,0.10909090909090909,7.051385402679443,11.438056945800781,14.993075370788574,0.15371254974911785,5.16956901550293,0.09090909090909091,4.1890387535095215,0.07272727272727272
12,228.18154907226562,1.4761194534727688,178.80441569958703,6.249464988708496,8.18309497833252,0.017294467217960463,2.907623767852783,0.10909090909090909,7.055016040802002,11.405261993408203,14.956027030944824,0.15788967415568633,5.152797698974609,0.09090909090909091,4.188981056213379,0.07272727272727272
13,226.79330444335938,1.4662177802424052,177.66204037681018,6.21870231628418,8.146965026855469,0.02595310079440838,2.891268014907837,0.10909090909090909,7.058425426483154,11.372491836547852,14.919048309326172,0.1620488170540635,5.136034965515137,0.09090909090909091,4.188902854919434,0.07272727272727272
14,225.41259765625,1.4563784948491114,176.5265279240848,6.187981128692627,8.110954284667969,0.03454496313283095,2.8748786449432373,0.10909090909090909,7.060537338256836,11.33974838256836,14.882133483886719,0.16619044636453673,5.11928129196167,0.09090909090909091,4.188808917999268,0.07272727272727272
