column,protocol,seed,method,V1_rmse,V1_mae,V1_r2,V2_rmse,V2_mae,V2_r2,combined_normalized_rmse,normalized_rmse,nrmse,combined_nrmse,all_outputs_finite,Center_rmse,Width_rmse,Var_eC,Var_eW,Cov_eC_eW
40g,row,1425370602,HIER_CW_8G_25G_40G,16.415265938761955,9.945085042601905,0.6133653545987992,20.65619696888172,14.564439047908271,0.7254469123661224,1.7307222744660617,1.7307222744660617,1.684056992199518,1.684056992199518,True,17.896385018599805,10.543076931293783,312.0056456464548,111.00885438395073,77.50353393296206
40g,row,1425370602,M3_LATENT_RESIDUAL_RIDGE,16.46336784579519,9.716384881037223,0.6110961117315848,20.01648783557575,13.354605286984187,0.7421890532520972,1.7198256682042032,1.7198256682042032,1.6672135038556553,1.6672135038556553,True,17.636298034634805,9.962354075697956,306.69194100022736,98.69655050547267,66.35763773375317
40g,row,1425370602,M3_LATENT_TINY_ADAPTER,16.38266529556657,9.58837667316746,0.6148995389234512,19.967345756912707,13.193231932915003,0.743453392308578,1.7124989524988412,1.7124989524988412,1.6605641806100686,1.6605641806100686,True,17.5505971686259,10.103434743878188,302.4568309109852,101.78784365608287,66.42553806336457
40g,row,536279090,M3_CENTER_WIDTH_FULL,10.125387651738096,7.2864411573084285,0.8257785452529481,14.704516936227305,10.769356321751456,0.8099009559945483,1.1153101984535152,1.1153101984535152,1.0998309122219818,1.0998309122219818,True,11.955683945996256,8.1079635165263,142.02242833326073,63.497293920348646,55.4167174565149
40g,row,536279090,HIER_CW_25G_40G,10.145130593266273,7.3595600270565935,0.825098473042456,14.908155117800804,10.924552845878617,0.8045992551756187,1.12196508992395,1.12196508992395,1.1074170989321555,1.1074170989321555,True,12.05223962883307,8.32632015108825,143.76999379176814,66.27752390424169,57.535409815929484
40g,row,536279090,HIER_CW_8G_25G_40G,10.226446618792389,7.527805291339669,0.8222834684015536,15.314923290745572,11.304901926673306,0.7937907889042428,1.138388759711393,1.138388759711393,1.1252279786960555,1.1252279786960555,True,12.25198089274163,8.820999292168606,146.49186915280782,71.13784069558125,60.06929548257546
40g,row,536279090,M3_LATENT_RESIDUAL_RIDGE,9.210661762900537,6.763002079593069,0.8558349503440021,13.856184083553067,9.779326607779074,0.8312026213568651,1.0269420110567244,1.0269420110567244,1.0154031816396865,1.0154031816396865,True,10.98616713503861,8.418834934818765,118.76522379830747,66.08210650902099,50.53627246343853
40g,row,536279090,M3_LATENT_TINY_ADAPTER,10.122643231116733,7.283863437658487,0.8258729756434824,14.702102035432997,10.766163524687318,0.8099633902299795,1.1150479635421389,1.1150479635421389,1.0995816598204249,1.0995816598204249,True,11.953011371802019,8.108113040146847,141.96405450607134,63.504595723279806,55.414877336499025
40g,row,2767143051,M3_CENTER_WIDTH_FULL,12.2976349234542,8.017698381752064,0.7369010974893306,15.916396501445657,11.121869783034194,0.7475598090217714,1.3068867206822343,1.3068867206822343,1.2753608289816214,1.2753608289816214,True,13.387984987802394,9.60075186998887,177.85164802229963,92.17214146105805,50.99351708917061
40g,row,2767143051,HIER_CW_25G_40G,12.33225044464215,7.937257556902924,0.7354178654102599,15.967739295219001,11.114640868413462,0.7459285491688286,1.3107194983337096,1.3107194983337096,1.2791541668682107,1.2791541668682107,True,13.399458519515917,9.794092300668002,178.98563005028382,95.91780820513782,51.502174675725314
40g,row,2767143051,HIER_CW_8G_25G_40G,12.421155915782093,7.980742817695486,0.7315892715069291,16.16263693020336,11.179640127447291,0.7396884515895648,1.322052357938142,1.322052357938142,1.290857186683374,1.290857186683374,True,13.497030953790848,10.116941997121991,182.13763679274342,101.6348555589228,53.624892760189184
40g,row,2767143051,M3_LATENT_RESIDUAL_RIDGE,11.56458166039238,7.5967226987549035,0.7673325133369084,15.245572972602849,10.520343705683647,0.7683904285059556,1.235575832075869,1.235575832075869,1.2079818149910624,1.2079818149910624,True,12.744646730521936,9.09010491372188,161.3460449662411,82.6237601662398,49.26183425825853
40g,row,2767143051,M3_LATENT_TINY_ADAPTER,11.697708536597812,7.474524340977776,0.7619449293306979,15.022855225877834,10.285562316486974,0.7751080216087598,1.2403808698494765,1.2403808698494765,1.2095025106723034,1.2095025106723034,True,12.660414325909308,9.159736059243086,159.76682905678533,83.89886499298835,44.4563045864611
40g,row,1362771960,M3_CENTER_WIDTH_FULL,16.051162306796005,9.399078099298865,0.6580608762485207,18.904776847995823,14.052730938339332,0.772459550549992,1.6631781569846293,1.6631781569846293,1.6064815653136604,1.6064815653136604,True,16.68231500691522,10.810285018604265,278.1849786283269,116.12784065523756,50.16556974518707
40g,row,1362771960,HIER_CW_25G_40G,16.07317977256964,9.405426004124436,0.6571221533893223,18.951592112112763,14.16454947961488,0.7713312054829294,1.6659189587637395,1.6659189587637395,1.6093346876514145,1.6093346876514145,True,16.732486618677807,10.729187732235163,279.834297811763,114.66923506209547,50.6594244901979
40g,row,1362771960,HIER_CW_8G_25G_40G,15.995313420780697,9.403309191844778,0.6604362426663841,18.869822866158753,14.13234286438212,0.7733001943768364,1.6580694689922553,1.6580694689922553,1.6018505874083022,1.6018505874083022,True,16.601624918516954,11.017473989891577,275.5997336437806,118.52223708010055,49.90835405413879
40g,row,1362771960,M3_LATENT_RESIDUAL_RIDGE,15.45654496277014,8.696376709506074,0.6829259754649566,17.74740671271489,12.452969253442372,0.7994672520853472,1.5916105544257098,1.5916105544257098,1.532754714954112,1.532754714954112,True,15.863228816906865,10.05894330608974,249.49642743912335,101.18227088278125,38.02061538204641
40g,row,1362771960,M3_LATENT_TINY_ADAPTER,15.858238269497708,9.039083243585697,0.6662312290415011,18.36932094192401,13.436996636258579,0.785166647821578,1.6364520518517423,1.6364520518517423,1.5775862994568568,1.5775862994568568,True,16.334241220667717,10.516729564807592,266.08945027504376,110.29108352526684,43.44628807210518
