epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_quantile_crossing_rate,V2_quantile_crossing_rate
1,654.6607666015625,1.3249213025167648,495.980703155803,7.915212631225586,13.86954116821289,0.3374769475220747,3.6316375732421875,0.12280701754385964,8.609533309936523,11.959217071533203,24.642099380493164,0.48697435504318554,5.3776140213012695,0.08771929824561403,4.70466947555542,0.0,0.0,0.0
2,546.694580078125,1.1306947185175282,423.23630824375687,7.4217753410339355,12.816862106323242,0.43422961501255486,3.372891664505005,0.14035087719298245,9.469002723693848,10.492551803588867,22.758047103881836,0.5624238632052815,4.675285816192627,0.12280701754385964,4.984221935272217,0.0,0.0,0.0
3,472.60205078125,1.0388081943396321,390.6677645203681,7.206347942352295,12.062594413757324,0.498860873907091,3.147226095199585,0.15789473684210525,10.469332695007324,10.524827003479004,22.14324188232422,0.5857465898821785,4.579471111297607,0.14035087719298245,5.287101745605469,0.0,0.0,0.0
4,423.75390625,1.0289786371023146,390.08677247791184,6.955246448516846,11.614127159118652,0.5354313060055578,2.9172072410583496,0.19298245614035087,11.384350776672363,11.471097946166992,22.591981887817383,0.5687864964475672,4.963232517242432,0.17543859649122806,5.563187122344971,0.0,0.0,0.0
5,390.71746826171875,1.0264550126740501,391.9848117285246,6.545775413513184,11.228960990905762,0.5657338892874471,2.7251172065734863,0.2631578947368421,12.084230422973633,12.291837692260742,23.060583114624023,0.5507126056593434,5.280624866485596,0.14035087719298245,5.7731614112854,0.0,0.0,0.0
6,364.7379150390625,0.9874027236024892,378.9694900656914,6.265803813934326,10.754651069641113,0.6016457760992051,2.555426597595215,0.2982456140350877,12.516063690185547,12.406349182128906,22.948070526123047,0.5550860710542149,5.3006086349487305,0.14035087719298245,5.920881271362305,0.0,0.0,0.0
7,339.291015625,0.935473661602073,360.45669363582056,5.952320098876953,10.265195846557617,0.6370796489001547,2.3849356174468994,0.3333333333333333,12.78199291229248,12.110658645629883,22.586830139160156,0.5689831783423648,5.131201267242432,0.17543859649122806,6.046886444091797,0.0,0.0,0.0
8,313.8703918457031,0.8941308753339285,345.55218516941477,5.665860176086426,9.883063316345215,0.6635969465638045,2.224717855453491,0.3684210526315789,12.97314453125,11.619016647338867,22.265544891357422,0.5811578860581312,4.890124797821045,0.22807017543859648,6.172491073608398,0.0,0.0,0.0
9,290.08160400390625,0.8803458118943354,340.8755877812664,5.478986740112305,9.707650184631348,0.6754324991228641,2.0988576412200928,0.45614035087719296,13.174858093261719,11.322686195373535,22.20977783203125,0.5832533559246353,4.786729335784912,0.24561403508771928,6.301681995391846,0.0,0.0,0.0
10,269.6551818847656,0.8945978408338975,346.844913263486,5.456475734710693,9.717347145080566,0.6747837194600028,2.0387563705444336,0.5087719298245614,13.361681938171387,11.438043594360352,22.46855926513672,0.5734852078077096,4.832239627838135,0.21052631578947367,6.40845251083374,0.0,0.0,0.0
11,252.09664916992188,0.9338592413038491,362.34772126208645,5.589409351348877,9.886263847351074,0.6633790049826513,2.0292627811431885,0.5087719298245614,13.487732887268066,11.932306289672852,23.0047607421875,0.5528851676491691,5.0174665451049805,0.19298245614035087,6.471901893615723,0.0,0.0,0.0
12,235.96926879882812,0.9966097351148681,386.920445324944,5.764952182769775,10.180315017700195,0.6430566827491642,2.0461196899414062,0.47368421052631576,13.52054500579834,12.468509674072266,23.802589416503906,0.5213346010061405,5.284605503082275,0.12280701754385964,6.483234405517578,0.0,0.0,0.0
13,220.09054565429688,1.0824179335677124,420.31575338764196,5.956729888916016,10.598142623901367,0.6131556111740452,2.0988638401031494,0.5263157894736842,13.473116874694824,13.101430892944336,24.819150924682617,0.47957576925375056,5.5886549949646,0.12280701754385964,6.453200340270996,0.0,0.0,0.0
14,204.71908569335938,1.1842064180904162,459.6932099606647,6.216418743133545,11.105074882507324,0.5752633089521209,2.1743996143341064,0.5263157894736842,13.385282516479492,13.76157283782959,25.937252044677734,0.43162938993757594,5.905993461608887,0.14035087719298245,6.405823707580566,0.0,0.0,0.0
15,190.4087677001953,1.2746888207270706,494.6641028553595,6.381908416748047,11.54122257232666,0.5412453630988762,2.229015588760376,0.5087719298245614,13.259200096130371,14.272712707519531,26.887331008911133,0.38922814312374154,6.172552585601807,0.12280701754385964,6.3636088371276855,0.0,0.0,0.0
16,177.27474975585938,1.3237400838911644,513.8738621098328,6.393819808959961,11.739147186279297,0.52537572278893,2.245588541030884,0.5263157894736842,13.080294609069824,14.519729614257812,27.42503547668457,0.36455490024516624,6.310124397277832,0.12280701754385964,6.330286026000977,0.0,0.0,0.0
17,165.16567993164062,1.3170570552341632,512.0228214491817,6.24763298034668,11.614952087402344,0.5353653364136451,2.2183611392974854,0.5263157894736842,12.830032348632812,14.483972549438477,27.463274002075195,0.3627816366620147,6.296963691711426,0.12280701754385964,6.28436803817749,0.0,0.0,0.0
18,154.24105834960938,1.272101917510689,495.68137319805464,5.979979991912842,11.266519546508789,0.5628239694080475,2.159254312515259,0.5263157894736842,12.523042678833008,14.193946838378906,27.156837463378906,0.3769225264400218,6.161482810974121,0.14035087719298245,6.228810787200928,0.0,0.0,0.0
19,144.22726440429688,1.213531877031332,474.1552701795017,5.655238628387451,10.828017234802246,0.5961922209931763,2.0844969749450684,0.5263157894736842,12.201480865478516,13.768513679504395,26.717384338378906,0.39692473353858815,5.962042331695557,0.14035087719298245,6.172400951385498,0.0,0.0,0.0
20,134.5288543701172,1.1633983564031187,455.75368703431377,5.321138381958008,10.434663772583008,0.62499786100384,2.0087270736694336,0.5263157894736842,11.896735191345215,13.320609092712402,26.339000701904297,0.41388581125115387,5.751523494720459,0.12280701754385964,6.118011951446533,0.0,0.0,0.0
21,125.12859344482422,1.1306160881141931,443.7692242920775,5.0285444259643555,10.162177085876465,0.6443274824953406,1.9411864280700684,0.5263157894736842,11.640360832214355,12.929537773132324,26.0959529876709,0.4246528856945274,5.568198204040527,0.10526315789473684,6.071859836578369,0.0,0.0,0.0
22,116.73635864257812,1.1202944138528281,440.2380503839677,4.809436321258545,10.039141654968262,0.6528877451274848,1.8904101848602295,0.5263157894736842,11.444149017333984,12.649519920349121,26.055850982666016,0.42641972252162286,5.435374736785889,0.12280701754385964,6.040490627288818,0.0,0.0,0.0
23,109.32249450683594,1.129433731275238,444.0564653666097,4.693187713623047,10.046558380126953,0.6523746810830484,1.8569444417953491,0.543859649122807,11.334245681762695,12.53951358795166,26.19630241394043,0.42021946619248396,5.384759426116943,0.15789473684210525,6.03319787979126,0.0,0.0,0.0
24,102.19430541992188,1.1507375049987438,452.41867458007073,4.659951686859131,10.142875671386719,0.6456772923341564,1.8394546508789062,0.543859649122807,11.291462898254395,12.559944152832031,26.440149307250977,0.4093755022712503,5.397042751312256,0.17543859649122806,6.040146827697754,0.0,0.0,0.0
25,95.5577621459961,1.177031280959721,462.56931465470643,4.69347620010376,10.285086631774902,0.6356718648895552,1.836387038230896,0.543859649122807,11.287677764892578,12.674842834472656,26.712779998779297,0.39713253198440157,5.448123455047607,0.17543859649122806,6.045501708984375,0.0,0.0,0.0
26,89.53469848632812,1.2021120042023743,472.1676015380226,4.762664318084717,10.430886268615723,0.625269321744085,1.8421554565429688,0.543859649122807,11.302509307861328,12.787191390991211,26.957901000976562,0.38601777582826413,5.500726222991943,0.17543859649122806,6.044581890106201,0.0,0.0,0.0
27,83.58778381347656,1.2178440855428758,478.1081239959949,4.850795745849609,10.532590866088867,0.6179262511888393,1.8481144905090332,0.5263157894736842,11.321907997131348,12.835896492004395,27.098806381225586,0.3795826244602104,5.5261549949646,0.19298245614035087,6.0374932289123535,0.0,0.0,0.0
28,77.94544219970703,1.21844338573993,478.2094161884097,4.910606384277344,10.55402660369873,0.6163694455285302,1.8477897644042969,0.5263157894736842,11.321412086486816,12.778335571289062,27.085861206054688,0.3801751597888411,5.504428386688232,0.17543859649122806,6.022200584411621,0.0,0.0,0.0
29,73.06832122802734,1.2024864109796594,471.9548781597041,4.894833087921143,10.483531951904297,0.6214771913381336,1.8283679485321045,0.5614035087719298,11.288994789123535,12.607210159301758,26.909122467041016,0.38823772790666544,5.430978298187256,0.19298245614035087,5.993508815765381,0.0,0.0,0.0
30,68.81208801269531,1.1723992013762228,460.2667066311751,4.806313991546631,10.334264755249023,0.6321794889799508,1.7905248403549194,0.5789473684210527,11.224515914916992,12.318619728088379,26.58833122253418,0.4027366632653109,5.308174133300781,0.21052631578947367,5.944984436035156,0.0,0.0,0.0
31,65.07357788085938,1.1401767889287677,447.7463549752074,4.692074775695801,10.172369956970215,0.6436136478458214,1.7459886074066162,0.5964912280701754,11.142498016357422,11.955944061279297,26.24001693725586,0.41828281246887944,5.154213905334473,0.22807017543859648,5.88224983215332,0.0,0.0,0.0
32,61.7695198059082,1.1128168423528946,437.08530649419936,4.57683801651001,10.037297248840332,0.6530152588020135,1.7043646574020386,0.5964912280701754,11.050786972045898,11.555685043334961,25.935997009277344,0.4316843937056235,4.992921829223633,0.2631578947368421,5.811371326446533,0.0,0.0,0.0
33,58.51649475097656,1.0889198900266652,427.747598781586,4.473362922668457,9.921710014343262,0.6609608181928792,1.665921926498413,0.5964912280701754,10.959563255310059,11.164830207824707,25.66348648071289,0.44356428122465485,4.836298942565918,0.2982456140350877,5.74200439453125,0.0,0.0,0.0
34,55.394737243652344,1.0618571320494294,417.18997297065744,4.365220546722412,9.786568641662598,0.6701338958490021,1.6268246173858643,0.5964912280701754,10.871247291564941,10.824969291687012,25.354015350341797,0.45690327396323105,4.697043418884277,0.2982456140350877,5.680680274963379,0.0,0.0,0.0
35,52.726341247558594,1.0282248300979882,404.0855697517118,4.259096145629883,9.613490104675293,0.6816982827017699,1.5850917100906372,0.5964912280701754,10.79730224609375,10.500371932983398,24.966632843017578,0.4733723863946385,4.5584540367126465,0.2982456140350877,5.634803295135498,0.0,0.0,0.0
36,50.37543869018555,0.9933212040668291,390.46016777413115,4.1950201988220215,9.434542655944824,0.6934378902192821,1.5501270294189453,0.631578947368421,10.744060516357422,10.239056587219238,24.554004669189453,0.4906359269327629,4.441981792449951,0.2982456140350877,5.60649299621582,0.0,0.0,0.0
37,48.29991149902344,0.9648598377365025,379.2975102630762,4.212012767791748,9.294394493103027,0.7024780550795346,1.5347764492034912,0.6491228070175439,10.725274085998535,10.11574935913086,24.20379066467285,0.5050624310136951,4.384212970733643,0.2631578947368421,5.596921920776367,0.0,0.0,0.0
