split_mode,seed,protocol,evaluation_split,slice,rows,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_calibrated_coverage,V1_calibrated_width,V1_auce,V2_calibrated_coverage,V2_calibrated_width,V2_auce,mean_normalized_rmse,mean_normalized_absolute_error,raw_width_error_spearman,calibrated_width_error_spearman,mean_auce,calibrated_crossing_rate
compound,1101,no_threshold,test,full,58,4.527951240539551,7.916727066040039,0.7178555167398903,1.7713325023651123,0.43103448275862066,10.771690368652344,7.326996326446533,11.792935371398926,0.8145484978367322,3.0038890838623047,0.2413793103448276,5.593843460083008,0.0,0.9137931034482759,49.82051093700507,0.0435344827586207,0.5517241379310345,22.775048314051666,0.12392241379310347,0.7562812729975859,0.8996693216513258,0.4433711243803131,0.44552460611127487,0.08372844827586208,0.0
compound,1101,no_threshold,test,common,56,3.665288209915161,5.848687171936035,0.5626287370248464,1.5882405042648315,0.4107142857142857,8.887664794921875,6.067264080047607,8.657347679138184,0.6410801582251868,2.6778323650360107,0.25,4.675065040588379,0.0,0.9107142857142857,41.10664242398385,0.05223214285714284,0.5357142857142857,19.034288667660594,0.1328125,0.5570897376382045,0.7363526016238824,0.38169295985197826,0.3840855905665514,0.09252232142857142,0.0
compound,1101,no_threshold,test,tail,2,28.68252944946289,29.32171058654785,-3.4901773059196914,6.897902011871338,1.0,63.52439498901367,42.59950256347656,43.98335647583008,-1.4616553547519944,12.133491516113281,0.0,31.31964111328125,0.0,1.0,293.8088293015989,0.31249999999999994,1.0,127.51631841300184,0.26249999999999996,2.8101472380923562,5.472537482419746,,,0.2875,0.0
compound,1101,no_threshold,valid,full,57,3.6848671436309814,6.46291446685791,0.8149126380494038,1.6385928392410278,0.49122807017543857,9.647520065307617,5.171377658843994,8.584259033203125,0.8813090473283758,2.1428256034851074,0.3333333333333333,5.323131561279297,0.0,0.8245614035087719,44.62107396223687,0.016447368421052613,0.8245614035087719,21.672858421373014,0.016447368421052613,0.5864307785680183,0.6851629742943522,0.5975499092558985,0.5886699507389164,0.016447368421052613,0.0
compound,1101,no_threshold,valid,common,55,3.049628973007202,4.100785732269287,0.8096579261785566,1.306546688079834,0.4909090909090909,8.67363166809082,4.153600692749023,5.651150226593018,0.8603061361676487,1.6498486995697021,0.34545454545454546,4.948358535766602,0.0,0.8363636363636363,40.11670986070614,0.018181818181818143,0.8545454545454545,20.146991326073284,0.03522727272727269,0.37816359229771346,0.5595485026340974,0.5527417027417029,0.5430014430014432,0.02670454545454542,0.0
compound,1101,no_threshold,valid,tail,2,21.15391731262207,26.980953216552734,-0.35835274649495386,10.76986312866211,0.5,36.42945098876953,33.16025161743164,34.95603561401367,-20.60294704191787,15.699685096740723,0.0,15.629375457763672,0.0,0.5,168.49108675433195,0.19999999999999998,0.0,63.634203542115536,0.5,2.42203657063238,4.13956094495136,,,0.35,0.0
row,42,legacy_threshold,test,full,59,4.013060092926025,10.107696533203125,0.7664883169119906,1.5032652616500854,0.8305084745762712,11.04409122467041,6.392312049865723,14.839852333068848,0.82998135797523,2.4522643089294434,0.6271186440677966,9.191123008728027,0.0,0.8305084745762712,11.044092299574512,0.036864406779661005,0.7796610169491526,14.661836928340405,0.043220338983050825,0.9513981179557289,0.7854280003955538,0.601636469900643,0.6067212156633549,0.04004237288135591,0.0
row,42,legacy_threshold,test,common,56,2.992457866668701,7.870705604553223,0.025501151343673256,1.0830092430114746,0.8392857142857143,9.21112060546875,4.96450138092041,11.34669303894043,0.4046242401652722,1.839641809463501,0.625,7.694315433502197,0.0,0.8392857142857143,9.211121039731163,0.04486607142857144,0.7857142857142857,12.274103498853341,0.04374999999999998,0.7345866111121697,0.5975246567754118,0.5378673957621327,0.5437457279562543,0.04430803571428571,0.0
row,42,legacy_threshold,test,tail,3,23.064300537109375,29.204328536987305,0.09754493828117261,9.348042488098145,0.6666666666666666,45.25955581665039,33.04478454589844,43.90593719482422,0.2830209661011357,13.887887001037598,0.6666666666666666,37.131534576416016,0.0,0.6666666666666666,45.25955581665039,0.125,0.6666666666666666,59.23286094543227,0.13333333333333333,2.7796892521314307,4.2929570813048725,0.5,0.5,0.12916666666666665,0.0
row,42,legacy_threshold,valid,full,57,3.014401435852051,6.547993183135986,0.8635619259877944,1.1295920610427856,0.8070175438596491,9.783018112182617,5.2982892990112305,10.809957504272461,0.8805065664075675,2.0797300338745117,0.631578947368421,8.372452735900879,0.0,0.8070175438596491,9.783018128913746,0.009210526315789459,0.8070175438596491,13.355880824027382,0.0164473684210526,0.6521491189027557,0.6197099762567297,0.46642468239564433,0.4797770287788437,0.01282894736842103,0.0
