record_type,outer_seed,strategy,sample_id,gradient_L2,head_gradient_L2,last2_gradient_L2,transfer_prediction_shift,target_ensemble_uncertainty,quantile_width,latent_distance,target_representativeness,true_standardized_error_after_reveal,gradient_L2_mean,gradient_L2_median,gradient_L2_max,gradient_L2_CV,head_gradient_L2_mean,head_gradient_L2_median,head_gradient_L2_max,head_gradient_L2_CV,last2_gradient_L2_mean,last2_gradient_L2_median,last2_gradient_L2_max,last2_gradient_L2_CV
sample,525,pretrained_coverage,28c4b7ec4bf7f486b68c,231926.08057221447,43787.75178636262,227684.41376514232,3.0297731262506433,1.3807665399862132,2.28885723196327,11.782931484354418,-8.628006166442727,5.7941588200996375,,,,,,,,,,,,
sample,525,pretrained_coverage,118d66c0e53f510c51ed,6042.2906938826845,1270.563498856802,5898.616790677991,0.2313943651752791,0.14459231859597194,0.4998509185606954,11.400231284548282,-6.889400353686677,0.6520208694180117,,,,,,,,,,,,
sample,525,pretrained_coverage,80e66bd0e8e9450537bb,170571.07830867716,29265.648655516674,167990.00166641505,3.076118807072623,0.8846059961017978,2.3497853553986165,11.047965493256875,-8.122988609581277,4.578726671039464,,,,,,,,,,,,
sample,525,pretrained_coverage,155ad3f702726e253c4d,16127.747183768413,7607.66691533574,14190.828777958537,2.811832087036665,0.0788558770414888,2.39381557772514,11.824325437380725,-7.972332708816256,1.1442091933860319,,,,,,,,,,,,
sample,525,pretrained_ensemble,07e9bc7a9d27fdd58c2f,413993.6186881889,68771.15277978894,408218.87911074416,3.2570250646596235,3.613862992774843,2.963708038997109,22.8365853331621,-17.4429851361284,6.833579970592999,,,,,,,,,,,,
sample,525,pretrained_ensemble,3d5dc8831f4c74f7b7d1,100540.5174071996,34822.53805696474,93914.14282871952,4.334396425929941,2.9585252487137637,3.8208042614593993,16.90355712859159,-13.987344186882419,3.481446047196221,,,,,,,,,,,,
sample,525,pretrained_ensemble,27b234a05f8c66fd059f,27768.263280996354,4465.966106425489,27402.38902565454,1.762645015566474,2.7274154824759806,1.1192890832842162,8.299618915844267,-5.2898437828583145,0.24262288131425616,,,,,,,,,,,,
sample,525,pretrained_ensemble,99dd4a9a47de5c84b7c0,32853.29307316474,5325.389903906165,32411.833588418343,1.8396881073359108,2.656094240198813,1.262221454316062,7.860594056995936,-5.5418390651519704,0.6275492194881145,,,,,,,,,,,,
sample,525,pretrained_ensemble,f5634113e0822bda1c03,258158.39332737713,55758.595073363605,251836.05222763217,3.580891483717733,2.416627207562556,2.951370160114115,15.557054542958578,-10.940761222768776,6.087556330353069,,,,,,,,,,,,
sample,525,pretrained_ensemble,47404d0982a587f0393e,302570.4928393416,75802.86316617219,292800.6192150055,4.362719172181153,2.246152722042369,3.505390177604873,15.194546857537611,-11.160451591698923,6.58354529534294,,,,,,,,,,,,
sample,525,pretrained_ensemble,f95928e2618ed15e654f,226319.74709048469,55031.67054394239,219429.44089276498,3.5653715905932737,2.0110769807201514,2.9801009461249923,18.996814344998008,-13.792287313780601,5.370077537504409,,,,,,,,,,,,
sample,525,pretrained_ensemble,3545611fd9950a160288,24426.854184262513,6119.390185094059,23515.99119657904,3.502683060377239,1.6769260731445856,2.484003445435695,12.823586684438206,-10.065161147389059,0.9022137089970618,,,,,,,,,,,,
sample,525,pretrained_ensemble,4c6a8ef1c87748df99f2,45076.5807585484,8076.495212536115,44343.19853388954,2.6096828951476776,1.6681855279342064,2.440971278655303,10.40823633755393,-9.289614583722143,1.2379649839661164,,,,,,,,,,,,
sample,525,pretrained_ensemble,84caf30ea66b29e2ea91,53841.72347122294,5812.786624468327,53525.841486125755,1.6388278217586245,1.4399710186481713,0.8404914393253693,5.393486607811478,-4.546792617834217,1.5635085286811887,,,,,,,,,,,,
sample,525,pretrained_hybrid,07e9bc7a9d27fdd58c2f,413993.6186881889,68771.15277978894,408218.87911074416,3.2570250646596235,3.613862992774843,2.963708038997109,22.8365853331621,-17.4429851361284,6.833579970592999,,,,,,,,,,,,
sample,525,pretrained_hybrid,f95928e2618ed15e654f,226319.74709048469,55031.67054394239,219429.44089276498,3.5653715905932737,2.0110769807201514,2.9801009461249923,18.996814344998008,-13.792287313780601,5.370077537504409,,,,,,,,,,,,
sample,525,pretrained_hybrid,3d5dc8831f4c74f7b7d1,100540.5174071996,34822.53805696474,93914.14282871952,4.334396425929941,2.9585252487137637,3.8208042614593993,16.90355712859159,-13.987344186882419,3.481446047196221,,,,,,,,,,,,
sample,525,pretrained_hybrid,bd0519702a5756bc3c94,61745.35046285552,14529.70440625859,59998.110656622746,4.743981449172443,0.29995458289184473,3.7361014811421596,19.57965926131039,-15.603786208776702,1.4165090716926532,,,,,,,,,,,,
sample,525,pretrained_hybrid,f5634113e0822bda1c03,258158.39332737713,55758.595073363605,251836.05222763217,3.580891483717733,2.416627207562556,2.951370160114115,15.557054542958578,-10.940761222768776,6.087556330353069,,,,,,,,,,,,
sample,525,pretrained_hybrid,28c4b7ec4bf7f486b68c,231926.08057221447,43787.75178636262,227684.41376514232,3.0297731262506433,1.3807665399862132,2.28885723196327,11.782931484354418,-8.628006166442727,5.7941588200996375,,,,,,,,,,,,
sample,525,pretrained_hybrid,1bd5bb3744b78ada7307,4049.430104904462,1079.644613312105,3901.0789487221155,0.3680986101584238,0.6220998759543218,0.37764393844410504,11.25839576135997,-6.238578193844704,0.1601881975429107,,,,,,,,,,,,
sample,525,pretrained_hybrid,80e66bd0e8e9450537bb,170571.07830867716,29265.648655516674,167990.00166641505,3.076118807072623,0.8846059961017978,2.3497853553986165,11.047965493256875,-8.122988609581277,4.578726671039464,,,,,,,,,,,,
