protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
compound,1425370602,3,A1,25g,V2,56.35000000000002,12,4503.130033298786,6830.166078473157,19.37165031968707,0.6593002251426123
compound,1425370602,3,A1,40g,V1,72.255,19,19490.23359233089,24720.000847297404,32.02814025224404,0.7884398432155282
compound,1425370602,3,A1,40g,V2,109.29500000000002,21,31669.87227072991,44283.05572271824,38.83412359960043,0.7151690811274012
compound,1425370602,3,A2,4g,V1,9.958333333333334,73,3296.5056298818413,5702.112678865578,6.719941321785809,0.5781200434884555
compound,1425370602,3,A2,4g,V2,22.503333333333337,75,5749.757007834023,11606.134746575131,8.755765344681201,0.495406708036948
compound,1425370602,3,A2,25g,V1,34.11,12,733.3792728799428,1987.397648307014,7.817604454477209,0.3690148639879291
compound,1425370602,3,A2,25g,V2,56.35000000000002,12,2361.452948190115,4275.420275203495,14.028105562851657,0.5523323547596073
compound,1425370602,3,A2,40g,V1,72.255,19,15689.90466642206,25060.4684831954,28.73646561648591,0.6260818578448808
compound,1425370602,3,A2,40g,V2,109.29500000000002,21,23523.857119151835,35059.170674638066,33.4691450793199,0.6709758578564746
compound,1425370602,4,A1,4g,V1,9.958333333333334,73,3645.1010455067862,6224.666805675437,7.0663208980585885,0.5855897446885524
compound,1425370602,4,A1,4g,V2,22.503333333333337,75,6761.283745467612,11881.71758163917,9.494759077489444,0.5690493566280207
compound,1425370602,4,A1,25g,V1,34.11,11,714.2821639328643,1256.905391344879,8.058209613537919,0.5682863394901886
compound,1425370602,4,A1,25g,V2,56.35000000000002,12,2209.5862897279435,3370.5398794601138,13.569531709335513,0.6555585659119603
compound,1425370602,4,A1,40g,V1,72.255,13,6146.8726196333455,9427.398662774118,21.74480065110764,0.6520221367009167
compound,1425370602,4,A1,40g,V2,109.29500000000002,13,8507.210411586013,17276.358225207703,25.581258782382697,0.4924191951040501
compound,1425370602,4,A2,4g,V1,9.958333333333334,73,3109.028008622784,4364.5118099612655,6.526057368400509,0.7123426729026027
compound,1425370602,4,A2,4g,V2,22.503333333333337,75,6239.120843848807,10301.23029354099,9.120760819031716,0.6056675432021765
compound,1425370602,4,A2,25g,V1,34.11,11,779.5255846739332,1094.6744012333586,8.418192338209245,0.7121072565464668
compound,1425370602,4,A2,25g,V2,56.35000000000002,12,1957.8127933238627,2870.449212946314,12.77306017015194,0.6820579805048372
compound,1425370602,4,A2,40g,V1,72.255,13,6296.977801071076,11110.341982630678,22.00870072890942,0.5667672346103692
compound,1425370602,4,A2,40g,V2,109.29500000000002,13,5621.530209890131,16090.522594590297,20.79484072458309,0.3493690261980747
compound,1425370602,5,A1,4g,V1,9.958333333333334,73,3625.979579013661,5820.827994376281,7.0477622787075775,0.6229319235196186
