protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
row,1425370602,4,A1,4g,V2,22.503333333333337,75,3445.681735059492,7204.092512844262,6.778084031208713,0.4782950425631188
row,1425370602,4,A1,25g,V1,34.6325,12,1378.4777041473951,2149.4788366633425,10.717888878519078,0.6413078745577324
row,1425370602,4,A1,25g,V2,57.080000000000005,10,2901.61950470872,6530.54714050433,17.034140731803056,0.4443149160829177
row,1425370602,4,A1,40g,V1,71.95500000000001,16,21003.506262674746,23445.054922066174,36.23146617813267,0.8958608257687007
row,1425370602,4,A1,40g,V2,106.55,13,25134.884925050377,34525.89382276566,43.971043728143826,0.7280009912003191
row,1425370602,4,A2,4g,V1,9.958333333333334,73,3145.8332608896667,5031.311920453825,6.564572058676565,0.6252510897010559
row,1425370602,4,A2,4g,V2,22.503333333333337,75,6039.809588260794,10317.918646651611,8.973895169331092,0.5853709255810853
row,1425370602,4,A2,25g,V1,34.6325,12,1524.525908736267,2655.6722835861956,11.271371954115535,0.574064020684646
row,1425370602,4,A2,25g,V2,57.080000000000005,10,1741.3743422437242,4171.113410929684,13.19611436084018,0.4174842951238758
row,1425370602,4,A2,40g,V1,71.95500000000001,16,16917.350890753463,20366.338428170373,32.51667926883204,0.830652547114393
row,1425370602,4,A2,40g,V2,106.55,13,15409.807012791158,25669.42519483518,34.429199383876245,0.6003175722022669
row,1425370602,5,A1,4g,V1,9.958333333333334,73,4154.221435771286,7200.812269532647,7.543682320708571,0.5769101151752296
row,1425370602,5,A1,4g,V2,22.503333333333337,75,11109.913823104778,27127.935233587436,12.170956589687751,0.4095377597831129
row,1425370602,5,A1,25g,V1,34.6325,13,885.342310295877,1879.8232906401497,8.252469608435065,0.4709710294069105
row,1425370602,5,A1,25g,V2,57.080000000000005,13,3596.858092046367,6248.245713456219,16.633742564314094,0.5756588740260606
row,1425370602,5,A1,40g,V1,71.95500000000001,11,1388.7737406559752,5735.033214970158,11.236198567195771,0.2421561808972368
row,1425370602,5,A1,40g,V2,106.55,13,7707.265104582901,20546.07050274206,24.3488510305184,0.3751211261323325
row,1425370602,5,A2,4g,V1,9.958333333333334,73,4716.033556707074,7002.29601845117,8.037611548647162,0.6734981703544445
row,1425370602,5,A2,4g,V2,22.503333333333337,75,8475.625035564904,16476.682655736593,10.630537794840489,0.5144011821223002
row,1425370602,5,A2,25g,V1,34.6325,13,633.5932921983318,1307.5239191029254,6.981256731686483,0.4845749151824554
row,1425370602,5,A2,25g,V2,57.080000000000005,13,2225.5562595221836,4658.001113111177,13.084213210883576,0.4777921270258538
row,1425370602,5,A2,40g,V1,71.95500000000001,11,1538.082147674821,7915.123295775155,11.824789629782853,0.1943219442324797
row,1425370602,5,A2,40g,V2,106.55,13,5435.32064166995,19434.40874017333,20.44753256069703,0.2796751223223205
row,536279090,1,A1,4g,V1,9.958333333333334,73,2789.5331235140666,5683.602919554083,6.181648850742924,0.4908036615149258
row,536279090,1,A1,4g,V2,22.503333333333337,75,3114.490080794305,6507.0682298690435,6.444108503943019,0.4786318462895516
row,536279090,1,A1,25g,V1,34.6375,12,1719.5527200080487,2461.3731695348706,11.970633233069616,0.6986152044279393
row,536279090,1,A1,25g,V2,57.6,13,3008.08771560213,5166.23719043259,15.211553593851797,0.5822589255431091
row,536279090,1,A1,40g,V1,74.20000000000002,16,15396.212852110031,21887.70069019157,31.02036916699859,0.7034184663814168
row,536279090,1,A1,40g,V2,108.105,17,26593.61255220305,43587.359952650615,39.55161374874091,0.6101221221265054
row,536279090,1,A2,4g,V1,9.958333333333334,73,2815.9946651250116,4779.656103568361,6.210899241275303,0.5891626100511012
row,536279090,1,A2,4g,V2,22.503333333333337,75,5533.699114167801,10593.94676897406,8.589683047445387,0.5223453765478657
row,536279090,1,A2,25g,V1,34.6375,12,1522.4761038602214,2117.3405564951863,11.263791930563102,0.7190511224988585
row,536279090,1,A2,25g,V2,57.6,13,2049.298946327212,4253.912502281793,12.555412398113756,0.4817444987944558
