protocol,outer_seed,column,method,classification,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,Center_rmse,Width_rmse,Center_error_variance,Width_error_variance,Center_Width_error_covariance
row,536279090,40g,A1,DEVELOPMENTAL CONFIRMATION,0.8911149009216656,8.004700121231796,6.017452610015871,0.8867475157367176,11.349707367328019,8.210907752990723,0.3003516716822206,True,9.2275361789423,6.722534267290886,80.02283126166829,44.124110788413276,30.030468300117015
row,536279090,40g,A2,DEVELOPMENTAL CONFIRMATION,0.8486646512993787,9.436936488730874,6.7511129989624035,0.8414299229444886,13.429857795925058,9.111928382873536,0.3547605329136278,True,10.902645829922005,7.9600852414629175,115.61940103922356,60.6101889820791,42.662374913268316
row,536279090,40g,paper_style_current_v2,DEVELOPMENTAL CONFIRMATION,0.8263401192293771,10.109055726062499,7.716983490000001,0.7968409113176415,15.201236769767034,10.58797157,0.39121192831043133,True,12.187625575040535,8.508134071391918,139.23287287600238,65.65634276791394,56.52752470283388
row,536279090,40g,HIER_CW_SHARED_LAMBDA_CORRECTED,DEVELOPMENTAL CONFIRMATION,0.825778545252948,10.125387651738098,7.286441157308428,0.809900955994548,14.704516936227316,10.769356321751461,0.3846553007985539,True,11.955683945996261,8.107963516526308,142.02242833326088,63.497293920348675,55.416717456514995
row,536279090,40g,P0,DEVELOPMENTAL CONFIRMATION,0.8108971215813049,10.548966449552774,7.89236842,0.8209185725576437,14.272040492439524,9.838819329999998,0.3866609672841916,True,11.864574789905426,8.177476760114292,139.99124859834365,61.902092720929595,44.2404398228538
row,2767143051,25g,A1,DEVELOPMENTAL CONFIRMATION,0.6784571168654883,6.219447403736907,3.5154628960483048,0.7484826910306951,8.218133175508841,5.858814938097114,0.5526812162775249,True,6.624007250351806,6.0768897954170935,43.177522503972256,36.18749340904446,15.148322525930933
row,2767143051,25g,A2,DEVELOPMENTAL CONFIRMATION,0.6135157347483835,6.818647779939429,4.4269988370228965,0.6728892533172319,9.372094134594592,7.160712805139012,0.6143281219338012,True,7.480709351058878,6.694487467242843,55.51473954686577,42.151201057205846,19.58054518162504
row,2767143051,25g,paper_style_current_v2,DEVELOPMENTAL CONFIRMATION,0.6367708767031357,6.610322984583623,4.599930156626506,0.6528498853688851,9.654902498891754,7.38536873493976,0.6091890713414531,True,7.433700044167593,7.265496477227999,54.81923333986759,51.79926993198375,25.420272186485466
row,2767143051,25g,HIER_CW_SHARED_LAMBDA_CORRECTED,DEVELOPMENTAL CONFIRMATION,0.6451554432561407,6.533583148942936,4.379779632944305,0.6906711074330515,9.113799693070979,6.895009484352394,0.5917959789094178,True,7.115731881075523,6.997395687377205,49.97411943532395,48.0345912391965,20.96954738395533
row,2767143051,25g,P0,DEVELOPMENTAL CONFIRMATION,0.6352913971301127,6.623771657599457,4.549596481927711,0.6272711731687222,10.004277437959141,7.626194674698795,0.618556729407034,True,7.623469696585317,7.4465210129518775,58.084148744837314,53.89371251064131,27.878451637529615
