epoch,step,grad_norm_4g,grad_norm_25g,grad_norm_40g,cos_4g_25g,cos_4g_40g,cos_25g_40g,protocol,outer_seed,inner_fold,arm
500,0,274.3226318359375,470.8405151367187,1469.4365234375,-0.0897683948278427,0.0248351413756608,0.5548729300498962,compound,1425370602,1,A1
1,0,1705.85009765625,2119.21630859375,5518.0703125,-0.1977705955505371,-0.3472387194633484,0.8024531602859497,compound,1425370602,1,A2
10,0,1123.9779052734375,1895.4266357421875,5624.755859375,-0.2264299541711807,-0.4740158319473266,0.7731323838233948,compound,1425370602,1,A2
20,0,1013.3639526367188,1420.8006591796875,5297.63818359375,-0.1353363841772079,-0.6038280129432678,0.6173165440559387,compound,1425370602,1,A2
30,0,774.0584106445312,1046.96826171875,4137.11962890625,0.1619030684232711,-0.3873783051967621,0.2623036801815033,compound,1425370602,1,A2
40,0,820.7225952148438,810.473876953125,2003.485595703125,0.2366416305303573,-0.0253080874681472,-0.0309132393449544,compound,1425370602,1,A2
50,0,570.111083984375,627.476318359375,1723.1099853515625,0.1227778941392898,0.1937645822763443,-0.2027227878570556,compound,1425370602,1,A2
60,0,415.27874755859375,529.7796020507812,1002.95751953125,0.3580675721168518,-0.2415643334388733,-0.1587407439947128,compound,1425370602,1,A2
70,0,417.5306091308594,432.18560791015625,896.1478881835938,0.2355614602565765,-0.4918286502361297,-0.2328001111745834,compound,1425370602,1,A2
80,0,510.8052673339844,310.6709289550781,694.3057250976562,0.0234450716525316,-0.3509391844272613,-0.2031502872705459,compound,1425370602,1,A2
90,0,370.3856201171875,289.5372314453125,653.509521484375,-0.1730026304721832,-0.4414544701576233,-0.1946843415498733,compound,1425370602,1,A2
100,0,301.5965881347656,325.35748291015625,595.2084350585938,0.0309162009507417,-0.4036188423633575,-0.2310142666101455,compound,1425370602,1,A2
110,0,330.6194152832031,287.9625549316406,537.193603515625,0.0497625395655632,-0.5268721580505371,-0.2278965264558792,compound,1425370602,1,A2
120,0,354.0859680175781,254.07960510253903,469.7110900878906,0.0564232692122459,-0.2727565467357635,-0.4190336465835571,compound,1425370602,1,A2
1,0,1505.052978515625,2287.29443359375,5004.775390625,-0.1702751666307449,-0.3512668311595917,0.8831112384796143,compound,1425370602,2,A1
10,0,1155.474853515625,2163.692626953125,5257.00244140625,-0.2967360317707062,-0.4708306789398193,0.8874741196632385,compound,1425370602,2,A1
20,0,1246.4830322265625,1661.30126953125,5093.03955078125,-0.4450686275959015,-0.7110969424247742,0.8234589695930481,compound,1425370602,2,A1
30,0,1240.5830078125,1211.57763671875,4828.85107421875,-0.4729811251163482,-0.8177323341369629,0.7127974629402161,compound,1425370602,2,A1
40,0,1397.275390625,933.224609375,4343.5771484375,-0.1894335299730301,-0.7732658982276917,0.5018206238746643,compound,1425370602,2,A1
50,0,1285.279296875,791.8914184570312,3981.447998046875,0.2302943766117096,-0.8114262819290161,-0.2933967411518097,compound,1425370602,2,A1
60,0,1242.736328125,913.234375,3468.6533203125,0.4309097826480865,-0.7188491821289062,-0.5647362470626831,compound,1425370602,2,A1
70,0,1336.9730224609375,887.8363037109375,2678.302734375,0.5786749124526978,-0.8042128682136536,-0.6639869809150696,compound,1425370602,2,A1
80,0,1295.54296875,684.0504760742188,2375.803955078125,0.5680345892906189,-0.7962575554847717,-0.6525628566741943,compound,1425370602,2,A1
90,0,1155.3450927734375,713.4922485351562,1878.0980224609375,0.4177794158458709,-0.7747663259506226,-0.5716325640678406,compound,1425370602,2,A1
100,0,1102.6195068359375,566.139892578125,1509.935302734375,0.3718650341033935,-0.7603946328163147,-0.553945004940033,compound,1425370602,2,A1
110,0,994.196533203125,520.9427490234375,1370.7066650390625,0.0379252023994922,-0.7926278710365295,-0.2693992853164673,compound,1425370602,2,A1
120,0,888.363037109375,499.7655944824219,914.178955078125,0.1483551561832428,-0.6390755772590637,-0.5410160422325134,compound,1425370602,2,A1
130,0,708.0538940429688,454.9085998535156,821.9378051757812,0.0927915498614311,-0.6603042483329773,-0.4860084652900696,compound,1425370602,2,A1
140,0,645.900634765625,524.803955078125,865.4210205078125,-0.0334316864609718,-0.6077412962913513,-0.4117632210254669,compound,1425370602,2,A1
150,0,596.7837524414062,392.4548034667969,939.6289672851562,-0.2435858845710754,-0.6134631037712097,-0.1441827863454818,compound,1425370602,2,A1
160,0,569.6171875,398.83245849609375,753.3228759765625,-0.0681582689285278,-0.2653781473636627,-0.4722973108291626,compound,1425370602,2,A1
170,0,413.73870849609375,417.6159057617187,665.4853515625,-0.0331170260906219,-0.5944492816925049,-0.286403626203537,compound,1425370602,2,A1
180,0,545.2824096679688,369.0464172363281,724.6448364257812,-0.240359678864479,-0.501296877861023,-0.1854498386383056,compound,1425370602,2,A1
190,0,460.837646484375,340.3186340332031,600.219970703125,-0.2569602727890014,-0.1115072667598724,-0.5025129318237305,compound,1425370602,2,A1
200,0,554.1395263671875,483.5030822753906,736.7498779296875,-0.13592229783535,-0.3160876035690307,-0.3603886365890503,compound,1425370602,2,A1
210,0,326.8248596191406,549.76806640625,1297.6708984375,-0.21968474984169,-0.4340721070766449,0.5669031739234924,compound,1425370602,2,A1
220,0,333.3783264160156,496.7862854003906,391.415283203125,0.0676650553941726,0.0866787806153297,-0.5052921175956726,compound,1425370602,2,A1
1,0,1505.052978515625,2287.29443359375,5004.775390625,-0.1702751666307449,-0.3512668311595917,0.8831112384796143,compound,1425370602,2,A2
10,0,587.967529296875,2104.3154296875,5414.935546875,-0.2348027974367141,-0.4266579151153564,0.8616693019866943,compound,1425370602,2,A2
20,0,509.5126647949219,1562.1121826171875,5210.85986328125,-0.1470903605222702,-0.3334388136863708,0.7061715126037598,compound,1425370602,2,A2
30,0,542.6139526367188,1207.5701904296875,3916.9013671875,0.0333646610379219,0.041435707360506,0.4641472101211548,compound,1425370602,2,A2
40,0,921.322265625,1051.8516845703125,1802.0399169921875,-0.0555512718856334,0.3568418323993683,0.0485914424061775,compound,1425370602,2,A2
50,0,575.3525390625,833.1146850585938,1513.8671875,-0.1062875911593437,0.2930145859718323,-0.3172760307788849,compound,1425370602,2,A2
60,0,402.3798522949219,697.1826782226562,903.9513549804688,-0.1130993366241455,0.2014846056699752,-0.3330079317092895,compound,1425370602,2,A2
70,0,294.6720275878906,512.0869750976562,823.4754638671875,0.172059491276741,-0.3549439013004303,-0.3633702397346496,compound,1425370602,2,A2
80,0,411.0108947753906,379.3318481445313,709.9207153320312,0.3318101167678833,-0.5704159140586853,-0.3230497241020202,compound,1425370602,2,A2
90,0,361.1983337402344,524.110595703125,633.0167236328125,0.104624718427658,-0.3876201808452606,-0.5086082816123962,compound,1425370602,2,A2
100,0,260.0671691894531,300.1135559082031,584.122314453125,0.2666534185409546,-0.4089201092720032,-0.2862070202827453,compound,1425370602,2,A2
110,0,354.841552734375,311.2823791503906,529.209716796875,0.0990766212344169,-0.4757640063762665,-0.2002139091491699,compound,1425370602,2,A2
120,0,264.0616455078125,298.84686279296875,555.8676147460938,0.1825504451990127,-0.1766789555549621,-0.2682867348194122,compound,1425370602,2,A2
130,0,252.3735809326172,246.3210601806641,458.1378784179687,-0.0428750216960907,-0.4488104283809662,-0.3555293083190918,compound,1425370602,2,A2
140,0,273.7435302734375,410.1505126953125,446.7467346191406,0.1005723103880882,-0.073886826634407,-0.244638055562973,compound,1425370602,2,A2
150,0,300.8885803222656,256.1434631347656,443.3256530761719,-0.0973667502403259,-0.1730692982673645,-0.0291729029268026,compound,1425370602,2,A2
160,0,276.6073913574219,272.9895935058594,491.4139709472656,-0.0248113144189119,0.0834384933114051,0.1814608573913574,compound,1425370602,2,A2
1,0,1501.89501953125,2230.185791015625,5174.88232421875,-0.2306584268808365,-0.2940759062767029,0.8693364858627319,compound,1425370602,3,A1
10,0,1364.608154296875,2019.1922607421875,5305.228515625,-0.342331200838089,-0.4724463522434234,0.8498220443725586,compound,1425370602,3,A1
20,0,1388.9031982421875,1644.912353515625,5101.95166015625,-0.4356962740421295,-0.6430424451828003,0.8027665615081787,compound,1425370602,3,A1
30,0,1336.060791015625,1333.741943359375,4805.17578125,-0.4334288239479065,-0.8006985783576965,0.6645627021789551,compound,1425370602,3,A1
40,0,1451.403076171875,956.5221557617188,4337.896484375,0.0358918346464633,-0.800644040107727,0.1815698891878128,compound,1425370602,3,A1
50,0,1409.208251953125,875.7235107421875,3859.294677734375,0.2568853795528412,-0.739845335483551,-0.2972013652324676,compound,1425370602,3,A1
60,0,1425.746826171875,893.086181640625,3270.6728515625,0.5289254188537598,-0.8185925483703613,-0.5688619613647461,compound,1425370602,3,A1
70,0,1211.224609375,1029.3665771484375,2617.58740234375,0.4747346937656402,-0.7631152272224426,-0.7169255614280701,compound,1425370602,3,A1
80,0,1313.8463134765625,989.04248046875,1940.9888916015625,0.5693351626396179,-0.7627447247505188,-0.7191144227981567,compound,1425370602,3,A1
90,0,1093.33056640625,716.9811401367188,1731.970947265625,0.5419420599937439,-0.7614831924438477,-0.6753329634666443,compound,1425370602,3,A1
100,0,1117.628662109375,525.859619140625,1477.09912109375,0.2518748641014099,-0.7715680003166199,-0.47937873005867,compound,1425370602,3,A1
110,0,868.8914794921875,471.22906494140625,1618.9686279296875,-0.0699856802821159,-0.7851960062980652,-0.1402240693569183,compound,1425370602,3,A1
120,0,757.7796020507812,575.4479370117188,950.052490234375,0.0618787370622158,-0.5314576625823975,-0.5357071757316589,compound,1425370602,3,A1
130,0,660.4309692382812,486.72027587890625,768.4480590820312,0.0800291001796722,-0.4522219002246856,-0.4848933219909668,compound,1425370602,3,A1
140,0,544.2833862304688,514.5931396484375,933.5064697265624,-0.0977961346507072,-0.4774931371212005,-0.5030388236045837,compound,1425370602,3,A1
150,0,574.4180297851562,420.3587646484375,817.9967041015625,-0.241512045264244,-0.5259246230125427,-0.1488892287015915,compound,1425370602,3,A1
160,0,553.4822387695312,383.2678833007813,719.5756225585938,-0.2553982734680176,-0.4409702718257904,-0.2598171234130859,compound,1425370602,3,A1
170,0,595.6856079101562,352.9952087402344,699.7786254882812,-0.0811007544398307,-0.1045397296547889,-0.5287333130836487,compound,1425370602,3,A1
180,0,507.6650085449219,423.333740234375,1098.18310546875,-0.2601247727870941,-0.4769076108932495,-0.1283597499132156,compound,1425370602,3,A1
190,0,410.34619140625,458.4766845703125,635.9237670898438,-0.0374949350953102,-0.0550718754529953,0.1962369084358215,compound,1425370602,3,A1
200,0,415.9649658203125,440.6461486816406,527.2870483398438,-0.1010020971298217,-0.1065584421157836,0.062249444425106,compound,1425370602,3,A1
210,0,333.40380859375,377.130859375,448.0076293945313,-0.137977659702301,-0.3706696033477783,-0.4165477454662323,compound,1425370602,3,A1
220,0,387.8596801757813,456.6930847167969,915.0971069335938,-0.3792805671691894,-0.077713131904602,-0.1636390089988708,compound,1425370602,3,A1
230,0,440.10296630859375,334.6348571777344,573.3514404296875,-0.0643561780452728,-0.1417726725339889,-0.5235678553581238,compound,1425370602,3,A1
240,0,338.91925048828125,356.1999816894531,703.9083251953125,0.0605899356305599,-0.2599181830883026,-0.2671294808387756,compound,1425370602,3,A1
250,0,407.52044677734375,448.72650146484375,666.0663452148438,-0.2474410831928253,0.4117337763309479,-0.3485556840896606,compound,1425370602,3,A1
260,0,403.7593994140625,342.9310607910156,536.7096557617188,-0.3177087008953094,0.0531409569084644,-0.3075505793094635,compound,1425370602,3,A1
270,0,264.521240234375,399.83013916015625,1190.5751953125,-0.1477854698896408,-0.0021393445786088,0.3890132009983063,compound,1425370602,3,A1
280,0,256.3301696777344,332.17626953125,756.8153686523438,-0.2091737687587738,-0.3363289833068847,-0.002135923365131,compound,1425370602,3,A1
290,0,261.39190673828125,395.4494934082031,671.3275756835938,-0.0489226393401622,0.1701882183551788,0.025723585858941,compound,1425370602,3,A1
300,0,232.1862030029297,450.4461059570313,1267.2200927734375,0.060737308114767,0.2128842920064926,0.3402602970600128,compound,1425370602,3,A1
310,0,358.0329895019531,339.0902404785156,946.4144897460938,-0.0960804000496864,0.0784433409571647,0.1881893426179886,compound,1425370602,3,A1
320,0,601.0744018554688,505.08978271484375,1881.0364990234375,0.0791699439287185,0.2489188909530639,0.6379572153091431,compound,1425370602,3,A1
330,0,339.25311279296875,487.5937805175781,1504.6331787109375,0.0986915379762649,0.1979133486747741,0.4872601926326751,compound,1425370602,3,A1
340,0,239.9480133056641,396.0732116699219,443.296142578125,-0.2143935859203338,-0.1940360367298126,-0.0988513380289077,compound,1425370602,3,A1
350,0,287.97607421875,560.455810546875,1862.4095458984375,0.5235004425048828,0.4936280846595764,0.5842012763023376,compound,1425370602,3,A1
360,0,311.3157958984375,343.64678955078125,472.4404296875,-0.0658162608742713,-0.1479905843734741,-0.1382611542940139,compound,1425370602,3,A1
370,0,474.9690246582031,480.3944091796875,948.45703125,-0.2762341201305389,-0.2100615501403808,0.0779577419161796,compound,1425370602,3,A1
380,0,227.72604370117188,337.7085876464844,933.18505859375,0.0042156320996582,0.2372518628835678,0.2632990181446075,compound,1425370602,3,A1
390,0,212.69613647460935,370.7706298828125,816.7662353515625,-0.1252083033323288,0.1024969965219497,0.294719934463501,compound,1425370602,3,A1
400,0,321.5074768066406,505.3934326171875,1331.6739501953125,-0.1271949559450149,0.0090367794036865,0.6890041828155518,compound,1425370602,3,A1
410,0,196.9483642578125,609.8882446289062,1927.65087890625,0.299206793308258,0.473825067281723,0.7687147259712219,compound,1425370602,3,A1
420,0,276.7590026855469,659.513427734375,2557.503662109375,0.3354864120483398,0.4192451238632202,0.7098806500434875,compound,1425370602,3,A1
430,0,270.1944274902344,539.8148803710938,1721.0882568359375,0.2637384831905365,0.4472684860229492,0.676302969455719,compound,1425370602,3,A1
440,0,299.05181884765625,325.4452209472656,816.3886108398438,-0.1200322359800338,0.1826331615447998,0.2685406506061554,compound,1425370602,3,A1
450,0,253.3521728515625,399.4893493652344,1345.7303466796875,-0.0696659982204437,0.1383155882358551,0.507036030292511,compound,1425370602,3,A1
460,0,223.33908081054688,575.51953125,1476.2550048828125,0.1532320231199264,0.2146169543266296,0.5562217831611633,compound,1425370602,3,A1
470,0,402.3567810058594,707.9099731445312,2608.01318359375,0.3915293514728546,0.3768303990364074,0.6717799305915833,compound,1425370602,3,A1
480,0,289.4984130859375,481.3763427734375,1227.7572021484375,-0.3303869664669037,-0.253056138753891,0.6028177738189697,compound,1425370602,3,A1
1,0,1501.89501953125,2230.185791015625,5174.88232421875,-0.2306584268808365,-0.2940759062767029,0.8693364858627319,compound,1425370602,3,A2
10,0,856.7607421875,1891.542724609375,5511.9091796875,-0.2801560759544372,-0.3846471607685089,0.8012815713882446,compound,1425370602,3,A2
20,0,557.8031616210938,1395.820068359375,5036.38037109375,-0.1842273026704788,-0.2772396206855774,0.6185993552207947,compound,1425370602,3,A2
30,0,880.5369262695312,1110.315673828125,3043.45947265625,0.0558404438197612,0.0239441953599452,0.3436551988124847,compound,1425370602,3,A2
40,0,557.7930908203125,694.3131713867188,1567.0421142578125,0.2697930634021759,0.3668523728847503,-0.1018684580922126,compound,1425370602,3,A2
50,0,768.3374633789062,649.10888671875,1283.459716796875,-0.1666202247142791,0.3370165228843689,-0.1531998962163925,compound,1425370602,3,A2
60,0,253.65463256835935,686.7459716796875,783.3079223632812,0.0931061431765556,-0.1837952584028244,-0.3303609192371368,compound,1425370602,3,A2
70,0,432.374755859375,328.3158264160156,723.6546630859375,0.151728481054306,-0.4603833854198456,-0.1776169836521148,compound,1425370602,3,A2
80,0,321.58514404296875,367.8246154785156,747.7620239257812,0.2474492788314819,-0.1289443671703338,-0.2514120936393738,compound,1425370602,3,A2
90,0,212.2963409423828,294.058349609375,625.6466064453125,0.0307658072561025,-0.2074590623378753,-0.3483496010303497,compound,1425370602,3,A2
100,0,364.5635986328125,265.0675354003906,539.4161987304688,0.1872667670249939,-0.3062995672225952,-0.3865464031696319,compound,1425370602,3,A2
110,0,272.71234130859375,274.19268798828125,783.3490600585938,0.0142197869718074,-0.1250794976949691,0.0568673983216285,compound,1425370602,3,A2
120,0,315.4351806640625,361.8619689941406,494.3695068359375,-0.2124855518341064,-0.1227257475256919,-0.3844821751117706,compound,1425370602,3,A2
130,0,224.3185882568359,277.8567199707031,652.0809936523438,0.0956494361162185,-0.2479284107685089,-0.1067576706409454,compound,1425370602,3,A2
1,0,1473.85009765625,2350.2060546875,5284.77587890625,-0.1564822494983673,-0.3114585280418396,0.8715232610702515,compound,1425370602,4,A1
10,0,1251.2498779296875,2057.546875,5353.76708984375,-0.2691108584403991,-0.5225222110748291,0.8425307273864746,compound,1425370602,4,A1
20,0,1187.28564453125,1737.5303955078125,5389.85400390625,-0.4392424523830414,-0.7282212972640991,0.7804713249206543,compound,1425370602,4,A1
30,0,1446.910888671875,1271.7161865234375,5064.23291015625,-0.2545582354068756,-0.7736887335777283,0.577917754650116,compound,1425370602,4,A1
40,0,1477.2674560546875,1022.1898193359376,4653.408203125,0.0427972339093685,-0.8251534104347229,0.1759561747312545,compound,1425370602,4,A1
50,0,1594.0179443359375,1004.1659545898438,4152.55078125,0.4447587430477142,-0.826352596282959,-0.3977516889572143,compound,1425370602,4,A1
60,0,1452.1654052734375,993.085205078125,3641.914306640625,0.5042254328727722,-0.8205812573432922,-0.5783514976501465,compound,1425370602,4,A1
70,0,1348.3238525390625,1128.557373046875,3172.324951171875,0.5341299176216125,-0.8253101706504822,-0.6444547176361084,compound,1425370602,4,A1
80,0,1369.6412353515625,1061.3348388671875,2356.1318359375,0.5972110629081726,-0.7738068699836731,-0.746110737323761,compound,1425370602,4,A1
90,0,1191.9412841796875,776.906982421875,2055.3916015625,0.3604501485824585,-0.7480840682983398,-0.6553382873535156,compound,1425370602,4,A1
100,0,905.9869384765624,581.4771728515625,1938.4677734375,0.1043615415692329,-0.6548356413841248,-0.4200711250305176,compound,1425370602,4,A1
110,0,939.82080078125,616.0733032226562,1499.1995849609375,0.1552846282720565,-0.725297212600708,-0.4580711424350738,compound,1425370602,4,A1
120,0,896.6399536132812,513.6578369140625,1284.768798828125,-0.0659141167998313,-0.6380040645599365,-0.3344949185848236,compound,1425370602,4,A1
130,0,799.2223510742188,699.5892333984375,832.408935546875,0.1671094298362732,-0.5493164658546448,-0.6147429943084717,compound,1425370602,4,A1
140,0,692.0165405273438,520.84228515625,979.7261352539062,0.0405274778604507,-0.6186047792434692,-0.4207488000392914,compound,1425370602,4,A1
150,0,634.106201171875,487.0348205566406,979.0463256835938,0.0177934598177671,-0.6541209816932678,-0.3058740496635437,compound,1425370602,4,A1
160,0,614.1121215820312,455.7081604003906,1001.229248046875,0.1695842444896698,-0.3543025851249695,-0.5122102499008179,compound,1425370602,4,A1
170,0,538.9642333984375,497.7464599609375,1028.478515625,-0.2060007750988006,-0.5143309831619263,-0.2404069453477859,compound,1425370602,4,A1
180,0,471.1331481933594,588.42724609375,703.93408203125,-0.130050778388977,0.1722691655158996,-0.1285243332386016,compound,1425370602,4,A1
190,0,546.20361328125,408.6689758300781,1089.0230712890625,-0.1999259442090988,-0.2170936167240142,-0.1634445935487747,compound,1425370602,4,A1
200,0,381.5377197265625,489.58837890625,898.0111083984375,-0.1780818253755569,-0.3283135294914245,-0.1221262887120246,compound,1425370602,4,A1
210,0,419.9425048828125,556.3184814453125,820.2393188476562,-0.1581447422504425,-0.1811417043209076,-0.2886201441287994,compound,1425370602,4,A1
220,0,501.5078125,454.9071960449219,1080.75146484375,-0.2441712468862533,-0.1940380036830902,0.077099971473217,compound,1425370602,4,A1
230,0,276.69940185546875,480.0665588378906,522.8687744140625,-0.206379547715187,-0.2812716066837311,-0.5291654467582703,compound,1425370602,4,A1
240,0,399.7848815917969,541.9027099609375,899.7072143554688,-0.2745078504085541,-0.0124318469315767,-0.32491135597229,compound,1425370602,4,A1
250,0,254.40304565429688,459.0035095214844,650.8834838867188,-0.1507022082805633,0.0556152425706386,-0.1453310698270797,compound,1425370602,4,A1
260,0,316.09869384765625,564.96826171875,1653.4752197265625,-0.2214153409004211,-0.3218781054019928,0.5163195729255676,compound,1425370602,4,A1
270,0,257.39691162109375,476.8792419433594,707.0553588867188,-0.2161964029073715,-0.3864508867263794,-0.2028135806322097,compound,1425370602,4,A1
280,0,534.1243896484375,480.6878356933594,1448.633544921875,-0.2436591833829879,-0.0784296914935112,0.2659973502159118,compound,1425370602,4,A1
290,0,273.9518127441406,449.5384216308594,681.7096557617188,-0.1553330272436142,0.4201937019824981,-0.3833900690078735,compound,1425370602,4,A1
300,0,197.22183227539065,487.3125915527344,996.3124389648438,-0.2085959911346435,-0.4427149891853332,0.1269360482692718,compound,1425370602,4,A1
310,0,306.59222412109375,413.3186340332031,509.5652770996094,-0.2017127424478531,0.2149140536785125,-0.5927526950836182,compound,1425370602,4,A1
320,0,263.78240966796875,568.3831176757812,901.81005859375,-0.04192765802145,0.1353455185890197,0.3066860437393188,compound,1425370602,4,A1
330,0,244.3936462402344,461.3956298828125,923.2315673828124,-0.159199446439743,0.2508373260498047,0.0373565070331096,compound,1425370602,4,A1
340,0,223.54196166992188,594.5077514648438,1296.682861328125,-0.1096329391002655,-0.0863361060619354,0.3906199336051941,compound,1425370602,4,A1
1,0,1473.85009765625,2350.2060546875,5284.77587890625,-0.1564822494983673,-0.3114585280418396,0.8715232610702515,compound,1425370602,4,A2
10,0,729.2802734375,1999.9217529296875,5558.857421875,-0.2095160186290741,-0.4800845384597778,0.8077083826065063,compound,1425370602,4,A2
20,0,467.8440856933594,1625.969970703125,5488.46044921875,-0.1854153871536255,-0.4187799990177154,0.6655284762382507,compound,1425370602,4,A2
30,0,687.1239624023438,1258.240966796875,4084.93603515625,0.1051976829767227,-0.0231991447508335,0.3744784295558929,compound,1425370602,4,A2
40,0,675.3602294921875,997.5927124023438,1714.9544677734375,0.0498108267784118,0.3429548144340515,-0.1562487781047821,compound,1425370602,4,A2
50,0,404.959228515625,966.8755493164062,1687.9222412109375,0.192858949303627,0.0438901893794536,-0.3750075399875641,compound,1425370602,4,A2
60,0,327.5028991699219,776.0546875,989.5765991210938,0.2701428234577179,-0.223796546459198,-0.4037730395793915,compound,1425370602,4,A2
70,0,323.77252197265625,647.1294555664062,986.9998779296876,0.32792529463768,-0.5183935761451721,-0.3712074160575866,compound,1425370602,4,A2
80,0,463.8411865234375,491.2650451660156,793.097412109375,0.4099386930465698,-0.298100084066391,-0.2176919877529144,compound,1425370602,4,A2
90,0,322.7246398925781,415.0248718261719,785.0948486328125,0.1183782443404197,-0.4704762697219848,-0.3164798617362976,compound,1425370602,4,A2
100,0,429.9162292480469,402.6564636230469,769.2197875976562,0.2463141083717346,0.023492744192481,-0.0710231512784957,compound,1425370602,4,A2
110,0,308.9849548339844,340.5471496582031,723.9295043945312,-0.0944269374012947,-0.0836948007345199,-0.0859874933958053,compound,1425370602,4,A2
120,0,308.5987243652344,329.22711181640625,573.4526977539062,-0.0171783249825239,0.047081172466278,-0.2053528577089309,compound,1425370602,4,A2
130,0,275.23968505859375,553.4381103515625,583.0142822265625,0.2555688321590423,-0.1510328948497772,-0.0896928161382675,compound,1425370602,4,A2
140,0,202.7781982421875,303.7720031738281,493.0710144042969,-0.1006646677851677,-0.3479664325714111,-0.2056544721126556,compound,1425370602,4,A2
150,0,198.5597991943359,330.55743408203125,387.4424133300781,0.1386065781116485,-0.1578028500080108,-0.3727458119392395,compound,1425370602,4,A2
160,0,306.4097595214844,339.5062255859375,586.352294921875,0.0242712963372468,-0.1108033582568168,-0.1215511634945869,compound,1425370602,4,A2
170,0,174.12020874023438,295.9266357421875,444.9924621582031,-0.0810618102550506,-0.0097136851400136,-0.111936330795288,compound,1425370602,4,A2
180,0,279.7274475097656,404.9567565917969,1143.92236328125,-0.2317235320806503,-0.0822467505931854,0.4288720488548279,compound,1425370602,4,A2
1,0,1436.61669921875,2248.274169921875,5625.86669921875,-0.2260379642248153,-0.3369989693164825,0.8391255736351013,compound,1425370602,5,A1
10,0,1386.65234375,1972.247802734375,5879.71533203125,-0.4060043096542358,-0.5690085887908936,0.8245023488998413,compound,1425370602,5,A1
20,0,1367.181640625,1604.2744140625,5657.87451171875,-0.4745284616947174,-0.7306377291679382,0.7214632034301758,compound,1425370602,5,A1
30,0,1718.31396484375,1327.513671875,5296.01513671875,-0.1768722534179687,-0.7587024569511414,0.5108751058578491,compound,1425370602,5,A1
40,0,1565.783203125,1140.6932373046875,4859.08544921875,0.1243544742465019,-0.7814839482307434,0.0614680014550685,compound,1425370602,5,A1
50,0,1563.657958984375,1105.2056884765625,4399.0400390625,0.332735538482666,-0.8036146759986877,-0.3194770216941833,compound,1425370602,5,A1
60,0,1660.0224609375,1165.745361328125,3717.886962890625,0.5180814862251282,-0.7839128375053406,-0.6383347511291504,compound,1425370602,5,A1
70,0,1433.3436279296875,1149.6220703125,3228.964111328125,0.5081935524940491,-0.7956622242927551,-0.672544002532959,compound,1425370602,5,A1
80,0,1527.7545166015625,1007.9646606445312,2533.57421875,0.5298231840133667,-0.8187459707260132,-0.6982426047325134,compound,1425370602,5,A1
90,0,1280.105712890625,834.0443115234375,1966.92822265625,0.3657894432544708,-0.7384536862373352,-0.5738211870193481,compound,1425370602,5,A1
100,0,1304.8292236328125,682.9456176757812,1614.5694580078125,0.2088568955659866,-0.7110728025436401,-0.5337395668029785,compound,1425370602,5,A1
110,0,1058.4942626953125,683.9049682617188,1257.4710693359375,0.2085582464933395,-0.6970933675765991,-0.507908284664154,compound,1425370602,5,A1
120,0,873.2916259765625,602.4632568359375,933.4846801757812,0.2394581884145736,-0.651891827583313,-0.5864470601081848,compound,1425370602,5,A1
130,0,930.182373046875,498.1663513183594,813.0618896484375,0.1034077480435371,-0.6242383718490601,-0.5060612559318542,compound,1425370602,5,A1
140,0,670.9031372070312,468.4868469238281,622.228759765625,0.2334938645362854,-0.1230567544698715,-0.3793794810771942,compound,1425370602,5,A1
150,0,515.8190307617188,406.6001281738281,656.15673828125,0.112848199903965,-0.1408346593379974,-0.5808587074279785,compound,1425370602,5,A1
160,0,659.437255859375,543.6409301757812,813.4970092773438,-0.1318925321102142,-0.4712589383125305,-0.2591532468795776,compound,1425370602,5,A1
170,0,707.0350952148438,539.9295654296875,819.6307983398438,-0.1659298688173294,0.1794634312391281,0.2737516462802887,compound,1425370602,5,A1
180,0,447.1399230957031,404.9698791503906,544.85986328125,0.2273403108119964,0.0672230720520019,-0.3950690925121307,compound,1425370602,5,A1
190,0,395.9378967285156,386.9111633300781,415.5406188964844,-0.1175710335373878,-0.0901017412543296,-0.5707928538322449,compound,1425370602,5,A1
200,0,324.3064880371094,506.7925720214844,818.7706909179688,-0.0347716510295867,-0.6325907111167908,-0.2980424463748932,compound,1425370602,5,A1
210,0,376.7330932617187,484.8838195800781,575.35107421875,-0.0076645691879093,0.2130099236965179,0.0681423172354698,compound,1425370602,5,A1
220,0,339.9691467285156,395.9781799316406,431.7622375488281,-0.077651172876358,0.0619172938168048,-0.2730520963668823,compound,1425370602,5,A1
230,0,517.1338500976562,374.58306884765625,789.8230590820312,-0.220389261841774,0.0071028778329491,-0.0617668069899082,compound,1425370602,5,A1
240,0,453.6427001953125,496.9351501464844,1533.61328125,-0.2189323604106903,-0.305877685546875,0.389570415019989,compound,1425370602,5,A1
250,0,368.2525634765625,360.4729309082031,926.8253173828124,-0.3747698068618774,-0.0007918749470263,0.0296853743493556,compound,1425370602,5,A1
260,0,219.8568115234375,326.78271484375,448.5109252929687,-0.2342233210802078,-0.0011959965340793,-0.4493268132209778,compound,1425370602,5,A1
270,0,210.27249145507812,391.502197265625,882.63427734375,0.1747070848941803,0.2180950343608856,0.0676564499735832,compound,1425370602,5,A1
280,0,282.7641296386719,423.3587951660156,535.5473022460938,-0.1600121259689331,0.0547861941158771,0.249068483710289,compound,1425370602,5,A1
