protocol,outer_seed,inner_fold,arm,column,best_epoch,epochs_run,runtime_seconds,per_task_batch_size,steps_per_epoch,trainable_parameters,total_parameters,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,Center_rmse,Width_rmse,Center_error_variance,Width_error_variance,Center_Width_error_covariance,inner_train_count,inner_validation_count,inner_train_ids_sha256,inner_validation_ids_sha256,scale_V1,scale_V2
compound,536279090,1,A1,4g,461,500,723.7259033750161,290,1,130615,460500,0.7033337414278784,3.6992337143959415,2.4057544418496013,0.91523178459248,4.361346088100963,2.707062872846921,0.3834025943410569,True,3.4196439134372327,4.316883316583979,11.387776866928048,18.3549135218426,2.961602859612656,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,536279090,1,A1,25g,461,500,723.7259033750161,290,1,130615,460500,0.3159838809204878,7.738229994473597,4.228830468654633,0.5287416126855982,12.862932388929988,8.777851784229279,0.720237879521987,True,8.403916389420049,12.96793057729946,70.41650943803509,157.45908335256945,51.29034027786322,242,64,6cc337e1309420fa830734e54e9d0d7fccd76adc271baba00db36b9b2857b3ef,dd11592ae02cd674c5f774ec9eaf26216550bcdce927c60a67786f72db7c1611,10.704170173526874,17.926221773399543
compound,536279090,1,A1,40g,461,500,723.7259033750161,290,1,130615,460500,0.6890066438984246,13.67200523237729,9.105227976259982,0.6935187973001296,19.335445373745916,13.65143977731898,0.5224861973760613,True,15.523081247879263,12.557951426784753,212.49714434970093,130.9359060474475,65.86341249396102,290,69,ecf37da273611fa93a1a9137ba2e98b2f27cf0d4ecae57c8d2aba418df008e63,4534c8f9021347785d9c7f3519c41170a61b6b424ef6a33d93c5e465da8e9edb,26.413969331955776,36.66723773476131
compound,536279090,1,A2,4g,71,151,197.32452187500897,290,1,139367,469252,0.7154753970003652,3.622743670119448,2.21657740988888,0.8649391990443902,5.50514409787551,3.541162741703865,0.4053636343670314,True,4.210740663462254,3.992545395582874,17.430828695900626,15.801157108223777,8.79540019353863,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,536279090,1,A2,25g,71,151,197.32452187500897,290,1,139367,469252,0.2985704692616536,7.836109364284585,4.500971621274949,0.5741927717914563,12.226916750584545,8.694460529088975,0.7075067825683478,True,8.212822198790542,12.32892584590077,67.45024979800543,149.7812003978104,44.067448539161,242,64,6cc337e1309420fa830734e54e9d0d7fccd76adc271baba00db36b9b2857b3ef,dd11592ae02cd674c5f774ec9eaf26216550bcdce927c60a67786f72db7c1611,10.704170173526874,17.926221773399543
compound,536279090,1,A2,40g,71,151,197.32452187500897,290,1,139367,469252,0.6527023451957406,14.44799510093482,9.705082857436029,0.6676556995480467,20.13475623348536,14.463097503219824,0.548053179335923,True,16.45348159592422,12.05975603100494,256.72467117644345,131.87647624880842,84.55679740428705,290,69,ecf37da273611fa93a1a9137ba2e98b2f27cf0d4ecae57c8d2aba418df008e63,4534c8f9021347785d9c7f3519c41170a61b6b424ef6a33d93c5e465da8e9edb,26.413969331955776,36.66723773476131
compound,536279090,2,A1,4g,138,218,286.0022510419949,296,1,130615,460500,0.6234851566547959,4.167434131605565,2.765825518405256,0.571465096932291,9.806118354872687,8.05314264456431,0.5708666691303974,True,6.314799714322859,8.218767981518633,27.658296483472174,24.61474188300796,16.492568637839515,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,536279090,2,A1,25g,138,218,286.0022510419949,296,1,130615,460500,0.3944464197214683,8.457036998079955,4.999908702474244,0.5696692754377598,11.132205245302952,6.482624951214857,0.722126755981498,True,9.528257865154044,5.26727111903385,87.34061908165508,27.610526846461003,25.523589796536807,235,71,6fed905525927640edc31c5c1e8b0e0c1345fee6f9cb40306ac632f136bd0cb4,a0e65779e89460c1dd82f983ddd0aa3e77507c6ee3f437193bf7d0205be190aa,10.278274136926694,18.40291441385633
compound,536279090,2,A1,40g,138,218,286.0022510419949,296,1,130615,460500,0.5714608175466134,19.3183580788368,12.784507921006943,0.579260600490931,24.3581737318509,16.830646187918525,0.7226020660028624,True,21.4017872115959,10.04456019070332,367.28072679899185,90.32529850313638,79.09154200775599,296,63,fac25ac4f20eed7da5462970489405b4516ca57dddba5cf16f6fddd0b9c03dd8,75f433e9e057d6b63934dfb3240bfcc7d590e18851232f88500f24d969c4697d,25.13929368488097,36.159152942651815
compound,536279090,2,A2,4g,86,166,239.1361816250137,296,1,139367,469252,0.7778704263835933,3.200964699694009,1.955805138882536,0.9073807859901152,4.558842373417001,2.884391701970345,0.3503118677415738,True,3.5133967144117775,3.561265462913585,12.313494428543123,12.621169797042594,5.225171865577514,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
