column,arm,V1_rmse_mean,V1_rmse_std,V1_mae_mean,V1_mae_std,V2_rmse_mean,V2_rmse_std,V2_mae_mean,V2_mae_std,combined_normalized_rmse_mean,combined_normalized_rmse_std,V1_r2_mean,V1_r2_std,V2_r2_mean,V2_r2_std,Center_rmse_mean,Center_rmse_std,Width_rmse_mean,Width_rmse_std
25g,A1,6.769981165986322,1.635468095044916,4.49421131284149,0.8339518151113011,10.392758765643958,1.9694948372491492,7.181493944499996,1.2215893037979342,0.6405988978702392,0.14350206533331725,0.4893957989582264,0.2822014261648308,0.6287021245552075,0.11553112581715372,7.786831661374116,1.7131851766232873,7.713631318485987,2.6921349929057294
25g,A2,6.565545938605677,1.5624548545487624,4.336578774196405,0.8275320172122543,9.512288434225969,1.8719937179177986,6.67635289101576,1.2616393714981378,0.6061099045688269,0.13283977951130355,0.516256019705878,0.29403834139815394,0.6864167764189909,0.10930068551231988,7.2559915817249,1.579479639878753,7.188813661230955,2.6495067808088293
40g,A1,16.13903880547652,2.9160090178080442,10.400599395819896,1.8468806403655955,21.466595707622176,3.541678690703119,14.436220055687354,2.60553640966709,0.595380358506278,0.1042228481678418,0.6174978765004852,0.1101179111863839,0.6484121757564206,0.09841551722492074,18.05017216808151,3.0930490303560294,11.735541816666487,2.345468873489147
40g,A2,15.196373788181209,2.3743358311032736,9.993032199771887,1.4483976735275899,18.779817315365133,2.4733367329034035,13.14960520156246,1.8998367497082707,0.541253050108589,0.07944395330354298,0.6586416934247166,0.10225768658043377,0.7299774074905091,0.07093380837335166,16.252327012274097,2.263539880442343,10.543706159645135,1.5794991009388137
4g,A1,4.058459558861653,0.4572278725461557,2.7609852723294397,0.3359032346825311,6.749245881364803,3.440586379333752,5.009689326129815,3.268249286233543,0.4771907903565113,0.13171722206588315,0.6385678182871227,0.08767501002696752,0.7463529959839957,0.271071009472142,4.796207854369581,1.9802554908483345,5.919838151072813,2.2956780657960496
4g,A2,3.5229442460868317,0.3079641915931125,2.1472012180792976,0.23252347972932064,5.26639624857581,0.5757698181476515,3.342870376467705,0.4690406663360735,0.3919763803679201,0.036871288310516136,0.7289617936838367,0.04955374210645578,0.8749815715559228,0.029270893102603057,4.028573847210307,0.4667784504722455,3.9118139630163187,0.23748650131986015
