epoch,train_loss,validation_V1_rmse,validation_V1_mae,validation_V1_r2,validation_V1_q10_q90_coverage,validation_V1_interval_width,validation_V1_mean_pinball_loss,validation_V1_quantile_crossing_rate,validation_V2_rmse,validation_V2_mae,validation_V2_r2,validation_V2_q10_q90_coverage,validation_V2_interval_width,validation_V2_mean_pinball_loss,validation_V2_quantile_crossing_rate,validation_within_target_quantile_crossing_rate,validation_q50_V1_gt_q50_V2_rate,validation_V1_q90_gt_V2_q10_rate,validation_combined_normalized_rmse,validation_all_outputs_finite
40,315.08740234375,6.649503707885742,3.8853631019592285,0.02835559844970703,0.7994858611825193,7.932797908782959,1.3755651319854365,0.0,12.598320960998535,7.031126976013184,0.05813330411911011,0.5347043701799485,10.151126861572266,2.679496520466547,0.0,0.0,0.0,0.5861182519280206,0.8206599879330246,True
41,312.2212219238281,6.69123649597168,4.040062427520752,0.0161210298538208,0.7480719794344473,7.7989115715026855,1.408323709435614,0.0,12.532480239868164,6.876492977142334,0.0679522156715393,0.6246786632390745,10.3323974609375,2.6191114463659053,0.0,0.0,0.0,0.5938303341902313,0.8215217082244153,True
42,308.2509002685547,6.634460926055908,4.094474792480469,0.03274679183959961,0.7095115681233933,7.898929595947266,1.4104933888664997,0.0,12.4389009475708,6.857463359832764,0.08181935548782349,0.6606683804627249,10.755766868591309,2.5916497574163073,0.0,0.0,0.0,0.6426735218508998,0.814927600290207,True
43,298.052490234375,6.629648685455322,3.979426860809326,0.03414946794509888,0.7249357326478149,7.896214962005615,1.3947323906186717,0.0,12.483614921569824,6.953512668609619,0.07520633935928345,0.6375321336760925,11.034616470336914,2.6222603477160953,0.0,0.0,0.0,0.7275064267352185,0.8159246753776589,True
44,294.79058837890625,6.577230453491211,3.987194299697876,0.04936230182647705,0.6940874035989717,7.874327659606934,1.3922879006378448,0.0,12.343546867370605,6.817245960235596,0.09584254026412964,0.6812339331619537,11.248246192932129,2.54776256521645,0.0,0.0,0.0,0.7994858611825193,0.8082506021807566,True
45,303.3755187988281,6.560774803161621,3.890859842300415,0.05411320924758911,0.7043701799485861,7.807699203491211,1.3788892527370242,0.0,12.379752159118652,6.876378059387207,0.09053069353103638,0.6606683804627249,11.386500358581543,2.571112753268277,0.0,0.0,0.0,0.884318766066838,0.8082128652366776,True
46,285.7515106201172,6.881936550140381,4.130288124084473,-0.04075908660888672,0.6606683804627249,7.244547367095947,1.487254563477066,0.0,12.587742805480957,6.815260410308838,0.05971419811248779,0.7043701799485861,10.81263542175293,2.601536839807146,0.0,0.0,0.0,0.884318766066838,0.8360856153371582,True
47,286.0272979736328,6.843037128448486,3.9648454189300537,-0.02902686595916748,0.6760925449871465,7.137897491455078,1.4535590939268457,0.0,12.637561798095703,6.873840808868408,0.052256762981414795,0.6889460154241646,10.802977561950684,2.6301323857180767,0.0,0.0,0.0,0.9023136246786633,0.8348915504953084,True
48,291.97735595703125,6.646023750305176,3.817324161529541,0.029372334480285645,0.6812339331619537,7.416563034057617,1.3931795406055532,0.0,12.406259536743164,6.797680854797363,0.0866318941116333,0.7069408740359897,11.310904502868652,2.5591115221981324,0.0,0.0,0.0,0.9460154241645244,0.8147462794988927,True
49,288.71604919433594,6.584212303161621,3.7744674682617188,0.04734301567077637,0.6838046272493573,7.450085639953613,1.3794033549438711,0.0,12.345466613769531,6.7771477699279785,0.09556132555007935,0.712082262210797,11.453784942626953,2.5434941319593936,0.0,0.0,0.0,0.9691516709511568,0.8087783555665425,True
50,280.43333435058594,6.4258012771606445,3.7278172969818115,0.09263187646865845,0.6838046272493573,7.650084495544434,1.3468582563964135,0.0,12.268889427185059,6.895477771759033,0.10674673318862915,0.6735218508997429,11.783158302307129,2.55939597523713,0.0,0.0,0.0,0.9820051413881749,0.7958599646828778,True
51,280.51890563964844,6.20493745803833,3.7525405883789062,0.1539350152015686,0.6683804627249358,8.033470153808594,1.3125661949469887,0.0,11.984249114990234,6.872097969055176,0.14771318435668945,0.6683804627249358,12.39222526550293,2.4931600283840933,0.0,0.0,0.0,0.9922879177377892,0.7726041169094149,True
52,277.25477600097656,6.366720199584961,3.7128825187683105,0.1092405915260315,0.6863753213367609,7.630943298339844,1.335324554394327,0.0,12.103471755981445,6.788005828857422,0.1306712031364441,0.6889460154241646,11.879890441894531,2.4965063206232196,0.0,0.0,0.0,0.9948586118251928,0.7869757746862114,True
53,274.6163330078125,6.21028995513916,3.6273210048675537,0.1524747610092163,0.6786632390745502,7.642222881317139,1.290367444570798,0.0,11.99332332611084,6.786041259765625,0.14642208814620972,0.6760925449871465,11.856659889221191,2.4883900997264834,0.0,0.0,0.0,0.9974293059125964,0.7732326734114763,True
54,275.7336730957031,6.128034591674805,3.9629898071289062,0.17477697134017944,0.6272493573264781,8.48491096496582,1.348695407265154,0.0,11.588151931762695,6.844762802124023,0.2031208872795105,0.6606683804627249,12.998920440673828,2.4088121638506417,0.0,0.0,0.0,0.9974293059125964,0.7556438011532521,True
55,268.6487579345703,6.280913352966309,4.080571174621582,0.1330890655517578,0.6041131105398457,8.565531730651855,1.384497635632166,0.0,11.797616004943848,7.144876956939697,0.17405211925506592,0.6143958868894601,13.174118995666504,2.5188563314991925,0.0,0.0,0.0,1.0,0.772137781781605,True
56,265.0205612182617,6.207188129425049,3.790257453918457,0.15332120656967163,0.6786632390745502,8.2032470703125,1.3141403426241445,0.0,11.83159065246582,7.038313865661621,0.16928821802139282,0.6349614395886889,12.675777435302734,2.50768748367558,0.0,0.0,0.0,0.9897172236503856,0.768190951505837,True
57,257.5843200683594,6.052292823791504,3.8018441200256348,0.19505023956298828,0.6375321336760925,8.338842391967773,1.2960896432348674,0.0,11.56921100616455,6.903060436248779,0.20572364330291748,0.6478149100257069,12.834294319152832,2.4342263058913294,0.0,0.0,0.0,0.9897172236503856,0.7500011666791867,True
58,257.80469512939453,6.136429786682129,3.8951199054718018,0.1725144386291504,0.6272493573264781,8.45736026763916,1.3269019119945877,0.0,11.520049095153809,6.958194255828857,0.21245968341827393,0.6066838046272494,13.017518997192383,2.4406638055554595,0.0,0.0,0.0,1.0,0.7541932684827632,True
59,266.56260681152344,6.2215752601623535,3.8531861305236816,0.14939165115356445,0.6580976863753213,8.212855339050293,1.3257541200699925,0.0,11.631232261657715,6.945119380950928,0.19718486070632935,0.609254498714653,12.708473205566406,2.464727264688683,0.0,0.0,0.0,0.9922879177377892,0.763222128492016,True
60,259.0187225341797,6.203423976898193,3.7247533798217773,0.1543477177619934,0.6915167095115681,7.947039604187012,1.299136645853162,0.0,11.70294189453125,6.9146199226379395,0.1872551441192627,0.6195372750642674,12.322504997253418,2.4763159594172173,0.0,0.0,0.0,0.9562982005141388,0.7641168761314809,True
61,257.0649871826172,6.148658275604248,3.8084676265716553,0.1692131757736206,0.6555269922879178,8.230374336242676,1.3066733319226145,0.0,11.475013732910156,6.863295078277588,0.21860522031784058,0.6143958868894601,12.71876049041748,2.424763193657588,0.0,0.0,0.0,0.9717223650385605,0.7536909061310635,True
62,247.68727111816406,6.163775444030762,3.9711406230926514,0.16512292623519897,0.6375321336760925,8.587071418762207,1.3412757824298758,0.0,11.324899673461914,6.9267048835754395,0.2389155626296997,0.5784061696658098,13.188831329345703,2.412259011485174,0.0,0.0,0.0,0.9845758354755784,0.7503157148739814,True
63,251.22930908203125,6.157115459442139,3.736063241958618,0.16692620515823364,0.6709511568123393,7.866038799285889,1.293331954207498,0.0,11.482784271240234,6.7320709228515625,0.2175464630126953,0.5989717223650386,12.236291885375977,2.3990705255371134,0.0,0.0,0.0,0.9434447300771208,0.7544916801687216,True
64,249.4796142578125,6.12547492980957,3.6312029361724854,0.17546623945236206,0.6889460154241646,7.585893630981445,1.2692746781853395,0.0,11.589794158935547,6.718458652496338,0.20289498567581177,0.596401028277635,11.828922271728516,2.4163162889292633,0.0,0.0,0.0,0.9280205655526992,0.7555204634620494,True
65,248.57618713378906,6.0859761238098145,3.6930696964263916,0.186065673828125,0.6863753213367609,7.8100786209106445,1.2718522348256833,0.0,11.485678672790527,6.717183589935303,0.21715199947357178,0.6041131105398457,12.161757469177246,2.3937083673967496,0.0,0.0,0.0,0.9331619537275064,0.7497775910072589,True
66,239.9028778076172,6.011232852935791,3.76684832572937,0.2059350609779358,0.6375321336760925,8.1692533493042,1.2750552560083868,0.0,11.324841499328613,6.803653240203857,0.2389233112335205,0.609254498714653,12.726502418518066,2.387665030745839,0.0,0.0,0.0,0.9691516709511568,0.7399837046457687,True
67,245.23117065429688,5.931260108947754,3.8576440811157227,0.2269229292869568,0.609254498714653,8.39398193359375,1.283662624081282,0.0,11.224827766418457,6.829621315002441,0.25230664014816284,0.622107969151671,13.007989883422852,2.381855313330506,0.0,0.0,0.0,0.987146529562982,0.7316400593283758,True
68,246.77342987060547,5.906777858734131,3.8211679458618164,0.23329168558120728,0.6169665809768637,8.280915260314941,1.2743220613977289,0.0,11.17077922821045,6.745673179626465,0.2594897747039795,0.6041131105398457,12.890557289123535,2.3516302241355613,0.0,0.0,0.0,0.974293059125964,0.7283911887960103,True
69,240.1280288696289,5.977484226226807,3.859294891357422,0.2148262858390808,0.6015424164524421,8.320155143737793,1.288807671061927,0.0,11.109923362731934,6.743361949920654,0.26753610372543335,0.6143958868894601,13.076577186584473,2.337238744741438,0.0,0.0,0.0,0.9717223650385605,0.7313665221894353,True
70,240.4507827758789,5.908613681793213,3.7926528453826904,0.23281502723693848,0.5912596401028277,8.350676536560059,1.2659685123344724,0.0,11.022770881652832,6.775041580200195,0.2789826989173889,0.5989717223650386,13.218300819396973,2.3341264605215706,0.0,0.0,0.0,0.9511568123393316,0.7241413743253836,True
71,234.36328125,5.834381103515625,3.741178274154663,0.2519708275794983,0.6118251928020566,8.230624198913574,1.2498605743880546,0.0,11.027695655822754,6.739372253417969,0.27833831310272217,0.5861182519280206,13.006542205810547,2.3261662215990393,0.0,0.0,0.0,0.961439588688946,0.7192806977199817,True
72,230.29335021972656,5.859187602996826,3.7648134231567383,0.2455965280532837,0.6169665809768637,8.21571159362793,1.2582215736539524,0.0,11.058968544006348,6.75106954574585,0.2742394208908081,0.6041131105398457,12.985113143920898,2.334260117343683,0.0,0.0,0.0,0.9408740359897172,0.7218761155953269,True
73,229.26868438720703,5.989057540893555,3.792799949645996,0.2117828130722046,0.609254498714653,8.058650016784668,1.28075697127835,0.0,11.100025177001953,6.718453884124756,0.2688406705856323,0.6143958868894601,12.806669235229492,2.335878862288638,0.0,0.0,0.0,0.8946015424164524,0.7318605433898456,True
74,230.49890899658203,6.040461540222168,3.7635157108306885,0.19819426536560059,0.6169665809768637,7.923647403717041,1.2801774618149622,0.0,11.083281517028809,6.712813854217529,0.27104485034942627,0.6015424164524421,12.698003768920898,2.3302452681303634,0.0,0.0,0.0,0.8303341902313625,0.7348655865797032,True
75,224.51443481445312,5.871095657348633,3.6428756713867188,0.24252688884735107,0.6298200514138818,7.96910285949707,1.2291063580843966,0.0,10.982156753540039,6.700318813323975,0.2842862606048584,0.6118251928020566,12.762322425842285,2.312934899350569,0.0,0.0,0.0,0.8560411311053985,0.7204087537964414,True
76,231.83238983154297,5.805368423461914,3.6515536308288574,0.2593919038772583,0.6246786632390745,8.121235847473145,1.2256583187144947,0.0,10.909758567810059,6.651418209075928,0.29369157552719116,0.6066838046272494,12.89937686920166,2.2885235179665773,0.0,0.0,0.0,0.9408740359897172,0.713835903804391,True
77,225.74018096923828,5.9354248046875,3.8317179679870605,0.22583681344985962,0.6195372750642674,8.283821105957031,1.2792818191527502,0.0,10.95120906829834,6.669548988342285,0.2883142828941345,0.6118251928020566,13.02779769897461,2.306858039372173,0.0,0.0,0.0,0.9691516709511568,0.7238590211077,True
78,232.1902618408203,5.894594192504883,3.737844467163086,0.23645126819610596,0.6298200514138818,8.212646484375,1.2483617419755244,0.0,10.879878997802734,6.703674793243408,0.297555148601532,0.609254498714653,13.018095016479492,2.2996939223141575,0.0,0.0,0.0,0.8920308483290489,0.7189966835285645,True
79,221.39137268066406,5.95477819442749,3.752716302871704,0.22077995538711548,0.6401028277634961,8.042719841003418,1.2561926925090405,0.0,10.897418022155762,6.70065450668335,0.2952885627746582,0.6143958868894601,12.824762344360352,2.3023446216477015,0.0,0.0,0.0,0.8251928020565553,0.723606581924847,True
80,220.74766540527344,5.951867580413818,3.757171154022217,0.22154158353805542,0.6426735218508998,8.076045989990234,1.2542309563284568,0.0,10.933676719665527,6.755639553070068,0.2905912399291992,0.6015424164524421,12.891533851623535,2.3226470211375543,0.0,0.0,0.0,0.8123393316195373,0.7244653784519235,True
81,222.0577621459961,5.984254360198975,3.822162628173828,0.21304666996002197,0.6323907455012854,8.282843589782715,1.2728644863601004,0.0,10.921555519104004,6.791717529296875,0.29216331243515015,0.609254498714653,13.175718307495117,2.327476897235599,0.0,0.0,0.0,0.8277634961439588,0.7263210220680425,True
82,217.42161560058594,5.871642589569092,3.7789056301116943,0.24238574504852295,0.6298200514138818,8.428184509277344,1.2475874891215752,0.0,10.861499786376953,6.802169322967529,0.2999263405799866,0.6169665809768637,13.347651481628418,2.31691572053267,0.0,0.0,0.0,0.8663239074550129,0.7168994570808728,True
83,220.4807357788086,5.817558288574219,3.740330457687378,0.256278395652771,0.6298200514138818,8.441460609436035,1.2322901015825116,0.0,10.71484661102295,6.680578708648682,0.31870365142822266,0.6246786632390745,13.349363327026367,2.264509107173766,0.0,0.0,0.0,0.8688946015424165,0.7089320406945079,True
84,213.11226654052734,5.929083824157715,3.7745909690856934,0.22749006748199463,0.6426735218508998,8.232888221740723,1.2528873496925923,0.0,10.730775833129883,6.604036331176758,0.31667643785476685,0.6375321336760925,13.0527925491333,2.2536816034137233,0.0,0.0,0.0,0.8637532133676092,0.7170111000841134,True
85,219.5380096435547,6.025885581970215,3.8650119304656982,0.20205920934677124,0.6580976863753213,8.41947078704834,1.2811611231719722,0.0,10.66923713684082,6.643016338348389,0.3244914412498474,0.6298200514138818,13.402958869934082,2.255054249820693,0.0,0.0,0.0,0.8123393316195373,0.7219079417707165,True
86,212.8110809326172,6.021186828613281,3.9464657306671143,0.20330321788787842,0.6760925449871465,8.87606143951416,1.2936416166504938,0.0,10.582059860229492,6.77675199508667,0.33548539876937866,0.6246786632390745,14.131487846374512,2.270362857456583,0.0,0.0,0.0,0.781491002570694,0.719095883615644,True
87,212.24799346923828,6.037737846374512,3.949025869369507,0.19891715049743652,0.6760925449871465,8.74772834777832,1.2951047193626102,0.0,10.625457763671875,6.7763519287109375,0.33002376556396484,0.6298200514138818,14.020272254943848,2.2742143871238727,0.0,0.0,0.0,0.7275064267352185,0.7214799539638541,True
88,212.3315200805664,6.0646071434021,3.9357967376708984,0.1917712688446045,0.6606683804627249,8.582548141479492,1.2924868445674271,0.0,10.652426719665527,6.768925189971924,0.3266184329986572,0.6246786632390745,13.832819938659668,2.27864554815039,0.0,0.0,0.0,0.7377892030848329,0.7241123547635437,True
89,204.37808227539062,5.884380340576172,3.86841082572937,0.23909509181976318,0.6658097686375322,9.045268058776855,1.2555855642451927,0.0,10.491096496582031,6.854005336761475,0.3468606472015381,0.609254498714653,14.486948013305664,2.272822114025923,0.0,0.0,0.0,0.8329048843187661,0.7070290966608138,True
90,207.2139434814453,5.94437837600708,3.8896396160125732,0.2234993577003479,0.6683804627249358,8.994370460510254,1.2687739229549582,0.0,10.550362586975098,6.835280418395996,0.3394603729248047,0.6195372750642674,14.418396949768066,2.2731759508552973,0.0,0.0,0.0,0.8406169665809768,0.7128709221824059,True
91,207.22821807861328,5.995472431182861,3.9081127643585205,0.2100934386253357,0.6838046272493573,8.811026573181152,1.2752238888973442,0.0,10.684640884399414,6.787337303161621,0.3225395083427429,0.6401028277634961,14.102880477905273,2.27688321205113,0.0,0.0,0.0,0.8226221079691517,0.7202475502227711,True
92,210.8581085205078,6.116359710693359,4.119265079498291,0.17791837453842163,0.6503856041131105,9.380098342895508,1.3295102298412962,0.0,10.672677993774414,6.963274955749512,0.3240557312965393,0.6529562982005142,14.868280410766602,2.3114045685749334,0.0,0.0,0.0,0.8791773778920309,0.7282853531735196,True
