protocol,outer_seed,inner_fold,epoch,step,permutation_seed,grad_norm_4g,grad_norm_25g,grad_norm_40g,cos_4g_25g,cos_4g_40g,cos_25g_40g,directed_projection_attempts,directed_projections_triggered,projection_trigger_fraction,projected_minus_original_update_norm,projected_original_update_norm_ratio
compound,769539383,1,110,0,9379918042003121204,211.3040771484375,260.728515625,603.1438598632812,0.0478736869990825,0.1918856650590896,0.0512524433434009,6,4,0.6666666666666666,42.67503356933594,1.095818042755127
compound,769539383,1,120,0,9379918042003122249,150.31048583984375,231.26705932617188,459.3543701171875,0.0228489991277456,0.370675265789032,0.0442570745944976,6,6,1.0,61.08087158203125,1.180569410324097
compound,769539383,1,130,0,9379918042002117069,165.567626953125,218.21337890625,486.9967041015625,0.0905551388859748,0.2864566743373871,0.1765278726816177,6,4,0.6666666666666666,53.940433502197266,1.2396150827407837
compound,769539383,1,140,0,9379918042003123550,196.00271606445312,241.69281005859375,499.3787536621094,0.1193182319402694,0.096604399383068,0.1182601004838943,6,2,0.3333333333333333,16.776256561279297,1.051668643951416
compound,769539383,1,150,0,9379918042002117374,264.5728454589844,364.1997375488281,815.1381225585938,0.1000076383352279,0.0567010603845119,0.5059031248092651,6,2,0.3333333333333333,15.951306343078612,1.023294448852539
compound,769539383,1,160,0,9379918042002118247,158.3195037841797,250.619384765625,718.7413940429688,0.2810010910034179,0.2849383354187011,0.4686487019062042,6,0,0.0,0.0,1.0
compound,769539383,1,170,0,9379918042002118639,368.5771789550781,293.73712158203125,789.0584716796875,0.0409886091947555,0.142691895365715,0.1336544305086136,6,2,0.3333333333333333,6.314759254455566,1.01174795627594
compound,769539383,2,1,0,9379918042002176214,1715.1119384765625,2157.698974609375,4750.2685546875,0.3069015443325043,0.3540557026863098,0.8668171167373657,6,3,0.5,621.714111328125,1.1150795221328735
compound,769539383,2,10,0,9379918042002171423,954.3291625976562,1732.5770263671875,4296.47705078125,0.5715700387954712,0.5455241799354553,0.8280881643295288,6,4,0.6666666666666666,1110.884765625,1.0119495391845703
compound,769539383,2,20,0,9379918042002170798,352.75518798828125,779.5176391601562,3657.284423828125,0.8560225367546082,0.4638104140758514,0.4035884439945221,6,4,0.6666666666666666,1328.12353515625,0.7674048542976379
compound,769539383,2,30,0,9379918042002170166,527.0051879882812,606.8638916015625,3756.56298828125,0.6197184324264526,0.3334279358386993,0.3259094357490539,6,4,0.6666666666666666,609.3485107421875,1.0017309188842771
compound,769539383,2,40,0,9379918042002173621,515.463623046875,516.8599243164062,1502.8223876953125,0.1270318478345871,0.4967279136180877,0.5197224617004395,6,4,0.6666666666666666,344.3772277832031,1.4050514698028564
compound,769539383,2,50,0,9379918042002173129,337.3086853027344,509.9360046386719,2114.98974609375,0.3440592885017395,0.1823952347040176,0.1810006946325302,6,4,0.6666666666666666,157.10137939453125,1.111338496208191
compound,769539383,2,60,0,9379918042002172252,325.0469055175781,556.2130126953125,884.4496459960938,-0.0059872870333492,0.3651056885719299,0.3911355137825012,6,5,0.8333333333333334,165.24798583984375,1.4560881853103638
compound,769539383,2,70,0,9379918042002216904,440.9010925292969,372.2108154296875,785.9010620117188,0.0889720022678375,0.4698931276798248,0.3094211220741272,6,4,0.6666666666666666,144.95167541503906,1.4701602458953855
compound,769539383,2,80,0,9379918042002216051,261.2839050292969,463.78082275390625,624.1990356445312,0.0722543895244598,0.2892105281352997,0.452358990907669,6,4,0.6666666666666666,115.76510620117188,1.4938517808914185
compound,769539383,2,90,0,9379918042002215675,236.32882690429688,316.9473876953125,681.32763671875,0.1892677992582321,0.1895926296710968,0.2085236608982086,6,6,1.0,91.1358642578125,1.2847342491149902
compound,769539383,2,100,0,9379918042002218850,257.1952819824219,283.4638977050781,576.9263305664062,0.2922080755233764,0.1123742759227752,0.3845695555210113,6,3,0.5,75.08888244628906,1.254565954208374
compound,769539383,2,110,0,9379918042002218394,248.6088104248047,226.63075256347656,525.1875,-0.0022975821048021,0.1417610794305801,0.452757865190506,6,6,1.0,92.04317474365234,1.352257251739502
compound,769539383,2,120,0,9379918042002217489,257.9493408203125,287.4550476074219,683.2125244140625,0.1192021816968917,0.2996464669704437,-0.0002437124494463,6,6,1.0,80.32030487060547,1.1757354736328125
compound,769539383,2,130,0,9379918042002217141,212.80697631835935,236.08924865722656,472.4600524902344,0.2148152291774749,0.1156598776578903,0.4868333339691162,6,4,0.6666666666666666,87.28656768798828,1.2776504755020142
compound,769539383,2,140,0,9379918042002212096,261.5830383300781,245.7797393798828,557.9857177734375,0.1740633398294448,0.0108828619122505,0.2799904346466064,6,4,0.6666666666666666,65.7333984375,1.1860487461090088
compound,769539383,2,150,0,9379918042002211724,277.5783386230469,244.91213989257812,461.3675537109375,0.0561715029180049,0.0775245800614357,0.3089660406112671,6,4,0.6666666666666666,51.333274841308594,1.1830064058303833
compound,769539383,2,160,0,9379918042002210847,408.72698974609375,252.9381103515625,576.018310546875,0.324224978685379,-0.0028161925729364,0.0745561271905899,6,6,1.0,61.862998962402344,1.1629750728607178
compound,769539383,2,170,0,9379918042002214551,135.1923828125,287.6373291015625,464.8570556640625,0.2540914118289947,0.4236983060836792,0.0236429534852504,6,4,0.6666666666666666,87.83199310302734,1.1062315702438354
compound,769539383,2,180,0,9379918042002180710,288.50445556640625,306.7856750488281,419.4083557128906,0.1032614409923553,-0.0001169077004306,0.1312388926744461,6,5,0.8333333333333334,31.334863662719727,1.1484079360961914
compound,769539383,2,190,0,9379918042002181118,357.7900390625,303.5189514160156,545.8807373046875,0.145717903971672,0.1365572810173034,0.0402260310947895,6,6,1.0,49.09061813354492,1.2012839317321775
compound,769539383,2,200,0,9379918042002192237,210.32020568847656,272.6517333984375,416.776611328125,0.1637757867574691,0.0406017005443573,0.0448963977396488,6,6,1.0,26.544584274291992,1.1238073110580444
compound,769539383,2,210,0,9379918042002191569,237.76150512695312,204.82699584960935,388.7991027832031,0.1663451343774795,0.0461136177182197,0.236393928527832,6,4,0.6666666666666666,42.97574996948242,1.1833431720733645
compound,769539383,2,220,0,9379918042002190404,277.13458251953125,248.2051544189453,395.6836242675781,0.133813127875328,0.1173329204320907,0.0323223732411861,6,6,1.0,32.22108840942383,1.1765711307525637
compound,769539383,2,230,0,9379918042002190784,274.2479248046875,278.9058532714844,569.4701538085938,0.3918498754501343,0.4737125635147095,0.3488550782203674,6,0,0.0,0.0,1.0
compound,769539383,2,240,0,9379918042002193723,332.7686462402344,201.80465698242188,375.7082824707031,0.0917794555425643,0.2495156079530716,0.2599526047706604,6,2,0.3333333333333333,33.87013244628906,1.1137447357177734
compound,769539383,2,250,0,9379918042002193075,176.02293395996094,319.2569885253906,707.5128784179688,0.1829675585031509,0.1379823684692382,0.1526184976100921,6,4,0.6666666666666666,43.47594451904297,1.1172512769699097
compound,769539383,2,260,0,9379918042002187994,348.83685302734375,259.5594177246094,623.4378662109375,0.0018848660401999,0.2845288217067718,0.0179089494049549,6,2,0.3333333333333333,0.272938460111618,1.0006147623062134
compound,769539383,2,270,0,9379918042002187362,261.2615051269531,278.0618896484375,403.7077026367187,0.1971468031406402,0.0185166541486978,0.0318087637424469,6,2,0.3333333333333333,22.921483993530273,1.0885294675827026
compound,769539383,2,280,0,9379918042002187241,363.5877380371094,232.6845245361328,296.0559387207031,0.198906123638153,0.1228787899017334,0.0112596983090043,6,0,0.0,0.0,1.0
compound,769539383,2,290,0,9379918042002186621,365.5567321777344,336.8558349609375,604.5096435546875,0.1727527678012848,0.2715210318565368,0.5567683577537537,6,0,0.0,0.0,1.0
compound,769539383,2,300,0,9379918042002189320,196.93487548828125,295.9559326171875,661.8764038085938,0.223291665315628,0.2512738108634949,0.5768097639083862,6,0,0.0,0.0,1.0
compound,769539383,2,310,0,9379918042002188932,165.24465942382812,290.94158935546875,1051.1614990234375,0.0047973995096981,0.1433530449867248,0.0598294585943222,6,2,0.3333333333333333,0.5339630842208862,1.00055193901062
compound,769539383,2,320,0,9379918042002188551,182.2921905517578,262.66180419921875,342.78582763671875,0.1443650424480438,0.1850249320268631,0.0254195127636194,6,0,0.0,0.0,1.0
compound,769539383,3,1,0,9379918042002171975,1520.0958251953125,2205.8857421875,4933.54052734375,0.2701598107814789,0.3221715986728668,0.838558554649353,6,3,0.5,622.4706420898438,1.088759422302246
compound,769539383,3,10,0,9379918042002216590,782.0671997070312,2004.7423095703125,4977.02001953125,0.476742535829544,0.4441846311092376,0.7137268781661987,6,4,0.6666666666666666,1025.279296875,0.9992973804473876
compound,769539383,3,20,0,9379918042002215743,293.41473388671875,1283.6827392578125,4475.2060546875,0.8007563352584839,0.3815338611602783,0.1505846083164215,6,4,0.6666666666666666,1412.126220703125,0.7922793030738831
compound,769539383,3,30,0,9379918042002215335,266.5979919433594,1465.648193359375,3521.317138671875,0.4719216227531433,0.5384101271629333,0.0130091328173875,6,6,1.0,895.190185546875,0.8811566829681396
compound,769539383,3,40,0,9379918042002218532,316.4059753417969,1269.085693359375,1558.92333984375,0.3159918189048767,0.1740505844354629,0.1079579070210456,6,6,1.0,264.3430480957031,1.2174838781356812
compound,769539383,3,50,0,9379918042002218200,442.66253662109375,607.4338989257812,1236.2442626953125,0.4104852676391601,0.0636904314160347,0.1533069312572479,6,2,0.3333333333333333,66.76924896240234,1.1091861724853516
compound,769539383,3,60,0,9379918042002217293,263.1085205078125,530.045654296875,896.5514526367188,0.0552030950784683,0.4773968160152435,0.1156335100531578,6,3,0.5,150.48867797851562,1.1034448146820068
compound,769539383,3,70,0,9379918042002212857,243.6371612548828,391.6373596191406,763.9347534179688,0.0115122366696596,0.3024134039878845,0.0034056031145155,6,4,0.6666666666666666,78.4981689453125,1.1115301847457886
compound,769539383,3,80,0,9379918042002211906,281.7503662109375,283.1353759765625,623.5194091796875,-0.0041806325316429,0.2428943514823913,0.2302150428295135,6,4,0.6666666666666666,73.05355072021484,1.2871440649032593
compound,769539383,3,90,0,9379918042002211530,204.0513610839844,266.7332763671875,607.0209350585938,0.1457949578762054,0.2253316193819046,0.1994423270225525,6,6,1.0,82.5394287109375,1.272790789604187
compound,769539383,3,100,0,9379918042002214739,362.9815979003906,239.1007080078125,526.3924560546875,0.0630348771810531,0.0460877865552902,0.2554854154586792,6,6,1.0,56.91790390014648,1.1941814422607422
compound,769539383,3,110,0,9379918042002182059,251.4349822998047,405.6292419433594,538.3153686523438,0.3353647887706756,0.1693374812602996,0.1461185365915298,6,4,0.6666666666666666,43.190547943115234,1.1795374155044556
compound,769539383,3,120,0,9379918042002180896,183.7677459716797,327.1658935546875,550.2337646484375,0.316487580537796,0.206082671880722,0.0212406944483518,6,6,1.0,80.02010345458984,1.223621129989624
compound,769539383,3,130,0,9379918042002180260,232.4429931640625,225.61276245117188,443.9281921386719,0.1381219178438186,0.119486428797245,0.2682687044143677,6,6,1.0,59.29975891113281,1.3024734258651731
compound,769539383,3,140,0,9379918042002191377,174.57594299316406,265.4851379394531,443.6283264160156,0.3689078986644745,-0.0062109301798045,0.2830977439880371,6,5,0.8333333333333334,65.72303009033203,1.3200379610061646
compound,769539383,3,150,0,9379918042002191773,258.21746826171875,310.7721862792969,423.0086669921875,-0.0001796124561224,0.2495610117912292,0.1096758842468261,6,5,0.8333333333333334,45.34208679199219,1.24381685256958
compound,769539383,4,1,0,9379918042002217204,1766.612548828125,2236.107421875,4791.9033203125,0.2834769785404205,0.3004754781723022,0.8881415128707886,6,4,0.6666666666666666,544.3516845703125,1.1053510904312134
compound,769539383,4,10,0,9379918042002212413,858.53759765625,1606.9666748046875,4342.03466796875,0.4454502165317535,0.5709523558616638,0.7801883220672607,6,3,0.5,1161.868896484375,0.9833276867866516
compound,769539383,4,20,0,9379918042002211724,402.6156005859375,885.5047607421875,4601.70458984375,0.7296541333198547,0.4541314840316772,0.6223930716514587,6,3,0.5,1187.067138671875,0.8824647068977356
compound,769539383,4,30,0,9379918042002211092,386.4908752441406,622.1035766601562,3957.88134765625,0.5156382918357849,0.6242657899856567,0.3499001264572143,6,4,0.6666666666666666,785.219970703125,0.9546449184417723
compound,769539383,4,40,0,9379918042002214551,590.9495239257812,639.5358276367188,1643.3050537109375,0.2705385386943817,0.4660234153270721,0.5922272205352783,6,4,0.6666666666666666,368.8284912109375,1.4909651279449463
compound,769539383,4,50,0,9379918042002181483,268.8509216308594,705.9714965820312,1752.8966064453125,0.2396883815526962,0.1230928301811218,0.4015376567840576,6,4,0.6666666666666666,235.20730590820312,1.2306548357009888
compound,769539383,4,60,0,9379918042002181118,253.74578857421875,594.6101684570312,941.115234375,0.4459893107414245,0.476805031299591,0.543485164642334,6,4,0.6666666666666666,190.88150024414065,1.500902771949768
compound,769539383,4,70,0,9379918042002191978,240.40228271484375,505.1972351074219,943.23388671875,0.1233236193656921,0.3268682062625885,0.3210403025150299,6,4,0.6666666666666666,137.11326599121094,1.3139675855636597
compound,769539383,4,80,0,9379918042002191569,185.3060607910156,374.2225646972656,700.6638793945312,0.0877645537257194,0.2310280948877334,0.2832838296890259,6,6,1.0,102.03207397460938,1.308464288711548
compound,769539383,4,90,0,9379918042002191193,301.0548095703125,256.3671875,607.8087158203125,0.2919192016124725,-0.1445775628089904,0.3781004250049591,6,6,1.0,106.6944351196289,1.2478063106536863
compound,769539383,4,100,0,9379918042002190784,204.25965881347656,288.7633972167969,625.6510620117188,0.2015915662050247,0.153622955083847,0.1520578861236572,6,6,1.0,73.66024780273438,1.2328745126724243
compound,769539383,4,110,0,9379918042002193464,313.6172790527344,252.89523315429688,591.5630493164062,0.0988145023584365,0.1722351908683776,0.3813072443008423,6,4,0.6666666666666666,82.06481170654297,1.3097325563430786
compound,769539383,4,120,0,9379918042002193075,263.24420166015625,269.035400390625,597.1014404296875,0.2659993171691894,0.0067736851051449,0.160503551363945,6,6,1.0,62.37626266479492,1.2013967037200928
compound,769539383,4,130,0,9379918042002192855,235.15386962890625,364.7660217285156,497.7825317382813,0.1110160499811172,0.2434718608856201,0.1942920237779617,6,6,1.0,77.22740173339844,1.3665210008621216
compound,769539383,4,140,0,9379918042002187362,223.31890869140625,301.453369140625,544.1553344726562,0.0936298295855522,0.1767980903387069,0.1235614120960235,6,6,1.0,54.06521224975586,1.2239831686019895
compound,769539383,4,150,0,9379918042002186990,223.86279296875,224.97471618652344,400.0898132324219,-0.0116039328277111,0.178819939494133,0.3830382823944092,6,6,1.0,65.23432922363281,1.395626664161682
compound,769539383,4,160,0,9379918042002186621,303.159423828125,332.8100891113281,493.1742858886719,0.3336998224258423,0.047269694507122,0.3557964265346527,6,4,0.6666666666666666,86.25299835205078,1.3432070016860962
compound,769539383,4,170,0,9379918042002190325,152.95718383789062,264.9221496582031,454.7365417480469,0.1994987279176712,0.3922390043735504,-0.0369304977357387,6,6,1.0,79.9288101196289,1.2115024328231812
compound,769539383,5,1,0,9379918042002180325,1642.6182861328125,2323.112060546875,5231.3046875,0.2430664449930191,0.2808596789836883,0.8654381036758423,6,3,0.5,577.6749877929688,1.083588480949402
compound,769539383,5,10,0,9379918042002192172,753.0803833007812,1797.8089599609375,4633.0322265625,0.4659416377544403,0.5617843270301819,0.8293960094451904,6,3,0.5,1205.991943359375,0.9669980406761168
compound,769539383,5,20,0,9379918042002191773,399.1776123046875,718.6091918945312,3802.373779296875,0.595997154712677,0.8529297709465027,0.5605546832084656,6,4,0.6666666666666666,1511.4588623046875,0.7586824297904968
compound,769539383,5,30,0,9379918042002190341,498.2405395507813,453.0687255859375,4005.92578125,0.2748669683933258,0.6271236538887024,0.2940329313278198,6,4,0.6666666666666666,967.9542236328124,0.925518274307251
compound,769539383,5,40,0,9379918042002194054,447.0247497558594,527.7505493164062,2299.336181640625,0.331960380077362,0.4400376081466675,0.6374666094779968,6,4,0.6666666666666666,553.7341918945312,1.2216781377792358
compound,769539383,5,50,0,9379918042002193786,466.2052917480469,423.8898010253906,1770.89453125,0.3879604935646057,0.432574063539505,0.6451513767242432,6,4,0.6666666666666666,412.44781494140625,1.2952009439468384
compound,769539383,5,60,0,9379918042002193391,366.99908447265625,364.5272521972656,1367.568359375,0.0666398927569389,0.1285106092691421,0.5608032941818237,6,6,1.0,312.9335632324219,1.1355758905410769
compound,769539383,5,70,0,9379918042002187803,300.13006591796875,358.6927185058594,713.9130859375,-0.1766816824674606,0.6425482630729675,0.4020984768867492,6,4,0.6666666666666666,207.39024353027344,1.4868005514144895
compound,769539383,5,80,0,9379918042002187424,436.4701843261719,306.9063415527344,647.3161010742188,-0.0274631939828395,0.3595436215400696,0.4553805291652679,6,5,0.8333333333333334,145.73135375976562,1.5503242015838623
compound,769539383,5,90,0,9379918042002187048,189.42596435546875,419.0889587402344,769.5221557617188,0.0168948713690042,0.2789528369903564,0.3267650306224823,6,6,1.0,126.54568481445312,1.324271559715271
compound,769539383,5,100,0,9379918042002186673,406.5510864257813,278.6802978515625,581.3364868164062,0.0509046502411365,0.2752972543239593,0.4085796773433685,6,6,1.0,120.45541381835938,1.4935051202774048
compound,769539383,5,110,0,9379918042002189513,337.07470703125,209.11770629882812,512.4776611328125,0.1407052874565124,0.087790809571743,0.4683406352996826,6,6,1.0,105.33445739746094,1.362799048423767
compound,769539383,5,120,0,9379918042002188866,254.3683624267578,239.4290771484375,588.3147583007812,0.2662875652313232,-0.0201559010893106,0.269085943698883,6,6,1.0,78.13170623779297,1.2374417781829834
compound,769539383,5,130,0,9379918042002188742,439.4341735839844,257.9066467285156,597.2916259765625,0.2365133315324783,0.2356819957494735,0.0718227699398994,6,6,1.0,88.14434814453125,1.348249912261963
compound,769539383,5,140,0,9379918042002167667,370.3187255859375,253.53048706054688,517.7241821289062,0.0427125915884971,0.2302383035421371,0.3229775130748749,6,4,0.6666666666666666,74.04006958007812,1.3513158559799194
compound,769539383,5,150,0,9379918042002166527,496.3942565917969,270.8410949707031,643.6643676757812,0.2569217979907989,0.2351357042789459,0.0329867601394653,6,4,0.6666666666666666,80.09992218017578,1.2819539308547974
compound,769539383,5,160,0,9379918042002165868,459.7769470214844,526.9483642578125,1097.21533203125,0.0772736892104148,0.0761838778853416,0.6458566784858704,6,2,0.3333333333333333,17.362018585205078,1.0253499746322632
compound,769539383,5,170,0,9379918042002169828,335.729736328125,346.2478332519531,667.6881103515625,0.1645024418830871,0.2376282215118408,0.3516906201839447,6,0,0.0,0.0,1.0
compound,769539383,5,180,0,9379918042002169109,276.34649658203125,320.6498107910156,543.0813598632812,0.2176282852888107,0.209979772567749,0.1037505194544792,6,4,0.6666666666666666,59.6475944519043,1.1728715896606443
compound,769539383,5,190,0,9379918042002167949,207.80612182617188,311.2095947265625,580.8157348632812,0.1605083048343658,0.2358728200197219,0.2157273143529892,6,4,0.6666666666666666,57.237831115722656,1.1102226972579956
compound,769539383,5,200,0,9379918042002163262,341.3887634277344,438.0789489746094,829.3470458984375,0.1200130656361579,0.0681589022278785,0.5679292678833008,6,3,0.5,32.43014144897461,1.0462287664413452
compound,769539383,5,210,0,9379918042002163074,195.3838806152344,349.1275634765625,792.0191650390625,0.3431681990623474,0.1323616951704025,0.1384796500205993,6,4,0.6666666666666666,60.48734664916992,1.073415756225586
compound,769539383,5,220,0,9379918042002162455,327.9855651855469,354.0205383300781,863.6759033203125,0.1119331493973732,0.1503055095672607,0.5788112282752991,6,4,0.6666666666666666,51.21059036254883,1.0716816186904907
compound,769539383,5,230,0,9379918042002165395,263.8467712402344,300.67626953125,479.9317321777344,0.2545801401138305,0.1611507683992386,0.1536014676094055,6,4,0.6666666666666666,48.17925262451172,1.1807844638824463
compound,1425370602,1,1,0,18334387768614778075,1640.93603515625,2077.35791015625,5174.7177734375,0.3482487499713897,0.3446707129478454,0.7982336282730103,6,4,0.6666666666666666,746.2039794921875,1.1028698682785034
compound,1425370602,1,10,0,18334387768614767252,734.2692260742188,1767.6348876953125,4659.57763671875,0.5650804042816162,0.5439950823783875,0.7598908543586731,6,4,0.6666666666666666,1194.3260498046875,0.9662616848945618
compound,1425370602,1,20,0,18334387768614766604,360.1042785644531,1139.5855712890625,3895.291015625,0.4367045164108276,0.7643698453903198,0.4949735403060913,6,4,0.6666666666666666,1522.6307373046875,0.7702972292900085
compound,1425370602,1,30,0,18334387768614765441,404.4556579589844,914.2828979492188,4859.75048828125,0.4204261004924774,0.2938670217990875,0.4183085262775421,6,4,0.6666666666666666,624.4024047851562,0.989677369594574
compound,1425370602,1,40,0,18334387768614764809,423.1606750488281,816.6162109375,2245.911865234375,0.1296012699604034,0.3535152673721313,0.0839342772960662,6,2,0.3333333333333333,268.745361328125,1.0675280094146729
compound,1425370602,1,50,0,18334387768614764694,289.89825439453125,541.27001953125,1827.7662353515625,0.2466828376054763,0.0875430405139923,0.2306430786848068,6,2,0.3333333333333333,140.83848571777344,1.1063414812088013
compound,1425370602,1,60,0,18334387768614766098,269.3818054199219,485.0584106445313,1079.4739990234375,0.0564306005835533,0.4961655139923095,0.0752840712666511,6,4,0.6666666666666666,184.72640991210935,1.1255016326904297
compound,1425370602,1,70,0,18334387768614779331,312.7843933105469,450.4464416503906,785.658935546875,0.0457790568470954,0.4842995703220367,0.212888702750206,6,4,0.6666666666666666,136.44264221191406,1.3338862657546997
compound,1425370602,1,80,0,18334387768614780743,332.3991394042969,317.37847900390625,664.6965942382812,0.0425662063062191,0.4922485649585724,0.1197976544499397,6,6,1.0,123.9340591430664,1.3976117372512815
compound,1425370602,1,90,0,18334387768614780616,244.48239135742188,267.2450866699219,643.508544921875,0.2269223928451538,0.4121569693088531,0.1325275599956512,6,6,1.0,129.05177307128906,1.3164976835250854
compound,1425370602,1,100,0,18334387768614780016,188.8537139892578,302.705322265625,566.6139526367188,-0.0077438531443476,0.4796929061412811,0.1719763427972793,6,6,1.0,111.65921783447266,1.2927078008651731
compound,1425370602,1,110,0,18334387768614778861,239.93931579589844,278.3721618652344,492.7459716796875,-0.0692046210169792,0.5064049363136292,0.1776999980211258,6,4,0.6666666666666666,90.6923828125,1.4002227783203125
compound,1425370602,1,120,0,18334387768614778213,298.9526062011719,232.04774475097656,485.5638122558594,-0.0033200709149241,0.2822482585906982,0.3416801691055298,6,6,1.0,87.69660949707031,1.4403033256530762
compound,1425370602,1,130,0,18334387768614802618,286.27337646484375,322.24420166015625,741.4861450195312,0.2771551311016083,0.3420808315277099,0.2053462713956833,6,4,0.6666666666666666,107.10235595703124,1.1694440841674805
compound,1425370602,2,1,0,18334387768614749226,1409.14404296875,2253.891845703125,4685.84716796875,0.3134585320949554,0.3512669205665588,0.8923658132553101,6,3,0.5,674.4193115234375,1.0849756002426147
compound,1425370602,2,10,0,18334387768614755301,329.5914306640625,1916.660888671875,4453.10693359375,0.5907502770423889,0.5536991953849792,0.8396203517913818,6,4,0.6666666666666666,1284.4390869140625,0.891865074634552
compound,1425370602,2,20,0,18334387768614754429,348.989013671875,1556.9649658203125,5429.322265625,0.2666513621807098,0.2548182606697082,0.7500227093696594,6,4,0.6666666666666666,363.15283203125,1.0089837312698364
compound,1425370602,2,30,0,18334387768614755536,474.93450927734375,1202.6259765625,4308.470703125,0.0810204669833183,0.1127752363681793,0.53508460521698,6,2,0.3333333333333333,34.05170822143555,1.0078551769256592
compound,1425370602,2,40,0,18334387768614752600,711.7557983398438,1102.3428955078125,1826.0843505859375,0.0135579220950603,0.2495886832475662,0.1547675132751464,6,2,0.3333333333333333,5.893830299377441,1.004845142364502
compound,1425370602,2,50,0,18334387768614752711,478.2524719238281,740.236083984375,1622.27099609375,0.1414250880479812,0.2742599844932556,0.3529599010944366,6,4,0.6666666666666666,199.64450073242188,1.2019904851913452
compound,1425370602,2,60,0,18334387768614753859,368.5146484375,518.033447265625,1084.9720458984375,0.1380851864814758,0.2279947847127914,0.4160623550415039,6,4,0.6666666666666666,163.56118774414062,1.2355458736419678
compound,1425370602,2,70,0,18334387768614767058,279.9914855957031,450.1223754882813,761.1790161132812,0.0419902577996254,0.3287834823131561,0.435125857591629,6,4,0.6666666666666666,137.8433380126953,1.4571771621704102
compound,1425370602,2,80,0,18334387768614768502,281.5395202636719,348.46258544921875,638.6541748046875,0.0903615653514862,0.5834397673606873,0.3664363026618957,6,4,0.6666666666666666,141.27328491210938,1.4673799276351929
compound,1425370602,2,90,0,18334387768614768377,287.73016357421875,423.3688659667969,561.6704711914062,0.1640198081731796,0.2822332084178924,0.4362572729587555,6,6,1.0,137.8387908935547,1.6356873512268066
compound,1425370602,2,100,0,18334387768614767681,195.63656616210935,259.9002685546875,553.5308227539062,0.0334636308252811,0.4254221618175506,0.2838400900363922,6,4,0.6666666666666666,93.2098159790039,1.3611012697219849
compound,1425370602,2,110,0,18334387768614766556,289.6345520019531,270.3437805175781,501.5155334472656,0.0082866735756397,0.4531678259372711,0.2041787803173065,6,4,0.6666666666666666,86.15768432617188,1.431698203086853
compound,1425370602,2,120,0,18334387768614765908,233.7243194580078,248.86785888671875,533.3229370117188,0.0856875330209732,0.3011757433414459,0.3013417720794678,6,4,0.6666666666666666,75.13079071044922,1.3487005233764648
compound,1425370602,2,130,0,18334387768614773899,188.7635040283203,222.6993865966797,397.6679992675781,0.0829090476036071,0.4891820549964905,0.1820261776447296,6,6,1.0,93.1755828857422,1.454573154449463
compound,1425370602,2,140,0,18334387768614779399,258.3872375488281,368.9153442382813,477.8472595214844,0.0853859186172485,0.0413972549140453,0.202398270368576,6,2,0.3333333333333333,37.29572296142578,1.1589709520339966
