round,member_seed,fit_seconds,reused_completed_fit,max_epoch,hit_max_epoch,best_epoch_ge_490,checkpoint,checkpoint_sha256,best_epoch,epochs_run,normalized_valid_score,train_rows,validation_rows,trainable_parameters,total_parameters,train_config_hash,labeled_ids_hash,validation_ids_hash,initialization_policy,trainable_scope,scaler_hash,init_source_checkpoint,init_source_sha256,frozen_parameters_sha256_before,frozen_parameters_sha256_after,trainable_parameters_sha256_before,trainable_parameters_sha256_after
0,42,3.6847849171608686,False,50,True,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_engineering_smoke/round0/round_0/member_42/best.pt,c20fbf8e1fd929f3ccb7f88856d553f7b35c9428bf87f4b2475b4351c70e90b1,50,50,0.5901292461274592,22,8,186134,775476,a14620ee988bb8d482763bd797779a61eda4e87b0a54e231f2690d79914acc61,a5386a873dbee873d4608eba8a2b71e59fcbd6795371b7726dcbd7d34ba1df24,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e0_4g_baseline/checkpoints/best.pt,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,62b9bf446b04d8a3d188ae08bf80b60790415742a5910086cd52e75359d27393
0,525,3.7000313750468194,False,50,True,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_engineering_smoke/round0/round_0/member_525/best.pt,2674551972e29373832bf19f4e336364cb67886d492592df4f79ca87f5f78d7c,48,50,0.4347040262798223,22,8,186134,775476,a14620ee988bb8d482763bd797779a61eda4e87b0a54e231f2690d79914acc61,a5386a873dbee873d4608eba8a2b71e59fcbd6795371b7726dcbd7d34ba1df24,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,77ed661b49965f111c9f20fc5f022e7a1b456ac275d93e0544bddf2b981b68da
0,1101,3.9694381249137223,False,50,True,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_engineering_smoke/round0/round_0/member_1101/best.pt,eeef8444b06c46c62e556a9def4b6d51a2de46949762065e943a1f4f9821bccd,50,50,0.264943723126266,22,8,186134,775476,a14620ee988bb8d482763bd797779a61eda4e87b0a54e231f2690d79914acc61,a5386a873dbee873d4608eba8a2b71e59fcbd6795371b7726dcbd7d34ba1df24,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_1101/checkpoints/best.pt,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,70c992e8d5acac3ebd0578b7b0f7f92ec5774cf683a12adc01c29af6c367466d
