epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_quantile_crossing_rate,V2_quantile_crossing_rate
1,177.99761962890625,2.7874929740921983,279.0369030695465,8.333593368530273,11.690810203552246,-0.04845128277492039,3.8673813343048096,0.01818181818181818,8.648970603942871,12.493988990783691,16.87375831604004,0.19492928613385685,5.649930477142334,0.07272727272727272,4.857598304748535,0.0,0.0,0.0
2,165.15135192871094,2.424006475370266,242.7894133597706,7.5280632972717285,10.8873929977417,0.09070083186480515,3.525925397872925,0.03636363636363636,9.130097389221191,11.395458221435547,15.764142036437988,0.2973305452774584,5.135087013244629,0.07272727272727272,4.9337077140808105,0.0,0.0,0.0
3,153.91448974609375,2.1108534337479687,211.53721929451103,6.735006809234619,10.147045135498047,0.2101616384388717,3.195662498474121,0.09090909090909091,9.5828857421875,10.316697120666504,14.735989570617676,0.3859991565545252,4.633025646209717,0.10909090909090909,5.018545150756836,0.0,0.0,0.0
4,143.96563720703125,1.850653570058347,185.5223599044284,6.013260841369629,9.493752479553223,0.3085913461761106,2.9087793827056885,0.14545454545454545,9.987420082092285,9.282903671264648,13.812387466430664,0.46055411355386755,4.162771701812744,0.12727272727272726,5.113729000091553,0.0,0.0,0.0
5,135.0098114013672,1.639894879788887,164.4151971160113,5.448819637298584,8.934168815612793,0.3876956633901848,2.668062925338745,0.18181818181818182,10.346162796020508,8.374747276306152,13.007369041442871,0.5216020443511745,3.7452495098114014,0.16363636363636364,5.219810485839844,0.0,0.0,0.0
6,126.80165100097656,1.4728797946297116,147.65653796511015,5.050029277801514,8.46886920928955,0.4498135884054876,2.477357864379883,0.2545454545454545,10.658517837524414,7.568031311035156,12.323537826538086,0.5705810736860073,3.3959147930145264,0.2909090909090909,5.336725234985352,0.0,0.0,0.0
7,119.16759490966797,1.3399956471192769,134.2982214461481,4.726554870605469,8.082998275756836,0.498808128994753,2.3170111179351807,0.2909090909090909,10.92837142944336,6.888938903808594,11.744220733642578,0.6100051962265856,3.115893602371216,0.34545454545454546,5.46439266204834,0.0,0.0,0.0
8,112.01710510253906,1.2351222215320412,123.738115513396,4.495571613311768,7.767531871795654,0.5371661351452732,2.184587001800537,0.3090909090909091,11.156712532043457,6.372391700744629,11.26086711883545,0.6414464336815893,2.893331289291382,0.4,5.598718166351318,0.0,0.0,0.0
9,105.33146667480469,1.1525035524307143,115.40664917781669,4.287854194641113,7.511553764343262,0.5671687516634163,2.0686638355255127,0.4,11.34585189819336,6.079379558563232,10.861234664916992,0.6664439736322879,2.721665143966675,0.4,5.733311176300049,0.0,0.0,0.0
10,99.14312744140625,1.0869936560932363,108.78892559024871,4.133932590484619,7.304018020629883,0.5907556207467959,1.976003885269165,0.45454545454545453,11.499608993530273,5.857212066650391,10.529980659484863,0.6864797949624215,2.573376178741455,0.38181818181818183,5.867849826812744,0.0,0.0,0.0
11,93.48035430908203,1.0343190283143486,103.45821869112524,4.002114295959473,7.134304046630859,0.6095528723267181,1.899554967880249,0.509090909090909,11.625448226928711,5.653321743011475,10.25279712677002,0.7027683085403875,2.4408152103424072,0.41818181818181815,6.001054763793945,0.0,0.0,0.0
12,88.36570739746094,0.991529723319893,99.11985431474454,3.882131576538086,6.994727611541748,0.6246809032858074,1.8360490798950195,0.5818181818181818,11.734589576721191,5.477982521057129,10.0193452835083,0.7161498973305955,2.340113401412964,0.45454545454545453,6.133728981018066,0.0,0.0,0.0
