epoch,train_loss,normalized_valid_score,legacy_valid_score
1,635.812744140625,0.8321303323305118,287.8806831507827
2,601.6355590820312,0.75150719924423,260.0986630575526
3,568.7725219726562,0.6754740340346881,233.9485359286591
4,537.2786865234375,0.6046912614168249,209.6525751306781
5,507.1907958984375,0.5397746344563985,187.40381128434365
6,478.5647277832031,0.4808882378029137,167.24935455910736
7,451.4302673339844,0.4281192725005851,149.2172632019376
8,425.79498291015625,0.38144563158153044,133.28856893058105
9,401.645263671875,0.34055518202108376,119.35195198936958
10,378.905517578125,0.3050745200252155,107.2676061885586
11,357.5340270996094,0.27467127270213654,96.92291819561342
12,337.5267333984375,0.24887370851779198,88.15394338661827
13,318.81329345703125,0.22725871812235693,80.80678858513443
14,301.3328552246094,0.20933314909051973,74.70781275547188
15,285.04791259765625,0.19457513716912364,69.67712995955003
16,269.8807373046875,0.1825243497776064,65.55613633638995
17,255.78439331054688,0.17264291010313967,62.16017591511718
18,242.71043395996094,0.16466156372894925,59.39676089561249
19,230.5874786376953,0.1583008147641676,57.17515949294966
20,219.3512420654297,0.1532168524761922,55.37490295427847
21,208.91583251953125,0.14919199446934375,53.9286651763469
22,199.21633911132812,0.1460937869159601,52.79137218242664
23,190.20025634765625,0.14360875133072654,51.86208169838443
24,181.81436157226562,0.14152885965928616,51.068203974429935
25,173.99923706054688,0.13972765290172684,50.36564158561856
26,166.72430419921875,0.13818014550527485,49.75182208273168
27,159.9369659423828,0.1368629091697287,49.222690602787736
28,153.6033935546875,0.13566289031632606,48.743959724853084
29,147.7036895751953,0.13451107895401018,48.289970765654516
30,142.20526123046875,0.13331658917772385,47.82754234938102
31,137.094482421875,0.13200154647473908,47.33156812351103
32,132.35333251953125,0.1305307223505633,46.7890372613283
33,127.95309448242188,0.12888711085844273,46.191683254550014
34,123.8748779296875,0.12711471687990533,45.552701672137175
35,120.10183715820312,0.12525343665730995,44.88591766001639
36,116.63339233398438,0.12335610959508703,44.20976459512127
