repetition_seed,V1_MAE,V1_RMSE,V1_R2,V2_MAE,V2_RMSE,V2_R2,NRMSE
4601,4.339282616801645,8.964305996288234,0.7490374718918837,6.470799484472165,11.43984565356381,0.7924958168486232,0.9344498122394088
4602,4.339282616801645,8.964305996288234,0.7490374718918837,6.470799484472165,11.43984565356381,0.7924958168486232,0.9344498122394088
