sample_id,canonical_index,source_canonical_index,V1_q50,V2_q50,V1_q10,V1_q90,V2_q10,V2_q90,checkpoint_sha256,ensemble_pred_V1,ensemble_pred_V2,ensemble_variance_V1,ensemble_variance_V2,ensemble_covariance_V1_V2,ensemble_score,V1_quantile_width,V2_quantile_width,quantile_width,member_0_seed,member_0_V1_q50,member_0_V2_q50,member_1_seed,member_1_V1_q50,member_1_V2_q50,member_2_seed,member_2_V1_q50,member_2_V2_q50,latent_distance,random_score,true_V1,true_V2,standardized_abs_error,ensemble_mean_standardized_abs_error,tail_flag,compound_id,round,strategy,seed
ffffcd6f3b9393846ab4,3584,3584,36.518574,79.8303,29.48184,40.968895,44.75255,79.8303,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,32.094381968180336,69.80458577473958,0.2621240198711778,0.32407826737249745,0.2914226786681886,0.5862022872436752,11.487055,35.07775,1.6274467,52500,36.51857376098633,79.8302993774414,52501,32.32008361816406,70.12383270263672,52502,27.444488525390625,59.459625244140625,7.725533990527834,0.5968728316151635,33.25833333333333,78.83333333333333,0.3178363322116493,0.3178363322116493,False,COC(=O)CC(=O)C1CC1,8,hybrid,525
776ee2c1e85ebde75168,995,995,28.162714,77.26373,25.46878,37.44347,43.005497,77.26373,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,35.36974779764811,87.3085225423177,0.506954243156738,0.28270274383365435,0.36543098883231456,0.7896569869903923,11.9746895,34.258236,1.632041,52500,28.1627140045166,77.26373291015625,52501,38.00925827026367,88.47220611572266,52502,39.93727111816406,96.18962860107422,9.980630664905796,0.34366280371128644,48.0,77.09166666666667,0.9973821471129498,0.9973821471129498,False,COc1ccc(CCO)cc1,8,hybrid,525
87996db5ddb7565fe66f,1192,1192,22.964535,36.575706,15.608501,22.998394,25.397774,36.575706,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,22.333436330159504,36.12257766723633,0.04317944256581227,0.04462234046559858,0.04304529815227255,0.08780178303141084,7.3898926,11.177933,0.7288315,52500,22.964534759521484,36.575706481933594,52501,23.778139114379883,39.65641784667969,52502,20.25763511657715,32.1356086730957,6.871606782226993,0.8871191870179668,22.4,32.50833333333333,0.10471865088276158,0.10471865088276158,False,CC(C=O)Cc1ccc2c(c1)OCO2,8,hybrid,525
58b3518f48d8340d6ffc,332,332,12.240232,28.303741,11.51191,15.399731,18.941435,28.303741,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,12.586172103881836,29.810675938924152,0.06749844077234057,0.19377454613120912,0.11429131737583938,0.2612729869035497,3.8878202,9.362307,0.48069897,52500,12.240232467651367,28.303741455078125,52501,10.47424030303955,22.79420280456543,52502,15.04404354095459,38.334083557128906,7.013173728288139,0.39442468063881797,4.141666666666667,5.841666666666667,1.1456077562241294,1.1456077562241294,False,CCOC(=O)CC(=O)OCC,8,hybrid,525
265b6eb5a10a34c937b1,4102,4102,6.3279414,14.317584,5.511105,6.4577255,13.031422,14.318012,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,6.270070552825928,8.36356649164251,0.02841066245937981,0.1735697355635641,0.05232640157628795,0.2019803980229439,0.94662046,1.2865906,0.08930279,52500,6.327941417694092,14.317584037780762,52501,4.746901035308838,1.7445203411625698e-05,52502,7.7353692054748535,10.77309799194336,6.489692107500798,0.1965153446191561,5.708333333333333,8.958333333333334,0.0482803471501107,0.0482803471501107,False,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,8,hybrid,525
b6b8449bda1ec4f0697f,200,200,15.274506,33.31083,14.458979,16.577078,22.395348,33.31083,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,17.040573755900066,37.892443339029946,0.10931057830973769,0.07295349431406455,0.081753213054816,0.18226407262380223,2.1180992,10.915482,0.42432886,52500,15.274505615234375,33.310829162597656,52501,15.421426773071289,37.421539306640625,52502,20.42578887939453,42.94496154785156,6.9597034517315235,0.058240292528261906,19.791666666666668,36.325,0.19886669054554057,0.19886669054554057,False,CCOC(=O)c1ccccc1N,8,hybrid,525
309a91add8b07c02e65b,1745,1745,6.692914,13.460255,5.034191,7.2612066,10.662035,13.461089,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,6.03186575571696,10.341727543932697,0.022926374574685937,0.2634602267585142,0.0769367381286786,0.28638660133320015,2.2270155,2.7990541,0.20373036,52500,6.692914009094238,13.460254669189453,52501,4.486423969268799,0.001529601402580738,52502,6.916259288787842,17.563398361206055,6.3556424228437525,0.6558738304180732,8.258333333333333,18.458333333333332,0.3522490301253641,0.3522490301253641,False,C=CC(=O)OCCN(CC)CC,8,hybrid,525
5b7151c95c4e964a121b,268,268,19.263489,48.711304,17.631277,24.757963,27.325891,48.711304,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,20.61889394124349,51.88744990030924,0.061217213036482906,0.12222764027742646,0.0859857026170597,0.18344485331390936,7.126686,21.385412,0.99914765,52500,19.26348876953125,48.7113037109375,52501,19.442276000976562,47.85508346557617,52502,23.150917053222656,59.09596252441406,6.76380377596166,0.034731739449194166,18.608333333333334,46.041666666666664,0.2766413325364827,0.2766413325364827,False,CCOC(=O)CC(C)=O,8,hybrid,525
0af9d219be9872711215,441,441,27.99277,73.038185,26.570429,36.91548,39.320564,73.038185,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,31.735623041788738,79.53358459472656,0.1606958885748304,0.18080479800615523,0.16204570490267559,0.34150068658098565,10.345053,33.71762,1.5250759,52500,27.992769241333008,73.0381851196289,52501,32.14545822143555,77.65511322021484,52502,35.068641662597656,87.90745544433594,6.466002516216184,0.04532112398616728,16.9375,39.22083333333333,1.9603349969419264,1.9603349969419264,False,CC(=O)CC(=O)OC(C)(C)C,8,hybrid,525
7a077667c09ee80c3016,3645,3645,3.8423436,19.342398,3.8237333,6.9168186,16.659172,19.342398,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,4.584527413050334,13.991306822215847,0.008682359274274661,0.4667450238007766,0.01827223737576734,0.4754273830750513,3.0930853,2.6832256,0.24931496,52500,3.84234356880188,19.342397689819336,52501,4.436034202575684,7.403110066661611e-05,52502,5.4752044677734375,22.63144874572754,6.691243604847391,0.45513860632855196,5.233333333333333,9.966666666666669,0.14900433211540967,0.14900433211540967,False,CC(=O)c1c(C)cc(C)cc1C,8,hybrid,525
8e330202a1983cbc02b5,3192,3192,11.051052,33.0252,10.999158,14.823363,19.030632,33.0252,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,9.659092426300049,30.277708689371746,0.045223476534467434,0.03308485631384635,0.038372787266764845,0.07830833284831379,3.8242054,13.994568,0.6065185,52500,11.05105209350586,33.02519989013672,52501,10.413924217224121,31.12592315673828,52502,7.512300968170166,26.682003021240234,5.998864679502187,0.7310418240384323,5.891666666666667,23.158333333333335,0.41125448162028094,0.41125448162028094,False,O=C(c1ccccc1)c1ccc(Cl)cc1,8,hybrid,525
f9f0f4e29dbd30c000ee,1879,1879,17.02842,40.62191,14.584001,19.885986,25.414986,40.62191,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,17.833547592163086,36.813653310139976,0.37962993644886983,0.3866050500516225,0.3484166763750998,0.7662349865004923,5.3019857,15.206924,0.72368896,52500,17.028419494628906,40.621910095214844,52501,12.815620422363281,24.280757904052734,52502,23.65660285949707,45.538291931152344,7.17206552791925,0.9236246178199659,18.55,34.31666666666667,0.11014148788160752,0.11014148788160752,False,Cc1ccc(CO)cc1,8,hybrid,525
f73fd2f4c55177304721,3663,3663,10.845986,25.925495,9.935549,14.633572,14.818192,25.925495,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,12.215717951456705,28.96484438578288,0.1630060404750724,0.279507338704559,0.21311971229539298,0.4425133791796314,4.698023,11.107304,0.5751178,52500,10.845986366271973,25.925495147705078,52501,9.521590232849121,21.39545249938965,52502,16.279577255249023,39.573585510253906,6.015977422439919,0.7886791661720259,11.791666666666666,27.883333333333333,0.05411653541241888,0.05411653541241888,False,CC(=O)c1c(C)cc(C)cc1C,8,hybrid,525
9f362bfe1dab6e9eac3d,4114,4114,4.619942,22.989502,4.606048,10.011534,15.918428,22.989502,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,11.341954072316488,29.252737681070965,0.5301552419041098,0.2017194192488561,0.3034119737296687,0.7318746611529658,5.4054856,7.0710735,0.5022425,52500,4.6199421882629395,22.989501953125,52501,11.906248092651367,26.45146942138672,52502,17.499671936035156,38.31724166870117,6.25014363014079,0.9113711739696562,6.175,21.516666666666666,0.5073736946400951,0.5073736946400951,False,CCCC(=O)c1ccc(-c2ccccc2)cc1,8,hybrid,525
2012223149ba23d26ec2,763,763,22.334618,30.809195,15.413687,22.344494,22.704025,30.809195,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,21.908151626586914,31.795369466145832,0.08219233032835312,0.03972625248532265,0.05290503417030442,0.12191858281367576,6.930807,8.105169,0.61711305,52500,22.334617614746094,30.809194564819336,52501,24.210905075073242,35.75209426879883,52502,19.178932189941406,28.824819564819336,6.454256692659878,0.6129555565414179,16.958333333333332,33.38333333333333,0.32338205644874823,0.32338205644874823,False,CCOC(=O)Cc1ccccc1,8,hybrid,525
04ecdea4151183669394,3877,3877,4.1560264,15.33808,3.9803607,6.879692,12.477773,15.338088,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,3.9157915910085044,8.481853362046726,0.005613080328196973,0.18977086092293347,0.027870899420441297,0.19538394125113043,2.8993313,2.8603153,0.24334016,52500,4.156026363372803,15.338080406188965,52501,3.164538621902466,0.0003591660351958126,52502,4.426809787750244,10.107120513916016,5.850571272066071,0.7099503999648095,31.65,31.716666666666665,2.2124576871366366,2.2124576871366366,False,O=Cc1cc(Br)ccc1O,8,hybrid,525
c7e762106a9ec0d9ea75,2587,2587,21.646538,38.41095,15.787638,21.733809,24.68996,38.41095,77a934e49cb125e7bb9012003cee92077b87d588566dd5f2a43804854eadc087,23.158566157023113,42.85836283365885,0.2079242681145736,0.15312032270460108,0.17276852581054902,0.36104459081917467,5.946171,13.720989,0.718491,52500,21.64653778076172,38.41094970703125,52501,27.741334915161133,50.931602478027344,52502,20.087825775146484,39.23253631591797,6.340654057862141,0.5387001786952365,26.95,47.06666666666667,0.3312849859829987,0.3312849859829987,False,COC(=O)Cc1ccc(Br)cc1,8,hybrid,525
