epoch,train_loss,normalized_valid_score,legacy_valid_score
1,1445.71337890625,1.8193981624202793,396.06027381450986
2,1427.15673828125,1.818799289784279,395.83931372898496
3,1403.383056640625,1.820550431186324,395.88852486734777
4,1377.2352294921875,1.8253897530629664,396.341724643763
5,1348.5762939453125,1.8333881981869977,397.19964643144885
6,1317.68994140625,1.8442475292486218,398.43573026104605
7,1285.2947998046875,1.8575425519940776,399.9566421943682
8,1252.0262451171875,1.86851352141217,401.0951645899677
9,1218.47265625,1.8728086524527618,401.24498941182173
10,1185.138916015625,1.8709125028113218,400.4224048286933
11,1152.5799560546875,1.8665415274222728,399.08791596466745
12,1120.9593505859375,1.8578678569856548,396.8966941086337
13,1090.1119384765625,1.8450219208579064,393.8394195060264
14,1060.119384765625,1.8247867524723822,389.37502007168496
15,1030.92578125,1.7988278455581985,383.75226976370686
16,1002.6680297851562,1.7680732884399952,377.05808078923565
17,975.2637329101562,1.7313811966734969,369.07418560682163
18,948.52587890625,1.6903287235059197,360.194817675193
19,922.356201171875,1.6465917258398466,350.8340372766643
20,896.712158203125,1.5999513528881866,340.9907831786277
21,871.55078125,1.5506760830233919,330.66986199094936
22,846.757568359375,1.4988190271807538,319.8814155352529
23,822.282958984375,1.4442838378565526,308.5730927043387
24,798.1808471679688,1.3861649061703214,296.5945353740317
25,774.3994750976562,1.325803831738205,284.1386040565276
26,750.8690795898438,1.2639401909597927,271.342562425536
27,727.4305419921875,1.200730472323339,258.2392378749994
28,703.9775390625,1.1371429565178022,245.00777952124577
29,680.5401000976562,1.0751090384308073,231.97964496046393
30,657.0284423828125,1.0150126389327232,219.31543953008077
31,633.59033203125,0.9558791583720929,206.8341421930511
32,610.30859375,0.8976315700121436,194.42894743435522
33,587.1299438476562,0.8417195804783096,182.3995383558431
34,563.9874267578125,0.7864319011945542,170.36830657440464
35,540.8972778320312,0.731555762148287,158.40672715151845
36,517.8658447265625,0.6786907650946556,146.836742026381
37,494.9888610839844,0.6281978450139944,135.72081178263124
38,472.53131103515625,0.584585867211398,126.0623729787635
39,450.40521240234375,0.545756163592332,117.3684028313246
40,428.606201171875,0.51480309724046,110.34207493076019
41,407.3016662597656,0.4880160055336187,104.26244966277841
42,386.63470458984375,0.46552108982505924,99.12839914178426
43,366.4355163574219,0.44848212384704245,95.14427582089093
44,346.75592041015625,0.4380036429403017,92.50119634547582
45,327.6867980957031,0.43106080831613525,90.68321740813963
46,309.1507873535156,0.4293638372091979,90.00299834441489
47,291.3624572753906,0.4264171520752945,89.0670418754421
48,274.403076171875,0.4191518534311036,87.2420142146459
49,258.2500915527344,0.4075733749606971,84.4160403688968
50,242.9078369140625,0.40124413563058536,82.67196356528325
51,228.41830444335938,0.3984386451751817,81.62829179494724
52,214.78826904296875,0.3965680369505702,80.70693787824052
53,201.99493408203125,0.39023392286223774,78.80032845975825
54,189.9075927734375,0.3779840876066645,75.67011762657148
55,178.5464630126953,0.3657901506792124,72.47940763535416
