epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_quantile_crossing_rate,V2_quantile_crossing_rate
1,210.12875366210938,1.411436284154285,170.90406959704114,6.160797595977783,8.011847496032715,0.05799417507262272,2.803309679031372,0.12727272727272726,7.716856479644775,11.128479957580566,14.609200477600098,0.1964935657952409,5.001276016235352,0.09090909090909091,4.556832790374756,0.0,0.0,0.0
2,194.54910278320312,1.2427648929208972,151.00719121882958,5.705981254577637,7.430890083312988,0.18965513534985945,2.598010540008545,0.12727272727272726,8.04260540008545,10.441153526306152,13.841175079345703,0.27875562348272664,4.682738780975342,0.10909090909090909,4.585190773010254,0.0,0.0,0.0
3,180.7788543701172,1.0952990661431445,133.55826618758965,5.307223320007324,6.892502784729004,0.3028245666823508,2.406618118286133,0.16363636363636364,8.344595909118652,9.75075912475586,13.118816375732422,0.3520734517202856,4.373346328735352,0.12727272727272726,4.619803428649902,0.0,0.0,0.0
4,168.6038818359375,0.970330688730632,118.71273140920925,4.950421333312988,6.4121994972229,0.3966042167763094,2.2365641593933105,0.18181818181818182,8.613245964050293,9.15554428100586,12.457642555236816,0.41573721543177045,4.099971294403076,0.18181818181818182,4.658918380737305,0.0,0.0,0.0
5,157.80355834960938,0.8662773005537693,106.30394102092419,4.649951934814453,5.992798328399658,0.4729552057495443,2.0836431980133057,0.2,8.850472450256348,8.59664249420166,11.865100860595703,0.46999581478725705,3.8546438217163086,0.18181818181818182,4.703158378601074,0.0,0.0,0.0
6,148.1636962890625,0.7815426722817163,96.14069568784566,4.374640941619873,5.640997409820557,0.5330181166328718,1.9423731565475464,0.21818181818181817,9.060541152954102,8.137188911437988,11.341943740844727,0.5157033045800773,3.6507983207702637,0.2,4.752710342407227,0.0,0.0,0.0
7,139.4706268310547,0.7134782344592596,87.91381214961211,4.139819145202637,5.356217384338379,0.5789782254758525,1.8196672201156616,0.2909090909090909,9.243178367614746,7.754659652709961,10.883450508117676,0.5540669525748751,3.473137140274048,0.2,4.805362224578857,0.0,0.0,0.0
8,131.52627563476562,0.6582059367453066,81.17531705579859,3.943920135498047,5.127237319946289,0.614206372373358,1.7167391777038574,0.2909090909090909,9.398038864135742,7.447404861450195,10.477285385131836,0.5867298608612287,3.3125383853912354,0.21818181818181817,4.862086296081543,0.0,0.0,0.0
9,124.18413543701172,0.6122676762593174,75.52317069848891,3.752385377883911,4.941748142242432,0.6416153467274048,1.626135230064392,0.38181818181818183,9.52845573425293,7.148470401763916,10.109628677368164,0.6152249697238863,3.1618261337280273,0.2545454545454545,4.924745082855225,0.0,0.0,0.0
10,117.34600830078125,0.573476755365335,70.7074244896703,3.5924201011657715,4.790609359741211,0.6632018365543019,1.552914023399353,0.41818181818181815,9.633211135864258,6.857264518737793,9.773176193237305,0.6404097096668253,3.0226659774780273,0.2909090909090909,4.995007514953613,0.0,0.0,0.0
11,110.96854400634766,0.539987138662291,66.52064331794304,3.444422960281372,4.663910388946533,0.6807811075309422,1.4882042407989502,0.43636363636363634,9.717568397521973,6.587520122528076,9.462408065795898,0.6629147035460938,2.8943326473236084,0.2909090909090909,5.068899154663086,0.0,0.0,0.0
12,105.02371215820312,0.5102380346797909,62.786802125399845,3.34488582611084,4.552389144897461,0.6958645673442003,1.4334439039230347,0.43636363636363634,9.787863731384277,6.314982891082764,9.171974182128906,0.6832897242766336,2.7705609798431396,0.2909090909090909,5.146347999572754,0.0,0.0,0.0
13,99.52766418457031,0.4836018038476185,59.44027046217707,3.2666313648223877,4.451107025146484,0.7092469240119208,1.3836328983306885,0.43636363636363634,9.847665786743164,6.101923942565918,8.90257453918457,0.7016213705345113,2.662092447280884,0.32727272727272727,5.227059841156006,0.0,0.0,0.0
14,94.47575378417969,0.4593576040957195,56.397488556825465,3.185725450515747,4.355961799621582,0.7215441992047252,1.3343642950057983,0.43636363636363634,9.900137901306152,5.925082683563232,8.651368141174316,0.7182226475691909,2.563380479812622,0.32727272727272727,5.310165882110596,0.0,0.0,0.0
15,89.88008117675781,0.43754243364068757,53.66309841377142,3.10770845413208,4.267514228820801,0.7327374201196137,1.2887043952941895,0.4909090909090909,9.947948455810547,5.771936416625977,8.420382499694824,0.7330683043965858,2.473583936691284,0.34545454545454546,5.398547172546387,0.0,0.0,0.0
16,85.74983215332031,0.4179111071349645,51.210763107814955,3.042785882949829,4.183867931365967,0.7431118302282971,1.2488199472427368,0.509090909090909,9.990876197814941,5.636600494384766,8.210482597351074,0.7462103804372421,2.3875505924224854,0.34545454545454546,5.490479946136475,0.0,0.0,0.0
