sample_id,V1_prediction,V2_prediction,ensemble_score,outer_seed,shortlist_rank
547923973b121019625f,22.292428970336914,49.64877700805664,1.0864553451538086,17,85
390544a9eca0a0e37f04,22.5578556060791,30.410972595214844,0.19562754034996033,17,572
01472a37121478cb82be,22.5578556060791,30.410972595214844,0.19562754034996033,17,573
7312008fb6a636165c6b,22.5578556060791,30.410972595214844,0.19562754034996033,17,574
382c90a40989c39ceed1,22.5578556060791,30.410972595214844,0.19562754034996033,17,575
65e9c139dc66fe608a89,13.002083778381348,20.54634666442871,0.3048011064529419,17,384
987027dd660186de8266,13.002083778381348,20.54634666442871,0.3048011064529419,17,385
7654c7dcf0123ab04d15,13.002083778381348,20.54634666442871,0.3048011064529419,17,386
6bd522326fb91ebf1379,13.002083778381348,20.54634666442871,0.3048011064529419,17,387
da2750836408eb0e09a7,14.712611198425293,24.448450088500977,0.6487317681312561,17,131
af23f4f96549d4e1659f,14.712611198425293,24.448450088500977,0.6487317681312561,17,132
00fe2a10256cea9affd4,14.712611198425293,24.448450088500977,0.6487317681312561,17,133
25b1f8000dd22874bb29,20.30982780456543,34.4702262878418,1.2243000268936157,17,69
5fc63f69bdf7f0b71bbc,20.30982780456543,34.4702262878418,1.2243000268936157,17,70
2712213ca28bcadbfa61,20.30982780456543,34.4702262878418,1.2243000268936157,17,71
3ca8d2ff798fad4faffc,13.301690101623535,27.211999893188477,0.25754520297050476,17,457
f50c45b31cf41304c109,13.301690101623535,27.211999893188477,0.25754520297050476,17,458
cd2c80dae2f32a52732f,13.301690101623535,27.211999893188477,0.25754520297050476,17,459
3ad8ec5752f3c638e2ff,13.301690101623535,27.211999893188477,0.25754520297050476,17,460
b29c3ac2de3ba2d8b5c9,23.452606201171875,47.1828498840332,0.24073150753974915,17,491
61090cfdcf019e0891a3,23.387537002563477,45.332645416259766,0.2922092080116272,17,405
07a55cdab65b05f31561,23.387537002563477,45.332645416259766,0.2922092080116272,17,406
3b400f57f8dcc4cdbd83,23.387537002563477,45.332645416259766,0.2922092080116272,17,407
b6bf451b4911ee22d4a4,23.387537002563477,45.332645416259766,0.2922092080116272,17,408
0054790b9c9f40026ebe,8.020195960998535,23.7031192779541,0.2345017045736313,17,497
ae2f8bcd2e35d23b261d,8.020195960998535,23.7031192779541,0.2345017045736313,17,498
d162bab7a14b516919e2,8.020195960998535,23.7031192779541,0.2345017045736313,17,499
604bdef50dbc852e329e,8.020195960998535,23.7031192779541,0.2345017045736313,17,500
ae25864f890aaddebd63,8.020195960998535,23.7031192779541,0.2345017045736313,17,501
ab66de7edad40236ffd5,9.224011421203613,15.071459770202637,0.2705986499786377,17,438
aa65e86ee8638bded5d9,9.224011421203613,15.071459770202637,0.2705986499786377,17,439
4e69d770ec2e35212ede,9.224011421203613,15.071459770202637,0.2705986499786377,17,440
271f829efaeb0b6c03b9,9.224011421203613,15.071459770202637,0.2705986499786377,17,441
08ae0e5f727afabf1e71,9.224011421203613,15.071459770202637,0.2705986499786377,17,442
d7b0845793265cab0c33,8.543044090270996,12.482017517089844,0.18343248963356018,17,598
40fd02db79e028fe05a9,8.543044090270996,12.482017517089844,0.18343248963356018,17,599
4c469be3d7348703d469,8.543044090270996,12.482017517089844,0.18343248963356018,17,600
c8c273cfee014d3eee97,8.543044090270996,12.482017517089844,0.18343248963356018,17,601
26df752cf7c0673db585,8.543044090270996,12.482017517089844,0.18343248963356018,17,602
37c15d90032e66347ed6,7.958547115325928,10.669156074523926,0.1186630055308342,17,833
08155ffdcb0d27576050,7.958547115325928,10.669156074523926,0.1186630055308342,17,834
9c10e0827e86bb3c7681,7.958547115325928,10.669156074523926,0.1186630055308342,17,835
68ca46900cfea89e5164,7.958547115325928,10.669156074523926,0.1186630055308342,17,836
f7d57d8bb988f7016502,7.958547115325928,10.669156074523926,0.1186630055308342,17,837
93bcd806b8dcb8c0cab9,16.82340431213379,36.684478759765625,0.36430323123931885,17,314
7383949c431e18f39597,16.82340431213379,36.684478759765625,0.36430323123931885,17,315
a2f83665cfe821271b30,16.82340431213379,36.684478759765625,0.36430323123931885,17,316
334f7f55dcbf278e47ec,18.011350631713867,37.94681167602539,0.6481966376304626,17,134
1b1a9ec85268aa66d327,18.011350631713867,37.94681167602539,0.6481966376304626,17,135
5d6d4ac0c1dfacbde53d,18.011350631713867,37.94681167602539,0.6481966376304626,17,136
6f3dff9a427ee1563a3e,9.306622505187988,19.025768280029297,0.16112324595451355,17,659
b6017da51a674177d16d,9.306622505187988,19.025768280029297,0.16112324595451355,17,660
3b6524f5fc7e0343ff9b,9.306622505187988,19.025768280029297,0.16112324595451355,17,661
d21f08a7e8eaa163ecfc,16.237871170043945,33.418800354003906,0.34573641419410706,17,342
53774efff44f690d6f30,16.237871170043945,33.418800354003906,0.34573641419410706,17,343
7394fdb0a8cd53255d4a,16.237871170043945,33.418800354003906,0.34573641419410706,17,344
e6544a01d42439a41712,18.315582275390625,37.30693435668945,0.4202577471733093,17,243
327064e6ca2c38d79d76,18.315582275390625,37.30693435668945,0.4202577471733093,17,244
0af9d219be9872711215,18.315582275390625,37.30693435668945,0.4202577471733093,17,245
3fc05dc2025715e68174,18.348506927490234,36.81657028198242,0.41657280921936035,17,246
74701496b6fc5465eea7,18.348506927490234,36.81657028198242,0.41657280921936035,17,247
542f504077b58e444bc2,16.82340431213379,36.684478759765625,0.36430323123931885,17,317
bcd986158b7450087591,16.82340431213379,36.684478759765625,0.36430323123931885,17,318
48b79cabd9460cfc510b,16.82340431213379,36.684478759765625,0.36430323123931885,17,319
8e7636d7a60a6058305a,18.011350631713867,37.94681167602539,0.6481966376304626,17,137
754f1d33b0ed61557754,18.011350631713867,37.94681167602539,0.6481966376304626,17,138
79a8af9fd69d3ddbf3e3,9.91980266571045,21.10858154296875,0.29275235533714294,17,400
390d6dfe33afc329fb17,9.91980266571045,21.10858154296875,0.29275235533714294,17,401
ce11189a0e59d1798306,9.91980266571045,21.10858154296875,0.29275235533714294,17,402
eb6c235e6ed90084bfc9,9.91980266571045,21.10858154296875,0.29275235533714294,17,403
7d402b3fad455f06fe68,9.91980266571045,21.10858154296875,0.29275235533714294,17,404
db2709229820b71e283b,14.057395935058594,27.64105224609375,0.5659326910972595,17,170
6b8ff4c027d9c4c2d75f,14.057395935058594,27.64105224609375,0.5659326910972595,17,171
7e0c856a121512a6f891,14.057395935058594,27.64105224609375,0.5659326910972595,17,172
f4a4fc4d6e4dea59b061,20.167673110961914,38.93672561645508,0.9267188906669617,17,98
57646b9484b03f4076bb,20.167673110961914,38.93672561645508,0.9267188906669617,17,99
35944fdd59ac331c3fcb,24.369298934936523,48.4029541015625,0.21756696701049805,17,533
41f57dc6d50ee162801a,24.369298934936523,48.4029541015625,0.21756696701049805,17,534
08f5a209b38c4c65b5c3,24.369298934936523,48.4029541015625,0.21756696701049805,17,535
d448d8de2d8dacec62c3,26.621042251586914,51.8469352722168,0.4207350015640259,17,242
1a55639d058c08a1a06e,26.2907657623291,50.47499084472656,0.5112801790237427,17,195
5fd0921bbbba1e22abf9,26.2907657623291,50.47499084472656,0.5112801790237427,17,196
7bb758eca7db78231165,8.553425788879395,13.878079414367676,0.1287369579076767,17,784
02ddeed8a16d3adf3e28,8.553425788879395,13.878079414367676,0.1287369579076767,17,785
303a8a967047b5307933,8.553425788879395,13.878079414367676,0.1287369579076767,17,786
3d4f7f7de9025ed645c9,8.553425788879395,13.878079414367676,0.1287369579076767,17,787
d603d4af5fd62fa8b85e,8.553425788879395,13.878079414367676,0.1287369579076767,17,788
10aed2ae6d65e00f993a,9.780308723449707,16.016969680786133,0.536588728427887,17,178
a93680d827624e459a39,9.780308723449707,16.016969680786133,0.536588728427887,17,179
bc98537714d620facf79,12.386265754699707,21.080965042114258,1.5493369102478027,17,37
93f10a8edf06f7acae26,12.386265754699707,21.080965042114258,1.5493369102478027,17,38
58057b7c6f59599617ed,12.386265754699707,21.080965042114258,1.5493369102478027,17,39
48679ae48dd485ffb7a6,14.244818687438965,24.455835342407227,2.2897329330444336,17,21
03990d0d818a066d09b6,11.299456596374512,26.546470642089844,0.24189315736293793,17,483
68f56b81e86e40c37d6b,11.299456596374512,26.546470642089844,0.24189315736293793,17,484
e511eaf853100c310877,11.299456596374512,26.546470642089844,0.24189315736293793,17,485
9ea972636933bded6999,13.970887184143066,32.36234664916992,0.9339950084686279,17,96
467ccfac002f5113fe81,13.970887184143066,32.36234664916992,0.9339950084686279,17,97
655dc9dfb978b4ffd624,18.329103469848633,42.36463928222656,1.4055540561676025,17,53
10f14f6ee69ba06bbe68,18.329103469848633,42.36463928222656,1.4055540561676025,17,54
6ce2b891280aed137ab8,18.329103469848633,42.36463928222656,1.4055540561676025,17,55
6c4eacf7845534254af9,18.329103469848633,42.36463928222656,1.4055540561676025,17,56
302e458c5ed2285ca328,20.409944534301758,47.74509811401367,1.1570408344268799,17,80
bc7f0f83b39a1ec3a79f,6.109068393707275,22.451507568359375,0.22834829986095428,17,519
360713a1e601fcf4499d,6.109068393707275,22.451507568359375,0.22834829986095428,17,520
4b2c37e7fb416a420eab,6.109068393707275,22.451507568359375,0.22834829986095428,17,521
23a5d9abd2b0db31a8d6,6.258622646331787,16.018844604492188,0.14394669234752655,17,717
3a683d29eb52f6e51f7a,6.258622646331787,16.018844604492188,0.14394669234752655,17,718
4ed0e95e81e3b84fa38d,6.258622646331787,16.018844604492188,0.14394669234752655,17,719
ec10d46ed20579967ae2,5.617958068847656,12.578343391418457,0.13137251138687134,17,767
96b9b370ade7a60366fa,5.617958068847656,12.578343391418457,0.13137251138687134,17,768
7bde1bbf34aba54ccfef,5.617958068847656,12.578343391418457,0.13137251138687134,17,769
e9bdef57ef2c8ced88f0,5.617958068847656,12.578343391418457,0.13137251138687134,17,770
6553b9607d6093f257c7,5.617958068847656,12.578343391418457,0.13137251138687134,17,771
cb79e57eb461a7dcc59a,10.724564552307129,21.179723739624023,0.6450377106666565,17,139
b3b38f7212d8649d9ac1,10.724564552307129,21.179723739624023,0.6450377106666565,17,140
84cd955ed2d585ae02fe,8.906041145324707,15.760003089904785,0.17854732275009155,17,611
2f907b475ae6a261a87a,8.906041145324707,15.760003089904785,0.17854732275009155,17,612
e91447f673a599cc4cdb,10.697349548339844,16.320873260498047,0.13474620878696442,17,748
5dfa7a7352e7a66c29e6,10.697349548339844,16.320873260498047,0.13474620878696442,17,749
39dac9377600ed74a554,10.697349548339844,16.320873260498047,0.13474620878696442,17,750
5a95428cdfef6199c09a,10.697349548339844,16.320873260498047,0.13474620878696442,17,751
1f85bb83729347f5b0bb,23.894067764282227,35.28993606567383,0.1376894861459732,17,738
2012223149ba23d26ec2,23.894067764282227,35.28993606567383,0.1376894861459732,17,739
b4351e5f05f6d477a6c0,34.47483825683594,61.019805908203125,0.21697331964969635,17,536
4ee22742c686bdbb1cb9,13.956260681152344,26.22652244567871,0.2203148603439331,17,531
71abc36775b6cce56da7,27.497177124023438,44.92270278930664,0.16904105246067047,17,637
e4fd83fb3852eb354a66,27.497177124023438,44.92270278930664,0.16904105246067047,17,638
20913a7c2077b80b7351,27.497177124023438,44.92270278930664,0.16904105246067047,17,639
98586ac2d6d266ddb78c,11.12022876739502,28.029565811157227,0.20637771487236023,17,546
2cc254396123c76b9a13,23.285600662231445,49.81669235229492,0.13425804674625397,17,753
319e89d7000731f64e7f,23.285600662231445,49.81669235229492,0.13425804674625397,17,754
ea004678fc850c759752,23.285600662231445,49.81669235229492,0.13425804674625397,17,755
24a9086a8e2c8015c232,46.0644416809082,95.8593521118164,0.3938811719417572,17,282
fc27fa779102c4aeb8ab,46.0644416809082,95.8593521118164,0.3938811719417572,17,283
beda2205eedbe1688e1f,32.26625442504883,49.12373352050781,0.403184711933136,17,267
c352863d9fa4a8645481,32.26625442504883,49.12373352050781,0.403184711933136,17,268
5e45395722fa0dcc1d00,32.26625442504883,49.12373352050781,0.403184711933136,17,269
35eec7ac26c84401f860,5.7604804039001465,9.510164260864258,0.12087331712245941,17,822
ff36ed72f76515960408,5.7604804039001465,9.510164260864258,0.12087331712245941,17,823
fdfbce42a3ab76d533b0,5.7604804039001465,9.510164260864258,0.12087331712245941,17,824
8cc5dd51f0360e578ac3,15.552271842956543,27.20356559753418,0.2008398473262787,17,564
53c1be5b96937954b9fa,15.552271842956543,27.20356559753418,0.2008398473262787,17,565
6a39aff909ea35989c74,15.552271842956543,27.20356559753418,0.2008398473262787,17,566
45a1b11ae63f2dab2e48,20.41440773010254,31.0222110748291,0.15856686234474182,17,671
b7b1a1bb666c8cc99bad,20.41440773010254,31.0222110748291,0.15856686234474182,17,672
1211905ebc8972913270,20.41440773010254,31.0222110748291,0.15856686234474182,17,673
358461ff3742e78ea3b6,33.707427978515625,51.22377395629883,0.982708215713501,17,89
73502a52708e4f9c2391,33.707427978515625,51.22377395629883,0.982708215713501,17,90
24e5dc14b855baed89fd,6.706409454345703,18.493181228637695,0.38835182785987854,17,289
0776336aa1c106b4d645,6.706409454345703,18.493181228637695,0.38835182785987854,17,290
70714ec13048a5060224,6.706409454345703,18.493181228637695,0.38835182785987854,17,291
292e0342682192a69fce,31.72843360900879,69.23561096191406,0.11975260078907013,17,827
1ce749f818905d3c61d4,31.72843360900879,69.23561096191406,0.11975260078907013,17,828
1e77ce24daad192212f6,31.72843360900879,69.23561096191406,0.11975260078907013,17,829
a775926fce57b3bf9ec1,16.34299087524414,29.818357467651367,0.24225939810276031,17,480
17c1bb3be086a2b6ffec,16.34299087524414,29.818357467651367,0.24225939810276031,17,481
9e6c69af6f5142faa049,16.34299087524414,29.818357467651367,0.24225939810276031,17,482
2f03edb1177fc5048002,5.832912921905518,8.730026245117188,0.12931346893310547,17,782
e15a19eb93571ebf6dbf,5.832912921905518,8.730026245117188,0.12931346893310547,17,783
4f246d378709c2f974f8,6.407517910003662,9.672533988952637,0.23337993025779724,17,508
3c74589796aa180ea5ba,6.407517910003662,9.672533988952637,0.23337993025779724,17,509
e1c3c80c673cc63c7719,6.407517910003662,9.672533988952637,0.23337993025779724,17,510
4508cb72ef4489429d15,6.5920233726501465,10.142294883728027,0.2999945878982544,17,388
278eae367da048448147,6.5920233726501465,10.142294883728027,0.2999945878982544,17,389
ec53cb944de53e46b911,6.5920233726501465,10.142294883728027,0.2999945878982544,17,390
7ac5e8ade169be95e0fa,4.794618606567383,13.58924388885498,0.27009832859039307,17,443
64177ca0cbeb3fc11d57,4.794618606567383,13.58924388885498,0.27009832859039307,17,444
254ff4f90474bb68c388,4.794618606567383,13.58924388885498,0.27009832859039307,17,445
e7bded68a76c24544339,11.342219352722168,21.878067016601562,0.13199688494205475,17,762
a41b395c8efbc1de1aa7,11.342219352722168,21.878067016601562,0.13199688494205475,17,763
0da8847ecc094a8c14db,11.342219352722168,21.878067016601562,0.13199688494205475,17,764
fce2741d123dd81a8fa6,14.93100357055664,30.502107620239258,0.39862489700317383,17,274
5a365a8ac825ce487db4,14.93100357055664,30.502107620239258,0.39862489700317383,17,275
f6692bb42d91e0a11d81,14.93100357055664,30.502107620239258,0.39862489700317383,17,276
97b105f90c11a10a2cac,17.73493194580078,37.558349609375,0.9702013731002808,17,91
869ed39b28b73a5de24e,17.73493194580078,37.558349609375,0.9702013731002808,17,92
c3add4f9b8eb5e002281,17.73493194580078,37.558349609375,0.9702013731002808,17,93
09096996d08f0c063345,16.055810928344727,29.11310386657715,0.3886156678199768,17,287
c0adb1c6f9dbe862a4dc,16.055810928344727,29.11310386657715,0.3886156678199768,17,288
a3c1a0ac40733e8650fb,18.96879768371582,34.48930358886719,0.5866564512252808,17,160
55927e904f7c540fd4f2,19.711551666259766,36.01914596557617,0.5931302309036255,17,157
5d274cbcb3c8532e483f,19.711551666259766,36.01914596557617,0.5931302309036255,17,158
9cad3bab10930468747d,19.711551666259766,36.01914596557617,0.5931302309036255,17,159
bae7ff3dc7b9d8610a44,6.112497806549072,17.632078170776367,0.3985103964805603,17,277
ae187d6f3746213b630c,6.112497806549072,17.632078170776367,0.3985103964805603,17,278
1ae3618ec277b0463686,44.13224792480469,96.34375,0.21766217052936554,17,532
9cd02352c2ed7a3e2321,49.2287483215332,101.68175506591797,0.2971634864807129,17,392
222a68fc192f66c1c080,49.2287483215332,101.68175506591797,0.2971634864807129,17,393
502e41325a19473f9d08,10.569262504577637,23.09724235534668,0.251364141702652,17,472
036352f6818925e928f6,10.569262504577637,23.09724235534668,0.251364141702652,17,473
cdac505f97737176b1e0,10.569262504577637,23.09724235534668,0.251364141702652,17,474
76435080f7632be26e64,17.965269088745117,32.611961364746094,0.4062345027923584,17,264
477241eeda24d5f7e750,24.13649559020996,44.79704284667969,0.31097835302352905,17,374
fde9781e6b15ffbe093f,24.13649559020996,44.79704284667969,0.31097835302352905,17,375
d1fba30478d2e47ba5a1,24.13649559020996,44.79704284667969,0.31097835302352905,17,376
87996db5ddb7565fe66f,37.095306396484375,67.81336212158203,0.5771458148956299,17,168
f5d802ca42b1a7226fc0,37.095306396484375,67.81336212158203,0.5771458148956299,17,169
44c8b389a6faf44f1f4c,46.70625686645508,88.06137084960938,1.4781163930892944,17,45
85591a54c419ed02c5f5,46.70625686645508,88.06137084960938,1.4781163930892944,17,46
4d1e1e0eca90a46d77b2,46.70625686645508,88.06137084960938,1.4781163930892944,17,47
65723de539453b98b181,6.782083034515381,18.453367233276367,0.3729168772697449,17,310
468a11345970afe65576,6.782083034515381,18.453367233276367,0.3729168772697449,17,311
17418a1ba5c9443057c3,12.25423526763916,24.223447799682617,0.19833065569400787,17,570
c34f8af0b9b65f8bfc2e,12.25423526763916,24.223447799682617,0.19833065569400787,17,571
9de8edaa330ab971f479,15.73555850982666,27.620141983032227,1.0085630416870117,17,86
c3eb276f59965c3608f1,15.73555850982666,27.620141983032227,1.0085630416870117,17,87
5fd49a50595624496938,15.73555850982666,27.620141983032227,1.0085630416870117,17,88
7bfad75485e830b6d460,24.60209083557129,44.06236267089844,2.0771470069885254,17,22
f38088920e6edd19a62f,24.60209083557129,44.06236267089844,2.0771470069885254,17,23
22300151ccec3f1f1c24,24.60209083557129,44.06236267089844,2.0771470069885254,17,24
30d2db34bc1d4187f057,6.796966552734375,16.7332763671875,0.2221318781375885,17,528
82d7243f61695e1b94cf,13.227835655212402,26.38163185119629,0.3205840587615967,17,365
eceaa4f4139cde7ba166,13.227835655212402,26.38163185119629,0.3205840587615967,17,366
8436939a2a6a91fa470d,13.227835655212402,26.38163185119629,0.3205840587615967,17,367
434ffacb33eccce497c5,27.5495548248291,57.33494186401367,2.0301504135131836,17,25
74c8fcd8ac3f6caedcd2,27.5495548248291,57.33494186401367,2.0301504135131836,17,26
65f4f125b5e1f8137bd9,27.5495548248291,57.33494186401367,2.0301504135131836,17,27
7fb4f90753d40dd25be0,26.8043270111084,53.8996467590332,2.69284725189209,17,12
abca62b372239d49a61b,26.8043270111084,53.8996467590332,2.69284725189209,17,13
6f548d72f01fc85debdc,26.8043270111084,53.8996467590332,2.69284725189209,17,14
51f4126a3aadb3239225,21.98835563659668,43.07843017578125,1.9621546268463135,17,28
d2d6000790408687cc29,8.583154678344727,16.936962127685547,0.394290953874588,17,279
e84401538edd3a34ff69,8.583154678344727,16.936962127685547,0.394290953874588,17,280
3c43e519a9cf66b66ebc,8.583154678344727,16.936962127685547,0.394290953874588,17,281
95a211366968c4cd1f0f,13.910258293151855,22.85516929626465,0.4050248861312866,17,265
426ed16e4b39d346244b,13.910258293151855,22.85516929626465,0.4050248861312866,17,266
bf09d868ed4d68a97b40,16.853771209716797,25.46404266357422,0.12446658313274384,17,802
3e78a776ac9b885d378a,16.853771209716797,25.46404266357422,0.12446658313274384,17,803
7eb97a2a0856e78a4b76,16.853771209716797,25.46404266357422,0.12446658313274384,17,804
4fb92bd1fab3ba235858,28.04692840576172,43.45191955566406,0.2753959894180298,17,430
bad24d96575f423fe4fd,28.04692840576172,43.45191955566406,0.2753959894180298,17,431
19229d505f75d05a0bcb,28.04692840576172,43.45191955566406,0.2753959894180298,17,432
994a1f65509549a84ede,13.092247009277344,21.24196434020996,0.5955243110656738,17,155
067260cef0fb89f79291,13.092247009277344,21.24196434020996,0.5955243110656738,17,156
f15b726ca5b4897ed80c,21.279497146606445,32.12892532348633,0.20264407992362976,17,553
859ae738b615cf17b849,21.279497146606445,32.12892532348633,0.20264407992362976,17,554
5c0c92d58e46c156d478,6.305883884429932,10.537281036376953,0.14549708366394043,17,712
7bdb81ebd10a45bc8ad1,6.305883884429932,10.537281036376953,0.14549708366394043,17,713
8950945e8ef1b80f8d42,6.305883884429932,10.537281036376953,0.14549708366394043,17,714
eda42a3c0f94ffce3e99,7.811852931976318,19.793060302734375,0.374636173248291,17,307
4fce6e1a422b4f54c601,7.811852931976318,19.793060302734375,0.374636173248291,17,308
c343983d41d51a6a66c3,7.811852931976318,19.793060302734375,0.374636173248291,17,309
fe7d7af2c919facfe5f5,16.11896324157715,31.8465633392334,0.2929699420928955,17,397
9b1545dfa05c9439870b,16.11896324157715,31.8465633392334,0.2929699420928955,17,398
c06e784aecc76cea9d63,16.11896324157715,31.8465633392334,0.2929699420928955,17,399
bd3435c0f9b14ec7997d,20.768556594848633,42.578617095947266,0.35739925503730774,17,324
29b39881584c4fec1c58,20.768556594848633,42.578617095947266,0.35739925503730774,17,325
f49d1b5c0b35dbe61bef,16.362607955932617,27.64837074279785,0.3256802260875702,17,359
4a49effd313865c10fae,16.362607955932617,27.64837074279785,0.3256802260875702,17,360
34e3e4807176cfd57e57,16.362607955932617,27.64837074279785,0.3256802260875702,17,361
454eb2207b9abc0b2a6d,8.582793235778809,24.719655990600586,0.15399976074695587,17,691
44fdbadc2762d6900093,8.582793235778809,24.719655990600586,0.15399976074695587,17,692
61aca51ad135176924ec,7.967337131500244,20.100242614746094,0.11827756464481354,17,838
d227db4f4b8fdca822d5,7.967337131500244,20.100242614746094,0.11827756464481354,17,839
619663c2b3ffb3a6c497,26.775049209594727,61.76279067993164,0.23152059316635132,17,512
f42cc6b0f90fad5c1f7f,26.775049209594727,61.76279067993164,0.23152059316635132,17,513
1c25c350b171450ed58f,6.105546474456787,12.54076862335205,0.17265978455543518,17,627
0be315008cf0a051a356,6.105546474456787,12.54076862335205,0.17265978455543518,17,628
d0bae432e3ede2ada257,6.105546474456787,12.54076862335205,0.17265978455543518,17,629
e91adf33d8e63498e304,12.369719505310059,27.21502685546875,0.2712651491165161,17,436
062e85da36395276eb89,12.369719505310059,27.21502685546875,0.2712651491165161,17,437
f4ec546ae74a4b3888df,13.781620025634766,28.10011100769043,0.8716774582862854,17,105
b4e38c1386009c8311ab,13.781620025634766,28.10011100769043,0.8716774582862854,17,106
0cb4dac3d2afc696843b,13.781620025634766,28.10011100769043,0.8716774582862854,17,107
30296d2e8c07c81b40a6,13.635525703430176,26.999963760375977,0.5175603628158569,17,190
539544adb51a91c9a465,13.635525703430176,26.999963760375977,0.5175603628158569,17,191
54a23aa9aaa695bdc06b,13.635525703430176,26.999963760375977,0.5175603628158569,17,192
fe212637596386c24049,14.990944862365723,28.77178192138672,0.3684009313583374,17,312
741f33ecf2e66f9958fd,14.990944862365723,28.77178192138672,0.3684009313583374,17,313
18a189c89f59ac1d5a9f,7.5175299644470215,17.472448348999023,0.4086657762527466,17,254
ab4326dd3bd3b0e07f81,7.5175299644470215,17.472448348999023,0.4086657762527466,17,255
