outer_seed,method,metric,endpoint,aulc,gap_closed,full_reference,gap_status
6101,gradient_maxdet,combined_normalized_RMSE,0.5345587462067403,0.7026443157074912,0.9241825916831874,0.5004181197191122,VALID
6101,hybrid,combined_normalized_RMSE,0.5088528665911867,0.6274728763003792,0.9812686317317355,0.5004181197191122,VALID
6101,kernel_ivr,combined_normalized_RMSE,0.5447445130577747,0.6802780839081188,0.9015626656942901,0.5004181197191122,VALID
6101,lcmd,combined_normalized_RMSE,0.5282773728784042,0.6550766786112255,0.9381318801239656,0.5004181197191122,VALID
6101,random,combined_normalized_RMSE,0.746455073423428,0.7878860619322093,0.4536162308918188,0.5004181197191122,VALID
6101,u50_gradient_maxdet,combined_normalized_RMSE,0.5611260363213967,0.6990262088764867,0.8651835840573591,0.5004181197191122,VALID
6101,gradient_maxdet,V1_RMSE,3.332455404317256,4.2636727575347955,0.922478949660687,3.1388732859265502,VALID
6101,hybrid,V1_RMSE,3.0652890223756586,3.7578274098243867,1.0294672330602197,3.1388732859265502,VALID
6101,kernel_ivr,V1_RMSE,3.393454642504546,4.1094459868188835,0.8980514609365854,3.1388732859265502,VALID
6101,lcmd,V1_RMSE,3.2089233985508954,3.9423897703177397,0.9719480375968077,3.1388732859265502,VALID
6101,random,V1_RMSE,4.63803187480628,4.723055041124724,0.3996534938180595,3.1388732859265502,VALID
6101,u50_gradient_maxdet,V1_RMSE,3.462014737913853,4.254506675535856,0.8705961843248994,3.1388732859265502,VALID
6101,gradient_maxdet,V2_RMSE,5.476138611359858,7.538290787383088,0.9256707880401396,5.066776864242235,VALID
6101,hybrid,V2_RMSE,5.526015217361613,6.874189186051222,0.9166145221690695,5.066776864242235,VALID
6101,kernel_ivr,V2_RMSE,5.588146364099824,7.349141740877782,0.9053331574403649,5.066776864242235,VALID
6101,lcmd,V2_RMSE,5.661671635478505,7.122091592216009,0.8919829225461848,5.066776864242235,VALID
6101,random,V2_RMSE,7.693870363807608,8.610516466167583,0.5229896517139427,5.066776864242235,VALID
6101,u50_gradient_maxdet,V2_RMSE,5.857378816999433,7.4622594533387545,0.8564477005090455,5.066776864242235,VALID
6101,gradient_maxdet,V1_MAE,1.6613257943297461,1.9698390165692499,0.8680631575477595,1.5052658419529026,VALID
6101,hybrid,V1_MAE,1.5223268301938648,1.798655657786219,0.9855762296262153,1.5052658419529026,VALID
6101,kernel_ivr,V1_MAE,1.6553281571367662,1.9354935537552997,0.8731337044841387,1.5052658419529026,VALID
6101,lcmd,V1_MAE,1.5080696175710189,1.9411590522155375,0.9976296205633488,1.5052658419529026,VALID
6101,random,V1_MAE,2.0250073931485915,2.283994980077296,0.5605979746142504,1.5052658419529026,VALID
6101,u50_gradient_maxdet,V1_MAE,1.7347329737757036,1.9877602970054247,0.806002960028042,1.5052658419529026,VALID
6101,gradient_maxdet,V2_MAE,2.7509803051571193,3.5231333353400465,0.86619548582167,2.4201674907327555,VALID
6101,hybrid,V2_MAE,2.520493260390467,3.15777940026998,0.9594210372655126,2.4201674907327555,VALID
6101,kernel_ivr,V2_MAE,2.6962789105568574,3.443301441218328,0.8883206672240326,2.4201674907327555,VALID
6101,lcmd,V2_MAE,2.464328115220836,3.4006981343538016,0.9821382647594195,2.4201674907327555,VALID
6101,random,V2_MAE,3.281943746607938,3.939807803442697,0.6514356511598703,2.4201674907327555,VALID
6101,u50_gradient_maxdet,V2_MAE,2.9582477187652954,3.5406753476983512,0.7823616245756999,2.4201674907327555,VALID
6101,gradient_maxdet,V1_R2,0.8167463963079228,0.6956778379247177,0.9428296530049193,0.8374183978293546,VALID
6101,hybrid,V1_R2,0.8449518134786403,0.7559994547491128,1.0208343631496604,0.8374183978293546,VALID
6101,kernel_ivr,V1_R2,0.8099762306244376,0.7164741728360268,0.9241061287763748,0.8374183978293546,VALID
6101,lcmd,V1_R2,0.8300807700497883,0.7310575439114316,0.9797071064529657,0.8374183978293546,VALID
6101,random,V1_R2,0.6450302953437147,0.6306785524816078,0.46793277054347954,0.8374183978293546,VALID
6101,u50_gradient_maxdet,V1_R2,0.8022203263555707,0.6962600359362436,0.9026564526116337,0.8374183978293546,VALID
6101,gradient_maxdet,V2_R2,0.8589677272582583,0.7258382556294853,0.9498978190102995,0.8792649969389041,VALID
6101,hybrid,V2_R2,0.8563869873031515,0.7666164092759015,0.9435274695814103,0.8792649969389041,VALID
6101,kernel_ivr,V2_R2,0.8531394382805649,0.7380725652530868,0.9355111554927371,0.8792649969389041,VALID
6101,lcmd,V2_R2,0.8492494188339161,0.7495861304850476,0.9259089547319473,0.8792649969389041,VALID
6101,random,V2_R2,0.7216063219609663,0.6487114762116301,0.6108322157303236,0.8792649969389041,VALID
6101,u50_gradient_maxdet,V2_R2,0.8386472898676268,0.7306994679182515,0.8997384503881202,0.8792649969389041,VALID
