outer_seed,method,source_round,acquisition_round,selection_order,pool_position,canonical_index,sample_id,gradient_norm,nearest_L_t_gradient_distance,predicted_V1_q50,predicted_V2_q50,marginal_logdet_gain,ensemble_uncertainty,uncertainty_percentile
157,gradient_maxdet,2,3,8,2520,3582,ffc70e28db22d1cc1f3f,404.4792225312253,281.4040359358755,24.13442,39.357235,0.4677131403386244,,
157,gradient_maxdet,2,3,9,317,440,327064e6ca2c38d79d76,529.5693150442814,191.29086551020444,27.06899,54.491432,0.4451274679415093,,
157,gradient_maxdet,2,3,10,2665,3779,c53b8c93f8ee1304dfd0,651.3594404657725,356.71745588120444,15.365457,39.46911,0.4403419943964225,,
157,gradient_maxdet,2,3,11,298,410,a2f83665cfe821271b30,498.66122529452514,160.45616874211063,29.691072,71.31644,0.432071807257822,,
157,gradient_maxdet,2,3,12,389,548,1a55639d058c08a1a06e,476.852365142802,329.4520294414023,25.553246,49.896797,0.431912377781739,,
157,gradient_maxdet,2,3,13,1336,1881,75232f4ee5de52a0499e,529.5004337411426,275.33270760203374,30.682873,58.89785,0.4229395114139876,,
157,gradient_maxdet,2,3,14,867,1193,f5d802ca42b1a7226fc0,554.3161872691296,238.40318929611803,27.0945,40.06272,0.4068723727979585,,
157,gradient_maxdet,2,3,15,1360,1920,c6159dcb5802e62284d1,1082.4476697193616,366.015782702424,20.622223,35.820812,0.4022437075037304,,
157,gradient_maxdet,2,3,16,2809,3995,d9c8c8af50a10bf07765,646.5938476933783,0.0176290397254392,28.02667,51.192707,0.3979755119012407,,
157,gradient_maxdet,2,3,17,1324,1865,7954bf73f74c7fbcecb2,412.51882699019967,327.8731598769666,30.084404,57.199318,0.3947066073608587,,
157,gradient_maxdet,2,3,18,2290,3238,cc2a23d8eb9de61d2ab3,395.5554992789317,0.0290413010563511,32.02834,67.44132,0.3889667674730576,,
157,gradient_maxdet,2,3,19,842,1154,9cd02352c2ed7a3e2321,746.9940550104545,0.0086744974441167,50.323586,91.89827,0.3872079593522826,,
157,gradient_maxdet,2,3,20,1531,2162,36d971e3231c54486d05,319.47996785258493,128.2584727512612,18.368435,39.746746,0.3805825644448052,,
157,gradient_maxdet,2,3,21,2872,4079,b7fffd840d208b29776c,332.551197906484,261.29808491160946,18.016268,47.45032,0.3779252629032172,,
157,gradient_maxdet,2,3,22,1892,2691,9e3f598e00375ec93d9b,596.8042646504584,0.0162909530839221,37.750187,89.601425,0.3672945340323862,,
157,gradient_maxdet,2,3,23,603,838,20913a7c2077b80b7351,360.45096492452313,279.15347926236063,23.486599,36.273613,0.3618489108566006,,
157,gradient_maxdet,2,3,24,614,852,fc27fa779102c4aeb8ab,845.7738601821624,186.76479135913848,39.60917,76.908485,0.3589637902163123,,
157,gradient_maxdet,2,3,25,100,145,7b42519983cf93dd7efd,441.534797428041,322.7875357884906,23.280344,40.819954,0.352444726055365,,
157,gradient_maxdet,2,3,26,1874,2665,eb3bc3fba39e57adbc2f,710.8414301061297,0.0150436570840406,48.726818,93.91131,0.3495683638657853,,
157,gradient_maxdet,2,3,27,2537,3604,44fcf641ccfa3b10a97c,710.0436511226469,379.25428720545693,20.998482,47.83927,0.3491901387635269,,
157,gradient_maxdet,2,3,28,839,1148,e7bf6bd74f8498f1cb11,314.1987071881426,200.68997468045433,15.145369,32.138023,0.3485208671703971,,
157,gradient_maxdet,2,3,29,1805,2563,a6145bb0c9947f9515df,534.1448976305606,300.0813482121307,36.888596,70.58719,0.3348245358696937,,
157,gradient_maxdet,2,3,30,1721,2448,96710afeabc594baa359,481.8258323200997,0.0160736351237483,41.14441,104.004265,0.3321374376453529,,
157,gradient_maxdet,2,3,31,1051,1464,4e417c41d918e49abba1,637.6160722470204,359.44901808746437,31.100082,62.471996,0.3309712399465304,,
157,gradient_maxdet,3,4,0,2066,2953,3c273e7c71bbc8fb4fc9,431.4300570976124,283.79010819568424,10.920645,18.72341,0.5618195255881425,,
157,gradient_maxdet,3,4,1,868,1211,23ef03f3e75e40b20095,576.4518825736587,342.89113867706095,41.203697,76.93338,0.4056658849117545,,
157,gradient_maxdet,3,4,2,2302,3294,86fb9a8fd6633397d670,463.50533950792266,286.11252439445775,11.933969,31.758802,0.378768456046067,,
157,gradient_maxdet,3,4,3,2852,4094,419f6eb4080dcb9d293b,388.2514912465813,262.9334115351688,15.015095,34.974564,0.3611216426984734,,
157,gradient_maxdet,3,4,4,2069,2957,5673d1c9567dd502bdc8,425.7594805320333,201.32332346379,9.8370285,18.752134,0.3593943914860579,,
157,gradient_maxdet,3,4,5,396,566,48679ae48dd485ffb7a6,374.4665793218298,305.0504888013468,8.064987,29.630985,0.3562073931658874,,
157,gradient_maxdet,3,4,6,1620,2322,2cf4f6424b85ab121943,542.7394391029144,0.0149666709720374,32.442047,56.72563,0.3367146675105091,,
157,gradient_maxdet,3,4,7,1644,2359,b7cbf8a3f54b6d586198,772.3303334594048,0.0166104937819867,25.537836,46.952557,0.3361128422524491,,
157,gradient_maxdet,3,4,8,343,482,754f1d33b0ed61557754,540.828685671115,0.0077924246944685,44.062508,114.36521,0.3310818307574171,,
157,gradient_maxdet,3,4,9,2210,3154,c3070604fe243a9e8bc9,210.9309013276826,184.4390431896871,13.220022,15.573381,0.3127981975667581,,
157,gradient_maxdet,3,4,10,2411,3461,549daca56bed1c9d2bcc,650.6474924301956,0.0150585733839063,39.676228,68.880684,0.3103747550349449,,
157,gradient_maxdet,3,4,11,2730,3916,0ac58929e586a4da4056,472.32134472485296,242.2450856346865,28.626001,77.857735,0.3078489800416869,,
157,gradient_maxdet,3,4,12,1701,2445,29db30571b2a1ae59cc7,418.7284223660693,290.0201279459646,30.582659,68.141914,0.3076896512580955,,
157,gradient_maxdet,3,4,13,2638,3778,6998dee6f6e69401798a,870.9317427429326,0.0087203545623527,24.34995,53.715294,0.3060087455246956,,
157,gradient_maxdet,3,4,14,1312,1866,48853fd78c77153b963a,516.6577600003911,0.0149054784090246,52.70873,86.8231,0.3043543409821752,,
157,gradient_maxdet,3,4,15,2067,2954,5b46916999f1668c7409,431.4294789239367,283.7894421389742,10.910496,18.736786,0.302539057322959,,
157,gradient_maxdet,3,4,16,2097,3004,8ab3606b0d15babbd1c7,318.667842133246,234.3823040318517,12.290013,20.749073,0.3005460351877307,,
157,gradient_maxdet,3,4,17,859,1195,44c8b389a6faf44f1f4c,662.8133191489113,0.01749376412072,37.931973,63.66753,0.2999225051320641,,
157,gradient_maxdet,3,4,18,1515,2163,ad833f34f6b91872362d,471.3731411199003,0.015053657704252,39.170128,96.5858,0.2984260470321376,,
157,gradient_maxdet,3,4,19,981,1375,9b1545dfa05c9439870b,406.06689113023685,270.1276484582347,11.357458,33.88696,0.2947049563640257,,
157,gradient_maxdet,3,4,20,2497,3583,e3a799d0fa90b649a157,476.63951643605225,0.0176734261498133,42.991837,79.04167,0.2930159359907639,,
157,gradient_maxdet,3,4,21,1452,2070,b514312eda7950cdcf1c,674.8260660674371,0.0423358367945826,20.06939,58.002842,0.2906616019282733,,
157,gradient_maxdet,3,4,22,2303,3297,cace6f00c46aea69fe39,415.6544465827914,282.4346198391762,12.841125,39.005264,0.2889459517149809,,
157,gradient_maxdet,3,4,23,1665,2389,b40d8c452de81f2360b9,415.0954255551787,179.62219441754883,16.290836,30.573107,0.2845919218517322,,
157,gradient_maxdet,3,4,24,1405,2006,0b8c6c59ae5e24b420e5,579.6691463553053,0.0279670522916457,31.281933,50.397335,0.2842938825025151,,
157,gradient_maxdet,3,4,25,867,1210,9e3ce3497298084abd83,576.4526052616962,342.89021821378856,41.214687,76.9189,0.2804434877018076,,
157,gradient_maxdet,3,4,26,44,63,54bc75cc4d64dac2ed48,643.6841070935737,338.48537653261405,25.280575,43.255898,0.2794848540270362,,
157,gradient_maxdet,3,4,27,1311,1864,91b6bda771851a5c78ac,273.5153845644666,217.408345403682,17.811134,31.548866,0.2651157883300973,,
157,gradient_maxdet,3,4,28,2408,3457,c8d43713db33bf820a1d,376.845212982425,0.0118306450530836,31.912008,62.83854,0.2632593753012121,,
157,gradient_maxdet,3,4,29,1059,1497,252c027cf5a42b92c953,332.70159302973525,0.0310779057382814,21.249147,39.49313,0.2599566330706566,,
157,gradient_maxdet,3,4,30,1569,2251,66747ae127e03516ffda,450.32853499595575,0.0301118912752739,36.644085,45.445805,0.2585705444926829,,
157,gradient_maxdet,3,4,31,2791,4010,351c17dfa8f46a8cb40a,514.3004522094114,0.0175889299880938,40.312183,73.88873,0.2547673306628324,,
157,gradient_maxdet,4,5,0,2022,2922,68a01853008546de06a1,659.562654702754,402.3805197823654,29.359547,52.728165,0.4657153753327012,,
157,gradient_maxdet,4,5,1,2315,3358,b6a2baaa0410b39ac474,523.7969006033644,336.21055773286736,12.890865,36.583195,0.3814641194925096,,
157,gradient_maxdet,4,5,2,46,66,36b45fbdbace5950c108,997.3107980881092,0.0482626283830841,37.86548,57.982445,0.3449249281263913,,
157,gradient_maxdet,4,5,3,1651,2395,67fa39740fcf946a3154,570.4879731486218,357.3677829438353,18.595448,36.79964,0.3242762909337949,,
157,gradient_maxdet,4,5,4,2269,3279,5524670e4337370c2ef6,515.202077310382,372.9384272524187,26.294794,47.07724,0.3194858303442976,,
157,gradient_maxdet,4,5,5,2532,3673,c393010c592b487413e2,406.8470268596921,278.8416930170138,12.657221,39.237823,0.3179449053345498,,
157,gradient_maxdet,4,5,6,2036,2941,c698067a7f9c576a34a2,631.7584165541001,347.218987523315,22.799,42.62048,0.3048709345015559,,
157,gradient_maxdet,4,5,7,1022,1443,f42cc6b0f90fad5c1f7f,681.838141788011,327.0617793644345,23.09968,61.439114,0.3019039023062778,,
157,gradient_maxdet,4,5,8,2835,4114,9f362bfe1dab6e9eac3d,419.6723269222183,242.15649929907084,13.0935135,32.52203,0.2958237311026377,,
157,gradient_maxdet,4,5,9,1210,1722,fdf997fba3a74c11f802,331.4655368222146,244.3162725660243,13.161549,31.088179,0.2814342322243594,,
157,gradient_maxdet,4,5,10,862,1207,04a2e8ad27ca641a3a12,550.3026725653909,262.8391284407231,37.284245,71.10656,0.2759735471337834,,
157,gradient_maxdet,4,5,11,164,229,8925249b7fbe141dbce6,469.1786701144261,274.46978031165975,21.624393,47.45489,0.2738579834912734,,
157,gradient_maxdet,4,5,12,1508,2176,17902fa9c7f8ea9b456e,584.45564705901,0.0165737178044851,33.848736,84.381805,0.2724729815840709,,
157,gradient_maxdet,4,5,13,2468,3580,668279c54bbf75e86496,327.89972375895775,242.05099099422188,28.302244,51.478775,0.2685767089548128,,
157,gradient_maxdet,4,5,14,147,203,249b884b29177edb9df5,593.3785652710706,0.0457024893655346,32.343987,73.51857,0.2664141833727892,,
157,gradient_maxdet,4,5,15,2316,3359,12aed585647de3f03908,523.7951936363443,336.20902655932474,12.869813,36.61255,0.2643803320632329,,
157,gradient_maxdet,4,5,16,714,995,776ee2c1e85ebde75168,307.4541927464152,138.61496683292944,20.06407,76.46637,0.2544974892364147,,
157,gradient_maxdet,4,5,17,1767,2561,7c0c324643799c918828,301.66213902098576,186.73692638117177,17.136526,37.46464,0.2531363594711689,,
157,gradient_maxdet,4,5,18,45,65,2424b103c34d3d2b6a9a,997.311410966704,0.0098381567573107,37.869408,57.968266,0.2513433836505331,,
157,gradient_maxdet,4,5,19,2852,4139,a36291cab664852df5e5,352.44544943759195,212.0058261682744,15.052499,32.302032,0.2501097092770447,,
157,gradient_maxdet,4,5,20,2211,3192,8e330202a1983cbc02b5,443.12322894969833,254.4106115419583,14.988089,40.914803,0.2487987340243897,,
157,gradient_maxdet,4,5,21,2761,4011,0dccaa29989ef4956786,693.8851631865082,0.0193591733239639,38.44503,77.41102,0.2449189614498748,,
157,gradient_maxdet,4,5,22,1425,2049,76b4150b436d217e5b3e,391.61931213025343,0.0675534587492817,13.880036,39.657875,0.2416038959580322,,
157,gradient_maxdet,4,5,23,297,412,1b1a9ec85268aa66d327,530.2418460671045,0.1892302082832789,41.92912,118.40209,0.2396456597278146,,
157,gradient_maxdet,4,5,24,975,1378,bd3435c0f9b14ec7997d,607.8102079439631,0.0442969755456681,24.788195,57.296093,0.2385983288478841,,
157,gradient_maxdet,4,5,25,2751,3996,fe1a34b5975943e8f292,649.6468507803415,0.0201331496567596,23.258678,50.416847,0.2382830960359848,,
157,gradient_maxdet,4,5,26,2268,3277,1c52010cfa0344fd2b6b,377.1754366425555,225.4785481933263,17.600534,36.93173,0.2374067010873561,,
157,gradient_maxdet,4,5,27,2484,3603,2d63ab3869184cde52bf,891.6001715913883,0.0680530479573261,36.56982,79.22843,0.235591776018128,,
157,gradient_maxdet,4,5,28,1313,1882,d05a91dc8e32e9edd7d0,473.8401129351602,0.0162440792803599,37.8229,66.669754,0.2325278217628569,,
157,gradient_maxdet,4,5,29,859,1204,cf36dbeee8bb51632d84,382.6712255782059,147.02161351552718,17.95443,41.49922,0.2324666779844854,,
157,gradient_maxdet,4,5,30,1650,2394,25fcfe22a4504f391482,570.4889038025045,357.3677677691885,18.61272,36.780537,0.2308744137709033,,
157,gradient_maxdet,4,5,31,758,1057,5bad82a6cffd60e7a6c9,358.83199367774967,226.6859000691936,22.80088,53.38534,0.2300426302275583,,
157,gradient_maxdet,5,6,0,1405,2041,d7603686249e1fb69a60,463.9806884453309,355.64624274876866,13.597002,23.59657,0.4594672614374639,,
157,gradient_maxdet,5,6,1,1406,2042,c9e08e156472783dee4e,523.357791574632,332.13916657263934,17.274242,28.15999,0.3919283183353713,,
157,gradient_maxdet,5,6,2,1404,2040,bc3692f55b839d2f2c07,463.98080227319286,355.6461029428878,13.61228,23.579433,0.290740056987237,,
157,gradient_maxdet,5,6,3,1409,2045,db26f51c86dc787ac633,524.105380366458,194.573984289447,16.120937,35.2496,0.2819171397957245,,
157,gradient_maxdet,5,6,4,1589,2320,2d11f1fe488a0c917ffe,416.6825586843818,322.1815862800078,14.278681,27.309765,0.2794402122694996,,
157,gradient_maxdet,5,6,5,2247,3281,a6a0404c3ad65c6d9326,707.6017660594368,0.0349633534358578,32.448956,58.19551,0.2714143925969476,,
157,gradient_maxdet,5,6,6,2457,3602,e3c2b5ea1c83276cf63a,502.76915851883416,340.46367007788024,14.869217,33.81871,0.2692444150889835,,
157,gradient_maxdet,5,6,7,1308,1898,a5f9179bfb146ad70953,710.0247327718427,0.0261481489808697,35.440014,79.12632,0.2554213319693617,,
157,gradient_maxdet,5,6,8,1287,1860,b1fcf9bf2e03028d2ef8,299.1067339716887,221.69855229936888,11.71146,30.252052,0.251011816945059,,
157,gradient_maxdet,5,6,9,1407,2043,7ad898a193c20e7a329c,523.3576838773677,332.1388291641237,17.258968,28.177103,0.2507693364501834,,
157,gradient_maxdet,5,6,10,2481,3643,fa851bcd2cdb1d84b91f,555.9527624619801,340.4673000551749,18.172092,49.679127,0.2457077830813985,,
157,gradient_maxdet,5,6,11,590,837,e4fd83fb3852eb354a66,465.1935476976432,0.0194538729497064,22.290264,69.60968,0.2347707112586398,,
157,gradient_maxdet,5,6,12,1073,1541,cf5c7a2e1940e3c09dd5,371.0587038532623,283.2480879088945,18.327518,34.32577,0.2324632485785986,,
157,gradient_maxdet,5,6,13,1290,1863,c973d4c257be9ef08216,383.6653320123725,0.0173072777105524,26.578737,51.95093,0.2320944229389726,,
157,gradient_maxdet,5,6,14,2443,3581,5b445b457a8b897a2d6c,399.794400386253,0.0205223267714448,22.158983,44.922096,0.2306648831744027,,
157,gradient_maxdet,5,6,15,1482,2150,a738b1f204da6fcfd385,652.5371712060881,0.0174803631262545,18.321121,52.79784,0.2260648168478587,,
157,gradient_maxdet,5,6,16,1403,2039,74292a64ad6203713d6b,463.9809191415882,355.6459649320016,13.627553,23.562302,0.2165305435519781,,
157,gradient_maxdet,5,6,17,1590,2321,5e784130c58b8175024e,416.68157408620857,322.180336605248,14.261813,27.328695,0.2163700035166728,,
157,gradient_maxdet,5,6,18,1426,2069,4862e2fb71344ce16021,513.3042203353764,0.0245781983902218,12.147302,68.6175,0.2155487935658595,,
157,gradient_maxdet,5,6,19,2043,2985,b51a88b6dc4049704214,375.49746353261503,0.0174822227700872,8.686866,19.59549,0.2150256903548192,,
157,gradient_maxdet,5,6,20,2456,3601,8232ed63909910ce88f2,502.7688888968997,340.4627350125213,14.886193,33.799675,0.2104316849733127,,
157,gradient_maxdet,5,6,21,1300,1879,f9f0f4e29dbd30c000ee,362.33336358890944,278.09591352516736,14.87723,39.858326,0.2083081837170427,,
157,gradient_maxdet,5,6,22,1411,2047,204c95299f49a2bcdb61,524.1060298612899,194.57516094273805,16.090384,35.28386,0.207395977899972,,
157,gradient_maxdet,5,6,23,2680,3932,2f48e798c7917fb7d2ae,563.3529894899242,0.0174798869457069,20.141718,45.01063,0.2062892975972036,,
157,gradient_maxdet,5,6,24,1634,2393,c80022254967f6a925f3,611.0561511878975,0.019960432512797,25.38849,49.53718,0.2060031945362592,,
157,gradient_maxdet,5,6,25,1817,2663,2b97a1e0a6a4b944b760,662.055429251722,0.0181093735995222,44.04482,95.84818,0.2059789168543323,,
