outer_seed,sample_id,canonical_smiles,mu_source_V1,mu_source_V2,mu_target_V1,mu_target_V2,transfer_prediction_shift,target_ensemble_uncertainty,quantile_width,latent_distance,target_representativeness,pool_knn10_distance,rank_transfer_shift,rank_target_uncertainty,transfer_shift_uncertainty_score,old_hybrid_score_proxy,mean_abs_condition_z,max_abs_condition_z
42,c883df6ea04f89f45f03,ClCCCc1ccccc1,5.323835849761963,8.869898160298666,9.616721789042154,15.624478975931803,0.4874331375257959,0.07476598556551041,0.5365577973126752,5.589856048401345,-2.7159865019244385,2.7159865019244385,0.17167381974248927,0.41416309012875535,0.2929184549356223,0.3905579399141631,0.78820133,1.4142139
42,46ed1e35ca65ace74790,COc1ccc(CO)cc1,4.9863332112630205,11.018305778503418,9.487665494283041,19.461076100667317,0.5536680716712162,0.005713518071206007,0.36853872942168975,5.687517779467188,-4.142975132758744,4.142975132758744,0.27682403433476394,0.012875536480686695,0.1448497854077253,0.20493562231759654,1.1057227,1.8152753
42,c2bd8e8f13a96726e7fc,COc1ccc(CO)cc1,14.815595626831055,24.30774752298991,47.32435607910156,61.73978169759115,3.2618780915907526,0.7506024206864337,1.784843558571136,10.835000317457375,-8.727890527399659,8.727890527399659,0.9399141630901288,0.8927038626609443,0.9163090128755365,0.8615879828326181,0.17365901,0.7071069
42,2909efb29670d8f2286d,CCOC(=O)C(C)(C)Br,4.304286956787109,7.00258223215739,6.714517434438069,13.02841313680013,0.3435637959471949,0.010977349844583779,0.4323039878583586,4.886761093232279,-4.054346505338276,4.054346505338276,0.02145922746781116,0.05793991416309013,0.03969957081545064,0.1072961373390558,1.3481104,1.8152753
42,56b391fdec7a2a622e52,CCOC(=O)C(C)(C)Br,6.346838315327962,8.15760087966919,10.508244514465332,15.096376736958822,0.4847426460172163,0.09219432982624279,0.5491962917000195,5.859723788810653,-3.784333407102418,3.784333407102418,0.16738197424892703,0.44635193133047213,0.30686695278969955,0.4495708154506438,0.5344331,1.4862546
42,8a9485661ac2c4576006,CCOC(=O)C(C)(C)Br,5.744654178619385,7.403552055358887,10.318379402160645,15.238484700520834,0.5393013681072165,0.1096849563361762,0.5360890823597758,4.988515639486656,-3.226869924325115,3.226869924325115,0.26180257510729615,0.4957081545064378,0.378755364806867,0.33798283261802575,0.41604677,1.4862546
42,fd7bf535ef538434b384,CCOC(=O)C(C)(C)Br,6.529347737630208,10.057852745056152,11.795925458272299,19.522029240926106,0.6348412170898443,0.17096739752827533,0.555098647092433,5.190300984049459,-2.8956845733500396,2.8956845733500396,0.37553648068669526,0.6373390557939914,0.5064377682403434,0.44206008583690987,0.8105572,1.4862546
42,6d6c0510303dec89b2fe,COc1ccc(C=O)cc1,4.224345604578654,10.90464973449707,8.844255765279135,18.169332186381023,0.5244256445750504,0.05039730523809151,0.3685889650134563,4.22953183571443,-2.909533166494558,2.909533166494558,0.24034334763948498,0.2939914163090129,0.26716738197424894,0.16630901287553648,1.1092496,1.8152753
42,f81dc37125414986a0bb,COc1ccc(C=O)cc1,5.4765167236328125,24.328988393147785,21.155407587687176,36.70796203613281,1.395618485581006,0.3229913995835618,1.0461987084157793,6.944065310266106,-5.105972510866146,5.105972510866146,0.778969957081545,0.7618025751072961,0.7703862660944205,0.6706008583690988,0.2955724,0.7071069
42,400615278105cebb3ed9,COc1ccc(C=O)cc1,6.290972550710042,16.40489451090495,21.892467498779297,33.77044423421224,1.5466934157998153,0.2888353545144017,1.1149358965851681,7.222037212134907,-5.384104909473687,5.384104909473687,0.8111587982832618,0.7489270386266095,0.7800429184549356,0.6802575107296138,0.17718604,0.7071069
42,a074620f6970d8f89567,COc1ccc(C=O)cc1,11.701170921325684,32.652512868245445,34.748020807902016,65.5244140625,2.5107263785239997,0.22968121181178394,1.5661014236901187,13.069576711865423,-10.974962238880865,10.974962238880865,0.9120171673819742,0.6974248927038627,0.8047210300429184,0.7939914163090129,0.5716965,0.8476907
42,454c1ea3beebbec4befe,COc1ccc(C=O)cc1,29.82336362202962,63.31480153401693,71.84221013387044,116.33468627929688,4.36123339462398,2.1502250381758623,2.3580149675753677,24.14937454288621,-16.51513593046587,16.51513593046587,0.9763948497854077,0.9721030042918455,0.9742489270386265,0.9763948497854078,0.642146,0.97450787
42,f95928e2618ed15e654f,COc1ccc(C=O)cc1,42.49707921346029,86.94726053873698,100.15569305419922,157.1544952392578,5.904811250859431,9.175123819213667,3.0314783258914426,33.25385117400943,-21.719708169568257,21.719708169568257,0.9914163090128756,0.9978540772532188,0.9946351931330473,0.9946351931330473,0.6877298,1.0565566
42,3a02b99399bb0c3e9ff9,COC(=O)C#CC(=O)OC,5.067722320556641,6.569817066192627,7.8443277676900225,13.596307118733725,0.3984384377175513,0.008958790877922701,0.3486437585726442,5.3986464719151925,-4.686440451772224,4.686440451772224,0.05150214592274678,0.03862660944206009,0.045064377682403435,0.17489270386266095,1.3335062,2.0619237
42,b80a4f9e4b61f534ee9e,COC(=O)C#CC(=O)OC,6.945313771565755,10.105829556783041,13.308820406595865,18.53620719909668,0.6730267777483296,0.05123136579460931,0.6722322759733994,6.287587302336537,-5.219882690603422,5.219882690603422,0.41630901287553645,0.30257510729613735,0.3594420600858369,0.40879828326180256,0.51982903,2.0619237
42,2690de155843f45b00a3,COC(=O)C#CC(=O)OC,6.060120900472005,8.762215614318848,13.3469877243042,19.171247482299805,0.7943239343549451,0.12742663236658444,0.5759089547561421,5.861397612009499,-5.066651406733283,5.066651406733283,0.5128755364806867,0.555793991416309,0.5343347639484979,0.5064377682403434,0.4014426,2.0619237
42,549eb8499df5181b3558,COC(=O)C#CC(=O)OC,7.871919314066569,11.270012537638346,16.766910552978516,27.168686548868816,1.0695288564409968,0.7926711751789369,0.657698788610735,7.920084533070312,-6.241129027194177,6.241129027194177,0.6781115879828327,0.8991416309012875,0.7886266094420601,0.7896995708154506,0.6726687,2.0619237
42,02c141e2551937d10f4e,COC(=O)C#CC(=O)OC,8.785825888315836,13.001623153686523,17.61995569864909,31.564645131429035,1.1489943224654178,1.1967271399952142,0.7161277573689608,8.942703897565313,-6.963013284151765,6.963013284151765,0.7017167381974249,0.9377682403433476,0.8197424892703862,0.8412017167381973,0.79595304,2.0619237
42,9069807baff6cbfbde75,COC(=O)C#CC(=O)OC,8.319682598114014,13.284722963968912,15.55417251586914,31.051101048787434,1.0211995060761265,0.4966915559105983,0.7299189284652222,9.247486876172065,-7.485065273058231,7.485065273058231,0.6566523605150214,0.8261802575107297,0.7414163090128756,0.7896995708154506,0.8664025,2.0619237
42,1fe1163f7d97c16f3822,CC(=O)c1ccccc1,4.394288221995036,9.615931828816732,8.370901902516684,16.59486262003581,0.4741162461904621,0.02670419104582582,0.3445867627051943,4.047716063979629,-2.545733881629277,2.545733881629277,0.15450643776824036,0.14377682403433475,0.14914163090128757,0.08047210300429183,1.2482533,1.8152753
42,1e86d81fe1995d367fe1,CC(=O)c1ccccc1,4.991987069447835,9.483465512593588,10.706924756368002,16.322101593017578,0.5815081794526208,0.06778960557915781,0.5455239869703548,4.604033117369137,-2.6239024772909536,2.6239024772909536,0.30257510729613735,0.3798283261802575,0.34120171673819744,0.24141630901287553,0.43457612,1.4142139
42,614e6d0929b0845d454b,CC(=O)c1ccccc1,5.172993977864583,10.244460423787435,13.046369234720865,20.66521644592285,0.8324060722005773,0.026931471275913013,0.6443331839650586,4.128728729829111,-2.826399194544373,2.826399194544373,0.5450643776824035,0.1459227467811159,0.34549356223175964,0.0869098712446352,0.3161897,1.4142139
42,358681452207464d171e,CC(=O)c1ccccc1,6.133001645406087,13.32542864481608,16.367232004801433,27.074936548868816,1.088391361248595,0.06338878529370305,0.6999394286635691,5.041503653568735,-3.4315769808810925,3.4315769808810925,0.6845493562231759,0.3605150214592275,0.5225321888412017,0.27896995708154504,0.5874159,1.4142139
42,c00e01085f35d19cd90f,CC(=O)c1ccccc1,11.92294979095459,23.49102210998535,24.481109619140625,40.666160583496094,1.3450339185026836,0.5054099340606307,0.9859400438298946,8.11894441448862,-5.179066181765608,5.179066181765608,0.759656652360515,0.8304721030042919,0.7950643776824035,0.7607296137339056,0.7811496,1.4142139
42,a542d702abb1fa77a6fc,CC(=O)c1ccccc1,19.448458989461262,38.0119743347168,38.67505963643392,62.81103006998698,2.012431707040768,1.4492648642194343,1.3703287539960476,11.969040838717431,-7.251090640412409,7.251090640412409,0.871244635193133,0.9506437768240343,0.9109442060085837,0.9120171673819742,0.82673347,1.4142139
42,77577e6f6f0aa6789972,CCOC(=O)C(C)Br,4.280734062194824,6.644846280415853,6.269344170888265,11.841620127360025,0.29050679889852604,0.010466248338322038,0.36714736123418434,5.006577585922975,-3.835718183598247,3.835718183598247,0.008583690987124463,0.05150214592274678,0.030042918454935622,0.1201716738197425,1.3196348,1.9370807
42,298017c801a97653f57d,CCOC(=O)C(C)Br,6.236776828765869,8.180352687835693,10.312310854593912,14.645882606506348,0.4644107209868332,0.0273328450864587,0.5022362697035787,5.249001174050234,-3.5359208392887247,3.5359208392887247,0.13304721030042918,0.148068669527897,0.1405579399141631,0.20815450643776823,0.5059575,1.9370807
42,849796401ee485c617a5,CCOC(=O)C(C)Br,6.628922780354817,8.802035967508951,12.059273401896158,17.42972405751546,0.6191951879408334,0.04384547307618797,0.5497149730049647,5.293705688147803,-3.3971957126052947,3.3971957126052947,0.3562231759656652,0.2553648068669528,0.30579399141630903,0.26716738197424894,0.38757116,1.9370807
42,c7bc53c45a1962a88ec3,CCOC(=O)C(C)Br,5.721069971720378,9.093490282694498,11.1233123143514,18.182557423909504,0.6318262693799386,0.07799665230774096,0.5190327479638859,5.7137413104802794,-3.460353036203538,3.460353036203538,0.37124463519313305,0.4206008583690987,0.3959227467811159,0.41309012875536477,0.7820816,1.9370807
42,76b9db19f45b8222d962,CCOC(=O)C(C)Br,6.7302788098653155,11.392330169677734,12.65460999806722,21.42823600769043,0.6950297641439364,0.012451621583071646,0.5710893564002603,5.774498531302234,-4.043786618993629,4.043786618993629,0.4356223175965665,0.060085836909871244,0.24785407725321887,0.24356223175965666,0.85253114,1.9370807
42,0279fb0f7dba4b54a816,CCOC(=O)CC(=O)c1ccccc1,4.676503340403239,10.987622578938803,8.332170963287354,19.42929204305013,0.4992534249045375,0.008610080571502525,0.3505040416676444,4.3609895520752335,-3.104374388336879,3.104374388336879,0.2017167381974249,0.034334763948497854,0.11802575107296137,0.043991416309012876,1.1080346,1.8152753
42,ca203ccf20ce8e74d86d,CCOC(=O)CC(=O)c1ccccc1,4.495217800140381,8.960470199584961,10.334922154744467,16.519218762715656,0.6120667401067359,0.04208008128036419,0.5447237917696939,4.996698446244116,-3.4978549288601783,3.4978549288601783,0.34334763948497854,0.23819742489270387,0.2907725321888412,0.21030042918454936,0.29435736,0.7071069
42,029d48fc98a886c9fec4,CCOC(=O)CC(=O)c1ccccc1,4.3894913991292315,10.704858462015787,12.321173350016275,23.170456568400066,0.9001475484671708,0.04632796759594008,0.5869399613498284,4.648024456896161,-4.209090235966584,4.209090235966584,0.5987124463519313,0.2703862660944206,0.434549356223176,0.19206008583690987,0.17597097,0.7071069
42,1e578360bd7749f6b397,CCOC(=O)CC(=O)c1ccccc1,4.698240439097087,15.079172452290853,14.36326821645101,33.0301456451416,1.1832712585162874,0.2465316474455379,0.6588208332513525,6.520212767342924,-4.87920486010499,4.87920486010499,0.7167381974248928,0.7167381974248928,0.7167381974248928,0.6330472103004292,0.4471971,0.7071069
42,05c14d26f4aa6f7c48b0,CCOC(=O)CC(=O)c1ccccc1,5.322092056274414,16.074427604675293,13.222280502319336,34.359609603881836,1.0802426888192085,0.5397230097542918,0.7986276931866825,7.3196333815812356,-5.446017481851742,5.446017481851742,0.6824034334763949,0.8369098712446352,0.759656652360515,0.7296137339055795,0.5704814,0.8476907
42,53d046afde1259a727f9,CCOC(=O)CC(=O)c1ccccc1,5.169760862986247,16.281775156656902,9.206227620442709,34.58011945088705,0.8321992046681146,0.1883449327552693,0.7281463737429246,7.718027141067772,-5.980849356543235,5.980849356543235,0.5429184549356223,0.6545064377682404,0.5987124463519313,0.6545064377682404,0.6409309,0.97450787
42,130d76d2d46a287c5dea,CC(=O)c1ccccc1C,4.141103188196818,10.045221010843912,8.272550582885742,17.13468329111735,0.48753179414344217,0.03318512696464645,0.33744214651819593,4.151533174723791,-2.5127039119726753,2.5127039119726753,0.17381974248927037,0.1888412017167382,0.1813304721030043,0.11051502145922748,1.1727685,1.8152753
42,3ef4b1ab56fe40940b42,CC(=O)c1ccccc1C,4.775525252024333,9.820067723592123,11.545611063639322,17.7789405186971,0.6844162660045877,0.19483653585349356,0.5627975103719399,3.934064003841949,-2.867129404883528,2.867129404883528,0.4270386266094421,0.6566523605150214,0.5418454935622318,0.3336909871244635,0.3590912,0.7071069
42,ff8745125a0eeb17c1e5,CC(=O)c1ccccc1C,6.310265064239502,15.898581504821777,17.08798885345459,30.92975362141927,1.1634494307918373,0.14978604074912027,0.8321795117327754,5.658145740522529,-4.042460859507864,4.042460859507864,0.7060085836909872,0.6030042918454935,0.6545064377682404,0.4967811158798283,0.6352152,0.8476907
42,41a468134f078d2de17d,CC(=O)c1ccccc1C,8.431187629699707,21.404436747233074,20.431368509928387,38.4281374613444,1.3044141082270517,0.4991042371787457,0.9147716837235,7.113761272570396,-4.3383388969526795,4.3383388969526795,0.7532188841201717,0.8283261802575107,0.7907725321888412,0.7124463519313304,0.70566475,0.97450787
42,b4899d5d03e44fbf885c,CC(=O)c1ccccc1C,12.562748273213705,31.238292694091797,28.366731643676758,52.397543589274086,1.6784359280793617,1.7785962445554109,1.1430620506481357,8.8190868819059,-5.383030683705163,5.383030683705163,0.8412017167381974,0.9635193133047211,0.9023605150214593,0.8487124463519313,0.7512486,1.0565566
42,bd93eaa60288fd0d5e89,CC(=O)c1ccc(C)cc1,4.489425341288249,13.001778920491537,9.0177001953125,19.59938112894694,0.4976571970240962,0.11303450889657715,0.33784684851548114,4.443324898885389,-2.6413763194742197,2.6413763194742197,0.19527896995708155,0.5150214592274678,0.3551502145922747,0.2929184549356223,1.1897227,1.8152753
42,2797757b00a9f254ef2e,CC(=O)c1ccc(C)cc1,5.12437629699707,11.091679890950521,11.703474998474121,19.80284309387207,0.6956773692390423,0.22601902399826174,0.5669724265286082,4.291178347648213,-3.246213022527421,3.246213022527421,0.44206008583690987,0.6909871244635193,0.5665236051502146,0.3701716738197425,0.37604538,0.76787144
42,6936556d392803de12ed,CC(=O)c1ccc(C)cc1,5.629556337992351,14.949593861897787,16.65837860107422,30.112266540527344,1.1837114677150407,0.14314098571587575,0.7673671393400437,5.173953888008416,-3.9553575510762995,3.9553575510762995,0.7188841201716738,0.5965665236051502,0.657725321888412,0.41952789699570814,0.5288851,0.76787144
42,fd3f8b6ec11d13a8412d,CC(=O)c1ccc(C)cc1,5.649202823638916,18.216325759887695,16.29812177022298,33.520423889160156,1.1637077292065434,0.6072542338704037,0.7690743994694402,5.653977741465329,-4.201685388286575,4.201685388286575,0.7081545064377682,0.8476394849785408,0.7778969957081545,0.6169527896995708,0.65216947,0.8476907
42,2a9d111386ac232bbf79,CC(=O)c1ccc(C)cc1,13.041361172993978,31.959460576375324,29.496212005615234,54.983331044514976,1.7786418821201178,1.2066019216023782,1.2360350896606904,11.316032952706301,-6.502046132724194,6.502046132724194,0.851931330472103,0.9399141630901288,0.8959227467811159,0.8948497854077253,0.7682028,1.0565566
42,ca00dd1990fd356443cb,COC(=O)c1ccccc1O,4.263857126235962,8.554177284240723,8.118827978769938,17.044411023457844,0.5135893447818078,0.02752443629180664,0.3408079425148828,5.68758835339417,-4.777041020346556,4.777041020346556,0.21888412017167383,0.15021459227467812,0.18454935622317598,0.27467811158798283,1.2286611,1.8152753
42,924106530353757625ba,COC(=O)c1ccccc1O,4.769709428151448,8.890620549519857,9.783947308858236,15.128174781799316,0.5176394130664821,0.00662513844047944,0.4840077226738123,5.60513159276146,-4.11539158933158,4.11539158933158,0.2296137339055794,0.019313304721030045,0.12446351931330472,0.1963519313304721,0.41498384,1.4142139
42,f0d3ae15346c6cb6928d,COC(=O)c1ccccc1O,4.680325031280518,8.575043519337973,11.130038897196451,17.438621520996094,0.692127046627662,0.00805025728709739,0.5130660589471963,5.447621758218132,-4.166814737025071,4.166814737025071,0.4334763948497854,0.032188841201716736,0.23283261802575106,0.1834763948497854,0.29659742,1.4142139
42,0b6fe9b9da26ddc80e99,COC(=O)c1ccccc1O,5.55645227432251,10.703104337056478,12.631190617879232,22.21451759338379,0.8151814317376784,0.01933271458017961,0.6156444161146193,5.720265564548393,-5.397833166817116,5.397833166817116,0.5321888412017167,0.10300429184549356,0.31759656652360513,0.2575107296137339,0.5678236,1.4142139
42,f33380e15f0fd8b62027,COC(=O)c1ccccc1O,12.009455680847168,21.301324208577473,24.59128189086914,41.545022328694664,1.4425844758140662,0.20183142141393534,1.2620945395035954,9.996115875134942,-8.654605955197102,8.654605955197102,0.7875536480686696,0.6630901287553648,0.7253218884120172,0.7253218884120172,0.8071412,1.4142139
42,1773be1aaa4102ae19f0,CC(=O)CC(=O)OC(C)(C)C,4.851960817972819,8.196792443593344,8.005494276682535,15.377405166625977,0.427499847960513,0.033749553015783244,0.4008830603295406,4.836741013147986,-4.125588184559389,4.125588184559389,0.08369098712446352,0.19527896995708155,0.13948497854077252,0.17167381974248927,1.2282547,1.8152753
42,1895e2147dd146c4e564,CC(=O)CC(=O)OC(C)(C)C,5.02536408106486,9.138036092122396,12.372577349344889,19.01839256286621,0.7816599198549047,0.21939291431287272,0.6435782504665915,5.877620487757911,-4.555198410722117,4.555198410722117,0.4978540772532189,0.6888412017167382,0.5933476394849786,0.5751072961373391,0.4145774,1.1146595
42,851993fe56d61c8bf074,CC(=O)CC(=O)OC(C)(C)C,13.48359203338623,26.828232447306316,31.207759857177734,52.75754165649414,1.9511888353155389,0.2284069380961012,1.2149869651793697,8.297579871568605,-8.577781539726974,8.577781539726974,0.8648068669527897,0.6952789699570815,0.7800429184549356,0.6984978540772532,0.6907014,1.1146595
42,4e6d2ab0e823ac1d4b58,CC(=O)CC(=O)OC(C)(C)C,22.478952407836914,49.26748784383138,49.34660339355469,83.08325703938802,2.785959545912438,1.0421707843273795,1.8972665890864202,15.577709826657241,-10.504307541711208,10.504307541711208,0.927038626609442,0.927038626609442,0.927038626609442,0.9216738197424892,0.76115096,1.1146595
42,452aebfcddc0b031c20d,CCOC(=O)Cc1ccccc1,4.2188193798065186,7.628147919972737,7.709440231323242,15.58869457244873,0.47358370068806555,0.015828085364159403,0.3809559958417943,3.6288697896806665,-2.7146450273337654,2.7146450273337654,0.15236051502145923,0.08583690987124463,0.11909871244635192,0.045064377682403435,1.2482533,1.8152753
42,a67ee30ac22b3511e0af,CCOC(=O)Cc1ccccc1,5.400449275970459,7.634405612945557,9.90478261311849,14.15816338857015,0.4938067290412674,0.030639218786299195,0.541358421644585,4.899922433539417,-2.547386653579319,2.547386653579319,0.18454935622317598,0.16952789699570817,0.17703862660944208,0.16523605150214593,0.43457612,1.4142139
42,4c52102f0b5a693d59bc,CCOC(=O)Cc1ccccc1,5.0893683433532715,9.258763631184896,11.444504102071127,18.63437016805013,0.7020688516089567,0.014548560875176248,0.5892891750823827,4.57097920254839,-3.1075733896448314,3.1075733896448314,0.44420600858369097,0.07939914163090128,0.2618025751072961,0.0869098712446352,0.3161897,1.4142139
42,f21e8077ac7b6ec1d038,CCOC(=O)Cc1ccccc1,6.36672846476237,11.952200571695963,14.555282910664877,24.38612111409505,0.9156743222826789,0.028946345690859864,0.6452294010091733,5.243869210372429,-3.57498020972004,3.57498020972004,0.6137339055793991,0.15236051502145923,0.38304721030042915,0.2092274678111588,0.5874159,1.4142139
42,d9e344f199dc9a567b5f,CCOC(=O)Cc1ccccc1,10.002193450927734,18.39678128560384,19.465735753377277,37.24618021647135,1.19843048357381,0.2179511890885215,0.8758341033359451,7.235248783828449,-5.0167757427870505,5.0167757427870505,0.721030042918455,0.6845493562231759,0.7027896995708154,0.6491416309012875,0.7811496,1.4142139
42,f66e095007d9d0923ce2,COC(=O)c1ccccc1N,5.4660946528116865,9.888712565104166,11.917325019836426,17.451136271158855,0.6515057365257183,0.013652230983613125,0.577320583492682,5.724846149515277,-4.437365037396876,4.437365037396876,0.3969957081545064,0.06866952789699571,0.23283261802575106,0.24248927038626608,0.33179247,0.7071069
42,c9a57e8accca7da9758b,COC(=O)c1ccccc1N,4.785625457763672,9.463045120239258,12.745107332865397,19.44238026936849,0.8241291344484185,0.04309600457049255,0.6235642755796813,5.946393056002303,-4.821996904166675,4.821996904166675,0.5386266094420601,0.24892703862660945,0.3937768240343348,0.36373390557939916,0.21340609,0.7071069
42,96ccc1b8240fc2e9c1f3,COC(=O)c1ccccc1N,11.966452598571777,22.55457814534505,30.272599538167317,48.55850346883138,1.9909478823065923,0.13369250122617493,1.4383196766826642,11.498393157891533,-9.604654177624045,9.604654177624045,0.869098712446352,0.572961373390558,0.721030042918455,0.7156652360515021,0.72394985,1.0565566
42,92e4f80b3943134ebe86,CCOC(=O)/C=C/c1ccccc1,11.150387128194174,18.0309632619222,13.230215708414713,18.059780438741047,0.13464452903147367,0.033560951102665194,0.7239683116448504,4.4093529718808995,-4.327015854082066,4.327015854082066,0.002145922746781116,0.19313304721030042,0.09763948497854076,0.12875536480686695,0.34136644,0.7071069
42,e15e8a4f329d3a08aff9,CCOC(=O)/C=C/c1ccccc1,5.602732499440511,11.578797976175943,9.918965657552084,18.64992078145345,0.4988404610301308,0.05908001063745741,0.6533592886100622,4.547446858603145,-3.6095377491508494,3.6095377491508494,0.1984978540772532,0.3444206008583691,0.27145922746781115,0.21566523605150215,0.22298008,0.7071069
