active_label_count,candidate_pool_size,raw_gradient_norm_mean,raw_gradient_norm_std,raw_gradient_norm_p50,raw_gradient_norm_p90,raw_gradient_norm_p95,raw_gradient_norm_max,raw_gradient_effective_rank_participation_ratio,raw_gradient_coverage_nearest_distance_mean,raw_gradient_coverage_nearest_distance_median,raw_gradient_coverage_nearest_distance_p90,raw_gradient_coverage_nearest_distance_max,cw_gradient_norm_mean,cw_gradient_norm_std,cw_gradient_norm_p50,cw_gradient_norm_p90,cw_gradient_norm_p95,cw_gradient_norm_max,cw_gradient_effective_rank_participation_ratio,cw_gradient_coverage_nearest_distance_mean,cw_gradient_coverage_nearest_distance_median,cw_gradient_coverage_nearest_distance_p90,cw_gradient_coverage_nearest_distance_max,recent_validation_nrmse,recent_validation_last_step_delta,recent_validation_2step_linear_slope_per_label,recent_validation_3step_linear_slope_per_label,seed,source_trajectory,anchor_budget,state_kind,raw_gradient_bank_hash,cw_gradient_bank_hash,ivr_integrated_variance_before,ivr_predicted_total_reduction_B32,ivr_predicted_relative_reduction_B32,maxdet_total_marginal_logdet_gain_B32,cw_lcmd_largest_cluster_score_first
429,2901,145.9808264420946,128.29872561513397,97.17279429090954,316.95639853729796,433.6141244814392,1086.1918959511231,6.282624626986689,60.44001720152956,50.208970573079604,129.78675453672756,403.77656893115284,162.30609983741277,120.84059142662976,124.7293654244195,305.24885379300264,413.5278178658739,1080.4490390040671,7.8338091127944915,67.9019563660652,60.71054766788269,136.96676712813903,367.4093057076102,0.5719114511107042,-0.14134756118254144,-0.002701448030985921,-0.002742095175676878,157,center_width_lcmd,429,anchor,4a74c2619d70d4c6c0b623979d3a5da83cd65fbdc42bb565e718c78b45a3434d,7389610b3a61a1a2d933cbd2a5da3012741750461cc0ab14d1823e0f0cd65338,0.13649360548070924,0.015748954789180925,0.11538236339875085,13.438161105283735,622063.3860382964
653,2677,178.72600197330644,158.51096674140302,118.6602059475243,371.01228414073415,501.4930540242864,1235.8790460917114,7.364523233421226,51.66802674103909,52.75440583244149,111.77655556046965,354.8157083083831,198.9416389918131,148.56738600060254,146.1022014300811,374.05427691029587,495.57268858983633,1201.7467433064985,10.795870455017052,61.48863839475969,63.341673046379434,136.59296933375947,385.8422818796809,0.4091439073191484,-0.020727400080999103,-0.0008990999961054868,-0.0007730667466961745,157,center_width_lcmd,653,anchor,8bb4335311c562ff5ecee22517a723e58ac3b429006ec0ffd45224a0e4a66c77,41bf2247c0a6ae240c3a3e2898a16fe615eee13f0b15d6a31ad9a751fa6e10d0,0.11496485190218687,0.007305852823614303,0.06354857769773138,10.788757450542281,446622.60073263093
429,2901,147.17654087740803,134.63699295257146,102.40340095118304,280.99288870575657,446.47909844878745,1075.7854890251228,6.778819187501045,62.274425847739735,50.780923775741165,130.61287449194916,412.4040404259238,154.65037969690306,128.60629488157585,114.9975548296647,282.2841960241036,409.1402695015622,1110.3876370946582,8.191219101590125,67.09662421553058,55.69089777152151,145.56671301738874,399.2691042939346,0.614122527429534,-0.08178567977744522,-0.0026368183740021053,-0.0025195712831820143,157,hybrid,429,anchor,6e1bf0a93f915a51c663dee7232759f2d41548ba54c440c67cf968aec4e1f2db,2211016550ffe09855c4e5fa7c8f175d5e000213a30683a02ad5e02e1d179aa5,0.12494153049282344,0.01417684971352981,0.11346787299315274,11.675539974176687,766372.1644610388
653,2677,191.19410588651712,163.01040479991966,129.88496562963712,377.64739586119515,541.8265470591508,1332.913441099365,8.323009819850403,60.247390885267876,59.04709006749989,135.3903701509942,371.9414295265916,214.352278238382,152.83185139085177,164.20310769051156,402.0766438244124,516.2886256568835,1312.8220679553604,10.76788090707159,71.35562926985507,72.66137540389573,154.591763871575,336.21680187083234,0.4052312500436947,-0.016078005025058295,-0.0010364706348513514,-0.0009986740336312245,157,hybrid,653,anchor,d9ff8e950238805e0e4144d8e669e1a8603cf104dd0081615c22c9cf5a0147a4,f3223409f7bdadc7f759d4be2d1a5c60a8fd967286d6fc340fe3e1ba414f3654,0.11721961568556163,0.00677469013995384,0.05779485029303251,10.189566685262605,568459.5083266464
429,2901,185.37411981150117,166.2051300508196,123.18738696086481,401.6597244810772,562.876407690612,1301.810607557183,5.12119343372464,75.6171786374804,62.73412169460775,161.04342095115382,489.64547075501787,171.45512677086637,139.41867879733755,119.56597484025562,352.97550823502615,498.36393801744833,996.0365145556149,6.635442266342064,70.4156777573855,59.69356458902352,152.60932697165293,368.8537702721398,0.7964877990422428,-0.10653682137832199,-0.0014765809918830428,-0.0020661287698225633,6101,center_width_lcmd,429,anchor,2cf1292df2ef601eeee481597bf9233bd2d134720788731273098c8665082a37,58568277a903b1cd8b16774851e57308443662bd812e6ada7b7c65a6d212580d,0.1378242801858989,0.01841122728728757,0.1335847882713721,15.45404056832635,517733.5398543766
653,2677,216.71692296695198,208.85149592826923,137.56749508375205,490.956861366258,694.5215649994263,1900.437338858617,8.105578731747292,55.8581069210324,58.09946483146151,119.28766485586803,387.0575184405222,195.02042976327218,174.1538888939013,131.33931488642958,409.44981498464904,581.013976454869,1475.7800892938667,9.754863461188416,51.48702630806751,52.90735179827985,109.50023436313475,368.332844359784,0.4615693180861083,-0.02685784031441729,-0.00040332485992961383,-0.0004959263438713786,6101,center_width_lcmd,653,anchor,ad75a7de587aa4c791e3bbb7d78109f94a52fba7ae051ec25b6adc179661285c,2fa030705249184fc831f05f9e84de2e30d893391857d4fbecc0e03608a4acea,0.10455125906433943,0.007124497780352915,0.06814358663981841,11.089752558110233,273817.5278174401
429,2901,171.79123129466012,141.02862832521492,120.80851744416923,334.5824138824672,461.20733656107683,1431.5838022449382,7.964117034257145,78.3804193715011,65.31079764609929,175.52424882840276,411.4883301950008,159.66466607814823,126.19948852558954,115.05993419882566,302.282860742332,400.3975898265122,1168.9811536916482,9.070063957712053,72.51621402764732,63.267638382498475,159.93187386724495,346.91827970089463,0.6765437783278625,-0.16753935674863318,-0.004829091380117177,-0.003670473118634484,6101,hybrid,429,anchor,3cd3a9c364abc269bff778e1f4258b921cae4655d05737667043fb8baa2c2783,0535885500ffd895f7f92d8581e64bbe90b22da513875629ee8535fc33a865c7,0.1470730825569879,0.01657645726918061,0.1127089810112436,11.523760133126736,662973.8291708393
653,2677,219.95040024519716,207.64546140198453,139.71616583263165,488.57588796817606,683.6207301311738,1841.1236173260472,7.480733859449682,61.44159310216907,62.94175703320713,129.96243433365797,441.1230080258137,199.98574872195823,173.6665174058002,135.76849745645848,417.5637899627761,566.0992920416152,1490.1294376103892,8.82805414977121,57.65092283014626,61.08806691177821,120.90909142004301,332.143667794176,0.4594665964542902,-0.01228521343375688,-0.0008476961984958312,-0.0008844040265658907,6101,hybrid,653,anchor,a8b21320ece6d864c93da93cf2576e3a2ef63403ea4f4b610b2c46fc23d52963,152fdb16acc9bd158d90e765fd1fbb169f8a8607b780151d2ec0ad756a6a1824,0.10334179514287499,0.006919378672147883,0.06695624614011697,10.34574891671388,520738.89969294466
