outer_seed,strategy,round,selected_mean_ensemble_uncertainty,selected_mean_quantile_width,selected_mean_latent_distance,batch_mean_pairwise_distance,batch_min_pairwise_distance,selected_unique_compounds,compound_hhi,condition_distribution,condition_0_mean,condition_0_std,condition_1_mean,condition_1_std,condition_2_mean,condition_2_std,condition_3_mean,condition_3_std,condition_4_mean,condition_4_std,condition_5_mean,condition_5_std,condition_6_mean,condition_6_std,condition_7_mean,condition_7_std,condition_8_mean,condition_8_std
42,pretrained_random,1,0.1549403009230553,0.6903045547628915,8.102034422592867,14.546069220836342,5.5099095295150065,10,0.1,"{""mean"": [87.1171646118164, 13.639566421508789, 1.962770700454712, 0.0, 1.0372294187545776, 1.5404503345489502, 1.399999976158142, 117.0090103149414, 380.0], ""std"": [0.8039100170135498, 10.882214546203613, 0.8275448679924011, 0.0, 0.8275448679924011, 0.8346618413925171, 0.9165151119232178, 24.184412002563477, 166.13247680664062]}",87.1171646118164,0.8039100170135498,13.639566421508789,10.882214546203613,1.962770700454712,0.8275448679924011,0.0,0.0,1.0372294187545776,0.8275448679924011,1.5404503345489502,0.8346618413925171,1.399999976158142,0.9165151119232178,117.0090103149414,24.184412002563477,380.0,166.13247680664062
42,pretrained_coverage,1,3.66780484936992,2.658710021141087,30.52398694561321,38.91440063558601,17.620022391592695,9,0.12,"{""mean"": [86.61430358886719, 6.832508087158203, 2.4804177284240723, 0.0, 0.5195823907852173, 2.062549352645874, 2.0, 112.1679916381836, 390.0], ""std"": [0.7399632334709167, 10.016585350036621, 0.7617174983024597, 0.0, 0.7617175579071045, 0.7682682871818542, 0.0, 8.72119426727295, 211.8961944580078]}",86.61430358886719,0.7399632334709167,6.832508087158203,10.016585350036621,2.4804177284240723,0.7617174983024597,0.0,0.0,0.5195823907852173,0.7617175579071045,2.062549352645874,0.7682682871818542,2.0,0.0,112.1679916381836,8.72119426727295,390.0,211.8961944580078
42,pretrained_ensemble,1,6.175890963457645,2.1709269809482508,21.33779298054558,25.15636410121656,7.5682175169351,8,0.14,"{""mean"": [86.22492980957031, 1.5617927312850952, 2.881232738494873, 0.0, 0.11876751482486725, 2.466811180114746, 2.0, 134.8300018310547, 350.0], ""std"": [0.17908000946044922, 2.42411732673645, 0.18434353172779083, 0.0, 0.18434353172779083, 0.18592888116836548, 0.0, 27.6901798248291, 150.0]}",86.22492980957031,0.17908000946044922,1.5617927312850952,2.42411732673645,2.881232738494873,0.18434353172779083,0.0,0.0,0.11876751482486725,0.18434353172779083,2.466811180114746,0.18592888116836548,2.0,0.0,134.8300018310547,27.6901798248291,350.0,150.0
42,pretrained_hybrid,1,3.827106518271088,3.014138686061277,31.165150587916504,34.12061386137525,16.92963456273819,9,0.12,"{""mean"": [86.29048156738281, 2.4491748809814453, 2.813750982284546, 0.0, 0.1862490475177765, 2.398749351501465, 2.0, 109.64900207519531, 370.0], ""std"": [0.1886536329984665, 2.553706645965576, 0.19419822096824646, 0.0, 0.19419823586940765, 0.19586840271949768, 0.0, 4.713875770568848, 210.0]}",86.29048156738281,0.1886536329984665,2.4491748809814453,2.553706645965576,2.813750982284546,0.19419822096824646,0.0,0.0,0.1862490475177765,0.19419823586940765,2.398749351501465,0.19586840271949768,2.0,0.0,109.64900207519531,4.713875770568848,370.0,210.0
42,pretrained_quantile_width,1,2.299017619159299,3.75502671954636,32.47915946604631,27.54539335778887,6.975684144001162,9,0.12,"{""mean"": [86.35603332519531, 3.336556911468506, 2.746269464492798, 0.0, 0.2537305951118469, 2.3306872844696045, 1.600000023841858, 106.2199935913086, 300.0], ""std"": [0.17468734085559845, 2.3646554946899414, 0.17982171475887299, 0.0, 0.17982172966003418, 0.18136826157569885, 0.800000011920929, 5.1232404708862305, 0.0]}",86.35603332519531,0.17468734085559845,3.336556911468506,2.3646554946899414,2.746269464492798,0.17982171475887299,0.0,0.0,0.2537305951118469,0.17982172966003418,2.3306872844696045,0.18136826157569885,1.600000023841858,0.800000011920929,106.2199935913086,5.1232404708862305,300.0,0.0
525,pretrained_random,1,0.1645971084584435,0.6210112383360124,5.879860272134163,10.372169592101551,4.087573244912036,10,0.1,"{""mean"": [86.74708557128906, 8.630043029785156, 2.3437230587005615, 0.0, 0.656277060508728, 1.924679160118103, 1.600000023841858, 116.35099792480469, 320.0], ""std"": [0.7084129452705383, 9.589495658874512, 0.729239284992218, 0.0, 0.729239284992218, 0.7355107665061951, 0.800000011920929, 20.206100463867188, 60.0]}",86.74708557128906,0.7084129452705383,8.630043029785156,9.589495658874512,2.3437230587005615,0.729239284992218,0.0,0.0,0.656277060508728,0.729239284992218,1.924679160118103,0.7355107665061951,1.600000023841858,0.800000011920929,116.35099792480469,20.206100463867188,320.0,60.0
525,pretrained_coverage,1,1.3909750984488871,2.44223805253,15.796556726467848,21.52467796255988,9.193458416915592,10,0.1,"{""mean"": [86.56261444091797, 6.132983207702637, 2.533613443374634, 0.0, 0.466386616230011, 2.1162025928497314, 1.600000023841858, 115.49000549316406, 410.0], ""std"": [0.7495999336242676, 10.147032737731934, 0.7716374397277832, 0.0, 0.7716375589370728, 0.7782736420631409, 0.800000011920929, 12.434490203857422, 211.8961944580078]}",86.56261444091797,0.7495999336242676,6.132983207702637,10.147032737731934,2.533613443374634,0.7716374397277832,0.0,0.0,0.466386616230011,0.7716375589370728,2.1162025928497314,0.7782736420631409,1.600000023841858,0.800000011920929,115.49000549316406,12.434490203857422,410.0,211.8961944580078
525,pretrained_ensemble,1,2.341483749421544,2.4368350285317133,13.427408080989167,18.907704042046444,4.743974095053555,10,0.1,"{""mean"": [86.27118682861328, 2.1879830360412598, 2.833613634109497, 0.0, 0.16638655960559845, 2.4187827110290527, 1.7999999523162842, 122.302001953125, 370.0], ""std"": [0.19625160098075867, 2.6565582752227783, 0.202019602060318, 0.0, 0.20201964676380157, 0.20375704765319824, 0.5999999642372131, 26.945575714111328, 155.2417449951172]}",86.27118682861328,0.19625160098075867,2.1879830360412598,2.6565582752227783,2.833613634109497,0.202019602060318,0.0,0.0,0.16638655960559845,0.20201964676380157,2.4187827110290527,0.20375704765319824,1.7999999523162842,0.5999999642372131,122.302001953125,26.945575714111328,370.0,155.2417449951172
525,pretrained_hybrid,1,1.5705168133639096,2.3790785151976603,14.840190636508895,21.83434042830785,9.419501447484253,9,0.12,"{""mean"": [86.47091674804688, 4.891652584075928, 2.6280112266540527, 0.0, 0.37198883295059204, 2.211411952972412, 1.600000023841858, 119.92201232910156, 320.0], ""std"": [0.5951365232467651, 8.056116104125977, 0.6126323938369751, 0.0, 0.6126323938369751, 0.6179010272026062, 0.800000011920929, 19.85772132873535, 60.0]}",86.47091674804688,0.5951365232467651,4.891652584075928,8.056116104125977,2.6280112266540527,0.6126323938369751,0.0,0.0,0.37198883295059204,0.6126323938369751,2.211411952972412,0.6179010272026062,1.600000023841858,0.800000011920929,119.92201232910156,19.85772132873535,320.0,60.0
525,pretrained_quantile_width,1,1.4928241259973127,3.106455440919905,15.651701138660206,14.594460791371896,7.746266312353435,10,0.1,"{""mean"": [86.30435943603516, 2.6370320320129395, 2.7994651794433594, 0.0, 0.20053474605083466, 2.384340763092041, 1.600000023841858, 109.26200103759766, 320.0], ""std"": [0.13482633233070374, 1.825071096420288, 0.1387885957956314, 0.0, 0.13878868520259857, 0.13998238742351532, 0.800000011920929, 6.244885444641113, 60.0]}",86.30435943603516,0.13482633233070374,2.6370320320129395,1.825071096420288,2.7994651794433594,0.1387885957956314,0.0,0.0,0.20053474605083466,0.13878868520259857,2.384340763092041,0.13998238742351532,1.600000023841858,0.800000011920929,109.26200103759766,6.244885444641113,320.0,60.0
