outer_seed,strategy,round,budget_after_reveal,query_rank,sample_id,canonical_smiles,pred_source_V1,pred_source_V2,true_V1,true_V2,source_standardized_abs_residual,z_V1,z_V2,mean_abs_label_z,seed_queried_residual_top_decile_threshold,seed_queried_label_extreme_top_decile_threshold,source_residual_top_decile,label_extreme_top_decile,aggregate_mean_source_residual,aggregate_median_source_residual,aggregate_mean_label_extremeness,aggregate_median_label_extremeness,aggregate_top_decile_residual_fraction,aggregate_top_decile_label_extreme_fraction
42,pretrained_coverage,1,60,2,7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1,45.83687210083008,111.32371266682942,92.725,180.19166666666663,5.170306618890049,3.919890089112237,5.6625911385503604,4.791240613831299,7.695290054899412,5.469677043012553,False,False,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_coverage,1,60,3,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N,36.37160110473633,114.35831960042317,91.96666666666668,211.35,6.610318290858636,3.879841384467401,6.852260272048257,5.366050828257829,7.695290054899412,5.469677043012553,False,False,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_coverage,1,60,4,f95928e2618ed15e654f,COc1ccc(C=O)cc1,42.49707921346029,86.94726053873698,122.80833333333334,207.45,8.935449128097682,5.508635405242573,6.70335276884499,6.105994087043781,7.695290054899412,5.469677043012553,True,True,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_coverage,1,60,5,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3.8906272252400718,11.332504272460938,12.425,22.025,0.8834152345932907,-0.3208716466860779,-0.3764353802487961,0.348653513467437,7.695290054899412,5.469677043012553,False,False,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_coverage,1,60,6,e375bb01e53e46f8faee,O=C1CCCc2ccccc21,27.071097056070965,56.13942209879557,61.68333333333333,98.95833333333331,3.565720457549139,2.280533772606558,2.5609878453335964,2.420760808970077,7.695290054899412,5.469677043012553,False,False,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_coverage,1,60,7,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O,41.29661432902018,79.81313069661458,98.51666666666668,159.09166666666667,6.160490520865096,4.225756569641485,4.85696336480961,4.541359967225548,7.695290054899412,5.469677043012553,False,False,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_coverage,1,60,8,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,13.528844833374023,45.266153971354164,47.425,82.65833333333333,3.349846833932209,1.52753010615254,1.9386308447660971,1.7330804754593185,7.695290054899412,5.469677043012553,False,False,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_coverage,1,60,9,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1,18.666950225830078,46.87916056315104,50.975,103.44166666666666,3.847647879113794,1.7150108553690286,2.7321678383322245,2.2235893468506265,7.695290054899412,5.469677043012553,False,False,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_coverage,1,60,10,dc9f747c03c55d77bf72,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,4.417925437291463,9.202783266703287,8.025,23.15,0.6684213996571643,-0.5532421527572186,-0.3334812927863152,0.4433617227717669,7.695290054899412,5.469677043012553,False,False,4.928222139880969,4.508977249001921,3.4680924048655752,3.4810603880978124,0.2,0.2
42,pretrained_ensemble,1,60,1,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,40.82147089640299,93.41912333170573,135.41666666666666,221.48333333333332,10.090605035252626,6.174500131919912,7.239165237636232,6.706832684778073,7.695290054899412,5.469677043012553,True,True,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,2,f95928e2618ed15e654f,COc1ccc(C=O)cc1,42.49707921346029,86.94726053873698,122.80833333333334,207.45,8.935449128097682,5.508635405242573,6.70335276884499,6.105994087043781,7.695290054899412,5.469677043012553,True,True,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,3,9563dde5c28fb62e4f7e,C=CC(=O)OCCOc1ccccc1,38.36361312866211,62.065022786458336,74.89166666666667,102.675,3.6197892353346046,2.978085386475417,2.7028954231726083,2.8404904048240125,7.695290054899412,5.469677043012553,False,False,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,4,27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O,11.697185834248861,32.82117525736491,23.883333333333333,57.575,1.5582821379741867,0.2842598795408505,0.9809137835655987,0.6325868315532246,7.695290054899412,5.469677043012553,False,False,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,5,99dd4a9a47de5c84b7c0,O=Cc1ccc(Br)cc1O,13.76811949412028,37.6960646311442,34.53333333333333,73.86666666666666,2.4672373268240255,0.8467021271903157,1.6029526057074504,1.2248273664488831,7.695290054899412,5.469677043012553,False,False,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,6,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1,18.666950225830078,46.87916056315104,50.975,103.44166666666666,3.847647879113794,1.7150108553690286,2.7321678383322245,2.2235893468506265,7.695290054899412,5.469677043012553,False,False,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,7,8837a8a19c37b63d2e48,O=Cc1ccc(-c2ccccc2)cc1,15.949397722880045,41.205151875813804,1.7583333333333333,15.358333333333333,1.721412251537363,-0.8841940856464188,-0.630978120767201,0.7575861032068099,7.695290054899412,5.469677043012553,False,False,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,8,226ebdbf914ce9333de8,O=Cc1ccc(Br)cc1O,8.544586499532064,28.596014658610027,23.325,55.4,1.7892641078409735,0.25477347062652017,0.8978692144714688,0.5763213425489945,7.695290054899412,5.469677043012553,False,False,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,9,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,13.528844833374023,45.266153971354164,47.425,82.65833333333333,3.349846833932209,1.52753010615254,1.9386308447660971,1.7330804754593185,7.695290054899412,5.469677043012553,False,False,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_ensemble,1,60,10,848f6c84b4d5fc44c3c2,N#Cc1ccccc1Br,16.831616401672363,33.10833422342936,30.741666666666667,40.78333333333333,1.1346657481178843,0.6464586039661322,0.33978425588486594,0.49312142992549907,7.695290054899412,5.469677043012553,False,False,3.851419968402535,2.9085420803781172,2.3294430072639223,1.4789539209541007,0.2,0.2
42,pretrained_hybrid,1,60,1,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,40.82147089640299,93.41912333170573,135.41666666666666,221.48333333333332,10.090605035252626,6.174500131919912,7.239165237636232,6.706832684778073,7.695290054899412,5.469677043012553,True,True,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,2,7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1,45.83687210083008,111.32371266682942,92.725,180.19166666666663,5.170306618890049,3.919890089112237,5.6625911385503604,4.791240613831299,7.695290054899412,5.469677043012553,False,False,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,3,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N,36.37160110473633,114.35831960042317,91.96666666666668,211.35,6.610318290858636,3.879841384467401,6.852260272048257,5.366050828257829,7.695290054899412,5.469677043012553,False,False,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,4,f95928e2618ed15e654f,COc1ccc(C=O)cc1,42.49707921346029,86.94726053873698,122.80833333333334,207.45,8.935449128097682,5.508635405242573,6.70335276884499,6.105994087043781,7.695290054899412,5.469677043012553,True,True,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,5,546046afb5114d631360,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,8.574503262837728,20.285746256510418,10.416666666666666,16.85,0.22597930843832037,-0.42693469964657965,-0.5740241825762078,0.5004794411113938,7.695290054899412,5.469677043012553,False,False,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,6,e375bb01e53e46f8faee,O=C1CCCc2ccccc21,27.071097056070965,56.13942209879557,61.68333333333333,98.95833333333331,3.565720457549139,2.280533772606558,2.5609878453335964,2.420760808970077,7.695290054899412,5.469677043012553,False,False,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,7,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O,41.29661432902018,79.81313069661458,98.51666666666668,159.09166666666667,6.160490520865096,4.225756569641485,4.85696336480961,4.541359967225548,7.695290054899412,5.469677043012553,False,False,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,8,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,13.528844833374023,45.266153971354164,47.425,82.65833333333333,3.349846833932209,1.52753010615254,1.9386308447660971,1.7330804754593185,7.695290054899412,5.469677043012553,False,False,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,9,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1,18.666950225830078,46.87916056315104,50.975,103.44166666666666,3.847647879113794,1.7150108553690286,2.7321678383322245,2.2235893468506265,7.695290054899412,5.469677043012553,False,False,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_hybrid,1,60,10,47404d0982a587f0393e,COCCOC(=O)CC(C)=O,28.47558339436849,73.01359303792317,113.1,248.90833333333333,10.946264467524095,4.995923966657575,8.28629043644382,6.641107201550698,7.695290054899412,5.469677043012553,True,True,5.890262854052165,5.665398569877572,4.103049545507864,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,1,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1,42.25729242960612,91.94371032714844,124.975,171.725,7.815842473126162,5.623060275656392,5.339321858091988,5.48119106687419,7.695290054899412,5.469677043012553,True,True,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,2,7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1,45.83687210083008,111.32371266682942,92.725,180.19166666666663,5.170306618890049,3.919890089112237,5.6625911385503604,4.791240613831299,7.695290054899412,5.469677043012553,False,False,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,3,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N,36.37160110473633,114.35831960042317,91.96666666666668,211.35,6.610318290858636,3.879841384467401,6.852260272048257,5.366050828257829,7.695290054899412,5.469677043012553,False,False,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,4,82fa7e7b3bd183853280,CCOC(=O)c1cccnc1,31.03082211812337,71.57012685139973,65.05,124.125,3.832265002732707,2.4583324174034153,3.521886690790576,2.9901095540969957,7.695290054899412,5.469677043012553,False,False,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,5,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1,18.666950225830078,46.87916056315104,50.975,103.44166666666666,3.847647879113794,1.7150108553690286,2.7321678383322245,2.2235893468506265,7.695290054899412,5.469677043012553,False,False,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,6,47404d0982a587f0393e,COCCOC(=O)CC(C)=O,28.47558339436849,73.01359303792317,113.1,248.90833333333333,10.946264467524095,4.995923966657575,8.28629043644382,6.641107201550698,7.695290054899412,5.469677043012553,True,True,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,7,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O,41.29661432902018,79.81313069661458,98.51666666666668,159.09166666666667,6.160490520865096,4.225756569641485,4.85696336480961,4.541359967225548,7.695290054899412,5.469677043012553,False,False,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,8,7a0a82051f50d5b0c89c,OCCCc1ccccc1,28.459139506022137,52.10876592000326,81.41666666666667,110.80833333333334,5.242383959634029,3.3226802846831887,3.013437566605062,3.168058925644125,7.695290054899412,5.469677043012553,False,False,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,9,f95928e2618ed15e654f,COc1ccc(C=O)cc1,42.49707921346029,86.94726053873698,122.80833333333334,207.45,8.935449128097682,5.508635405242573,6.70335276884499,6.105994087043781,7.695290054899412,5.469677043012553,True,True,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
42,pretrained_quantile_width,1,60,10,d59d233a1606de5b6deb,CC(C)(O)CCc1ccccc1,31.00851058959961,59.5961659749349,72.75,103.21666666666668,4.049250057077348,2.8649808030279114,2.7235770208397296,2.7942789119338203,7.695290054899412,5.469677043012553,False,False,6.26102183979196,5.701437240249563,4.4102980503308915,4.666300290528423,0.3,0.3
525,pretrained_random,1,60,1,fdc873b5607287090ff3,CSc1ccc(C=O)cc1,6.033877849578857,12.3276948928833,7.608333333333333,16.533333333333335,0.2328577412972223,-0.6443503430644553,-0.515046299497458,0.5796983212809566,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,2,6644e934f59d8b816b9f,ClCCCc1ccccc1,5.660477638244629,8.537497520446777,10.65,14.141666666666667,0.4962286904589417,-0.49721341156658383,-0.5726875678843072,0.5349504897254456,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,3,0f05b5ba6eb528d54b4b,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,3.5932656129201255,10.572218894958496,6.816666666666666,15.208333333333334,0.3523641431196467,-0.6826462567419834,-0.5469799638650852,0.6148131103035344,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,4,8b67a1246fe892b6581d,CC(C)CCOC(=O)c1ccccc1,5.8614888191223145,12.87363306681315,11.316666666666666,18.391666666666666,0.5234769585999118,-0.464964221101297,-0.4702588331202198,0.4676115271107584,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,5,6dcfe9b1e0958f22523b,O=Cc1ccc(-c2ccccc2)cc1,5.8993790944417315,12.561364809672037,9.025,17.266666666666666,0.34824159986374903,-0.5758208133257207,-0.49737232173424295,0.5365965675299817,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,6,5048acae682925888d12,Cc1ccc(C(=O)c2ccccc2)cc1C,5.870408376057942,18.324249267578125,10.208333333333334,28.925,0.6106928933988331,-0.5185785002498364,-0.21639624343040337,0.3674873718401199,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,7,bcf8bb13e4fca185fe68,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,7.4466729164123535,10.648394584655762,9.4,11.9,0.16477630103634955,-0.5576806436889967,-0.6267137044559532,0.592197174072475,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,8,56f1cecfc0c6c3d224be,CCOC(=O)/C=C/c1ccccc1,5.602732499440511,11.578797976175943,9.958333333333334,19.566666666666663,0.530060988883789,-0.5306719466743189,-0.44194030056779576,0.48630612362105735,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,9,41921840a5681261ba98,CCOC(=O)C(Cc1ccccc1)C(C)=O,6.543259938557942,16.09251880645752,12.825,29.558333333333337,0.8253497232225145,-0.3920004276735854,-0.20113235354399028,0.29656639060878787,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_random,1,60,10,a7f9a08159d001c30f67,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,4.470611572265625,10.04109255472819,9.65,18.5,0.5977752570663395,-0.5455871972645142,-0.4676479045870176,0.5066175509257659,8.891643264398981,4.431642051486257,False,False,0.4681824296947298,0.5098528245294267,0.4982844627018883,0.5207840203256058,0.0,0.0
525,pretrained_coverage,1,60,1,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,40.82147089640299,93.41912333170573,135.41666666666666,221.48333333333332,10.090605035252626,5.538222584011857,4.424428804008353,4.9813256940101045,8.891643264398981,4.431642051486257,True,True,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,2,dc9f747c03c55d77bf72,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,4.417925437291463,9.202783266703287,8.025,23.15,0.6684213996571643,-0.6241945990236509,-0.3555788183157221,0.48988670866968653,8.891643264398981,4.431642051486257,False,False,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,3,f95928e2618ed15e654f,COc1ccc(C=O)cc1,42.49707921346029,86.94726053873698,122.80833333333334,207.45,8.935449128097682,4.928309769337119,4.086213138630465,4.5072614539837925,8.891643264398981,4.431642051486257,True,True,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,4,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1,42.25729242960612,91.94371032714844,124.975,171.725,7.815842473126162,5.033119638349301,3.2252092446429304,4.1291644414961155,8.891643264398981,4.431642051486257,False,False,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,5,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O,41.29661432902018,79.81313069661458,98.51666666666668,159.09166666666667,6.160490520865096,3.7532298917582287,2.920734809540271,3.33698235064925,8.891643264398981,4.431642051486257,False,False,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,6,f5634113e0822bda1c03,CC(=O)c1ccc2c(c1)OCO2,44.786389668782554,78.87442016601562,138.38333333333333,195.5,9.6684478140708,5.681731481582384,3.7982076373526197,4.739969559467502,8.891643264398981,4.431642051486257,True,True,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,7,28c4b7ec4bf7f486b68c,CCOC(=O)C(Br)C(=O)OCC,25.10348065694173,48.707725524902344,2.85,6.1,2.764385693848994,-0.8745289400104403,-0.7664988013104723,0.8205138706604563,8.891643264398981,4.431642051486257,False,False,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,8,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3.8906272252400718,11.332504272460938,12.425,22.025,0.8834152345932907,-0.4113499419527575,-0.3826923069297452,0.39702112444125137,8.891643264398981,4.431642051486257,False,False,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,9,80e66bd0e8e9450537bb,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,22.800273895263672,46.395432790120445,96.425,139.71666666666667,7.654845478112087,3.65204805667339,2.453780283409873,3.052914170041632,8.891643264398981,4.431642051486257,False,False,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_coverage,1,60,10,155ad3f702726e253c4d,O=CCCc1ccccc1,27.92205746968587,53.75112787882487,64.98333333333333,81.8,3.2609858221650523,2.1310956113542976,1.057937721428683,1.5945166663914903,8.891643264398981,4.431642051486257,False,False,5.7902888599788955,6.9076679994885914,2.8049556039811283,3.194948260345441,0.3,0.3
525,pretrained_ensemble,1,60,1,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,40.82147089640299,93.41912333170573,135.41666666666666,221.48333333333332,10.090605035252626,5.538222584011857,4.424428804008353,4.9813256940101045,8.891643264398981,4.431642051486257,True,True,5.987724015476265,6.110369621250231,2.7917679177759216,2.9187130770387233,0.4,0.4
525,pretrained_ensemble,1,60,2,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1,42.25729242960612,91.94371032714844,124.975,171.725,7.815842473126162,5.033119638349301,3.2252092446429304,4.1291644414961155,8.891643264398981,4.431642051486257,False,False,5.987724015476265,6.110369621250231,2.7917679177759216,2.9187130770387233,0.4,0.4
525,pretrained_ensemble,1,60,3,27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O,11.697185834248861,32.82117525736491,23.883333333333333,57.575,1.5582821379741867,0.14293301916936088,0.4740939332733854,0.30851347622137315,8.891643264398981,4.431642051486257,False,False,5.987724015476265,6.110369621250231,2.7917679177759216,2.9187130770387233,0.4,0.4
525,pretrained_ensemble,1,60,4,99dd4a9a47de5c84b7c0,O=Cc1ccc(Br)cc1O,13.76811949412028,37.6960646311442,34.53333333333333,73.86666666666666,2.4672373268240255,0.6581138368523188,0.8667374165357199,0.7624256266940194,8.891643264398981,4.431642051486257,False,False,5.987724015476265,6.110369621250231,2.7917679177759216,2.9187130770387233,0.4,0.4
525,pretrained_ensemble,1,60,5,f5634113e0822bda1c03,CC(=O)c1ccc2c(c1)OCO2,44.786389668782554,78.87442016601562,138.38333333333333,195.5,9.6684478140708,5.681731481582384,3.7982076373526197,4.739969559467502,8.891643264398981,4.431642051486257,True,True,5.987724015476265,6.110369621250231,2.7917679177759216,2.9187130770387233,0.4,0.4
