column,protocol,seed,fold,method,selected_penalty,free_coefficients,projection_frequency,raw_v2_lt_v1_rate,V1_rmse,V1_mae,V1_r2,V2_rmse,V2_mae,V2_r2,combined_normalized_rmse,normalized_rmse,nrmse,combined_nrmse,all_outputs_finite
25g,compound,2767143051,4,M1_conditional_EA,0.0,6,,,7.462611193170001,5.231472283836259,0.3835552053144009,11.84475601524029,8.012247291224584,0.6515230452106824,0.8484642258607873,0.8484642258607873,0.8419234833469927,0.8419234833469927,True
25g,compound,2767143051,4,M2_MAG,0.1,8,,,7.021764181584278,5.188898357370799,0.45423580602146885,11.689111046438885,8.500932466001938,0.6606211347562889,0.8132552155010113,0.8132552155010113,0.8091089893027095,0.8091089893027095,True
25g,compound,2767143051,4,M3_CENTER_WIDTH,0.1,6,0.0,0.0,7.60525406628923,4.935131211932369,0.3597641139311403,11.306585516429637,7.70534387825546,0.6824699966347234,0.8444503003948742,0.8444503003948742,0.8342370281887981,0.8342370281887981,True
25g,compound,1362771960,0,M1_conditional_EA,0.0,6,,,5.862688374790512,4.4792018218065905,0.6106061648182199,8.014780071374727,6.076276066534367,0.6983634069405147,0.6332929333571808,0.6332929333571808,0.6212839969193991,0.6212839969193991,True
25g,compound,1362771960,0,M2_MAG,0.0,8,,,5.828103754107225,4.3289476137726375,0.6151867652133319,8.11545707723458,6.21822297128042,0.6907378450337958,0.6332026567975578,0.6332026567975578,0.6222206299266537,0.6222206299266537,True
25g,compound,1362771960,0,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.539909487093378,3.9958931028681306,0.652303123550605,8.03373148488706,6.155863210340042,0.6969352459225676,0.609925642651263,0.609925642651263,0.6013916299776771,0.6013916299776771,True
25g,compound,1362771960,1,M1_conditional_EA,0.0,6,,,13.839007953669377,7.037731235962443,-0.8642671160103077,15.6535759251909,9.463427036742166,0.39178489497072577,1.419973606132845,1.419973606132845,1.3649938623914597,1.3649938623914597,True
25g,compound,1362771960,1,M2_MAG,0.1,8,,,12.683224547291738,7.208600098162531,-0.5658767795928319,13.984197765022644,9.414638576972955,0.5145939468530696,1.2937363275382572,1.2937363275382572,1.2397343834628496,1.2397343834628496,True
25g,compound,1362771960,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,13.394164524871144,6.587983776608564,-0.7463427262754454,16.838790735651333,9.799208178209401,0.2961957694187126,1.4118318036460695,1.4118318036460695,1.3736282309484409,1.3736282309484409,True
25g,compound,1362771960,2,M1_conditional_EA,0.0,6,,,6.9882894549659405,5.160691983093572,0.5406867658558332,7.814305634033471,6.18354212441992,0.7840523865096082,0.7151275759535345,0.7151275759535345,0.6864734644761316,0.6864734644761316,True
25g,compound,1362771960,2,M2_MAG,0.1,8,,,6.615207195934788,4.872233442234108,0.5884201626192983,7.839456209807183,6.250631852874417,0.7826600818515661,0.6865118807741541,0.6865118807741541,0.6635819230074774,0.6635819230074774,True
25g,compound,1362771960,2,M3_CENTER_WIDTH,0.0,6,0.0,0.0,6.3359303106436275,4.508205071041314,0.6224382658924622,8.096176750770582,6.406629207529512,0.7681924463172078,0.6708843261552365,0.6708843261552365,0.6538448786856641,0.6538448786856641,True
25g,compound,1362771960,3,M1_conditional_EA,0.0,6,,,6.833287760926081,4.972460628451695,0.43033743555013704,9.880662961497292,6.942098020890455,0.5916567507010771,0.7515924814502345,0.7515924814502345,0.7409042606257655,0.7409042606257655,True
25g,compound,1362771960,3,M2_MAG,0.1,8,,,6.868948799144232,5.10543275735375,0.4243760981246242,10.711730012989994,7.984953840216883,0.5200760258944097,0.775844022532171,0.775844022532171,0.7690143625433431,0.7690143625433431,True
25g,compound,1362771960,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,6.775251128802532,4.716924762348704,0.4399728846539549,10.619700215158526,7.344068609216962,0.5282871317783386,0.7667078896987382,0.7667078896987382,0.7602065772630359,0.7602065772630359,True
25g,compound,1362771960,4,M1_conditional_EA,0.0,6,,,6.448566663158654,4.51307193261524,0.5765254422783626,8.877374911060851,6.296463668079739,0.6643701879184836,0.6980930996883745,0.6980930996883745,0.6852884261306535,0.6852884261306535,True
25g,compound,1362771960,4,M2_MAG,0.1,8,,,5.563117385000507,3.74512612407935,0.6848354343103518,8.927319402979832,6.832416083106904,0.6605830290136271,0.6351418782127379,0.6351418782127379,0.630656002706133,0.630656002706133,True
25g,compound,1362771960,4,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.4803612550362235,3.7965477242553574,0.694142376237142,8.907189125964159,6.366260227317594,0.6621120107717338,0.6287693905241236,0.6287693905241236,0.6247786746605336,0.6247786746605336,True
25g,row,769539383,0,M1_conditional_EA,0.0,6,,,7.537388872523008,5.331975629944006,0.35237411386957973,8.533157294119482,6.691320809285218,0.7059029531624826,0.7735451826083289,0.7735451826083289,0.7436735113561325,0.7436735113561325,True
25g,row,769539383,0,M2_MAG,0.1,8,,,7.548511250499095,5.518514557602334,0.3504613946003323,9.439462274190227,7.833011782278334,0.6401134041677856,0.79450304703199,0.79450304703199,0.7725665200760492,0.7725665200760492,True
25g,row,769539383,0,M3_CENTER_WIDTH,0.0,6,0.0,0.0,6.967652812606376,4.621771946331165,0.4465793503804084,8.810582651142893,6.9129566344523505,0.6864690485004945,0.735615789822512,0.735615789822512,0.7161494651075784,0.7161494651075784,True
25g,row,769539383,1,M1_conditional_EA,0.0,6,,,6.777835586355959,4.871322342417338,0.5847382622850643,8.952607364383926,6.73539751324405,0.7286979995475111,0.72456881300015,0.72456881300015,0.7085218538419944,0.7085218538419944,True
25g,row,769539383,1,M2_MAG,0.1,8,,,6.551808052725947,4.813614609357126,0.6119727833667553,9.501610944668629,7.2946232743432855,0.6944034778136237,0.7213442653120641,0.7213442653120641,0.7112540978828916,0.7112540978828916,True
25g,row,769539383,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,5.521390678336083,3.883938567463001,0.7244269055734507,8.603952629533662,6.360770101171564,0.7494179595344259,0.6234688166115947,0.6234688166115947,0.6179511344073925,0.6179511344073925,True
25g,row,769539383,2,M1_conditional_EA,0.0,6,,,12.791651188134422,5.739069765901437,-0.6652141435894952,15.144620640002154,8.08324866638932,0.37694552861247743,1.3271734409493643,1.3271734409493643,1.2827051791082305,1.2827051791082305,True
25g,row,769539383,2,M2_MAG,0.0,8,,,12.19432965062777,5.644537871736937,-0.5133268473252308,15.728084830357666,8.031154513760303,0.3280129485499935,1.294623313697166,1.294623313697166,1.262948908526048,1.262948908526048,True
25g,row,769539383,2,M3_CENTER_WIDTH,0.0,6,0.0,0.0,12.02778053527317,5.262407612268966,-0.47227136297544936,15.557063825706678,8.041602312134822,0.3425473414211654,1.2779717249824531,1.2779717249824531,1.2470616420851706,1.2470616420851706,True
25g,row,769539383,3,M1_conditional_EA,0.0,6,,,6.32028274601629,4.7854789479010265,0.6142130884090586,7.455388351649615,5.63935072334384,0.8344806716129795,0.6551430325395523,0.6551430325395523,0.6329226315235066,0.6329226315235066,True
25g,row,769539383,3,M2_MAG,0.1,8,,,5.796219269399555,4.545278765524371,0.675537815909178,7.9132302714799865,6.154079523093576,0.8135270758408858,0.625851492747655,0.625851492747655,0.6139079029862619,0.6139079029862619,True
25g,row,769539383,3,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.384037484078788,4.223542100271382,0.720043455613572,7.645762858247828,5.62348778059385,0.8259196218625011,0.5886670423361785,0.5886670423361785,0.5794345262011993,0.5794345262011993,True
25g,row,769539383,4,M1_conditional_EA,0.0,6,,,6.164220637390457,4.14458529332501,0.5994873168307946,9.67296328006494,6.915885385498026,0.7537009209022212,0.6978569010414053,0.6978569010414053,0.6919892002846544,0.6919892002846544,True
25g,row,769539383,4,M2_MAG,0.0,8,,,5.49299396641017,3.817243832358037,0.6819626198316553,10.175596670671451,7.510161036433002,0.7274391475367457,0.6658027289127824,0.6658027289127824,0.6650293735520436,0.6650293735520436,True
25g,row,769539383,4,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.494325859395859,3.5701563830858767,0.6818083713060497,9.673201816968241,7.038211428847605,0.7536887731989119,0.651244673897021,0.651244673897021,0.6494887659523918,0.6494887659523918,True
25g,row,1425370602,0,M1_conditional_EA,0.0,6,,,7.529105599370813,5.090706020038133,0.5290801349058927,10.329087035040061,7.847683110346457,0.5711587252421026,0.8141876446599755,0.8141876446599755,0.7990036111496521,0.7990036111496521,True
25g,row,1425370602,0,M2_MAG,0.1,8,,,7.770019964135316,5.482281229721455,0.4984612380912523,11.494833832441321,9.342569062693684,0.46889780095673717,0.8612786263710844,0.8612786263710844,0.8505469328219348,0.8505469328219348,True
25g,row,1425370602,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,7.569904123566292,4.703787448198885,0.5239626902729535,10.254857509844026,7.839111901148282,0.5773002752196662,0.8154179083597822,0.8154179083597822,0.7992838288816511,0.7992838288816511,True
25g,row,1425370602,1,M1_conditional_EA,0.0,6,,,5.722427763395844,4.540633599487388,0.5782347493858112,9.645156618177014,7.143297036966846,0.666118956921498,0.6660896944491238,0.6660896944491238,0.6630906217719083,0.6630906217719083,True
25g,row,1425370602,1,M2_MAG,0.0,8,,,5.866479081245742,4.7151080153130716,0.5567331946199827,9.791116011678563,7.073112339136137,0.6559373054713986,0.6801523937531702,0.6801523937531702,0.6767708530725585,0.6767708530725585,True
25g,row,1425370602,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,5.6865984962089735,4.499787691725776,0.5834997286174644,9.82336133643797,7.395497166998239,0.6536673533918917,0.6686519363563982,0.6686519363563982,0.6663594873001883,0.6663594873001883,True
25g,row,1425370602,2,M1_conditional_EA,0.0,6,,,8.79285619472749,5.203170806789372,0.17389728974277063,8.905149571275837,5.801013097777253,0.7973324500534725,0.8809222188784617,0.8809222188784617,0.8349080259512152,0.8349080259512152,True
25g,row,1425370602,2,M2_MAG,0.0,8,,,9.298198783900876,5.3240623337380235,0.0762131849685973,8.839577976732034,5.780909112587096,0.8003060795849211,0.9205403438801658,0.9205403438801658,0.8649349381297935,0.8649349381297935,True
25g,row,1425370602,2,M3_CENTER_WIDTH,0.1,6,0.0,0.0,7.9169865006332945,4.424768800520411,0.33027900317303915,8.566924263729371,5.514434750818187,0.8124350715226979,0.8041961257805319,0.8041961257805319,0.7688108934414611,0.7688108934414611,True
25g,row,1425370602,3,M1_conditional_EA,0.0,6,,,6.915613908995575,4.982795179725074,0.5576907584026087,9.269565394442392,7.504806848848148,0.7436765921117794,0.7425406596566252,0.7425406596566252,0.7271223114368801,0.7271223114368801,True
25g,row,1425370602,3,M2_MAG,0.1,8,,,6.840293729997496,5.039462581412076,0.567272956169768,9.611933215460805,7.958184144600619,0.7243925121783349,0.7453381207591973,0.7453381207591973,0.7329909823893888,0.7329909823893888,True
25g,row,1425370602,3,M3_CENTER_WIDTH,0.0,6,0.0,0.0,6.372867435989386,4.8566982219822465,0.6243924574214418,9.297138818293394,7.456121437771734,0.7421493951947722,0.7030483006502553,0.7030483006502553,0.69354016199019,0.69354016199019,True
25g,row,1425370602,4,M1_conditional_EA,0.0,6,,,6.3295313254712235,4.134786452885343,0.6663375278661128,7.328033813826254,4.869406256426522,0.8220844558141226,0.6530790375284169,0.6530790375284169,0.6295486067731659,0.6295486067731659,True
25g,row,1425370602,4,M2_MAG,0.0,8,,,6.3317460989599486,3.962935951321094,0.6661039825846968,7.389018187679904,4.870035063544896,0.8191108845059831,0.6545795241769214,0.6545795241769214,0.6315858361587456,0.6315858361587456,True
25g,row,1425370602,4,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.747464676690134,3.6554447286596674,0.7248833480341955,6.964357237784629,4.652100328410337,0.8393054882206711,0.599872893639763,0.599872893639763,0.5813030391685026,0.5813030391685026,True
25g,row,536279090,0,M1_conditional_EA,0.0,6,,,9.056818659007604,5.581822955160728,0.30174941318540405,12.054370538640077,8.486836318589848,0.5936466567789845,0.9703920537020104,0.9703920537020104,0.9496024362108209,0.9496024362108209,True
25g,row,536279090,0,M2_MAG,0.0,8,,,9.299982686024377,5.633530168497256,0.26375180149463706,12.031624369759042,8.464283406977287,0.5951787585426713,0.9882038896537894,0.9882038896537894,0.9643248584560355,0.9643248584560355,True
25g,row,536279090,0,M3_CENTER_WIDTH,0.0,6,0.0,0.0,8.636691947401472,5.309984884784577,0.36502763560016627,11.766921455938006,8.29409337916048,0.6127954320667114,0.9319614412085354,0.9319614412085354,0.9140034624576219,0.9140034624576219,True
25g,row,536279090,1,M1_conditional_EA,0.0,6,,,6.597367128798846,4.5986596518414,0.5892040245629375,9.383942773174757,6.653668058563102,0.7581563847855884,0.721708187972281,0.721708187972281,0.710485396726549,0.710485396726549,True
25g,row,536279090,1,M2_MAG,0.0,8,,,6.608089718418187,4.742026908447443,0.5878676198740007,9.356850029282944,6.552974746873225,0.7595508409799181,0.7218176486408975,0.7218176486408975,0.7103231745572236,0.7103231745572236,True
25g,row,536279090,1,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.928818760357727,4.215194091174822,0.6682421372238884,9.50540542547573,6.7365544430900774,0.7518551790791916,0.6766557290426918,0.6766557290426918,0.6718406231361966,0.6718406231361966,True
25g,row,536279090,2,M1_conditional_EA,0.0,6,,,6.350437427524904,4.635487779908739,0.5227775684490323,7.174640857627242,5.32302684757272,0.7876939141219892,0.6514163767758707,0.6514163767758707,0.6261044764505453,0.6261044764505453,True
25g,row,536279090,2,M2_MAG,0.0,8,,,6.497858499824924,4.7376357628028325,0.5003636047821558,7.200808907049012,5.380106892599631,0.7861424029628754,0.6635693000081986,0.6635693000081986,0.6362728699629662,0.6362728699629662,True
25g,row,536279090,2,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.810113604601509,4.06252779284272,0.600531245701104,7.187579987343725,5.327251159123373,0.7869274553868626,0.6097456771358458,0.6097456771358458,0.5922209098509017,0.5922209098509017,True
25g,row,536279090,3,M1_conditional_EA,0.0,6,,,4.694008443374555,3.4707031113132496,0.8071031725151194,7.903238655878609,5.6044444895538374,0.8272519755781076,0.5461433523054978,0.5461433523054978,0.5436568895181833,0.5436568895181833,True
25g,row,536279090,3,M2_MAG,0.0,8,,,4.901197028478112,3.6713350167003456,0.7896988366406047,7.9733777268579145,5.641358725026962,0.8241721873358433,0.562526674978769,0.562526674978769,0.5589853569899846,0.5589853569899846,True
25g,row,536279090,3,M3_CENTER_WIDTH,0.0,6,0.0,0.0,4.69247177330753,3.4341551280737335,0.807229448496649,7.612425571088461,5.381762209278418,0.8397311889908735,0.5379844602356781,0.5379844602356781,0.5345147221285134,0.5345147221285134,True
25g,row,536279090,4,M1_conditional_EA,0.0,6,,,5.709439842292258,3.9494596310131014,0.6856756371025914,8.202941936673295,6.107910479542554,0.7239721086724731,0.6266436123186798,0.6266436123186798,0.617411759059981,0.617411759059981,True
25g,row,536279090,4,M2_MAG,0.0,8,,,6.106802995151805,4.224349971270287,0.6404006805958864,8.230461945230301,6.067948897568916,0.722116912727543,0.656786474198154,0.656786474198154,0.6434821555567202,0.6434821555567202,True
25g,row,536279090,4,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.569967570631457,3.8161637541264968,0.7008449251958029,7.878794706777914,5.941969921323134,0.7453561090341378,0.6082178274979945,0.6082178274979945,0.5984802194332377,0.5984802194332377,True
25g,row,2767143051,0,M1_conditional_EA,0.0,6,,,6.49459131831278,4.729995021463379,0.553081101550498,9.805208671392494,7.448981189056817,0.707813422338936,0.7250281305343689,0.7250281305343689,0.7170657147658073,0.7170657147658073,True
25g,row,2767143051,0,M2_MAG,0.0,8,,,5.917890669760713,4.439351212877245,0.6289273554372923,10.266686114329238,8.091993969595837,0.6796629666328646,0.697093913571335,0.697093913571335,0.6948239890441251,0.6948239890441251,True
25g,row,2767143051,0,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.714556078480226,4.291689781471408,0.6539888752516962,10.029340089316099,7.637093203594908,0.6943029154373506,0.6764415925093077,0.6764415925093077,0.674539724874512,0.674539724874512,True
25g,row,2767143051,1,M1_conditional_EA,0.0,6,,,7.136465879296546,4.62381189339407,0.47850925259833776,10.225606584100806,6.348697928690591,0.723552672821784,0.7825697728220636,0.7825697728220636,0.7708704709548575,0.7708704709548575,True
25g,row,2767143051,1,M2_MAG,0.1,8,,,6.839853901218993,4.673659553072408,0.5209576925549284,10.349260415076506,6.636473355364515,0.7168263323247632,0.7641684769147203,0.7641684769147203,0.7558948918024209,0.7558948918024209,True
25g,row,2767143051,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,7.155006337963563,4.132814877903472,0.47579607849522865,10.095687221475597,6.227665929792007,0.7305327379017159,0.7806674737617357,0.7806674737617357,0.7680062886309549,0.7680062886309549,True
25g,row,2767143051,2,M1_conditional_EA,0.0,6,,,10.680949040791289,5.33172136125594,0.006698070112861498,13.766383672007231,7.053216080145978,0.296841596790547,1.1337243370237549,1.1337243370237549,1.1059066509114897,1.1059066509114897,True
25g,row,2767143051,2,M2_MAG,0.0,8,,,7.4014785390580515,4.8203074063673075,0.5230217656200586,14.754844580986717,7.177490897969896,0.1922393156161164,0.9286141876968771,0.9286141876968771,0.9285518147568497,0.9285518147568497,True
25g,row,2767143051,2,M3_CENTER_WIDTH,0.0,6,0.0,0.0,11.268125264570521,5.143071237631575,-0.10551572833836964,13.980575588810247,7.002277860413367,0.27479041312250985,1.1834756710128667,1.1834756710128667,1.1498272801470821,1.1498272801470821,True
25g,row,2767143051,3,M1_conditional_EA,0.0,6,,,7.677133986225998,5.7043964527812285,0.40259383748193267,9.034230826121625,6.773199968915191,0.7573409167174576,0.7953132792729507,0.7953132792729507,0.7681249982298555,0.7681249982298555,True
25g,row,2767143051,3,M2_MAG,0.1,8,,,7.496046377417226,5.645958210283129,0.4304445821735039,9.890814915299368,7.580010574603586,0.7091437922311103,0.8010977277908893,0.8010977277908893,0.7832750307832833,0.7832750307832833,True
25g,row,2767143051,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,7.091430224432955,5.075688650696446,0.4902712544343778,9.156294800402408,6.837931731586938,0.750739351140011,0.753100720906539,0.753100720906539,0.7347557914625572,0.7347557914625572,True
25g,row,2767143051,4,M1_conditional_EA,0.0,6,,,5.637740962533234,4.482350644230889,0.5684296995081788,7.581797990385603,5.6298216021932355,0.8119726168531103,0.6059395423968392,0.6059395423968392,0.593543770068761,0.593543770068761,True
25g,row,2767143051,4,M2_MAG,0.1,8,,,5.1346549202807275,4.029107411624223,0.6420158168613939,8.537804014885356,6.618570192025809,0.7615655266652656,0.594418140736337,0.594418140736337,0.591353695137472,0.591353695137472,True
25g,row,2767143051,4,M3_CENTER_WIDTH,0.0,6,0.0,0.0,5.018847017375137,3.599071892610054,0.657981789052589,7.737434424250001,5.7580388724086475,0.8041738675417773,0.5645029584239607,0.5645029584239607,0.5591126424841777,0.5591126424841777,True
25g,row,1362771960,0,M1_conditional_EA,0.0,6,,,7.236616347351781,4.798759071466263,0.5738690859103672,10.636264724649926,8.457709846494613,0.6287324572905657,0.8003631472634425,0.8003631472634425,0.7899974642379914,0.7899974642379914,True
25g,row,1362771960,0,M2_MAG,0.0,8,,,6.792676952732434,4.828527515822176,0.624548481189657,10.640124139165998,8.619123517546287,0.6284629763509167,0.7684952688143372,0.7684952688143372,0.7619475347437814,0.7619475347437814,True
25g,row,1362771960,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,7.333618763437558,5.248494690506151,0.5623684711711574,11.480651588976922,9.15976682525751,0.5674445558309735,0.8295128135541346,0.8295128135541346,0.8224142171936863,0.8224142171936863,True
25g,row,1362771960,1,M1_conditional_EA,0.0,6,,,7.850092532791589,4.968489186659418,0.31432491730911705,10.299303858894554,6.560558899329245,0.6970578857297032,0.8375359883694581,0.8375359883694581,0.8184453888230967,0.8184453888230967,True
25g,row,1362771960,1,M2_MAG,0.1,8,,,7.594363754526507,5.029450260269476,0.3582710885029503,10.689366708107283,7.146276876755648,0.6736768670257545,0.8279485858128202,0.8279485858128202,0.8143496946408579,0.8143496946408579,True
25g,row,1362771960,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,8.152214331383332,4.557680004151165,0.26053096280795374,9.90802804318325,6.2769968814761885,0.7196385071623581,0.8515302021343127,0.8515302021343127,0.8254472051398205,0.8254472051398205,True
25g,row,1362771960,2,M1_conditional_EA,0.0,6,,,11.146739126693612,6.208053044306715,-0.43936129106822963,13.58282789437858,7.546134610065666,0.446728756964464,1.1651156270575775,1.1651156270575775,1.1297543189590118,1.1297543189590118,True
25g,row,1362771960,2,M2_MAG,0.1,8,,,9.051662041513477,6.0076948299238415,0.050858843659876696,12.561201109152687,8.40975191536201,0.5268269077235588,0.9823667475486673,0.9823667475486673,0.9650383042074052,0.9650383042074052,True
25g,row,1362771960,2,M3_CENTER_WIDTH,0.0,6,0.0,0.0,10.973530163202321,5.59869167180356,-0.3949764246570815,14.10074354606168,7.73555568874844,0.4037316876155289,1.1637773104858942,1.1637773104858942,1.1348712658134816,1.1348712658134816,True
25g,row,1362771960,3,M1_conditional_EA,0.0,6,,,6.922166897843139,5.0246134267537474,0.5177984182913014,8.008982093487035,6.3325223005762785,0.8251257015013863,0.7141146292703472,0.7141146292703472,0.6883323759716156,0.6883323759716156,True
25g,row,1362771960,3,M2_MAG,0.1,8,,,6.462640070415367,4.703367703527041,0.5796951162867984,8.620594461161495,6.881992330119058,0.7973970474366125,0.6928960292614601,0.6928960292614601,0.6781952471946191,0.6781952471946191,True
25g,row,1362771960,3,M3_CENTER_WIDTH,0.0,6,0.0,0.0,6.1890124166204865,4.386577340858563,0.6145329979109083,8.224123456527284,6.523478961901023,0.8156043879292991,0.6628022954532441,0.6628022954532441,0.6485015800232573,0.6485015800232573,True
25g,row,1362771960,4,M1_conditional_EA,0.0,6,,,7.375253614085211,5.168795934898564,0.5535724910393397,8.480493631359357,5.885189996939478,0.7570073448602087,0.7597156116324526,0.7597156116324526,0.7317473887432476,0.7317473887432476,True
25g,row,1362771960,4,M2_MAG,0.1,8,,,6.963237610693485,4.636321024115801,0.602058291506131,8.796620361104097,6.5721132569709555,0.7385536515250819,0.7349555638353946,0.7349555638353946,0.7154350555091143,0.7154350555091143,True
25g,row,1362771960,4,M3_CENTER_WIDTH,0.0,6,0.0,0.0,6.600330849222618,4.43315220720557,0.6424568671782009,8.503664337308681,5.954828231461163,0.7556777045648391,0.7005110047557689,0.7005110047557689,0.6832956734499833,0.6832956734499833,True
40g,compound,769539383,0,M1_conditional_EA,0.0,6,,,17.1599473535917,11.667418809713078,0.6254833919872818,16.79247457772474,12.754917605635164,0.8088553495817133,1.7078728174058402,1.7078728174058402,1.6111436897401337,1.6111436897401337,True
40g,compound,769539383,0,M2_MAG,0.0,8,,,17.24648343631651,12.044023698119688,0.6216965600285301,16.752834537488283,12.704392415044586,0.8097567103131781,1.7141277437249955,1.7141277437249955,1.6154019396030805,1.6154019396030805,True
40g,compound,769539383,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,13.84589908301776,9.152879774447875,0.7561731641095075,17.209886301258674,13.415023140174632,0.7992346541998387,1.454925041838578,1.454925041838578,1.4138343780606075,1.4138343780606075,True
40g,compound,769539383,1,M1_conditional_EA,0.0,6,,,15.585133600664992,10.372986151048053,0.7398961149087859,23.836800958247444,15.67832913181854,0.7069693664936375,1.7479266527384139,1.7479266527384139,1.7303021915191936,1.7303021915191936,True
40g,compound,769539383,1,M2_MAG,0.1,8,,,15.746550131531652,10.533007748311029,0.7344803784383677,24.58199783744974,16.789529521403445,0.6883612625928832,1.779263215457075,1.779263215457075,1.7637213760122477,1.7637213760122477,True
40g,compound,769539383,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,14.734250375193856,9.315095631946173,0.7675219945370287,23.42369797798296,15.014761033321495,0.7170380737536453,1.6762236690439716,1.6762236690439716,1.6634617720918154,1.6634617720918154,True
40g,compound,769539383,2,M1_conditional_EA,0.0,6,,,11.647207621206473,9.497497204862293,0.7810124297585999,14.914117482149138,11.435494280997741,0.826575610084318,1.233998850394868,1.233998850394868,1.2029161163651256,1.2029161163651256,True
40g,compound,769539383,2,M2_MAG,0.1,8,,,11.97234062440944,9.771468811534733,0.7686156617768545,16.13666690293815,12.841151879820847,0.7969781764440994,1.2876469061657914,1.2876469061657914,1.2615701257152474,1.2615701257152474,True
40g,compound,769539383,2,M3_CENTER_WIDTH,0.1,6,0.0,0.0,10.816223125505326,8.449440587348402,0.8111456007788227,14.621839096144251,11.363204156848328,0.8333063498124645,1.1643581586002487,1.1643581586002487,1.1410961606785603,1.1410961606785603,True
40g,compound,769539383,3,M1_conditional_EA,0.0,6,,,18.641700755898245,9.74847766670781,0.4260633546849175,22.380604013460506,15.768785030944441,0.54116446057065,1.941010025346043,1.941010025346043,1.878965613613629,1.878965613613629,True
40g,compound,769539383,3,M2_MAG,0.0,8,,,18.504179991294354,9.78960207127925,0.4345000395832216,23.015990463768578,15.41043141532458,0.5147419143383661,1.9447839246854663,1.9447839246854663,1.8900006300973993,1.8900006300973993,True
40g,compound,769539383,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,18.849090649878754,10.26351775904831,0.41322217011504936,21.89356310063969,15.414809580088518,0.560917288813451,1.9463857171689227,1.9463857171689227,1.8769778452256063,1.8769778452256063,True
40g,compound,769539383,4,M1_conditional_EA,0.0,6,,,13.537898072818688,9.825774636798347,0.7282738755893281,19.272685848364276,13.967380771012774,0.6615102803081273,1.4813762165863653,1.4813762165863653,1.4584460241722055,1.4584460241722055,True
40g,compound,769539383,4,M2_MAG,0.0,8,,,13.496919631544307,9.856381966689398,0.7299163847292862,19.313472390430476,13.979999994725196,0.6600760812715406,1.4793913298247396,1.4793913298247396,1.4571142703576592,1.4571142703576592,True
40g,compound,769539383,4,M3_CENTER_WIDTH,0.1,6,0.0,0.0,13.47297626118265,9.33010596206828,0.7308737848281821,17.913952039006197,13.133499786295781,0.7075552610275369,1.4431236612758265,1.4431236612758265,1.4120680830940744,1.4120680830940744,True
40g,compound,1425370602,0,M1_conditional_EA,0.0,6,,,14.284950604274462,9.30744084306431,0.7045503570430758,13.129444260992843,9.596134617603937,0.8687813217940529,1.4059769723232927,1.4059769723232927,1.314787218550433,1.314787218550433,True
40g,compound,1425370602,0,M2_MAG,0.1,8,,,14.53697855128035,9.437799752961856,0.6940332151910704,13.031693739501668,9.732580151022042,0.870727930609645,1.424893018534842,1.424893018534842,1.3277393653494558,1.3277393653494558,True
40g,compound,1425370602,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,11.404335318024305,7.322807390076284,0.8116932274097183,12.974080573318448,9.302267535557215,0.8718684285447142,1.1717505403367732,1.1717505403367732,1.127167142295426,1.127167142295426,True
40g,compound,1425370602,1,M1_conditional_EA,0.0,6,,,13.81190229733303,10.222074432702875,0.724211960745917,19.984338985917727,15.371312596963397,0.6838429608734434,1.519496984964756,1.519496984964756,1.4979661537345348,1.4979661537345348,True
40g,compound,1425370602,1,M2_MAG,0.1,8,,,13.773371124131078,10.336841165296024,0.7257485505873125,20.919037967492276,16.678645955625406,0.6535770175828417,1.5408683115345356,1.5408683115345356,1.5245915098303566,1.5245915098303566,True
40g,compound,1425370602,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,14.697331868044369,10.25076971164816,0.6877190919899441,19.549567401280992,15.307826199048545,0.6974497032360971,1.5744520170187488,1.5744520170187488,1.540628712069812,1.540628712069812,True
40g,compound,1425370602,2,M1_conditional_EA,0.0,6,,,18.196251820668454,11.45473491646878,0.4220609654808928,21.74602307032344,15.818644246448072,0.628633386180703,1.8924068427021035,1.8924068427021035,1.8309635856091298,1.8309635856091298,True
