outer_seed,method,metric,endpoint,aulc,gap_closed,full_reference,gap_status
887,lcmd,V1_RMSE,2.710205332822526,3.0061203561110115,1.0649490198328202,2.8077678082944044,VALID
887,random,V1_RMSE,3.3684100441968736,4.055292226514427,0.6267708099591841,2.8077678082944044,VALID
887,hybrid,V2_RMSE,5.05051375230219,5.971892833349955,0.8542958808816784,4.3870535999865785,VALID
887,kernel_ivr,V2_RMSE,4.4925552436467795,6.149121265191114,0.9768305240316345,4.3870535999865785,VALID
887,lcmd,V2_RMSE,4.896134709355479,5.5215724884317625,0.8881994429635496,4.3870535999865785,VALID
887,random,V2_RMSE,5.20974571202419,7.539556662970656,0.8193265577869866,4.3870535999865785,VALID
887,hybrid,V1_MAE,1.39382349672935,1.7203202293155206,0.9538567617668979,1.3503556783250767,VALID
887,kernel_ivr,V1_MAE,1.508843797002193,1.7380410365362995,0.8317570265611629,1.3503556783250767,VALID
887,lcmd,V1_MAE,1.423729303643572,1.5788605303623857,0.9221102692201166,1.3503556783250767,VALID
887,random,V1_MAE,1.6515265305836997,2.1125208502036603,0.6802922508006556,1.3503556783250767,VALID
887,hybrid,V2_MAE,2.3397235653097397,3.155708105471276,0.9733018685756808,2.275264868061605,VALID
887,kernel_ivr,V2_MAE,2.5595168358416296,3.1754627491059173,0.882265749737409,2.275264868061605,VALID
887,lcmd,V2_MAE,2.499425110485342,2.910588606342927,0.9071551261841645,2.275264868061605,VALID
887,random,V2_MAE,2.8414598677655776,3.8297598451542734,0.76548783702999,2.275264868061605,VALID
887,hybrid,V1_R2,0.8017905587388924,0.7323425614734572,0.9665428366972829,0.8103939047257674,VALID
887,kernel_ivr,V1_R2,0.7945798864947828,0.7218084749804531,0.9385015793583845,0.8103939047257674,VALID
887,lcmd,V1_R2,0.8233415951517695,0.7793224123307066,1.0503516880102974,0.8103939047257674,VALID
887,random,V1_R2,0.7271149012985052,0.5983723428493837,0.6761400481156878,0.8103939047257674,VALID
887,hybrid,V2_R2,0.856616020761767,0.7930743627845691,0.896823568268104,0.8918129213076479,VALID
887,kernel_ivr,V2_R2,0.8865469004647966,0.7784201735045729,0.9845631509716904,0.8918129213076479,VALID
887,lcmd,V2_R2,0.8652476867467775,0.8244375790481242,0.922126492173976,0.8918129213076479,VALID
887,random,V2_R2,0.8474323121313359,0.6684391573352931,0.8699023828268424,0.8918129213076479,VALID
2357,hybrid,combined_normalized_RMSE,0.3153291552563277,0.39966992704464654,0.9589891852516956,0.301147468739874,VALID
2357,kernel_ivr,combined_normalized_RMSE,0.3209448871738049,0.4460000358374404,0.9427495270786994,0.301147468739874,VALID
2357,lcmd,combined_normalized_RMSE,0.3300954756854469,0.3919416097237422,0.9162877173458783,0.301147468739874,VALID
2357,random,combined_normalized_RMSE,0.4779007110412269,0.5240780186950685,0.48886231071510167,0.301147468739874,VALID
2357,hybrid,V1_RMSE,2.7642324841727555,3.405028023440991,0.9405387149164568,2.61050412817066,VALID
2357,kernel_ivr,V1_RMSE,2.7435205324498604,3.7954136383047787,0.9485499842623337,2.61050412817066,VALID
2357,lcmd,V1_RMSE,2.886799821241317,3.3019583913279806,0.8931303410751003,2.61050412817066,VALID
2357,random,V1_RMSE,3.9664336538904386,4.370080594335251,0.4755338951200495,2.61050412817066,VALID
2357,hybrid,V2_RMSE,4.051507985301509,5.373534958833252,0.9810823335622465,3.947231711508046,VALID
2357,kernel_ivr,V2_RMSE,4.305573983305547,6.0160743776231635,0.9349900095026515,3.947231711508046,VALID
2357,lcmd,V2_RMSE,4.259682139881963,5.367432081779081,0.9433156482555335,3.947231711508046,VALID
2357,random,V2_RMSE,6.699006784306312,7.294637097162605,0.5007765329049771,3.947231711508046,VALID
2357,hybrid,V1_MAE,1.463118705246374,1.8043756204148576,0.8656510452125654,1.2815736740899029,VALID
2357,kernel_ivr,V1_MAE,1.5096641564540725,1.8873596340877303,0.8312059674264698,1.2815736740899029,VALID
2357,lcmd,V1_MAE,1.6475488659289244,1.8089224675535627,0.7291670050758601,1.2815736740899029,VALID
2357,random,V1_MAE,2.075698529501899,2.1610462057736144,0.4123229723463502,1.2815736740899029,VALID
2357,hybrid,V2_MAE,2.307869344020633,2.9065319525810276,0.9346715388895266,2.1426709172822873,VALID
2357,kernel_ivr,V2_MAE,2.5137949733139515,3.2504321137859864,0.8532373222898375,2.1426709172822873,VALID
2357,lcmd,V2_MAE,2.3579980097800424,3.022500549969614,0.9148479324772789,2.1426709172822873,VALID
2357,random,V2_MAE,3.6308420945128663,3.648098043536737,0.41149601242014316,2.1426709172822873,VALID
2357,hybrid,V1_R2,0.8574052992493463,0.7703772862513858,0.9590604669882941,0.8728246263980535,VALID
2357,kernel_ivr,V1_R2,0.8595341721595442,0.721659569300318,0.9647127929260106,0.8728246263980535,VALID
2357,lcmd,V1_R2,0.844479518229294,0.7894620176085629,0.9247414961493571,0.8728246263980535,VALID
2357,random,V1_R2,0.7064009526715722,0.6420730684099593,0.5581319847003894,0.8728246263980535,VALID
2357,hybrid,V2_R2,0.9240643545104716,0.8497515545008318,0.9887131875150289,0.9279228620930552,VALID
2357,kernel_ivr,V2_R2,0.9142420476207704,0.8247372640030771,0.9599812144241099,0.9279228620930552,VALID
2357,lcmd,V2_R2,0.916060442282519,0.8579920926095896,0.9653003382385787,0.9279228620930552,VALID
2357,random,V2_R2,0.7923972386535019,0.7513894677014046,0.6035637442892272,0.9279228620930552,VALID
6101,hybrid,combined_normalized_RMSE,0.5088528665911867,0.6274728763003792,0.9812686317317355,0.5004181197191122,VALID
6101,kernel_ivr,combined_normalized_RMSE,0.5447445130577747,0.6802780839081188,0.9015626656942901,0.5004181197191122,VALID
