scope,outer_seed,method,metric,target,threshold,interpolated_labels,first_observed_labels,sustained_labels,status,censor_budget
seed,157.0,kernel_ivr,V2_MAE,N80,2.621176891418384,841.9780209440515,845.0,1005.0,REACHED,1005.0
seed,157.0,kernel_ivr,V2_MAE,N90,2.357697397227482,,,,CENSORED,1005.0
seed,157.0,kernel_ivr,V2_MAE,N95,2.225957650132031,,,,CENSORED,1005.0
seed,157.0,lcmd,V2_MAE,Random@1005,3.684403755681978,477.9053211169375,493.0,493.0,REACHED,1005.0
seed,157.0,lcmd,V2_MAE,N80,2.621176891418384,699.5109209824599,717.0,717.0,REACHED,1005.0
seed,157.0,lcmd,V2_MAE,N90,2.357697397227482,,,,CENSORED,1005.0
seed,157.0,lcmd,V2_MAE,N95,2.225957650132031,,,,CENSORED,1005.0
seed,157.0,random,V2_MAE,Random@1005,3.684403755681978,922.5105856853061,941.0,941.0,REACHED,1005.0
seed,157.0,random,V2_MAE,N80,2.621176891418384,,,,CENSORED,1005.0
seed,157.0,random,V2_MAE,N90,2.357697397227482,,,,CENSORED,1005.0
seed,157.0,random,V2_MAE,N95,2.225957650132031,,,,CENSORED,1005.0
seed,157.0,hybrid,V1_R2,Random@1005,0.6208538228838819,415.56182285671895,429.0,621.0,REACHED,1005.0
seed,157.0,hybrid,V1_R2,N80,0.7300404689374747,,,,CENSORED,1005.0
seed,157.0,hybrid,V1_R2,N90,0.7578896433583053,,,,CENSORED,1005.0
seed,157.0,hybrid,V1_R2,N95,0.7718142305687206,,,,CENSORED,1005.0
seed,157.0,kernel_ivr,V1_R2,Random@1005,0.6208538228838819,441.80920400779763,461.0,461.0,REACHED,1005.0
seed,157.0,kernel_ivr,V1_R2,N80,0.7300404689374747,520.0252254637317,525.0,909.0,REACHED,1005.0
seed,157.0,kernel_ivr,V1_R2,N90,0.7578896433583053,742.50150626755,749.0,,REACHED,1005.0
seed,157.0,kernel_ivr,V1_R2,N95,0.7718142305687206,963.6668399548383,973.0,,REACHED,1005.0
seed,157.0,lcmd,V1_R2,Random@1005,0.6208538228838819,500.3364133126845,525.0,525.0,REACHED,1005.0
seed,157.0,lcmd,V1_R2,N80,0.7300404689374747,939.8930225615067,941.0,1005.0,REACHED,1005.0
seed,157.0,lcmd,V1_R2,N90,0.7578896433583053,,,,CENSORED,1005.0
seed,157.0,lcmd,V1_R2,N95,0.7718142305687206,,,,CENSORED,1005.0
seed,157.0,random,V1_R2,Random@1005,0.6208538228838819,899.4861068855372,909.0,973.0,REACHED,1005.0
seed,157.0,random,V1_R2,N80,0.7300404689374747,,,,CENSORED,1005.0
seed,157.0,random,V1_R2,N90,0.7578896433583053,,,,CENSORED,1005.0
seed,157.0,random,V1_R2,N95,0.7718142305687206,,,,CENSORED,1005.0
seed,157.0,hybrid,V2_R2,Random@1005,0.6974253890563308,377.63781153028725,397.0,397.0,REACHED,1005.0
seed,157.0,hybrid,V2_R2,N80,0.8559824120156172,651.471506298155,653.0,653.0,REACHED,1005.0
seed,157.0,hybrid,V2_R2,N90,0.8849595256731514,998.3070557432761,1005.0,1005.0,REACHED,1005.0
seed,157.0,hybrid,V2_R2,N95,0.8994480825019184,,,,CENSORED,1005.0
seed,157.0,kernel_ivr,V2_R2,Random@1005,0.6974253890563308,397.80198930954117,429.0,429.0,REACHED,1005.0
seed,157.0,kernel_ivr,V2_R2,N80,0.8559824120156172,504.1678890471031,525.0,525.0,REACHED,1005.0
seed,157.0,kernel_ivr,V2_R2,N90,0.8849595256731514,660.6307680762316,685.0,941.0,REACHED,1005.0
seed,157.0,kernel_ivr,V2_R2,N95,0.8994480825019184,,,,CENSORED,1005.0
seed,157.0,lcmd,V2_R2,Random@1005,0.6974253890563308,419.8122561488669,429.0,429.0,REACHED,1005.0
seed,157.0,lcmd,V2_R2,N80,0.8559824120156172,676.7753753188208,685.0,685.0,REACHED,1005.0
seed,157.0,lcmd,V2_R2,N90,0.8849595256731514,794.7720384244035,813.0,,REACHED,1005.0
seed,157.0,lcmd,V2_R2,N95,0.8994480825019184,,,,CENSORED,1005.0
seed,157.0,random,V2_R2,Random@1005,0.6974253890563308,919.6068598098491,941.0,941.0,REACHED,1005.0
seed,157.0,random,V2_R2,N80,0.8559824120156172,,,,CENSORED,1005.0
seed,157.0,random,V2_R2,N90,0.8849595256731514,,,,CENSORED,1005.0
seed,157.0,random,V2_R2,N95,0.8994480825019184,,,,CENSORED,1005.0
seed,887.0,hybrid,combined_normalized_RMSE,Random@1005,0.3588274086093968,550.5721231535593,557.0,685.0,REACHED,1005.0
seed,887.0,hybrid,combined_normalized_RMSE,N80,0.34425856354483986,617.4550304733855,621.0,813.0,REACHED,1005.0
seed,887.0,hybrid,combined_normalized_RMSE,N90,0.3222291180787796,1002.6440296551741,1005.0,1005.0,REACHED,1005.0
seed,887.0,hybrid,combined_normalized_RMSE,N95,0.31121439534574946,,,,CENSORED,1005.0
seed,887.0,kernel_ivr,combined_normalized_RMSE,Random@1005,0.3588274086093968,732.9964138601449,749.0,749.0,REACHED,1005.0
seed,887.0,kernel_ivr,combined_normalized_RMSE,N80,0.34425856354483986,743.4750691864793,749.0,749.0,REACHED,1005.0
seed,887.0,kernel_ivr,combined_normalized_RMSE,N90,0.3222291180787796,806.9040280034677,813.0,877.0,REACHED,1005.0
seed,887.0,kernel_ivr,combined_normalized_RMSE,N95,0.31121439534574946,907.4274285930838,909.0,1005.0,REACHED,1005.0
seed,887.0,lcmd,combined_normalized_RMSE,Random@1005,0.3588274086093968,481.2330995668962,493.0,557.0,REACHED,1005.0
seed,887.0,lcmd,combined_normalized_RMSE,N80,0.34425856354483986,565.4856263114402,589.0,589.0,REACHED,1005.0
seed,887.0,lcmd,combined_normalized_RMSE,N90,0.3222291180787796,610.622383224721,621.0,717.0,REACHED,1005.0
seed,887.0,lcmd,combined_normalized_RMSE,N95,0.31121439534574946,729.0362172904981,749.0,909.0,REACHED,1005.0
seed,887.0,random,combined_normalized_RMSE,Random@1005,0.3588274086093968,1005.0,1005.0,1005.0,REACHED,1005.0
seed,887.0,random,combined_normalized_RMSE,N80,0.34425856354483986,,,,CENSORED,1005.0
seed,887.0,random,combined_normalized_RMSE,N90,0.3222291180787796,,,,CENSORED,1005.0
seed,887.0,random,combined_normalized_RMSE,N95,0.31121439534574946,,,,CENSORED,1005.0
seed,887.0,hybrid,V1_RMSE,Random@1005,3.3684100441968736,515.0954293502432,525.0,525.0,REACHED,1005.0
seed,887.0,hybrid,V1_RMSE,N80,3.108195669170537,555.3895042661868,557.0,877.0,REACHED,1005.0
seed,887.0,hybrid,V1_RMSE,N90,2.9579817387324705,992.0831555889195,1005.0,1005.0,REACHED,1005.0
seed,887.0,hybrid,V1_RMSE,N95,2.8828747735134375,1003.2061729835391,1005.0,1005.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_RMSE,Random@1005,3.3684100441968736,702.6329301178099,717.0,717.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_RMSE,N80,3.108195669170537,754.2234473507583,781.0,781.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_RMSE,N90,2.9579817387324705,881.3303368024723,909.0,909.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_RMSE,N95,2.8828747735134375,906.9716291143201,909.0,,REACHED,1005.0
seed,887.0,lcmd,V1_RMSE,Random@1005,3.3684100441968736,452.5156777583311,461.0,461.0,REACHED,1005.0
seed,887.0,lcmd,V1_RMSE,N80,3.108195669170537,486.95213201626643,493.0,557.0,REACHED,1005.0
seed,887.0,lcmd,V1_RMSE,N90,2.9579817387324705,571.4417249227694,589.0,589.0,REACHED,1005.0
seed,887.0,lcmd,V1_RMSE,N95,2.8828747735134375,580.933706282733,589.0,717.0,REACHED,1005.0
seed,887.0,random,V1_RMSE,Random@1005,3.3684100441968736,1005.0,1005.0,1005.0,REACHED,1005.0
seed,887.0,random,V1_RMSE,N80,3.108195669170537,,,,CENSORED,1005.0
seed,887.0,random,V1_RMSE,N90,2.9579817387324705,,,,CENSORED,1005.0
seed,887.0,random,V1_RMSE,N95,2.8828747735134375,,,,CENSORED,1005.0
seed,887.0,hybrid,V2_RMSE,Random@1005,5.20974571202419,834.8902503618037,845.0,909.0,REACHED,1005.0
seed,887.0,hybrid,V2_RMSE,N80,5.297748721483915,824.308178773853,845.0,845.0,REACHED,1005.0
seed,887.0,hybrid,V2_RMSE,N90,4.842401160735247,,,,CENSORED,1005.0
seed,887.0,hybrid,V2_RMSE,N95,4.614727380360913,,,,CENSORED,1005.0
seed,887.0,kernel_ivr,V2_RMSE,Random@1005,5.20974571202419,743.9759098005455,749.0,749.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_RMSE,N80,5.297748721483915,741.7435857115377,749.0,749.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_RMSE,N90,4.842401160735247,772.7766050637969,781.0,877.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_RMSE,N95,4.614727380360913,915.1161671659096,941.0,1005.0,REACHED,1005.0
seed,887.0,lcmd,V2_RMSE,Random@1005,5.20974571202419,609.3275377517658,621.0,621.0,REACHED,1005.0
seed,887.0,lcmd,V2_RMSE,N80,5.297748721483915,592.8321927850125,621.0,621.0,REACHED,1005.0
seed,887.0,lcmd,V2_RMSE,N90,4.842401160735247,904.5405485461445,909.0,,REACHED,1005.0
seed,887.0,lcmd,V2_RMSE,N95,4.614727380360913,,,,CENSORED,1005.0
seed,887.0,random,V2_RMSE,Random@1005,5.20974571202419,1005.0,1005.0,1005.0,REACHED,1005.0
seed,887.0,random,V2_RMSE,N80,5.297748721483915,992.4295518274196,1005.0,1005.0,REACHED,1005.0
seed,887.0,random,V2_RMSE,N90,4.842401160735247,,,,CENSORED,1005.0
seed,887.0,random,V2_RMSE,N95,4.614727380360913,,,,CENSORED,1005.0
seed,887.0,hybrid,V1_MAE,Random@1005,1.6515265305836997,554.3348842343596,557.0,749.0,REACHED,1005.0
seed,887.0,hybrid,V1_MAE,N80,1.538759527160681,803.761180498567,813.0,1005.0,REACHED,1005.0
seed,887.0,hybrid,V1_MAE,N90,1.4445576027428788,995.2154428104428,1005.0,1005.0,REACHED,1005.0
seed,887.0,hybrid,V1_MAE,N95,1.397456640533978,1004.2993134968262,1005.0,1005.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_MAE,Random@1005,1.6515265305836997,724.0498177375363,749.0,813.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_MAE,N80,1.538759527160681,745.7466813364208,749.0,845.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_MAE,N90,1.4445576027428788,932.7312551727823,941.0,,REACHED,1005.0
seed,887.0,kernel_ivr,V1_MAE,N95,1.397456640533978,,,,CENSORED,1005.0
seed,887.0,lcmd,V1_MAE,Random@1005,1.6515265305836997,536.5787751223268,557.0,557.0,REACHED,1005.0
seed,887.0,lcmd,V1_MAE,N80,1.538759527160681,566.762039953793,589.0,589.0,REACHED,1005.0
seed,887.0,lcmd,V1_MAE,N90,1.4445576027428788,588.580605913253,589.0,909.0,REACHED,1005.0
seed,887.0,lcmd,V1_MAE,N95,1.397456640533978,806.3237818907132,813.0,,REACHED,1005.0
seed,887.0,random,V1_MAE,Random@1005,1.6515265305836997,1005.0,1005.0,1005.0,REACHED,1005.0
seed,887.0,random,V1_MAE,N80,1.538759527160681,,,,CENSORED,1005.0
seed,887.0,random,V1_MAE,N90,1.4445576027428788,,,,CENSORED,1005.0
seed,887.0,random,V1_MAE,N95,1.397456640533978,,,,CENSORED,1005.0
seed,887.0,hybrid,V2_MAE,Random@1005,2.8414598677655776,641.7812960408057,653.0,813.0,REACHED,1005.0
seed,887.0,hybrid,V2_MAE,N80,2.7581353448277754,651.7880376936121,653.0,813.0,REACHED,1005.0
seed,887.0,hybrid,V2_MAE,N90,2.51670010644469,865.7139080096495,877.0,941.0,REACHED,1005.0
seed,887.0,hybrid,V2_MAE,N95,2.3959824872531477,936.4773109826102,941.0,941.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_MAE,Random@1005,2.8414598677655776,737.703798681161,749.0,749.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_MAE,N80,2.7581353448277754,744.3950384608197,749.0,877.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_MAE,N90,2.51670010644469,,,,CENSORED,1005.0
seed,887.0,kernel_ivr,V2_MAE,N95,2.3959824872531477,,,,CENSORED,1005.0
seed,887.0,lcmd,V2_MAE,Random@1005,2.8414598677655776,580.4231096490929,589.0,589.0,REACHED,1005.0
seed,887.0,lcmd,V2_MAE,N80,2.7581353448277754,634.4728851635714,653.0,909.0,REACHED,1005.0
seed,887.0,lcmd,V2_MAE,N90,2.51670010644469,898.6218809980512,909.0,909.0,REACHED,1005.0
seed,887.0,lcmd,V2_MAE,N95,2.3959824872531477,907.5454053967399,909.0,,REACHED,1005.0
seed,887.0,random,V2_MAE,Random@1005,2.8414598677655776,971.3092346019031,973.0,973.0,REACHED,1005.0
seed,887.0,random,V2_MAE,N80,2.7581353448277754,,,,CENSORED,1005.0
seed,887.0,random,V2_MAE,N90,2.51670010644469,,,,CENSORED,1005.0
seed,887.0,random,V2_MAE,N95,2.3959824872531477,,,,CENSORED,1005.0
seed,887.0,hybrid,V1_R2,Random@1005,0.7271149012985052,515.3279099355286,525.0,525.0,REACHED,1005.0
seed,887.0,hybrid,V1_R2,N80,0.7589648824321985,546.3304562725128,557.0,717.0,REACHED,1005.0
seed,887.0,hybrid,V1_R2,N90,0.784679393578983,987.314364460588,1005.0,1005.0,REACHED,1005.0
seed,887.0,hybrid,V1_R2,N95,0.7975366491523752,1000.6032745951736,1005.0,1005.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_R2,Random@1005,0.7271149012985052,702.860220265131,717.0,717.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_R2,N80,0.7589648824321985,739.2530896868867,749.0,749.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_R2,N90,0.784679393578983,808.5909992725857,813.0,813.0,REACHED,1005.0
seed,887.0,kernel_ivr,V1_R2,N95,0.7975366491523752,900.7446497114806,909.0,,REACHED,1005.0
seed,887.0,lcmd,V1_R2,Random@1005,0.7271149012985052,452.748958640373,461.0,461.0,REACHED,1005.0
seed,887.0,lcmd,V1_R2,N80,0.7589648824321985,479.47403062076296,493.0,493.0,REACHED,1005.0
seed,887.0,lcmd,V1_R2,N90,0.784679393578983,567.4258953407692,589.0,589.0,REACHED,1005.0
seed,887.0,lcmd,V1_R2,N95,0.7975366491523752,578.8937887857969,589.0,717.0,REACHED,1005.0
seed,887.0,random,V1_R2,Random@1005,0.7271149012985052,1005.0,1005.0,1005.0,REACHED,1005.0
seed,887.0,random,V1_R2,N80,0.7589648824321985,,,,CENSORED,1005.0
seed,887.0,random,V1_R2,N90,0.784679393578983,,,,CENSORED,1005.0
seed,887.0,random,V1_R2,N95,0.7975366491523752,,,,CENSORED,1005.0
seed,887.0,hybrid,V2_R2,Random@1005,0.8474323121313359,835.0652378728643,845.0,909.0,REACHED,1005.0
seed,887.0,hybrid,V2_R2,N80,0.8235862925028448,595.4248762219767,621.0,621.0,REACHED,1005.0
seed,887.0,hybrid,V2_R2,N90,0.8576996069052463,943.8209817770502,973.0,,REACHED,1005.0
seed,887.0,hybrid,V2_R2,N95,0.874756264106447,,,,CENSORED,1005.0
seed,887.0,kernel_ivr,V2_R2,Random@1005,0.8474323121313359,744.4493628180942,749.0,749.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_R2,N80,0.8235862925028448,734.9137372863321,749.0,749.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_R2,N90,0.8576996069052463,748.5550827543158,749.0,877.0,REACHED,1005.0
seed,887.0,kernel_ivr,V2_R2,N95,0.874756264106447,892.0614978150384,909.0,909.0,REACHED,1005.0
seed,887.0,lcmd,V2_R2,Random@1005,0.8474323121313359,609.448490707984,621.0,621.0,REACHED,1005.0
seed,887.0,lcmd,V2_R2,N80,0.8235862925028448,563.0385434433686,589.0,589.0,REACHED,1005.0
seed,887.0,lcmd,V2_R2,N90,0.8576996069052463,723.0942517155607,749.0,909.0,REACHED,1005.0
seed,887.0,lcmd,V2_R2,N95,0.874756264106447,,,,CENSORED,1005.0
seed,887.0,random,V2_R2,Random@1005,0.8474323121313359,1005.0,1005.0,1005.0,REACHED,1005.0
seed,887.0,random,V2_R2,N80,0.8235862925028448,965.4093228639495,973.0,973.0,REACHED,1005.0
seed,887.0,random,V2_R2,N90,0.8576996069052463,,,,CENSORED,1005.0
seed,887.0,random,V2_R2,N95,0.874756264106447,,,,CENSORED,1005.0
seed,2357.0,hybrid,combined_normalized_RMSE,Random@1005,0.4779007110412269,517.7669504097058,525.0,525.0,REACHED,1005.0
seed,2357.0,hybrid,combined_normalized_RMSE,N80,0.37030818453394415,589.4195908826315,621.0,621.0,REACHED,1005.0
seed,2357.0,hybrid,combined_normalized_RMSE,N90,0.3357278266369091,632.7866834649967,653.0,653.0,REACHED,1005.0
seed,2357.0,hybrid,combined_normalized_RMSE,N95,0.31843764768839156,651.4453710284374,653.0,909.0,REACHED,1005.0
seed,2357.0,kernel_ivr,combined_normalized_RMSE,Random@1005,0.4779007110412269,500.55123789983156,525.0,781.0,REACHED,1005.0
seed,2357.0,kernel_ivr,combined_normalized_RMSE,N80,0.37030818453394415,832.9183552195545,845.0,845.0,REACHED,1005.0
seed,2357.0,kernel_ivr,combined_normalized_RMSE,N90,0.3357278266369091,844.9079660106343,845.0,909.0,REACHED,1005.0
seed,2357.0,kernel_ivr,combined_normalized_RMSE,N95,0.31843764768839156,,,,CENSORED,1005.0
seed,2357.0,lcmd,combined_normalized_RMSE,Random@1005,0.4779007110412269,427.57045021679454,429.0,429.0,REACHED,1005.0
seed,2357.0,lcmd,combined_normalized_RMSE,N80,0.37030818453394415,585.6451052775518,589.0,653.0,REACHED,1005.0
seed,2357.0,lcmd,combined_normalized_RMSE,N90,0.3357278266369091,831.5893227764307,845.0,941.0,REACHED,1005.0
seed,2357.0,lcmd,combined_normalized_RMSE,N95,0.31843764768839156,934.650021671255,941.0,,REACHED,1005.0
seed,2357.0,random,combined_normalized_RMSE,Random@1005,0.4779007110412269,933.2546165285837,941.0,1005.0,REACHED,1005.0
seed,2357.0,random,combined_normalized_RMSE,N80,0.37030818453394415,,,,CENSORED,1005.0
seed,2357.0,random,combined_normalized_RMSE,N90,0.3357278266369091,,,,CENSORED,1005.0
seed,2357.0,random,combined_normalized_RMSE,N95,0.31843764768839156,,,,CENSORED,1005.0
seed,2357.0,hybrid,V1_RMSE,Random@1005,3.9664336538904386,526.9974906348256,557.0,557.0,REACHED,1005.0
seed,2357.0,hybrid,V1_RMSE,N80,3.127574540578016,610.1342278158811,621.0,621.0,REACHED,1005.0
seed,2357.0,hybrid,V1_RMSE,N90,2.869039334374338,636.9029844953228,653.0,717.0,REACHED,1005.0
seed,2357.0,hybrid,V1_RMSE,N95,2.739771731272499,648.8293677021837,653.0,,REACHED,1005.0
seed,2357.0,kernel_ivr,V1_RMSE,Random@1005,3.9664336538904386,564.3177187236286,589.0,781.0,REACHED,1005.0
seed,2357.0,kernel_ivr,V1_RMSE,N80,3.127574540578016,832.8187077535742,845.0,845.0,REACHED,1005.0
seed,2357.0,kernel_ivr,V1_RMSE,N90,2.869039334374338,840.5586599656823,845.0,845.0,REACHED,1005.0
seed,2357.0,kernel_ivr,V1_RMSE,N95,2.739771731272499,844.4286360717363,845.0,,REACHED,1005.0
seed,2357.0,lcmd,V1_RMSE,Random@1005,3.9664336538904386,422.57602234206456,429.0,429.0,REACHED,1005.0
seed,2357.0,lcmd,V1_RMSE,N80,3.127574540578016,581.9885824164766,589.0,653.0,REACHED,1005.0
seed,2357.0,lcmd,V1_RMSE,N90,2.869039334374338,839.208211260395,845.0,,REACHED,1005.0
seed,2357.0,lcmd,V1_RMSE,N95,2.739771731272499,938.1902303063347,941.0,,REACHED,1005.0
seed,2357.0,random,V1_RMSE,Random@1005,3.9664336538904386,1005.0,1005.0,1005.0,REACHED,1005.0
seed,2357.0,random,V1_RMSE,N80,3.127574540578016,,,,CENSORED,1005.0
seed,2357.0,random,V1_RMSE,N90,2.869039334374338,,,,CENSORED,1005.0
seed,2357.0,random,V1_RMSE,N95,2.739771731272499,,,,CENSORED,1005.0
seed,2357.0,hybrid,V2_RMSE,Random@1005,6.699006784306312,510.43894521784057,525.0,525.0,REACHED,1005.0
