scope,outer_seed,method,metric,active_label_count,gap_closed,gap_status
seed,157.0,random,V2_RMSE,461,-0.41834454890941136,VALID
seed,157.0,random,V2_RMSE,493,-0.2459301559138566,VALID
seed,157.0,random,V2_RMSE,525,-0.15480748770407426,VALID
seed,157.0,random,V2_RMSE,557,-0.3028985325188208,VALID
seed,157.0,random,V2_RMSE,589,-0.15513477054605262,VALID
seed,157.0,random,V2_RMSE,621,0.060798998414313236,VALID
seed,157.0,random,V2_RMSE,653,0.07511707717760427,VALID
seed,157.0,random,V2_RMSE,685,-0.18074108508035353,VALID
seed,157.0,random,V2_RMSE,717,-0.2081344813273106,VALID
seed,157.0,random,V2_RMSE,749,-0.20994788701722383,VALID
seed,157.0,random,V2_RMSE,781,-0.11170775625195173,VALID
seed,157.0,random,V2_RMSE,813,0.08261008886165846,VALID
seed,157.0,random,V2_RMSE,845,0.006190000681383925,VALID
seed,157.0,random,V2_RMSE,877,-0.17414204810760983,VALID
seed,157.0,random,V2_RMSE,909,0.18980331085611588,VALID
seed,157.0,random,V2_RMSE,941,0.21167497110564748,VALID
seed,157.0,random,V2_RMSE,973,0.29575399756484544,VALID
seed,157.0,random,V2_RMSE,1005,0.19702218280945144,VALID
seed,157.0,hybrid,V1_MAE,333,-0.0,VALID
seed,157.0,hybrid,V1_MAE,365,-0.04879274543650737,VALID
seed,157.0,hybrid,V1_MAE,397,0.044695258968486154,VALID
seed,157.0,hybrid,V1_MAE,429,0.25486118120537576,VALID
seed,157.0,hybrid,V1_MAE,461,0.21530586430608656,VALID
seed,157.0,hybrid,V1_MAE,493,0.15958208323000755,VALID
seed,157.0,hybrid,V1_MAE,525,0.2547573956791481,VALID
seed,157.0,hybrid,V1_MAE,557,0.48932986928622785,VALID
seed,157.0,hybrid,V1_MAE,589,0.3763655390227703,VALID
seed,157.0,hybrid,V1_MAE,621,0.422703784653079,VALID
seed,157.0,hybrid,V1_MAE,653,0.49242054127248935,VALID
seed,157.0,hybrid,V1_MAE,685,0.5775493488091115,VALID
seed,157.0,hybrid,V1_MAE,717,0.5625330552228935,VALID
seed,157.0,hybrid,V1_MAE,749,0.6462523901909534,VALID
seed,157.0,hybrid,V1_MAE,781,0.5877728890657397,VALID
seed,157.0,hybrid,V1_MAE,813,0.5072783010927371,VALID
seed,157.0,hybrid,V1_MAE,845,0.5616309027816361,VALID
seed,157.0,hybrid,V1_MAE,877,0.6504601892717407,VALID
seed,157.0,hybrid,V1_MAE,909,0.5877596111860278,VALID
seed,157.0,hybrid,V1_MAE,941,0.5785829971988115,VALID
seed,157.0,hybrid,V1_MAE,973,0.6061193707013348,VALID
seed,157.0,hybrid,V1_MAE,1005,0.6510317686352999,VALID
seed,157.0,kernel_ivr,V1_MAE,333,-0.0,VALID
seed,157.0,kernel_ivr,V1_MAE,365,-0.046693383874311226,VALID
seed,157.0,kernel_ivr,V1_MAE,397,-0.11820577575424009,VALID
seed,157.0,kernel_ivr,V1_MAE,429,0.1350096793728746,VALID
