outer_seed,member_index,member_seed,fit_seconds_current_run,reused_completed_fit,max_epoch,early_stop_epoch,hit_max_epoch,best_epoch_ge_490,checkpoint,checkpoint_sha256,best_epoch,epochs_run,normalized_valid_score,train_rows,validation_rows,trainable_parameters,total_parameters,train_config_hash,labeled_ids_hash,validation_ids_hash,initialization_policy,trainable_scope,scaler_hash,strategy,round
525,0,52500,0.0,True,500,369,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_525/ensemble/round_5/checkpoints/member_0_seed_52500/best.pt,8df6b9088e3fb76e87b8f044a09dc3b22fc6a6594c13ba0e16737380d3df3521,269,369,0.10628567072610487,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,f485f5b5533b8afd7052df4d2b38f5508eba9f09aa841e9c87db0e0cb4eee8f1,de5df2b182256d45e13e1d041ff4fb5190e00810dfe19101298438c566bfda12,seeded_random,full_source_free,48a36f413fda5e0df37a963134c2d89accbcb5c11457c6a5c8d8ddf042ccb0e5,ensemble,5
525,1,52501,267.17061583301984,False,500,488,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_525/ensemble/round_5/checkpoints/member_1_seed_52501/best.pt,e9c3a02327f749d7b6ee6a9e3fa697c80342bb64bc75bd67aa5863710c78d2fe,388,488,0.09092086339435342,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,f485f5b5533b8afd7052df4d2b38f5508eba9f09aa841e9c87db0e0cb4eee8f1,de5df2b182256d45e13e1d041ff4fb5190e00810dfe19101298438c566bfda12,seeded_random,full_source_free,48a36f413fda5e0df37a963134c2d89accbcb5c11457c6a5c8d8ddf042ccb0e5,ensemble,5
525,2,52502,221.3261419159826,False,500,408,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_525/ensemble/round_5/checkpoints/member_2_seed_52502/best.pt,212e197a65d7eed6cdb3230ddc16cc37d6d8766e87b70e22e875fdb8918fdc91,308,408,0.10979046838786448,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,f485f5b5533b8afd7052df4d2b38f5508eba9f09aa841e9c87db0e0cb4eee8f1,de5df2b182256d45e13e1d041ff4fb5190e00810dfe19101298438c566bfda12,seeded_random,full_source_free,48a36f413fda5e0df37a963134c2d89accbcb5c11457c6a5c8d8ddf042ccb0e5,ensemble,5
